,0
Name,OXBRIDGE ACQUISITION CORP.
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,KY
IPO,"Aug 12, 2021"
Insider Percentage,- -
Institution Percentage,17.62%
