,0
Name,PETRÓLEO BRASILEIRO S.A. - PETROBRAS
Currency,USD
Sector,Energy
Industry,Oil & Gas Integrated
Country,BR
IPO,"Oct 7, 2003"
Insider Percentage,- -
Institution Percentage,9.55%
