,0
Name,"APPLIED ENERGETICS, INC."
Currency,USD
Sector,Industrials
Industry,Aerospace & Defense
Country,US
IPO,"Mar 26, 1992"
Insider Percentage,16.25%
Institution Percentage,8.14%
