,0
Name,"ASSETMARK FINANCIAL HOLDINGS, INC."
Currency,USD
Sector,Financial Services
Industry,Asset Management
Country,US
IPO,"Jul 18, 2019"
Insider Percentage,73.62%
Institution Percentage,26.38%
