,0
Name,ACRES COMMERCIAL REALTY CORP.
Currency,USD
Sector,Real Estate
Industry,REIT—Mortgage
Country,US
IPO,"Feb 7, 2006"
Insider Percentage,4.00%
Institution Percentage,52.48%
