,0
Name,"NATHAN'S FAMOUS, INC."
Currency,USD
Sector,Consumer Cyclical
Industry,Restaurants
Country,US
IPO,"Mar 1, 1993"
Insider Percentage,31.39%
Institution Percentage,47.84%
