,0
Name,"PACIRA BIOSCIENCES, INC."
Currency,USD
Sector,Healthcare
Industry,Drug Manufacturers—Specialty & Generic
Country,US
IPO,"Feb 3, 2011"
Insider Percentage,1.13%
Institution Percentage,115.48%
