,0
Name,SEACOAST BANKING CORPORATION OF FLORIDA
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"Feb 3, 1984"
Insider Percentage,1.40%
Institution Percentage,83.41%
