,0
Name,ZEBRA TECHNOLOGIES CORPORATION
Currency,USD
Sector,Technology
Industry,Communication Equipment
Country,US
IPO,"Aug 15, 1991"
Insider Percentage,0.53%
Institution Percentage,89.34%
