,0
Name,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION"
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"Jan 1, 1966"
Insider Percentage,1.60%
Institution Percentage,84.07%
