,0
Name,"UNIVERSAL LOGISTICS HOLDINGS, INC."
Currency,USD
Sector,Industrials
Industry,Trucking
Country,US
IPO,"Feb 11, 2005"
Insider Percentage,71.98%
Institution Percentage,25.38%
