,0
Name,GREEN THUMB INDUSTRIES INC.
Currency,USD
Sector,Healthcare
Industry,Drug Manufacturers—Specialty & Generic
Country,US
IPO,"Jul 30, 2007"
Insider Percentage,3.57%
Institution Percentage,8.23%
