,0
Name,"VOLT INFORMATION SCIENCES, INC."
Currency,USD
Sector,Industrials
Industry,Staffing & Employment Services
Country,US
IPO,"Aug 26, 2014"
Insider Percentage,30.75%
Institution Percentage,38.28%
