,0
Name,"BROWNIE'S MARINE GROUP, INC."
Currency,USD
Sector,Consumer Cyclical
Industry,Leisure
Country,US
IPO,"Nov 30, 2018"
Insider Percentage,52.04%
Institution Percentage,- -
