,0
Name,"MSC INDUSTRIAL DIRECT CO., INC."
Currency,USD
Sector,Industrials
Industry,Industrial Distribution
Country,US
IPO,"Dec 15, 1995"
Insider Percentage,2.97%
Institution Percentage,90.86%
