,0
Name,BIOMARIN PHARMACEUTICAL INC.
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,US
IPO,"Jul 21, 2009"
Insider Percentage,0.64%
Institution Percentage,98.54%
