,0
Name,"HARBOR CUSTOM DEVELOPMENT, INC."
Currency,USD
Sector,Real Estate
Industry,Real Estate—Development
Country,US
IPO,"Aug 28, 2020"
Insider Percentage,24.07%
Institution Percentage,13.74%
