,0
Name,"ADVANCED DRAINAGE SYSTEMS, INC."
Currency,USD
Sector,Industrials
Industry,Building Products & Equipment
Country,US
IPO,"Jul 25, 2014"
Insider Percentage,11.64%
Institution Percentage,97.28%
