,0
Name,"STEM HOLDINGS, INC."
Currency,USD
Sector,Real Estate
Industry,Drug Manufacturers—Specialty & Generic
Country,US
IPO,"Jun 5, 2018"
Insider Percentage,9.68%
Institution Percentage,0.20%
