,0
Name,ACHARI VENTURES HOLDINGS CORP. I
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Nov 17, 2021"
Insider Percentage,20.00%
Institution Percentage,59.96%
