,0
Name,MOUNTAIN CREST ACQUISITION CORP. IV
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Jun 30, 2021"
Insider Percentage,24.93%
Institution Percentage,2.22%
