,0
Name,SUMMIT NETWORKS INC.
Currency,USD
Sector,Consumer Cyclical
Industry,"Furnishings, Fixtures & Appliances"
Country,CA
IPO,"Feb 9, 2017"
Insider Percentage,83.41%
Institution Percentage,- -
