,0
Name,BOYD GAMING CORPORATION
Currency,USD
Sector,Consumer Cyclical
Industry,Resorts & Casinos
Country,US
IPO,"Oct 15, 1993"
Insider Percentage,27.33%
Institution Percentage,70.74%
