,0
Name,"POWERSCHOOL HOLDINGS, INC."
Currency,USD
Sector,Technology
Industry,Software—Application
Country,US
IPO,"Jul 28, 2021"
Insider Percentage,1.63%
Institution Percentage,80.99%
