,0
Name,"CNS PHARMACEUTICALS, INC."
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,US
IPO,"Nov 8, 2019"
Insider Percentage,26.14%
Institution Percentage,2.94%
