,0
Name,WAH FU EDUCATION GROUP LIMITED
Currency,USD
Sector,Consumer Defensive
Industry,Education & Training Services
Country,CN
IPO,"Apr 30, 2019"
Insider Percentage,72.07%
Institution Percentage,0.15%
