,0
Name,"MINERVA NEUROSCIENCES, INC."
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,US
IPO,"Jun 25, 2014"
Insider Percentage,3.40%
Institution Percentage,48.80%
