,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends,Tax Rate,Deferred Revenue,Net Interest Income,Free Cash Flow to the Firm,Tangible Assets,Adjusted Operating Income,EBIT,Operating Cash Flow,Common Book Value,Tangible Book Value,Common Tangible Book Value,Free Cash Flow Ratio,"Selling, General and Administrative Exp. Ratio",Research and Development Exp. Ratio,Other Expenses Ratio,Net Interest IncomeRatio,Depreciation and Amortization Ratio,EBIT Margin,Adjusted Operating Margin,Operating Cash Flow Margin,Cost-to-Income Ratio,Operating Expense Ratio,Revenue per share,Operating Income per share,FCF per share,CAPEX per share,Book value per share,Dividends per share,Total Debt,Financial leverage,Cash to Debt Ratio,Cash & Investments,Cash & Investments to Debt Ratio,Net Debt,Net Debt w/Investments,Working Capital,Current Ratio,Quick Ratio,Cash to Current Assets,Cash to Assets,Debt to Equity,Debt to Assets,Interest Coverage,Current Liability Coverage Ratio,Cash Ratio,Net Working Capital to Assets,Long Term Debt Ratio,Total Debt/ Assets,Net Debt/ Assets,Total Debt/ Equity,Total Liabilities/ Equity,Net Debt/ Equity,Equity Ratio,Equity Multiplier,Debt/ Tangible Book Value,Net Debt/ EBITDA,Cash to Debt,Cash Flow Coverage Ratio,Free Cash Flow/ Long Term Debt,Debt Leverage Ratio,Interest Expense to Debt Ratio,Cash Sales,Cash Revenue Adjustment,CFO/ Net Income,Return on Equity,NOPAT,Invested Capital,Return on Invested Capital,Capital Employed,ROCE,CFROI,Asset Turnover Ratio,Inventory Turnover,Receivables Turnover,Cash Turnover Ratio,Gross Profitability Ratio,Tangible Gross Profitability Ratio,Cash Return on Invested Capital,Adjusted Return on Capital Employed,Cash Return on Capital Employed,EBIT Return on Assets,EBIT Return on Tangible Assets,Return on Assets,Return on Tangible Equity,Cash Return on Equity,Return on Retained Earnings,R&D / Assets,R&D / Book,CapEx / Assets,CapEx / Fixed Assets,Retained Earnings / Total Assets,Inventory / Assets,Accounts Receivable / Assets,Plowback Ratio,Dividend & Repurchase / FCF,Dividend & Repurchase / EBITDA
2000,,,,0.7499,,,,,,,,,,-0.1801,,-0.6892,,,-0.5713,,,-0.5691,,,18545399,21782000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.375,72.0,66.6831,2976200.0,0.0,0.0,66.6831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,,,,0.2943,,,,,,,,,,-0.4766,,-1.4927,,,-1.403,,,-1.404,,,22852600,22852600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.99,9.8825,9.1527,838125.0,0.0,0.0,9.1527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,,,,0.3661,,,,,,,,,,-0.2369,,-0.685,,,-0.6652,,,-0.6666,,,25988095,25988095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.640000000000001,5.385,4.98735,4409100.0,0.0,0.0,4.98735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,,,,0.4728,,,,,,,,,,0.0754,,-0.2126,,,-0.1325,,,-0.1326,,,34519545,34519545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.395,6.404999999999999,5.932,6228500.0,0.0,0.0,5.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,,,,0.4661,,,,,,,,,,0.1064,,-0.0091,,,0.0274,,,0.0345,,,42704619,42792514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.355,8.02,7.42775,7284800.0,0.0,0.0,7.42775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,0.4307,,,,,,,,,,0.0755,,-0.0326,,,0.0149,,,-0.0008,,,42877726,43039675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17,3.39,3.13965,3038750.0,0.0,0.0,3.13965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,0.3984,,,,,,,,,,-0.0074,,-0.1148,,,-0.1256,,,-0.1499,,,43350320,43350320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.785,1.77,1.63925,2181700.0,0.0,0.0,1.63925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,,,,0.3895,,,,,,,,,,0.1327,,0.0179,,,-0.0081,,,0.0025,,,50057064,50072334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72,1.69,1.5652,2136600.0,0.0,0.0,1.5652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,205833824.0,123636992.0,82196832.0,0.3993,0.0,50112640.0,18863152.0,68975792.0,192612784.0,507840.0,6588432.0,20348896.0,32943408.0,0.16,13221040.0,0.0642,-7214960.0,6006080.0,0.0292,1952.0,6004128.0,0.0292,0.03488,0.03488,178530787,178530787,19674144.0,0.0,19674144.0,97815280.0,3729504.0,7992832.0,129211760.0,95556288.0,233520.0,8956640.0,9190160.0,27360.0,0.0,25762192.0,130536000.0,0.0,259747760.0,20272368.0,42067136.0,0.0,17162608.0,33183360.0,112685472.0,23023584.0,8121392.0,0.0,1272496.0,32417472.0,0.0,18781856.0,145102944.0,0.0,22770000.0,-208078112.0,586592.0,299366336.0,114644816.0,259747760.0,0.0,259747760.0,6004128.0,20348896.0,1952.0,187504.0,-8547008.0,-18503296.0,-516240.0,0.0,4283408.0,6916224.0,24911696.0,-15059904.0,1671200.0,0.0,0.0,-482096.0,-13870800.0,-9103472.0,0.0,0.0,-2558736.0,2098608.0,-9563600.0,-71360.0,1405936.0,11530416.0,10124480.0,9851792.0,0.016,1.335,1.3250000000000002,1.24325,992300.0,0.016,0.033,1.27625,0.0003250039959507699,25284000.0,-6080592.0,3265501.26672705,250557600.0,11735296.0,12594512.0,25020976.0,114644816.0,105454656.0,105454656.0,0.047862842989303836,0.6096663190133654,0.0,0.09164262526648681,-0.029541267231181598,0.09886079753345106,0.06118776669086223,0.05701344789668777,0.12155910779756003,5.217123009990137,0.3351042635247354,1.1529318133796163,0.07405467831159003,0.05518259436116192,-0.08435466091347035,0.6421571199369663,-0.014332183501773283,65090720.0,0.5677598191618188,0.3022572803004791,19701504.0,0.30267761671709886,45416576.0,45389216.0,16526288.0,1.1466585506248756,0.3387964688118802,0.15226279713239724,0.07574326723741526,0.9829094409292785,0.43382654002483023,1.9116099247893885,0.2447494917534711,0.17459343827392407,0.06362437158264618,0.12480366336941655,0.25059203590437124,0.17484876866695598,0.5677598191618188,1.2656738356141632,0.3961502803580757,0.4413697966057532,2.2656738356141632,1.3759747507023303,1.378624093779247,0.3022572803004791,0.17243603272446353,0.23565813444374703,4.404612418970132,0.10121922141896725,224337120.0,-0.7318183831672204,4.167295567316353,0.052371561222619954,13216743.109169375,147062288.0,0.08987173590804853,147062288.0,0.08564066404298021,0.17013862860613185,0.7924373399793707,33.151054939209075,-11.124170742336933,10.462148899591261,0.3164486654283371,0.32805563271678845,0.022204885502169324,0.07979813288366627,0.022204885502169324,0.048487471075785216,0.05026593485889073,0.05088299167303455,0.056935636867470316,0.21824777493646114,-0.02885516377618805,0.0,0.0,0.05797895619966078,0.15760243847061117,-0.8010775992832431,0.014358175793315792,-0.07123563259987305,1.4261627999936044,-0.2597229011737154,-0.07767065265378736
2016,227026929.6,137468346.4,89558583.2,0.3945,0.0,52537233.7,22546595.2,75083828.9,212552175.3,422996.3,6634532.3,24130358.7,37383492.8,0.1647,14474754.3,0.0638,-7856152.5,6618601.8,0.0292,-2038.5,6620640.3,0.0292,0.036844,0.036844,178530787,178530787,20997335.2,0.0,20997335.2,111157925.2,11195623.200000001,8781858.0,152132741.6,95551139.0,220384.5,8924870.1,9145254.6,25821.0,0.0,24034126.400000002,128756341.0,0.0,280889082.6,29045710.7,47257111.0,0.0,18870303.900000002,41154853.7,136327979.3,21005685.5,8859336.1,0.0,1433533.6,31298555.200000003,0.0,14394996.1,167626534.5,0.0,21489187.5,-192316182.1,777574.5,283311968.2,113262548.10000001,280889082.6,0.0,280889082.6,6620640.3,24130358.7,-2038.5,784988.6,2252482.1,-14287453.9,-7675903.800000001,0.0,3583939.7,3097765.0,36884196.2,-24356254.7,1943445.5,0.0,0.0,-1234560.9000000001,-23647370.1,-8208058.0,0.0,0.0,-2563089.1,2008420.8,-8762726.3,-12623.6,4461476.2,15343306.3,10881830.1,12527941.5,0.0151,1.0750000000000002,1.0750000000000002,1.0233,930550.0,0.015,0.048,1.0713,-0.00030799556486386595,27729640.0,-6211536.0,5891365.793476653,271743828.0,12890990.8,13253134.1,40859633.6,113262548.10000001,104117293.50000001,104117293.50000001,0.055182623145514274,0.5866242164938581,0.0,0.09931242623826596,-0.027360348884355436,0.1062885303629636,0.058376925254421445,0.056781769557967016,0.17997703475966845,5.187226487153568,0.3307265311313095,1.271640221918699,0.08107707663888807,0.07017244314281772,-0.13642607591260997,0.6344146575682771,-0.0143565664111479,68262796.5,0.6026952213694722,0.30759559052052604,21023156.2,0.3079738492694187,47265461.3,47239640.3,15804762.299999982,1.11593190466955,0.2588227983806109,0.1380198304399715,0.07475311965008354,1.203645702722805,0.4853445283031445,1.9975988510900762,0.3185165871522604,0.15402073226504573,0.05626691558712785,0.11142674151052961,0.24302402880217885,0.1682709091520953,0.6026952213694722,1.4799820179924064,0.4173088288484302,0.4032287301863259,2.4799820179924064,1.6099778323569272,1.264340428350772,0.30759559052052604,0.2437539720180757,0.35388983866344537,4.483971987229615,0.0971910416825657,241314383.5,-0.5152412328468743,6.171553165333571,0.058453923305297764,14479212.460126895,144561103.3,0.10015980875629422,144561103.3,0.09167842384611904,0.2826461106567938,0.8082440495677705,12.278757863162097,-15.88995010510585,10.81217818535373,0.31883967283817816,0.32956988888814803,0.040753464514244976,0.08917330115589951,0.040753464514244976,0.04718280246894864,0.04877069038712445,0.05154779362053744,0.06358828660869867,0.36075149540097623,-0.0344258097665303,0.0,0.0,0.0867112900029814,0.25490281910715895,-0.6846694799237455,0.039857808272111175,-0.050865109344053944,1.3871361354580765,-0.20458980431861054,-0.06856205528232505
