,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends,Tax Rate,Deferred Revenue,Net Interest Income,Free Cash Flow to the Firm,Tangible Assets,Adjusted Operating Income,EBIT,Operating Cash Flow,Common Book Value,Tangible Book Value,Common Tangible Book Value,Free Cash Flow Ratio,"Selling, General and Administrative Exp. Ratio",Research and Development Exp. Ratio,Other Expenses Ratio,Net Interest IncomeRatio,Depreciation and Amortization Ratio,EBIT Margin,Adjusted Operating Margin,Operating Cash Flow Margin,Cost-to-Income Ratio,Operating Expense Ratio,Revenue per share,Operating Income per share,FCF per share,CAPEX per share,Book value per share,Dividends per share,Total Debt,Financial leverage,Cash to Debt Ratio,Cash & Investments,Cash & Investments to Debt Ratio,Net Debt,Net Debt w/Investments,Working Capital,Current Ratio,Quick Ratio,Cash to Current Assets,Cash to Assets,Debt to Equity,Debt to Assets,Interest Coverage,Current Liability Coverage Ratio,Cash Ratio,Net Working Capital to Assets,Long Term Debt Ratio,Total Debt/ Assets,Net Debt/ Assets,Total Debt/ Equity,Total Liabilities/ Equity,Net Debt/ Equity,Equity Ratio,Equity Multiplier,Debt/ Tangible Book Value,Net Debt/ EBITDA,Cash to Debt,Cash Flow Coverage Ratio,Free Cash Flow/ Long Term Debt,Debt Leverage Ratio,Interest Expense to Debt Ratio,Cash Sales,Cash Revenue Adjustment,CFO/ Net Income,Return on Equity,NOPAT,Invested Capital,Return on Invested Capital,Capital Employed,ROCE,CFROI,Asset Turnover Ratio,Inventory Turnover,Receivables Turnover,Cash Turnover Ratio,Gross Profitability Ratio,Tangible Gross Profitability Ratio,Cash Return on Invested Capital,Adjusted Return on Capital Employed,Cash Return on Capital Employed,EBIT Return on Assets,EBIT Return on Tangible Assets,Return on Assets,Return on Tangible Equity,Cash Return on Equity,Return on Retained Earnings,R&D / Assets,R&D / Book,CapEx / Assets,CapEx / Fixed Assets,Retained Earnings / Total Assets,Inventory / Assets,Accounts Receivable / Assets,Plowback Ratio,Dividend & Repurchase / FCF,Dividend & Repurchase / EBITDA
2002,,,,0.2101,,,,,,,,,,0.228,,0.1428,,,0.1036,,,0.0759,,,327659445,328872390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.285,24.675,14.725,6495550.0,0.21,0.21,14.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,,,,0.2439,,,,,,,,,,0.2555,,0.1835,,,0.1533,,,0.1122,,,325892066,325892066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.095,27.395000000000003,16.475,6745700.0,0.736,0.946,17.421000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,,,,0.2758,,,,,,,,,,0.2952,,0.222,,,0.2229,,,0.1591,,,323383414,323486947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.620000000000005,36.23,22.41,16033700.0,1.401,2.347,24.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,,,,0.2865,,,,,,,,,,0.2759,,0.2313,,,0.2087,,,0.1525,,,317059483,318046240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.94,49.635,31.79,14955200.0,1.6649699999999998,4.01197,35.80197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,,,,0.2301,,,,,,,,,,0.24,,0.1698,,,0.1658,,,0.1282,,,314774362,314774362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.1,64.61500000000001,42.605,15952350.0,1.74427,5.75624,48.36124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,,,,0.2121,,,,,,,,,,0.2278,,0.1557,,,0.155,,,0.1126,,,303811476,303811476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.77,131.225,88.515,14543450.0,2.655,8.41124,96.92624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,0.2199,,,,,,,,,,0.211,,0.1719,,,0.146,,,0.1042,,,301974092,301974092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.655,121.19,83.02000000000001,18801750.0,1.87457,10.28581,93.30581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,0.1579,,,,,,,,,,0.1856,,0.105,,,0.1015,,,0.0873,,,306644960,306644960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.81,87.675,61.540000000000006,12686250.0,1.740483,12.026293,73.566293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,,,,0.1497,,,,,,,,,,0.1468,,0.0946,,,0.088,,,0.069,,,308131512,308131512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.92,105.85,75.575,8791050.0,2.116,14.142293,89.717293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,62044852500.0,53841465000.0,8203387500.0,0.1322,191224800.0,2947601700.0,155526300.0,3294352800.0,57135817800.0,2871377100.0,3480025500.0,2026723500.0,9810904500.0,0.1581,4909034700.0,0.0791,-604879200.0,4304155500.0,0.0694,961298100.0,3342857400.0,0.0539,10.625399999999999,10.625399999999999,309007272,309007272,4138813800.0,3290643000.0,7429456800.0,10322222400.0,11055279600.0,1394261100.0,30201219900.0,25607865600.0,1491135300.0,3229299900.0,4720435200.0,3923272800.0,770042700.0,5345118000.0,40366734300.0,0.0,70567954200.0,3957551100.0,9712359000.0,458738100.0,0.0,3974912100.0,17644822200.0,14418531000.0,0.0,1051287300.0,796385700.0,16266204000.0,0.0,0.0,33911026200.0,0.0,434162700.0,34838527500.0,-20821443300.0,20069468100.0,34520715000.0,68431741200.0,2136213000.0,70567954200.0,3342857400.0,2026723500.0,0.0,0.0,-4365672300.0,-2162111400.0,-2284360200.0,239393700.0,-225685800.0,518500800.0,1522409400.0,-5315148900.0,517277700.0,-5256841500.0,6394401900.0,-1304868600.0,-4965179400.0,-1571838300.0,147945600.0,-55166400.0,-693772200.0,6582727800.0,4409896500.0,2746800.0,969873300.0,4138813800.0,3168940500.0,-3792739500.0,0.0009,103.48,102.08,74.055,7309850.0,1.739,15.881293,89.936293,0.2233418611386136,0.0,-608648400.0,-6495529628.020166,65847519000.0,3229062300.0,7784181000.0,1608787800.0,34520715000.0,29800279800.0,29800279800.0,-0.06112899535058126,0.35931518534264045,0.0030820413345329493,0.0025066753120252805,-0.009809812989723846,0.03266545762196792,0.12546054485341873,0.052043999943428024,0.02592943226031523,0.6710795505275202,0.05309631125321798,200.787677579316,15.88646981744818,-12.273949009200017,-17.20072432470133,111.71489517567082,-2.2451646380671586,24130890000.0,0.6990263672116872,0.1715151741191477,11352729600.0,0.470464603667747,16701433200.0,12778160400.0,12556397700.0,1.7116193950653693,0.3570976872750806,0.24599856643539092,0.10528088683064019,0.5111372171752526,0.25004015491212866,2.2368172302185716,0.13049493918958277,0.4210559174690919,0.17793342378062024,0.2305041174057445,0.34195252326019676,0.23667163642955658,0.6990263672116872,0.9823384654692118,0.4838090172813628,0.4891840126491863,2.0442205267185223,1.1379432148821635,1.7023336839126302,0.3078815907743146,0.04744143661450151,-0.2630461799471805,3.456462775679857,0.1442145523849307,64206963900.0,-inf,0.48126127067221,0.09683627352446206,3812641753.7079644,50786919000.0,0.0750713338942251,52923132000.0,0.1470846623363107,0.03039857505032015,0.8792213576739908,4.870203825509759,-28.69641800140363,14.990974587936282,0.11624805611836768,0.12458157307339096,-0.1278976901122938,0.06101419507825047,-0.12273517047366295,0.11030759058054145,0.1182152512078701,0.0540279479110642,0.11217536957488566,0.04660354804354429,0.09595289008698775,0.002709796566555418,0.0055394217645839605,0.07531958323371658,0.2075592313324231,0.49368765036410817,0.15666147226923577,-0.03063871447756948,1.2075386763431788,0.20738344935105615,-0.08017114018386379
