,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends,Tax Rate,Deferred Revenue,Net Interest Income,Free Cash Flow to the Firm,Tangible Assets,Adjusted Operating Income,EBIT,Operating Cash Flow,Common Book Value,Tangible Book Value,Common Tangible Book Value,Free Cash Flow Ratio,"Selling, General and Administrative Exp. Ratio",Research and Development Exp. Ratio,Other Expenses Ratio,Net Interest IncomeRatio,Depreciation and Amortization Ratio,EBIT Margin,Adjusted Operating Margin,Operating Cash Flow Margin,Cost-to-Income Ratio,Operating Expense Ratio,Revenue per share,Operating Income per share,FCF per share,CAPEX per share,Book value per share,Dividends per share,Total Debt,Financial leverage,Cash to Debt Ratio,Cash & Investments,Cash & Investments to Debt Ratio,Net Debt,Net Debt w/Investments,Working Capital,Current Ratio,Quick Ratio,Cash to Current Assets,Cash to Assets,Debt to Equity,Debt to Assets,Interest Coverage,Current Liability Coverage Ratio,Cash Ratio,Net Working Capital to Assets,Long Term Debt Ratio,Total Debt/ Assets,Net Debt/ Assets,Total Debt/ Equity,Total Liabilities/ Equity,Net Debt/ Equity,Equity Ratio,Equity Multiplier,Debt/ Tangible Book Value,Net Debt/ EBITDA,Cash to Debt,Cash Flow Coverage Ratio,Free Cash Flow/ Long Term Debt,Debt Leverage Ratio,Interest Expense to Debt Ratio,Cash Sales,Cash Revenue Adjustment,CFO/ Net Income,Return on Equity,NOPAT,Invested Capital,Return on Invested Capital,Capital Employed,ROCE,CFROI,Asset Turnover Ratio,Inventory Turnover,Receivables Turnover,Cash Turnover Ratio,Gross Profitability Ratio,Tangible Gross Profitability Ratio,Cash Return on Invested Capital,Adjusted Return on Capital Employed,Cash Return on Capital Employed,EBIT Return on Assets,EBIT Return on Tangible Assets,Return on Assets,Return on Tangible Equity,Cash Return on Equity,Return on Retained Earnings,R&D / Assets,R&D / Book,CapEx / Assets,CapEx / Fixed Assets,Retained Earnings / Total Assets,Inventory / Assets,Accounts Receivable / Assets,Plowback Ratio,Dividend & Repurchase / FCF,Dividend & Repurchase / EBITDA
1998,,,,0.5356803044719315,,,,,,,,,,1.9869,,0.274976213130352,,,0.2748,,,0.2733,,,247075017,247075017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.859999999999999,6.5600000000000005,1.995,1119950.0,0.45808,0.45808,2.45308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,,,,0.7561020833018641,,,,,,,,,,1.6962,,0.3130175761763878,,,0.3129,,,0.3115,,,256981065,256981065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.654999999999999,7.574999999999999,2.615,809380.0,0.38769,1.39539,4.01039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,,,,0.4562093816251518,,,,,,,,,,1.0103,,0.2537763848389963,,,0.2535,,,0.2159,,,471115250,471115250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.345,7.1850000000000005,2.925,2066090.0,0.71962,2.78808,5.71308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,,,,0.5524555443991396,,,,,,,,,,0.8818,,0.3675643434584468,,,0.3673,,,0.3033,,,471115250,471116368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.24,8.395,3.475,3053180.0,0.47538,3.26346,6.73846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,,,,0.5012262736646229,,,,,,,,,,0.7942,,0.3248121607141002,,,0.3246,,,0.2637,,,471115250,471116368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.315,10.425,4.79,4430010.0,0.72923,3.99269,8.782689999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,,,,0.534020539349185,,,,,,,,,,0.957,,0.3606749558213113,,,0.3605,,,0.2985,,,471115250,471116368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.095,13.375,6.43,4969770.0,0.72808,4.72077,11.15077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,,,,0.5396098761446111,,,,,,,,,,1.006,,0.3684853627689046,,,0.3683,,,0.306,,,471115250,471115251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.97,17.1,8.785,5784610.0,0.64308,5.36385,14.14885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,,,,0.4597015404311841,,,,,,,,,,1.0592,,0.3103362230140168,,,0.3086,,,0.2618,,,471115250,471186500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.93,19.01,9.87,9495330.0,0.73654,6.10039,15.970389999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,1957100800.0,181737600.0,1775363200.0,0.9071393767760966,0.0,593777600.0,0.0,593777600.0,775515200.0,3297779200.0,1862513600.0,83110400.0,2577216000.0,1.3145,1181585600.0,0.6037428424739287,-554587200.0,631592000.0,0.3227,101964800.0,525033600.0,0.2683,1.114448,1.114448,430000000,430000000,1367740800.0,0.0,1367740800.0,,,27520385600.0,28888126400.0,416168000.0,0.0,116942400.0,116942400.0,4398177600.0,0.0,0.0,4931288000.0,38750702400.0,33819414400.0,,2280104000.0,260800.0,,,2280104000.0,4242195200.0,0.0,30025600.0,,4272220800.0,33247355200.0,0.0,31255238400.0,0.0,1426084800.0,1028408000.0,-12083200.0,82462400.0,2524872000.0,33780110400.0,39304000.0,33819414400.0,525033600.0,83110400.0,0.0,0.0,-85529600.0,0.0,0.0,-85529600.0,0.0,719488000.0,1242102400.0,-29875200.0,0.0,-1171696000.0,26715200.0,-3082508800.0,-4257364800.0,-433187200.0,0.0,0.0,-343782400.0,3216977600.0,2440008000.0,5001600.0,-570252800.0,1676305600.0,2246558400.0,1212227200.0,0.0016,18.14,17.255,9.685,11446370.0,0.97885,7.07924,16.76424,0.16144093022077544,,1435265600.0,-349600471.86715484,33702472000.0,1098475200.0,2494105600.0,1077201600.0,2524872000.0,2407929600.0,2407929600.0,0.6193994708908197,0.33445415563418235,0.0,0.0,0.7333631461394323,0.04246608043898403,1.274387910934378,0.5612767620349447,0.5504068058221631,0.5025260971359163,0.3033965343021678,4.551397209302325,2.747873488372093,2.819133023255814,-0.06947720930232558,5.871795348837209,-0.799493953488372,6522299200.0,2.583219743416696,0.2097022473302053,5765918400.0,0.8840315697262094,5154558400.0,756380800.0,26608022400.0,12.66965296319817,0.5998589538021073,0.04734612349245329,0.040442474367622404,0.9030572638929815,0.06741997283075368,1.3391073224914976,0.6232101693606958,0.5998589538021073,0.7867676857231448,0.1263245054887763,0.1928566569147927,0.1524141825471703,2.583219743416696,12.378939764075168,2.0415127578744587,0.07465747248420718,13.394506493794538,12.98012965163101,2.0000490451712234,0.2097022473302053,0.03446467392806705,0.2857546960592478,12.127519928480966,0.2855608954584604,1957100800.0,,2.0516812638276867,0.20794464036196686,990829321.6005269,31500006400.0,0.031454892707594086,31539310400.0,0.07907926864501134,0.034154253417030954,0.05786915104006059,,inf,1.4309003577285988,0.052495385609042364,0.05267753653203836,-0.011098425423404194,0.034828764042983004,-0.011084594667204736,0.0737477465014888,0.0740036398516999,0.029297648678403104,0.21804358399846907,0.42663612254403394,0.5105304509494286,0.0,0.0,0.0008833742549959705,0.07178639395628689,0.030408805659272443,,0.0,1.6547817130179858,-0.2835956823935315,-0.1333929325287442
2009,2730870000.0,-398006000.0,3128876000.0,1.1457432979233724,0.0,845982000.0,0.0,845982000.0,447976000.0,2415556000.0,702524000.0,93246000.0,1846838000.0,0.6726,2282894000.0,0.8359585040664697,-1241932000.0,1051068000.0,0.3849,177848000.0,863114000.0,0.3161,0.584,0.584,471124503,471124503,4086916000.0,0.0,4086916000.0,,,31663978000.0,35750894000.0,368244000.0,0.0,154520000.0,154520000.0,5272092000.0,0.0,0.0,5794856000.0,47340606000.0,41545750000.0,,4093580000.0,127662000.0,,,4093580000.0,5849352000.0,0.0,6760000.0,,5856112000.0,39928476000.0,0.0,38165944000.0,0.0,1782606000.0,1488132000.0,-53608000.0,103078000.0,3320208000.0,41486152000.0,59598000.0,41545750000.0,863114000.0,93246000.0,-36870000.0,0.0,3094048000.0,0.0,0.0,0.0,3324452000.0,-1366364000.0,2647174000.0,-91432000.0,-64000.0,67920000.0,418000.0,-33100000.0,-56258000.0,0.0,0.0,0.0,-437106000.0,92976000.0,-344130000.0,128922000.0,2375708000.0,4472236000.0,2096528000.0,2555742000.0,0.002,16.8,18.425,10.965,13865540.0,0.77731,7.85655,18.82155,0.16920693998865916,,1713032000.0,1972089936.3085928,41391230000.0,2189648000.0,1753592000.0,5292340000.0,3320208000.0,3165688000.0,3165688000.0,0.9358709861692428,0.2703788836630151,0.0,0.0,0.6272843452819065,0.03414516253062211,0.6421367549535496,0.8018133415358476,1.9379684862333248,0.37057436744763445,0.3097847938569027,5.7964932467119,4.8456278233526735,5.424769851123621,-0.19407184176960543,7.047410989786706,-0.9277929660134872,9942932000.0,2.994671418176211,0.41103730770762587,9359008000.0,0.9412724536384237,5856016000.0,583924000.0,31657314000.0,8.733405478822938,0.9983720850697922,0.1143164699601638,0.09837145797103193,1.2329287803655675,0.09853185945614172,2.496131093030274,1.3996174497627993,0.9983720850697922,0.761986821756738,0.14095574156201296,0.23932488882737704,0.14095343085634512,2.994671418176211,11.495046093497757,1.763749740980083,0.07991691087536029,12.512996173733693,12.056129346922376,3.1708336085785542,0.41103730770762587,0.13866655571260075,0.4369273724679247,20.665561354054876,0.07065561747782244,2730870000.0,,6.131681330623764,0.2599578098721526,1896612491.94153,37392572000.0,0.05072163776114491,37452170000.0,0.04682217345483586,0.14130930197102065,0.06573163319954509,,inf,0.6681982208589557,0.07531157819993621,0.07559272821803073,0.0527401521432811,0.05846518372633682,0.05265622622957743,0.042208697640552885,0.04236626937638722,0.04565117952959159,0.2726465779318745,1.5939784495429201,0.5799982797224977,0.0,0.0,0.0022007545898196567,0.24829189341849425,0.035819115071938766,,0.0,1.5064290464527281,-0.17102900057987075,-0.23667804106261622
