,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends,Tax Rate,Deferred Revenue,Net Interest Income,Free Cash Flow to the Firm,Tangible Assets,Adjusted Operating Income,EBIT,Operating Cash Flow,Common Book Value,Tangible Book Value,Common Tangible Book Value,Free Cash Flow Ratio,"Selling, General and Administrative Exp. Ratio",Research and Development Exp. Ratio,Other Expenses Ratio,Net Interest IncomeRatio,Depreciation and Amortization Ratio,EBIT Margin,Adjusted Operating Margin,Operating Cash Flow Margin,Cost-to-Income Ratio,Operating Expense Ratio,Revenue per share,Operating Income per share,FCF per share,CAPEX per share,Book value per share,Dividends per share,Total Debt,Financial leverage,Cash to Debt Ratio,Cash & Investments,Cash & Investments to Debt Ratio,Net Debt,Net Debt w/Investments,Working Capital,Current Ratio,Quick Ratio,Cash to Current Assets,Cash to Assets,Debt to Equity,Debt to Assets,Interest Coverage,Current Liability Coverage Ratio,Cash Ratio,Net Working Capital to Assets,Long Term Debt Ratio,Total Debt/ Assets,Net Debt/ Assets,Total Debt/ Equity,Total Liabilities/ Equity,Net Debt/ Equity,Equity Ratio,Equity Multiplier,Debt/ Tangible Book Value,Net Debt/ EBITDA,Cash to Debt,Cash Flow Coverage Ratio,Free Cash Flow/ Long Term Debt,Debt Leverage Ratio,Interest Expense to Debt Ratio,Cash Sales,Cash Revenue Adjustment,CFO/ Net Income,Return on Equity,NOPAT,Invested Capital,Return on Invested Capital,Capital Employed,ROCE,CFROI,Asset Turnover Ratio,Inventory Turnover,Receivables Turnover,Cash Turnover Ratio,Gross Profitability Ratio,Tangible Gross Profitability Ratio,Cash Return on Invested Capital,Adjusted Return on Capital Employed,Cash Return on Capital Employed,EBIT Return on Assets,EBIT Return on Tangible Assets,Return on Assets,Return on Tangible Equity,Cash Return on Equity,Return on Retained Earnings,R&D / Assets,R&D / Book,CapEx / Assets,CapEx / Fixed Assets,Retained Earnings / Total Assets,Inventory / Assets,Accounts Receivable / Assets,Plowback Ratio,Dividend & Repurchase / FCF,Dividend & Repurchase / EBITDA
2002,,,,0.4358,,,,,,,,,,0.3307,,0.348,,,0.1918,,,0.1706,,,393902937,393902937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.325,11.71,4.325,119650.0,1.133,1.133,5.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,,,,0.4652,,,,,,,,,,0.4955,,0.3771,,,0.3742,,,0.2186,,,394903379,394903379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,25.255,11.565,165300.0,2.648,3.781,15.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,6756996351.219999,3122998313.58,3633998037.64,0.5378,0.0,0.0,761999588.52,761999588.52,3884997902.1,55999969.76,74999959.5,784999576.0999999,3487998116.4799995,0.5233,2871998449.12,0.425,-243999868.23999998,2627998580.8799996,0.3889,1022999447.5799999,1652999107.3799999,0.2446,4.17136,4.17136,396253404,396253404,166999909.82,137999925.48,304999835.29999995,2006998916.2199998,383999792.64,128999930.33999999,2824998474.5,6967996237.28,0.0,4999997.3,4999997.3,0.0,0.0,684999630.0999999,7657995864.679999,0.0,10482994339.179998,685999629.56,82999955.17999999,0.0,0.0,852999539.38,1621999124.12,570999691.66,0.0,0.0,802999566.38,1373999258.04,0.0,0.0,2995998382.16,0.0,1332999280.1799998,3032998362.18,3120998314.66,0.0,7486995957.0199995,10482994339.179998,0.0,10482994339.179998,1652999107.3799999,784999576.0999999,0.0,0.0,60999967.059999995,0.0,-120999934.66,0.0,0.0,387999790.47999996,2886998441.02,-971999475.1199999,0.0,0.0,4999997.3,90999950.86,-875999526.9599999,0.0,0.0,0.0,-1799999027.9999998,-331999820.71999997,-2131998848.7199998,0.0,-120999934.66,300999837.46,421999772.11999995,1914998965.8999999,0.3364,39.525,39.645,19.675,80000.0,4.66,8.441,28.116,0.3892694063926941,0.0,-18999989.740000002,1869194196.1140409,10477994341.88,2848998461.54,2702998540.3799996,2694998544.7,7486995957.0199995,7481995959.719999,7481995959.719999,0.2834097972472991,0.0,0.0,0.11277194021015244,-0.0028118987716442214,0.11617581767056386,0.40002959893443835,0.42163682107444134,0.39884564155690394,0.26532033426183843,0.11277194021015244,17.05221023469113,7.247883349716284,4.832763445232132,-2.452974448441583,18.894464707286147,-4.542545274891821,653999646.8399999,0.08735140910912248,0.25535168195718655,304999835.29999995,0.4663608562691131,348999811.53999996,348999811.53999996,1202999350.38,1.7416769420468559,0.1029593094944513,0.10796460176991149,0.029094724792521225,0.21664217977828235,0.15472670037203093,36.03999999999999,2.771270036991369,0.188039457459926,0.114757225984928,0.13106935037680056,0.062386721358389775,0.03329199656586855,0.08735140910912248,0.4001602778148791,0.04661413116067851,0.7142039492511686,1.400160277814879,0.4004276931301791,0.10005733944954129,0.4663608562691131,0.8995327102803738,3.3537653239929948,0.8589449541284404,0.11467889908256883,6756996351.219999,,1.6303690260133092,0.22078268999599304,1754017317.6703196,8860995215.059998,0.19794811701164464,8860995215.059998,0.30504457736147167,0.30414174472407185,0.6445673948297244,8.1328125,inf,40.461077844311376,0.3466564914623677,0.3468219125787364,0.21094630464726918,0.32152127299401884,0.21094630464726918,0.2578460364399504,0.25796907806833363,0.16732025802157616,0.22093023255813954,0.35995725924936556,0.5450049455984174,0.0,0.0,0.09272154917485453,0.13949483352468425,0.2893255747400554,0.036630735476485744,0.0,2.088929219600726,-0.9399477806788511,-0.5160550458715596
2005,7549147536.414,3711139750.93,3838007785.4839997,0.5084,0.0,0.0,818148978.7379999,818148978.7379999,4529288729.668,72924145.846,150843096.202,892072085.486,3926915305.762,0.52,3019858806.746,0.4,-135858682.672,2884000124.074,0.382,1123831014.75,1759170148.422,0.233,4.478683999999999,4.478683999999999,392721210,393312793,39958436.08,134859721.76999998,174818157.85,2190721258.086,433549031.468,0.0,2799088447.404,7238470695.891999,0.0,1997921.804,1997921.804,0.0,0.0,583393166.768,7823861784.464,0.0,10622950231.868,966994153.1359999,113881542.828,0.0,0.0,761208207.324,1842083903.2879999,364620729.22999996,0.0,0.0,983976488.4699999,1348597217.6999998,0.0,0.0,3190681120.988,0.0,1296651250.796,3019858806.746,3115759053.338,0.0,7432269110.879999,10622950231.868,0.0,10622950231.868,1759170148.422,892072085.486,0.0,0.0,-196795297.69399998,0.0,-59937654.12,0.0,-317669566.83599997,265723599.93199998,2720170536.146,-1226723987.656,0.0,0.0,152841018.00599998,-998960.902,-1074881930.552,0.0,0.0,0.0,-1608327052.22,-158834783.41799998,-1767161835.638,-998960.902,-122872190.946,169823353.34,292695544.286,1493446548.49,0.3298,55.91,56.0,30.765,101350.0,4.254,12.695,43.46,0.3896778662971943,0.0,-77918950.35599999,1401383668.1616578,10620952310.064,2945935699.9979997,3034843220.276,2591304579.788,7432269110.879999,7430271189.075999,7430271189.075999,0.19782982665078735,0.0,0.0,0.10837633981738785,-0.010321556173084556,0.11816858541749371,0.4020113801773191,0.39023421992854307,0.3432579065766839,0.2709229242474363,0.10837633981738785,19.22266316202784,7.689574002753759,3.802816121110444,-3.12365096770811,18.92505146559311,-4.0953404381189396,478502272.05799997,0.06438172043010754,0.08350730688935282,174818157.85,0.3653444676409186,303684114.20799994,303684114.20799994,957004544.1159999,1.5195227765726682,0.021691973969631236,0.06245538900785154,0.016456648485988337,0.2478494623655914,0.17340605604664283,20.119205298013245,2.2798264642082433,0.09490238611713667,0.0900883957118676,0.12695128832048144,0.0450441978559338,0.028587549369945453,0.06438172043010754,0.4293010752688172,0.040860215053763436,0.6996426556328756,1.4293010752688173,0.4294165098144663,0.07733401170185703,0.3653444676409186,0.8121477770820289,4.095890410958905,0.8125158992622742,0.31524008350730687,7549147536.414,,1.4730266893810335,0.2366935483870968,1843086670.4144275,8780866328.58,0.20989804438948598,8780866328.58,0.3456200227531286,0.2951080773606371,0.7106451006206507,8.559907834101383,inf,188.925,0.3612939627609554,0.36136192626034613,0.15959514878394498,0.33549488054607507,0.15959514878394498,0.2856874177167576,0.2857411587659895,0.17350045234000203,0.23675719279376178,0.34865591397849466,0.5825339067151836,0.0,0.0,0.11547865337596389,0.1694728125862545,0.28427684784652996,0.040812488245251084,0.0,1.914253265190233,-1.0769230769230769,-0.4095649961841771
2006,8368912569.22,5363634763.76,3005277805.46,0.3591,0.0,636906592.5600001,297423361.62,934329954.1800001,6297964717.940001,110156800.60000001,69098356.74000001,1213727657.52,3652198652.6200004,0.4364,2247198732.2400002,0.2685,122173906.12,2369372638.36,0.2831,914301444.98,1455071193.38,0.1739,3.7005080000000006,3.7005080000000006,393226970,393312793,38054167.480000004,317451870.82000005,355506038.3,2332319896.34,553788279.38,411585864.06,3653200078.0800004,7349461450.940001,0.0,3004276.3800000004,3004276.3800000004,0.0,166236626.36,382544525.72,7901246879.400001,0.0,11554446957.480001,1140623598.94,298424787.08000004,0.0,0.0,612872381.5200001,2051920767.5400002,166236626.36,0.0,0.0,1388977113.0200002,1555213739.38,0.0,0.0,3607134506.92,0.0,1283827439.72,2646767490.78,1431036982.3400002,2585680537.7200003,7947312450.56,11554446957.480001,0.0,11554446957.480001,1455071193.38,1213727657.52,0.0,0.0,-446635755.16,0.0,-125178182.50000001,0.0,-199283666.54000002,395563056.70000005,2617726152.44,-1633324925.2600002,0.0,-45064145.7,10014254.600000001,0.0,-1668374816.3600001,0.0,0.0,0.0,-770096178.74,7009978.220000001,-763086200.5200001,0.0,186265135.56,354504612.84000003,168239477.28,984401227.1800001,0.3269,47.885000000000005,47.365,27.715,87200.0,1.973,14.668,42.383,0.38588334742180896,0.0,41058443.86,941966775.6401776,11551442681.100002,1154643555.38,2438470995.1000004,2099989189.6200001,7947312450.56,7944308174.18,7944308174.18,0.11762594232380041,0.21192935688103967,0.0,0.03553906904391528,0.0049060667703721425,0.14502812013880578,0.2913725020940529,0.13796817039607515,0.2509273662797655,0.4157754010695187,0.11164293406724901,21.282651516044286,5.714762474811939,2.5033919397237683,-4.153644205177484,20.210496880618336,-1.9584012224288685,464661413.44000006,0.058467741935483875,0.08189655172413793,355506038.3,0.7650862068965516,109155375.14000005,109155375.14000005,1601279310.5400002,1.780380673499268,0.018545632015617375,0.09731359649122806,0.030767897382561967,0.2581905241935484,0.17758710348413936,35.289855072463766,1.3987310883357735,0.1732552464616886,0.13858554342173687,0.1345987172820246,0.04021494193101057,0.009447044548448608,0.058467741935483875,0.45388104838709675,0.01373487903225807,0.6878141792338359,1.453881048387097,0.45405269128954995,0.02988757883191665,0.7650862068965516,0.582176568573015,5.921686746987952,0.9876610913079242,0.14870689655172414,8368912569.22,,1.4432209222298693,0.1830897177419355,1380042163.1211836,9502526189.94,0.14522897759357792,9502526189.94,0.25661292022341664,0.22099272842238382,0.7243023054255503,9.685352622061483,inf,219.92105263157893,0.2600970705494886,0.26016471608149105,0.09912803783034091,0.12150911581831594,0.09912803783034091,0.21104177500433352,0.21109666233203295,0.11943818412077142,0.18315895625866635,0.26423891129032256,0.5497540673477109,0.0,0.0,0.14135898769284105,0.22223736203842487,0.22906916276651065,0.04792858381001906,0.0,1.5292498279421884,-0.7822990844354017,-0.21085823964902659
2007,9245059802.325,6200722936.35,3044336865.975,0.3293,0.0,0.0,1116490286.7,1116490286.7,7317213223.05,88038660.6,93040857.225,1314577273.05,3581572783.5,0.3874,2114928733.05,0.2288,59025920.175000004,2173954653.225,0.2351,876384848.7,1297569804.525,0.1404,3.2988250000000003,3.2988250000000003,393219406,393312793,62027238.15,208091379.6,270118617.75,2377043836.2,817358928.525,36015815.7,3500537198.175,8078547549.375,0.0,3001317.975,3001317.975,0.0,0.0,520228449.0,8601777316.35,0.0,12102314514.525,1378605389.85,150065898.75,0.0,0.0,675296544.375,2203967832.975,166072927.95,0.0,0.0,1454638778.55,1620711706.5,0.0,0.0,3824679539.475,0.0,1249548716.925,2457078982.2,2054902373.55,2516104902.375,8277634975.05,12102314514.525,0.0,12102314514.525,1297569804.525,1314577273.05,0.0,0.0,-400175730.0,0.0,-278122132.35,0.0,-293128722.225,569249975.925,2781221323.5,-1957859759.025,0.0,-9003953.925,2000878.6500000001,0.0,-1964862834.3,0.0,0.0,0.0,-749329054.425,-143062823.475,-892391877.9,0.0,-76033388.7,269118178.425,345151567.125,823361564.475,0.3175,43.2,42.83,26.015,215250.0,1.933,16.601000000000003,42.616,0.4031293143120111,0.0,-5002196.625,767828204.2261161,12099313196.55,1729759592.925,2266995510.45,2152945427.3999996,8277634975.05,8274633657.075,8274633657.075,0.089059625581647,0.0,0.0,0.12076615084947516,-0.0005410669840926306,0.1421924034195433,0.24521155719078017,0.18710096309923166,0.23287522995346818,0.5279091769157994,0.12076615084947516,23.51119924718314,5.378495315284617,2.0938986019296313,-4.979051718075684,21.050931995584165,-1.9056258236273311,316138826.7,0.03819192651679961,0.1962025316455696,270118617.75,0.8544303797468354,46020208.94999999,46020208.94999999,1296569365.2000003,1.5882886972310488,0.02814344076259646,0.07716490425835952,0.022319583367777136,0.2662557408750302,0.18211126725634455,24.36559139784946,1.3168406718111665,0.12256014525646845,0.10713400016533027,0.13391750020666282,0.026122179052657683,0.003802595684880548,0.03819192651679961,0.46204979453710415,0.005559584239787284,0.6839712325369927,1.462049794537104,0.4622173860476363,0.012849162011173181,0.8544303797468354,0.5629087104368297,4.957831325301205,1.067877094972067,0.29430379746835444,9245059802.325,,1.6592135697764068,0.1567561034566111,1262338963.076783,9898346681.55,0.12753028396446417,9898346681.55,0.22902769355164745,0.21750555892460074,0.7639084070430686,7.586291309669523,inf,149.0483870967742,0.2515499710672067,0.25161236977013396,0.07757135902880707,0.1747523751768749,0.07757135902880707,0.1873191700421592,0.18736563585248883,0.10430558233813411,0.15681296094789024,0.2600918540004834,0.5280944625407167,0.0,0.0,0.16177564685459206,0.2423529411764706,0.20302554352318755,0.06753740596842192,0.0,1.5774865073245952,-0.9100850546780072,-0.20921787709497205
2008,10096312500.0,6951763499.999999,3144549000.0,0.3115,0.0,1017013499.9999999,198018000.0,1215031500.0,8166794999.999999,38793000.0,142434000.0,1382362500.0,3319117500.0,0.3287,1929517499.9999998,0.1911,-135196500.0,1794320999.9999998,0.1777,740541000.0,1053779999.9999999,0.1044,2.677875,2.677875,393312793,393312793,113194499.99999999,238837499.99999997,352032000.0,1320988500.0,998485499.9999999,0.0,2671506000.0,8114105999.999999,0.0,1736999.9999999998,1736999.9999999998,245495999.99999997,0.0,280525500.0,8641864500.0,0.0,11313370500.0,1957888499.9999998,931900499.9999999,327714000.0,0.0,580158000.0,3469946999.9999995,364770000.0,0.0,0.0,1585591500.0,1950361499.9999998,0.0,0.0,5420308500.0,0.0,1138603500.0,2081215499.9999998,380113500.0,2293129500.0,5893062000.0,11313370500.0,0.0,11313370500.0,1053779999.9999999,1382362500.0,0.0,0.0,1310856000.0,203808000.0,-253601999.99999997,430196999.99999994,1295223000.0,178042500.0,3925040999.9999995,-2036632499.9999998,0.0,-2316000.0,0.0,0.0,-2038948499.9999998,-1563300000.0,0.0,0.0,-2688586500.0,2472330000.0,-1779556499.9999998,0.0,106535999.99999999,351742500.0,245206499.99999997,1888408499.9999998,0.2895,46.915,46.8,32.69,226850.0,7.389,23.99,56.68,0.41271377863827047,0.0,-103641000.0,1804758974.346563,11311633500.0,745173000.0,1936754999.9999998,3882195000.0,5893062000.0,5891325000.0,5891325000.0,0.18703942652329747,0.3234211010863561,0.0,0.01961290322580645,-0.010265232974910395,0.13691756272401434,0.1918279569892473,0.07380645161290322,0.38451612903225807,0.6297074268567142,0.12034408602150537,25.669931615979753,4.90580915327613,4.8012892883451155,-5.178149646406237,14.983143454476956,-6.835746377565705,1296670500.0,0.2200334053841619,0.08729627148917168,597528000.0,0.4608171466845278,944638500.0,699142500.0,-798440999.9999995,0.769898214583681,-0.026113799432671458,0.1317728651928912,0.031116456408812918,0.5888190214187462,0.30671204483226283,13.597560975609754,1.8936258968796933,0.10145169364258302,-0.07057498912459373,0.17239438061362877,0.11461398705186929,0.08349753064305637,0.2200334053841619,0.9197779524464531,0.16029671841226173,0.5208935745541083,1.919777952446453,0.9200491400491401,0.28460532054077625,0.2714891716901094,0.7162313731773754,5.176984126984126,1.63305713039686,0.10984594775619558,9892504500.0,inf,3.6840659340659343,0.17881705639614853,1133179041.6263309,7843423500.0,0.1444750550096308,7843423500.0,0.24692725058133094,0.4949617982504706,0.8924230405076895,6.962307915337779,49.53835227272727,89.19437340153453,0.2779497940070114,0.27799247562255264,0.2300983715014959,0.09500609013398295,0.2300983715014959,0.17119168863072237,0.1712179766078878,0.10016281546037327,0.17886977886977884,0.6587738258989978,0.5063291139240507,0.0,0.0,0.18001995956907801,0.250999000999001,0.18396069500243095,0.0882571201924307,0.018014790552470638,3.5513736263736266,-1.4237314119270277,-0.8100305276929787
2009,9029592000.0,6097868700.0,2931723300.0,0.3247,0.0,945055200.0,145231200.0,1090286400.0,7188155100.0,28677900.0,252049800.0,1271299200.0,3074060400.0,0.3404,1841436900.0,0.2039,-290725500.0,1550711400.0,0.1717,633544800.0,917166600.0,0.1016,2.4678780000000002,2.4678780000000002,393312793,393312793,176013900.0,388335600.0,564349500.0,1399955100.0,806664600.0,0.0,2770969200.0,7364958300.0,0.0,3157200.0,3157200.0,197061900.0,0.0,262310700.0,7827488100.0,0.0,10598457300.0,1540976700.0,1231044900.0,378074700.0,0.0,546195600.0,3318217200.0,563034000.0,0.0,217846800.0,1531768200.0,2312649000.0,0.0,0.0,5630866200.0,0.0,1034772300.0,1652004900.0,196798800.0,2084015100.0,4967591100.0,10598457300.0,0.0,10598457300.0,917166600.0,1271299200.0,633544800.0,0.0,-527252400.0,-5525100.0,100767300.0,-121289100.0,196272600.0,182065200.0,2476823400.0,-1482831600.0,0.0,0.0,8682300.0,0.0,-1474149300.0,-3649197000.0,0.0,0.0,-1288400700.0,4179606600.0,-757991100.0,0.0,244683000.0,564349500.0,319666500.0,993991800.0,0.2631,36.245,36.385000000000005,28.065,79800.0,3.307,27.297,55.362,0.4085510688836104,0.0,-223371900.0,844917215.2019002,10595300100.0,715368900.0,1802761200.0,1951938900.0,4967591100.0,4964433900.0,4964433900.0,0.11008158508158508,0.3223548416045948,0.0,0.016083916083916083,-0.024737762237762237,0.1407925407925408,0.19965034965034964,0.07922494172494172,0.21617132867132868,0.5920845835119303,0.12074592074592075,22.957788713473146,4.6818637297668575,2.527229771547248,-3.770107726956138,12.63012845859809,-3.2757660643903845,1794078900.0,0.36115671839415286,0.09810822701275847,761411400.0,0.424402405044728,1229729400.0,1032667500.0,-547248000.0,0.8350777037741833,0.054709800190294956,0.2036650208887201,0.053248268500359956,0.6679730946454108,0.313084924161557,7.152400835073069,0.9765302886140184,0.17007611798287345,-0.05163468460640965,0.21820619119727924,0.16927736265918625,0.1160290941588263,0.36115671839415286,1.1335204703140724,0.2475504475398549,0.4687088846411638,2.1335204703140724,1.1342413482431501,0.4000342348510784,0.31456225252969644,0.3466498458088029,1.7654205607476636,1.8317357069496747,0.1404898078897199,9035117100.0,-inf,2.1282271944922546,0.18463005137439753,1089115886.2232778,7280240100.0,0.1495988966384883,7280240100.0,0.2476238661414477,0.26811463264789853,0.8519722960057593,7.559360730593608,-1634.2857142857142,51.300448430493276,0.2766179281582802,0.27670035509423657,0.1160562294095081,0.09826171804416176,0.1160562294095081,0.17009656678996102,0.1701472523652256,0.1027617374297746,0.18474746939424452,0.39293469625549493,0.5551839464882943,0.0,0.0,0.13991013578929076,0.20133604829778873,0.15587220415559913,0.07611151105925576,-0.0005213117195839436,2.4047619047619047,-1.2961884595023823,-0.41912016432728516
2010,11124407800.0,7531558100.0,3592849700.0,0.323,0.0,1119443600.0,86653600.0,1206097200.0,8737655300.0,29724200.0,234518900.0,1328268700.0,3834925600.0,0.3447,2386752500.0,0.2146,-114614500.0,2272138000.0,0.2042,813637000.0,1458501000.0,0.1311,3.707968,3.707968,393342391,393342391,143583000.0,492968300.0,636551300.0,1614930900.0,973593500.0,0.0,3225075700.0,7951727300.0,0.0,2519000.0,2519000.0,149628600.0,0.0,406818500.0,8510693400.0,0.0,11735769100.0,1924264100.0,1555734400.0,647634900.0,0.0,827995300.0,4307993800.0,1820985100.0,0.0,131743700.0,678870500.0,2631599300.0,0.0,0.0,6939593100.0,0.0,990722700.0,1726270700.0,83882700.0,1995299900.0,4796176000.0,11735769100.0,0.0,11735769100.0,1458501000.0,1328268700.0,274067200.0,0.0,-264495000.0,-102523300.0,-201268100.0,455687100.0,125446200.0,409337500.0,3205679400.0,-2198835100.0,0.0,0.0,26449500.0,0.0,-2172385600.0,-3389062600.0,0.0,0.0,-1119443600.0,3571438200.0,-937068000.0,0.0,96225800.0,636551300.0,540325500.0,1006844300.0,0.2519,40.305,40.235,33.120000000000005,94550.0,2.8840000000000003,30.181,63.301,0.3580931263858093,0.0,-204794700.0,856305006.097561,11733250100.0,1145137400.0,2506656900.0,2636889200.0,4796176000.0,4793657000.0,4793657000.0,0.09050767628277705,0.3115754048937811,0.0,0.007789502287034102,-0.018409492323717223,0.11940129523119423,0.22532946877405916,0.10293917847923555,0.2370363661066075,0.5053298153034301,0.10841900276255605,28.28174144088121,6.067875099686369,2.559714699044477,-5.590129999489427,12.193387007707491,-2.8459775137737444,3376719500.0,0.7040441176470589,0.04252144722118612,786179900.0,0.2328235732935472,2740168200.0,2590539600.0,-1082918100.0,0.7486258917085721,0.05712782130744942,0.19737561509021323,0.05424027130867801,0.8982142857142857,0.36708235849664084,10.688506981740064,0.8719448017775698,0.14776049584843878,-0.09227500053660735,0.22423748095043894,0.28772886303633904,0.23348859172766104,0.7040441176470589,1.4469012605042018,0.5713235294117647,0.4086801605529202,2.4469012605042018,1.4476615869679454,0.714529689963216,0.18851174934725848,0.37997749464590364,0.5529118826947019,1.8095769837099316,0.06945169712793733,11226931100.0,-inf,1.8079447322970639,0.30409663865546216,1532072835.3658535,7427775300.0,0.206262679400904,7427775300.0,0.33747074982195546,0.35500390002373927,0.9479061581059907,7.735834411384217,-108.50614250614251,77.47719298245615,0.3061452274141965,0.30621095343395094,0.1152841828828022,0.1541696340760335,0.1152841828828022,0.2135911910536822,0.2136370467378003,0.13054728857658365,0.3042564372044141,0.5497899159663866,0.8448854516270247,0.0,0.0,0.1873618236064307,0.27652295118319764,0.14709480778724593,0.0829594968769452,-0.008735967717701604,1.7675302245250433,-1.1118338754065549,-0.29190751445086704
2011,13172980980.0,9742480880.0,3430500100.0,0.2604,133363160.0,1307609520.0,0.0,1440972680.0,11183453560.0,42750560.0,254412300.0,1269970440.0,3440258380.0,0.2612,1989527420.0,0.151,-73651780.0,1915875640.0,0.1454,685403000.0,1230472640.0,0.0934,3.1296198,3.1296198,393170007,393170007,208873660.0,130575080.0,339448740.0,1524847420.0,1411233160.0,0.0,3275529320.0,9212281000.0,0.0,1626380.0,1626380.0,147071220.0,0.0,234895740.0,9595874340.0,0.0,12871403660.0,2768331100.0,1884974420.0,188660080.0,0.0,412868180.0,5066173700.0,1081310360.0,0.0,0.0,2371029700.0,3452340060.0,0.0,0.0,8518513760.0,0.0,0.0,1696779020.0,176113720.0,2479997160.0,4352889900.0,12871403660.0,0.0,12871403660.0,1230472640.0,1269970440.0,685403000.0,0.0,-607104420.0,8828920.0,-513239060.0,605942720.0,344560220.0,388240140.0,2966981800.0,-2855226260.0,0.0,-81086660.0,2555740.0,81086660.0,-2852670520.0,-4123570320.0,0.0,0.0,-1292972100.0,5051536280.0,-365006140.0,0.0,-250694860.0,336428320.0,587123180.0,111755540.0,0.23234,44.715,43.29,38.015,9947350.0,3.399,33.58,71.595,0.35774921173902496,0.0,-211661740.0,-51640960.21828765,12869777280.0,852920140.0,2170287940.0,1966990440.0,4352889900.0,4351263520.0,4351263520.0,0.008483694022611425,0.38117168980697597,0.010123992451099706,0.0,-0.01606786955218089,0.09640721731308535,0.16475298516676368,0.06474769388151048,0.14932006984496535,0.7242788742263225,0.10938850380090658,33.50454191690161,5.060221747789627,0.28424228199075213,-7.2620652877013585,11.071266430554557,-3.2885827427828187,2966284780.0,0.68145182812917,0.07041591603352393,486519960.0,0.1640166053105663,2626836040.0,2479764820.0,-1790644380.0,0.6465489566613162,0.03948635634028892,0.10363172081146262,0.026372317189840972,1.163864424873232,0.39359916243975523,8.530593607305937,0.6434762669112589,0.06700298096766796,-0.13911803462156358,0.2682178378671095,0.23045542338309355,0.2040831061932526,0.68145182812917,1.9569789164665066,0.6034694422204431,0.33818299969313526,2.9569789164665066,1.9577103801794105,0.7635577767272236,0.11443565442155558,0.23090770237835478,0.10335195530726257,2.4761261565475787,0.08576799561369154,13164152060.0,inf,1.5985649546827794,0.2826794769148652,1277775553.761824,7805229960.0,0.16370761147463025,7805229960.0,0.2780556051675894,0.25200928737274514,1.0234300258127402,6.903523213697728,1492.0263157894738,63.06674082313682,0.266521056336757,0.2665547371461583,-0.006616199712620337,0.10927546585699828,-0.006616199712620337,0.16861315186194697,0.1686344598497978,0.09927243271320292,0.28278513455788123,0.4518815052041633,0.7251814322881008,0.01036119785555696,0.03063784360821991,0.22182710879257747,0.30993694829760404,0.1318254842145165,0.10964096824852435,0.0006859329590786838,2.0507930513595167,-11.56964656964657,-0.37583575335989733
