,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends,Tax Rate,Deferred Revenue,Net Interest Income,Free Cash Flow to the Firm,Tangible Assets,Adjusted Operating Income,EBIT,Operating Cash Flow,Common Book Value,Tangible Book Value,Common Tangible Book Value,Free Cash Flow Ratio,"Selling, General and Administrative Exp. Ratio",Research and Development Exp. Ratio,Other Expenses Ratio,Net Interest IncomeRatio,Depreciation and Amortization Ratio,EBIT Margin,Adjusted Operating Margin,Operating Cash Flow Margin,Cost-to-Income Ratio,Operating Expense Ratio,Revenue per share,Operating Income per share,FCF per share,CAPEX per share,Book value per share,Dividends per share,Total Debt,Financial leverage,Cash to Debt Ratio,Cash & Investments,Cash & Investments to Debt Ratio,Net Debt,Net Debt w/Investments,Working Capital,Current Ratio,Quick Ratio,Cash to Current Assets,Cash to Assets,Debt to Equity,Debt to Assets,Interest Coverage,Current Liability Coverage Ratio,Cash Ratio,Net Working Capital to Assets,Long Term Debt Ratio,Total Debt/ Assets,Net Debt/ Assets,Total Debt/ Equity,Total Liabilities/ Equity,Net Debt/ Equity,Equity Ratio,Equity Multiplier,Debt/ Tangible Book Value,Net Debt/ EBITDA,Cash to Debt,Cash Flow Coverage Ratio,Free Cash Flow/ Long Term Debt,Debt Leverage Ratio,Interest Expense to Debt Ratio,Cash Sales,Cash Revenue Adjustment,CFO/ Net Income,Return on Equity,NOPAT,Invested Capital,Return on Invested Capital,Capital Employed,ROCE,CFROI,Asset Turnover Ratio,Inventory Turnover,Receivables Turnover,Cash Turnover Ratio,Gross Profitability Ratio,Tangible Gross Profitability Ratio,Cash Return on Invested Capital,Adjusted Return on Capital Employed,Cash Return on Capital Employed,EBIT Return on Assets,EBIT Return on Tangible Assets,Return on Assets,Return on Tangible Equity,Cash Return on Equity,Return on Retained Earnings,R&D / Assets,R&D / Book,CapEx / Assets,CapEx / Fixed Assets,Retained Earnings / Total Assets,Inventory / Assets,Accounts Receivable / Assets,Plowback Ratio,Dividend & Repurchase / FCF,Dividend & Repurchase / EBITDA
2005,,,,0.6499297367845698,,,,,,,,,,1.288,,0.4094,,,0.4094,,,0.34,,,161126462,161126462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.145,8.283,3.3663,338667.0,0.0,0.0,3.3663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,,,,0.4896618328829236,,,,,,,,,,1.0703,,0.2611,,,0.2611,,,0.2184,,,161126462,161126462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.814999999999999,7.68,3.2457000000000003,341833.5,0.3261,0.3261,3.5718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,,,,0.5271737978817058,,,,,,,,,,1.332,,0.2855,,,0.2855,,,0.2414,,,161126462,161126462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0015,9.246,4.07015,458331.5,0.3561,0.6822,4.75235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,427435200.0,13659200.0,413776000.0,0.9680438110852826,0.0,173163200.0,0.0,173163200.0,186822400.0,895523200.0,554747200.0,7865600.0,670096000.0,1.5677,240612800.0,0.5629,-133129600.0,107483200.0,0.2515,17387200.0,90096000.0,0.2108,0.5591680000000001,0.5591680000000001,156220230,156220230,130121600.0,188324800.0,318446400.0,,,7935988800.0,8254435200.0,62112000.0,0.0,4577600.0,4577600.0,1585569600.0,0.0,0.0,1652259200.0,11558953600.0,9906694400.0,,788169600.0,0.0,,,788169600.0,1224275200.0,0.0,15280000.0,,1239555200.0,9584788800.0,0.0,9133403200.0,0.0,518462400.0,248532800.0,0.0,6296000.0,773291200.0,9906694400.0,0.0,9906694400.0,90096000.0,7865600.0,17387200.0,0.0,,0.0,0.0,0.0,0.0,64507200.0,179856000.0,-15152000.0,0.0,-909268800.0,58904000.0,-1371553600.0,-2237070400.0,-578984000.0,0.0,-28724800.0,-88947200.0,2681835200.0,1985179200.0,-22998400.0,-95033600.0,290713600.0,385747200.0,164704000.0,0.0016,8.775,8.2965,3.92785,238667.5,0.7266,1.4088,5.33665,0.16176667609449663,,340776000.0,-300303589.38327104,9902116800.0,232747200.0,662230400.0,,773291200.0,768713600.0,768713600.0,0.3853309226755307,0.4184950311279533,0.0,0.0,0.7972576895866321,0.018401853661092957,1.5493118021164378,0.5445204325708318,,0.7196757612230106,0.4051215248533579,2.7361065849154107,1.540215374154807,1.0543064749040505,-0.09699127955451096,4.950006794894618,-0.5693705610342528,2012444800.0,2.6024410985150226,0.06465846914161323,1904016000.0,0.9461208575758202,1693998400.0,108428800.0,7466265600.0,10.47291750404989,0.16509340121719995,0.03857882366076361,0.032144566809288073,1.0192403586126417,0.0795592927546044,1.1937516764392861,,0.4040328376024653,0.7536586169449216,0.12512298754264592,0.20313988892197987,0.1709953221126918,2.6024410985150226,11.81107867256216,2.1906345242258025,0.07805743962385678,12.81107867256216,11.881412271098105,2.5279936009168837,0.15823857628293705,,0.13453184382073574,13.629992120531984,0.27565834352326085,427435200.0,,,0.11650979605095726,201689667.11821008,9118524800.0,0.02211867287109973,9118524800.0,0.07262472982471901,,0.04314609724914902,,inf,3.284890440941396,0.041767312414522445,0.04178662081626829,-0.03293335226584798,0.025524655040692547,-0.03293335226584798,0.06684675768337014,0.06687765993630776,0.02035892690080458,0.11720359832322468,,0.3625115075354239,0.0,0.0,0.0015294708192472356,0.243946419371458,0.025087359109411914,,0.0,1.9872491564553365,-0.36564017874489996,-0.08987130202239679
2009,591868000.0,168946000.0,422922000.0,0.714554596633033,0.0,220650000.0,0.0,220650000.0,389596000.0,628230000.0,241454000.0,12620000.0,458956000.0,0.7754,202272000.0,0.3418,2610000.0,204882000.0,0.3462,32498000.0,172384000.0,0.2913,1.08436,1.08436,156974588,156974588,220662000.0,191592000.0,412254000.0,,,10132306000.0,10544560000.0,110424000.0,0.0,27260000.0,27260000.0,2077674000.0,0.0,0.0,2215358000.0,14975276000.0,12759918000.0,,724806000.0,0.0,,,724806000.0,1870438000.0,0.0,31288000.0,,1901726000.0,12922140000.0,0.0,11745220000.0,0.0,652076000.0,325628000.0,-13114000.0,50108000.0,1014698000.0,12759918000.0,0.0,12759918000.0,172384000.0,12620000.0,0.0,0.0,66290000.0,0.0,0.0,0.0,283158000.0,-403836000.0,-152542000.0,-22112000.0,0.0,0.0,0.0,5950000.0,-16162000.0,-112324000.0,0.0,0.0,-112620000.0,513384000.0,288440000.0,0.0,119736000.0,483128000.0,363392000.0,-174654000.0,0.002,8.504999999999999,8.901,4.6096,129166.0,0.6132,2.022,6.631600000000001,0.15861813141222753,,386776000.0,-377809017.697992,12732658000.0,189652000.0,446336000.0,248684000.0,1014698000.0,987438000.0,987438000.0,-0.2950894456196314,0.5217274107282194,0.0,0.0,0.653483547007103,0.0213223218690654,0.7541140930072245,0.32042955523866806,0.4201680104347591,1.090857854769815,0.3728027195252996,3.7704701604313176,1.2885652549060997,-1.1126259493670403,-0.1408635644898141,6.464090862910881,-0.7174409656676404,2595244000.0,2.557651636250392,0.08502553131805718,2489928000.0,0.9594196152654625,2182990000.0,105316000.0,9819754000.0,14.548113564181312,0.3044428440161919,0.039096368174679645,0.03230851483528342,0.7143071140378714,0.05680334309358415,1.8485342963877178,0.4984837321986849,0.5687784041522835,0.7695781430570322,0.14903904554872532,0.2033903352670448,0.1710818204317614,2.557651636250392,11.575089336925863,2.1513691758533082,0.07952229787056625,12.575089336925863,11.894640473629737,4.756425452548828,0.15884980371787777,0.021173209186375393,-0.0933759900087573,25.591167780789444,0.09303710942015471,591868000.0,,1.4426164841284574,0.16988700086134004,170187993.32298592,12035112000.0,0.01414095633866855,12035112000.0,0.03708615258420528,0.020663206125543326,0.04638493758345469,,inf,2.682237992948491,0.03314457036479388,0.03321553127398851,-0.0313922311398508,0.01575822476766315,-0.0313922311398508,0.03497953513494366,0.03505442461424787,0.013337702744091766,0.17457703673547098,0.24508178788171456,0.52938936455096,0.0,0.0,0.0017329264968630677,0.20024632326305875,0.025519599734104875,,0.0,1.653308891776499,0.6448177539592566,-0.245382999677529
2010,697754304.0,151946496.0,545807808.0,0.7822349570200573,0.0,251678472.0,0.0,251678472.0,403624968.0,827996904.0,348657144.0,15201912.0,667012992.0,0.9589,294129336.0,0.4215,9024600.0,303153936.0,0.4345,43474008.0,261766799.99999997,0.3752,1.64753952,1.57803408,154337230,161135106,432196104.0,170196480.0,602392584.0,,,11857228632.0,12459621216.0,114126480.0,0.0,27973056.0,27973056.0,2629753488.0,0.0,0.0,2771853024.0,18003327264.0,15231474240.0,,1075886112.0,0.0,,,1075886112.0,2596169160.0,0.0,45377184.0,,2641546344.0,15617513520.0,0.0,14051853288.0,0.0,731321544.0,391501032.0,-5891088.0,56403216.0,1173334704.0,15225187992.0,6286248.0,15231474240.0,261766799.99999997,15201912.0,0.0,0.0,-65829383.99999999,0.0,0.0,0.0,-15009672.0,-463262088.0,-252122760.0,-12687840.0,0.0,0.0,0.0,4105391.9999999995,-8582448.0,-128362920.0,0.0,0.0,-181792824.0,895868304.0,585712560.0,0.0,325007352.0,840988056.0,515980704.0,-264810599.99999997,0.002136,14.031,15.8985,9.0237,495667.0,1.0767,3.0987,12.1224,0.14340571847300707,,479339760.0,-563468315.7639333,15203501184.0,278927424.0,651811080.0,200027856.0,1173334704.0,1145361648.0,1145361648.0,-0.3795184042318712,0.4611118938042015,0.0,0.0,0.6869749957142507,0.021786912546224866,0.9341555849435506,0.39975020204246564,0.2866737687654593,0.8556727983093805,0.36069784243136677,4.520972055802738,1.9057575155391866,-1.7157921001951375,-0.0822085507171536,7.602408725360692,-1.1778935257552567,3672055272.0,3.1295889054347787,0.11769869241772132,3232146072.0,0.8802008228595095,3069662688.0,439909200.0,11383735104.0,11.580799377397298,0.40171176036149076,0.04834758405226947,0.039549197569991756,0.9169473197479038,0.07063571753117445,1.8694901028616238,0.35488949596181796,0.5599036712911859,0.747382356075862,0.17342683330435124,0.241083378676285,0.20153418110629323,3.1295889054347787,11.97599733485766,2.6161867347273144,0.07703356126346966,12.98135492632629,12.268485951609234,4.6021032945637135,0.16404779867921335,0.014234980390153928,-0.10200051833294252,21.066835963518983,0.09494877341813607,697754304.0,,0.7641452468380254,0.22309644392824501,251949507.2469315,14149301880.0,0.017806497407696235,14155588128.0,0.04604620268024798,0.014130663748568766,0.04581003079581087,,inf,1.6144391343240798,0.03583420747064862,0.035900139145212305,-0.039823047139901244,0.01970440376463601,-0.0398053624242841,0.04279369611434277,0.042872432613479776,0.01654137368957212,0.22854510665438307,0.1704780872142345,0.6686235248544632,0.0,0.0,0.0008330014416253905,0.1111734980348119,0.025703423439594773,,0.0,1.6944838841289271,0.6865013107481348,-0.27254765076599885
2012,932717866.0,142784192.0,789933674.0,0.8469159890628706,0.0,453210833.0,39043596.0,492254429.0,635038621.0,1592364304.0,1056264091.9999999,37758004.0,1390513838.0,1.4907,297679245.0,0.3192,-1187503.0,296491742.0,0.3179,47819431.0,248565874.0,0.2665,1.26966819,1.26966819,197379462,197379462,1344038435.0,2321651845.0,3665690280.0,810277750.0,0.0,19690511080.0,24166479110.0,171570183.0,419664395.0,585605939.0,1005270334.0,2886535961.0,0.0,0.0,4063376478.0,32293232066.0,28229855588.0,96363051.0,308224856.0,18901959.0,238218528.0,0.0,642806435.0,5960732875.0,4800100.0,245750511.0,0.0,6211283486.0,31693536790.0,0.0,26125059739.0,0.0,1331994358.0,150789924.0,508541377.0,0.0,1991325659.0,28116385398.0,113470190.0,28229855588.0,248565874.0,37758004.0,-25680535.0,0.0,202017426.0,1592364304.0,0.0,-1051038243.9999999,4344695730.0,111404060.0,574064829.0,-49034065.0,-994159146.0,0.0,0.0,21005655.0,-1022187556.0,-1456550692.0,558351806.0,0.0,-256385863.0,2017350549.0,862765800.0,0.0,414643073.0,1529812740.0,1115169667.0,525030763.99999994,0.002087,19.945,19.795,12.8295,465850.0,1.577,6.3522,19.1817,0.16128419185449017,243018628.0,536100212.0000001,-360874627.53686315,27224585254.0,298964837.0,1352755834.0,489635244.0,1991325659.0,986055325.0,986055325.0,0.5629041569146912,0.5737327675943588,0.0,0.04186002801408759,0.5747721058449202,0.0404816991036387,1.4503376458321213,0.3205308356342774,0.5249553609386957,1.6536404108388545,0.527763482339042,4.725506172470974,1.5081571404830356,2.660007068009943,-0.24842536555297734,10.088818962329526,-1.2989490416181193,6268957731.0,3.1481328544463856,0.21439583622549074,6552226241.0,1.0451859020518255,2603267451.0,-283268510.0,23523672675.0,37.59526631061184,-0.3863151572214737,0.15168491294551678,0.1298515420517496,0.32280327032134126,0.022770447159965117,1.2806984959969652,1.1605688219347088,5.702634697488677,0.8332905778306385,0.220025336886254,0.22206835991271667,0.0922168178609671,3.1481328544463856,13.119431078952415,1.3073037246490882,0.07053970406587827,14.17641331562835,26.494517170220647,1.8721622035378838,0.5847367995278001,0.01874197605255857,0.08808157906254102,18.78806166832264,0.16849118104222865,-659646438.0,6.552437223042836,1.96984097664187,0.12482432136430378,249668288.5383202,27473578963.0,0.009087577882538004,27587049153.0,0.04903590182833644,0.017748735694218087,0.0330401217637288,inf,0.585744018285906,0.6939666617495206,0.027982207402286057,0.029015453004336885,-0.013135333697254023,0.0108371444637633,-0.013081305852446318,0.04791933241681307,0.04968875820803349,0.008844122059357954,0.25208106249007883,0.24588406310491878,1.6484249570946132,0.0,0.0,0.001736957698814566,0.28579595907990607,0.00534150532686742,0.0,0.05640710059731532,2.0314604288760894,-1.5517903423274453,-0.5859256101843986
2013,1337249518.0,214957171.0,1122292347.0,0.8392542542684992,0.0,592978606.0,75469174.0,668447780.0,883404951.0,1916522718.0,1045538648.0,80474064.0,1582218902.0,1.1649,453844567.0,0.3394,2361623.0,456206190.0,0.3412,122726373.0,309089066.0,0.2311,1.28637091,1.28637091,239730835,239730835,1948373229.0,1691932561.0,3640305790.0,2272431293.0,0.0,22582233047.0,28494970130.0,186954526.0,784020776.0,808641790.0,1592662566.0,2994859571.0,0.0,0.0,4774476663.0,38043923456.0,33269446793.0,275988284.0,225484567.0,85935674.0,,,501472851.0,7019019491.0,11418000.0,341525701.0,0.0,7371963192.0,36844137143.0,0.0,29973646802.0,0.0,1487306777.0,299012681.0,927737239.0,0.0,2714056697.0,32687703499.0,581743294.0,33269446793.0,309089066.0,80474064.0,-10080191.0,0.0,-30940877.0,1917879557.0,0.0,-1058774013.0,-909125899.0,75145664.0,423687726.0,-65398498.0,-486109932.0,0.0,0.0,23037718.0,-528470712.0,-513372310.0,554092704.0,0.0,-114256120.0,1309568480.0,1236032754.0,0.0,1131249768.0,2526186828.0,1394937060.0,358289228.0,0.001903,18.43,18.6,12.60925,962650.0,0.7410000000000001,7.0932,19.70245,0.26901514203478916,,870984070.0,-405983692.10541856,31676784227.0,448839677.0,1501744838.0,380651381.0,2714056697.0,1121394131.0,1121394131.0,0.26792997355935483,0.5283637615324486,0.0,0.056436119799745554,0.6513250207056721,0.06017879454565636,1.123010192029099,0.33564392505542856,0.2846524720153236,1.472856190432263,0.4998676544671598,5.578128979528228,1.8931422276154004,1.494547949995669,-0.27279969220480127,11.32126660719302,-0.4766016853860289,7244504058.0,2.6692530285044374,0.2689450117497608,6635165361.0,0.9158895223024803,3604198268.0,609338697.0,27993497279.0,56.822557937438575,0.06080822110148491,0.12775257434530254,0.10941888552129253,0.1847687454555781,0.015073074527512479,1.4363360368099947,0.9869078655267023,7.259228057392882,0.8414175761073949,0.22158358201348527,0.2177524652896924,0.10833357976839984,2.6692530285044374,11.043854328883977,1.3279745673640215,0.08157805309738562,12.258198890898115,26.728913566964263,2.277939078748283,0.502492063066769,0.01269953514547322,0.051045481275470074,18.944058097215173,0.1443216319059725,-580630039.0,,1.2315265173437095,0.1138845280357089,331753506.3467776,32186230648.0,0.010307311532529275,32767973942.0,0.04582965186245936,0.01161656749586535,0.04019452220892839,inf,0.697254169647526,0.6863415582271891,0.03373342376213283,0.03542949116796407,-0.012613583011487111,0.013697510801078384,-0.012389648893887007,0.045138858104366554,0.04740837413413872,0.009971716945307898,0.27562928809371484,0.14025181619114865,1.033698855066284,0.0,0.0,0.0019657224361710776,0.3498096537122616,0.008987606041676451,0.0,0.05764687248732756,1.369654357168364,-1.865389109605048,-0.422412362256054
2014,1632336554.0,295223268.0,1337113286.0,0.819140686841471,0.0,724957656.0,47664868.0,772622524.0,1067845791.9999999,2172924104.0,1134489040.0,84954998.0,1806331922.0,1.0666,564490762.0,0.3458,22397122.0,586887884.0,0.3595,136376038.0,385159062.0,0.236,1.5994182,1.5994182,241685720,241685720,2274804920.0,1904250815.9999998,4179055735.9999995,2116385649.9999998,0.0,22439266184.0,28734707570.0,152488732.0,635652280.0,611648662.0,1247300942.0,3373169198.0,0.0,0.0,4772958872.0,38280625314.0,33507666441.999996,263442299.99999997,162038824.0,0.0,,,425481124.0,7425061557.999999,11510478.0,297817364.0,0.0,7734389399.999999,37867499066.0,0.0,30558590789.999996,0.0,1286446114.0,439709148.0,686428088.0,0.0,2412583350.0,32971174139.999996,536492301.99999994,33507666441.999996,385159062.0,84954998.0,-31708543.999999996,0.0,-1180664278.0,1995830963.9999998,0.0,-1210376224.0,724569200.0,185316556.0,-556942206.0,-44759678.0,-138260708.0,0.0,0.0,7211126.0,-175809260.0,-112698328.0,0.0,0.0,-145511338.0,1107512746.0,849303080.0,53167446.0,169719060.0,2354744556.0,2185025496.0,-601701884.0,0.001646,18.415,17.9,12.6239,1498900.0,0.682,7.7752,20.3991,0.23237153418556517,,1038435064.0,-1472567965.258491,32260365499.999996,527200632.0,1721376924.0,-667594556.0,2412583350.0,1165282408.0,1165282408.0,-0.3686138636824278,0.5421811776089105,0.0,0.029200392457792133,0.6361648040383221,0.052045025758824,1.0545478012985796,0.32297299886356645,-0.4089809508731984,1.3687071180094883,0.47332305467687275,6.753963593711701,2.335639697703282,-2.4896046154485254,-0.185197859434972,9.982316497639992,-0.6020684134751527,7587100381.999999,3.1448034249262307,0.29982533582880444,7552224934.0,0.9954033232402277,3408044645.9999995,34875447.99999952,28309226446.0,67.53462362762772,0.655667056101883,0.14543581923774557,0.12471939050825054,0.1763591396749049,0.01269802314453874,1.5173147234635251,-1.2270420203176864,9.821953314196847,0.8448581907367909,0.2308244715694487,0.22642879041227384,0.1017093999040233,3.1448034249262307,12.666335772399323,1.4126121885073937,0.07200093608953803,13.888708318408977,26.224193019826313,1.8867211526808192,0.550810655664263,-0.021846378996588544,-0.08103661892899826,16.917483668319957,0.14952867141332626,-363494409.99999976,,-1.7332957260135813,0.15964590902113288,433319177.6004812,32545693015.999996,0.013314178849639318,33082185317.999996,0.05203334989673127,-0.020179880790304448,0.04871531584646423,inf,0.8178731482993468,0.7175721046005122,0.03990469728217191,0.04144755539115018,-0.0452461701932281,0.015936088469740553,-0.04451241509904933,0.0513726292154547,0.053358878528515126,0.01293194136185323,0.3305285133936391,-0.27671357178188266,0.8759405251218472,0.0,0.0,0.001335804093593824,0.2935277735800177,0.013122643105007428,0.0,0.059563412673176684,1.3777954418219036,0.24183294396997435,-0.08055625670330151
2015,1388256390.0,288869520.0,1099386870.0,0.7919191857636614,0.0,595038330.0,33349320.0,628387650.0,917257170.0,1832266800.0,957250410.0,60496050.0,1490578680.0,1.051,470999220.0,0.3393,1833000.0,472832220.0,0.3406,136314570.0,305012610.0,0.2197,1.2708188999999999,1.2708188999999999,241685720,241685720,1665573780.0,2713951080.0,4379524860.0,1831365810.0,0.0,18626119740.0,24837010410.0,129198300.0,487324200.0,450698040.0,938022240.0,3431271660.0,0.0,0.0,4498492200.0,33833994810.0,29335502610.0,189919950.0,112463010.0,59864370.0,,,302382960.0,6706155990.0,11107980.0,57010530.0,0.0,6774274500.0,33642631020.0,0.0,27170739480.0,0.0,1101998190.0,201225330.0,417754800.0,0.0,1720978320.0,28891717800.0,443784810.0,29335502610.0,305012610.0,60496050.0,-59401890.0,0.0,-503080950.0,1747442610.0,0.0,-975153180.0,266016240.0,534769290.0,337795110.0,-52539420.0,0.0,-727560.0,0.0,5545530.0,-47721450.0,-353883210.0,0.0,0.0,-497715900.0,272352780.0,-579246330.0,-10133670.0,-299306340.0,1717819920.0,2017126260.0,285255690.0,0.00141,16.340000000000003,15.535,11.51055,1362550.0,2.479,10.2542,21.76475,0.28829374191124285,,875016390.0,-396025417.3550286,28397480370.0,443852490.0,1430082630.0,-107900250.0,1720978320.0,782956080.0,782956080.0,0.20547767116706733,0.5412456217527867,0.0,0.024022450204605215,0.6302988383867623,0.04357700093136254,1.0301286133464151,0.31971939275568545,-0.0777235752539918,1.3341585788613408,0.45264524228121866,5.744056330676053,1.9488086428937548,1.1802753178797656,-0.21738735743261953,7.120728191967651,-2.0593517068364653,6818619000.0,3.962059789341216,0.24426849190429908,7810796520.0,1.1455100394962674,2439094140.0,-992177520.0,24534627450.0,82.13759932107286,-0.27074551423135745,0.17633059646489072,0.14929094340817908,0.1757041076496536,0.010307747715115763,1.4939483076324824,1.2891455589957848,14.483371880478979,0.836345904011767,0.23092409869571345,0.23243573122471892,0.08314478781653982,3.962059789341216,15.787961512495986,1.4172718573235716,0.058665376996586596,17.045829264136227,34.70276325078158,1.636340417803373,0.6422891292210343,-0.003971192984255134,0.042536393490602356,18.228316186569902,0.14038772513906408,-359186220.0,,-0.353756685666209,0.17723210481814786,335213092.4289233,28589334840.0,0.011725109881182647,29033119650.0,0.04925693991000378,-0.0037164538740844543,0.04732342269556908,inf,0.7944503482148693,0.8335003868756867,0.03747632636862464,0.038714239984524376,-0.013852208159839393,0.015287798739878096,-0.013640470680698229,0.04874921180019284,0.05035949004513741,0.011426874012877985,0.3895654147037213,-0.06269704199411413,1.5157764184061717,0.0,0.0,0.0017909841429507385,0.4066572083378806,0.006859447157772764,0.0,0.05956750198663121,2.631787944767267,-1.7448062122792363,-0.3339078350429647
