,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends,Tax Rate,Deferred Revenue,Net Interest Income,Free Cash Flow to the Firm,Tangible Assets,Adjusted Operating Income,EBIT,Operating Cash Flow,Common Book Value,Tangible Book Value,Common Tangible Book Value,Free Cash Flow Ratio,"Selling, General and Administrative Exp. Ratio",Research and Development Exp. Ratio,Other Expenses Ratio,Net Interest IncomeRatio,Depreciation and Amortization Ratio,EBIT Margin,Adjusted Operating Margin,Operating Cash Flow Margin,Cost-to-Income Ratio,Operating Expense Ratio,Revenue per share,Operating Income per share,FCF per share,CAPEX per share,Book value per share,Dividends per share,Total Debt,Financial leverage,Cash to Debt Ratio,Cash & Investments,Cash & Investments to Debt Ratio,Net Debt,Net Debt w/Investments,Working Capital,Current Ratio,Quick Ratio,Cash to Current Assets,Cash to Assets,Debt to Equity,Debt to Assets,Interest Coverage,Current Liability Coverage Ratio,Cash Ratio,Net Working Capital to Assets,Long Term Debt Ratio,Total Debt/ Assets,Net Debt/ Assets,Total Debt/ Equity,Total Liabilities/ Equity,Net Debt/ Equity,Equity Ratio,Equity Multiplier,Debt/ Tangible Book Value,Net Debt/ EBITDA,Cash to Debt,Cash Flow Coverage Ratio,Free Cash Flow/ Long Term Debt,Debt Leverage Ratio,Interest Expense to Debt Ratio,Cash Sales,Cash Revenue Adjustment,CFO/ Net Income,Return on Equity,NOPAT,Invested Capital,Return on Invested Capital,Capital Employed,ROCE,CFROI,Asset Turnover Ratio,Inventory Turnover,Receivables Turnover,Cash Turnover Ratio,Gross Profitability Ratio,Tangible Gross Profitability Ratio,Cash Return on Invested Capital,Adjusted Return on Capital Employed,Cash Return on Capital Employed,EBIT Return on Assets,EBIT Return on Tangible Assets,Return on Assets,Return on Tangible Equity,Cash Return on Equity,Return on Retained Earnings,R&D / Assets,R&D / Book,CapEx / Assets,CapEx / Fixed Assets,Retained Earnings / Total Assets,Inventory / Assets,Accounts Receivable / Assets,Plowback Ratio,Dividend & Repurchase / FCF,Dividend & Repurchase / EBITDA
1999,,,,0.0412,,,,,,,,,,0.0596,,-0.2034,,,0.0243,,,0.0239,,,14282250,14282250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.245,10.1,6.63,150797.5,1.13685,1.13685,7.76685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,,,,0.2088,,,,,,,,,,0.0873,,-0.0851,,,0.0392,,,0.0386,,,13751955,13751955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,8.04,5.9350000000000005,47639.0,0.10145,1.2383,7.1733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,,,,0.2194,,,,,,,,,,0.2177,,0.0235,,,0.1692,,,0.1102,,,13750580,13750580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.235,8.274999999999999,6.19,42050.0,0.28556,1.52386,7.71386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,,,,0.4464,,,,,,,,,,-0.4017,,0.1801,,,-0.4516,,,-0.5587,,,13761047,13761047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.625,5.59,4.385,261355.5,0.0,1.52386,5.90886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,,,,0.2906,,,,,,,,,,1.1004,,0.3843,,,1.0511,,,0.9038,,,14062195,39322688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.93,8.25,6.470000000000001,956155.0,0.03945,1.56331,8.03331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,,,,0.3741,,,,,,,,,,0.7059,,0.2729,,,0.646,,,0.5155,,,16088052,16088052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.97,11.035,8.68,1464227.5,0.06294,1.62625,10.30625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,27075227.6025,20662763.814,6412463.7885,0.2368,0.0,0.0,-6145354.908,-6145354.908,14517408.906,0.0,0.0,1443981.5775,41100373.313999996,1.5191,12557818.6965,0.4638,27098573.04,39656391.736499995,1.4647,13087735.352999998,26599308.812999997,0.9824,1.47609,0.7519049999999999,18038053,36912635,5011066.0215,20773383.939,25784449.9605,11083987.8765,16033805.171999998,0.0,52902243.008999996,57666450.302999996,0.0,-10539717.111,-10539717.111,0.3465,0.0,157451874.0795,204578607.61799997,-0.3465,257480850.2805,6198945.637499999,3982950.6254999996,0.0,0.0,12670327.939499998,22852224.202499997,39724117.587,0.0,0.0,13642930.5705,53367048.1575,0.0,0.0,76219272.36,0.0,56380447.430999994,37475241.457499996,60233985.50399999,27075982.626,181165657.0185,257384929.37849998,95920.90199999999,257480850.2805,26599308.812999997,1443981.5775,0.0,0.0,-4730784.597,0.0,-3055151.4839999997,0.0,0.0,-26810944.4295,-3498438.636,0.3465,-8991113.3235,-11920644.6975,32393478.0015,10246215.671999998,21727935.998999998,0.0,3865051.5749999997,0.0,-1039050.2429999999,-2240164.773,585836.559,-1.0394999999999999,18815332.8825,23365656.468,4550323.5855,-3498438.636,0.3465,11.62,11.39,9.0,2384133.0,0.18505,1.8113,10.8113,0.3300283959257434,0.0,0.0,-3498438.636,268020567.3915,4968482.211,39656391.736499995,-3816719.675999998,181165657.0185,191705374.1295,191705374.1295,-0.1292117904736273,0.0,0.0,-0.22697334250414822,0.0,0.05333220457827913,1.464674362805294,0.18350657227868453,-0.14096722406306125,-0.4893648376778028,-0.22697334250414822,1.5010061009633355,0.6961848208617637,-0.19394768581731076,1.9209390281756016e-08,10.043526150993126,-0.057603237056682334,43707068.2125,0.24125471091928194,0.11465115887289966,25784450.307,0.5899377689127586,17922618.252,17922617.9055,30050018.8065,2.3149712929567956,0.21928132583925014,0.48739804768038697,0.1001412335418746,0.12613993501078632,0.08875310213402182,99.0,-0.1215491940034496,1.1283124886232834,0.11670778146710122,0.20726608638802405,0.16974881108589418,0.06960757754401958,0.24125471091928194,0.4207158995494204,0.09892944693248239,0.7036082754159693,1.4212453647007002,0.3975854756607537,0.43606947594062434,0.589937760984979,-0.0500755197185931,-0.08806837882145654,1.854466668166186,0.0,27075227.6025,,-0.14348943060259656,0.14682313000572603,8413381.935767794,234532705.176,0.03587295822752803,234628626.078,0.16901770427329108,-0.016267067406903566,0.10515433506221612,1.288699943172791,inf,5.403087384267863,0.02490462409734259,0.023925267567743252,-0.014916634476947138,0.02117594214334391,-0.014910536256718215,0.1540168587034658,0.14796025589548714,0.0326757579315209,0.13875098146717443,-0.021067567323812635,0.7097835204922108,0.0,0.0,-1.3457311470834526e-09,-6.008693064673931e-09,0.145545742204418,0.06227183557353003,0.0,1.0390630542434314,1.4017972953806586,-0.11932012832422421
2006,36472546.7322,29972800.628099997,6499746.4284,0.1782,0.0,0.0,2893700.0373,2893700.0373,32866500.341099996,0.0,0.0,1659691.5137999998,14132498.793899998,0.3866,3606047.3639999996,0.0989,8866759.9161,12472807.2801,0.342,1763499.9437999998,10675892.1129,0.2927,0.538338,0.3664589999999999,19889768,29069842,8440309.632,2020616.0099999998,10460925.641999999,10983119.988,9393113.7339,0.9728999999999999,30837160.661099996,72975674.6301,0.0,7656023.160599999,7656023.160599999,0.3243,0.0,171198498.9333,251830197.04829997,0.0,282667357.7094,8583539.6457,21564444.2751,0.0,0.0,2937846.9962999998,33085830.917099997,31848182.4504,0.0,0.0,12198770.2128,44046952.6632,0.0,0.0,77132783.256,0.0,71621527.87439999,41311006.7394,57708573.6945,34711697.9409,205352806.57349998,282485589.82949996,181767.5556,282667357.7094,10675892.1129,1659691.5137999998,0.0,0.0,-7297325.3082,0.0,3227326.2567,0.0,3836409.9773999997,-12008727.169799998,-6970468.527,-18106503.423899997,-603214.215,-20975744.106599998,-0.3243,3691700.5070999996,-35993761.562699996,0.0,17397631.944599997,0.0,-3246602.6487,15799054.117199998,29950083.413099997,-1.2972,-13014147.9738,8888239.6023,21902387.5761,-25076971.9509,0.3243,13.065,13.395,10.785,2863089.5,0.07609,1.88739,12.67239,0.14138757251654266,0.0,0.0,-25076971.9509,275011334.5488,4840054.9146,12472807.2801,-3795086.3742000004,205352806.57349998,197696783.41289997,197696783.41289997,-0.6875574698698145,0.0,0.0,0.0793391275511145,0.0,0.04550522687615701,0.3419779641844508,0.13270405683864486,-0.10405323220408644,0.8024575789515338,0.0793391275511145,1.833734145727592,0.1813016302653706,-1.2607976096503488,-0.9103426155548922,10.324545091400763,-0.16322978974415386,53412626.7255,0.26010176153293785,0.1580208679003324,10460925.9663,0.19585117991034495,42951701.083500005,42951700.75920001,-2248670.256000001,0.9320352491181413,0.25510345057218226,0.33923115545446736,0.03700790118381655,0.16111701353961239,0.1170486439793106,99.0,-0.016577601658978546,0.3161753944826394,-0.007955181929113219,0.15582610252607612,0.18895930240523767,0.15195140122142112,0.26010176153293785,0.3756110497978151,0.20916052621918615,0.7264822094690385,1.3764961990340636,0.390156996610836,3.0392149123719876,0.1958511738387469,-0.04920198927094711,-0.787390991305535,5.457830521046481,0.0,36472546.7322,,-0.35548189641353567,0.0519880506677121,3096197.080824362,249399758.91239995,0.012414595324095246,249581526.7923,0.049974881716625535,-0.015205798373684304,0.12902992063801047,3.1909334302987684,inf,4.321233263045296,0.022994329734677577,0.02363446742682032,-0.10054930309579058,0.01939268092797533,-0.10047607398350793,0.04412538957866807,0.04535379351023343,0.01095350063026184,0.05400134452669797,-0.018480810842201278,0.2584273043803109,0.0,0.0,0.06405586966470544,0.24811697206882247,0.14614707221295195,0.03323027395174761,0.0,1.3041059814361586,0.8232347443591205,-1.4607632305060345
2007,67351937.5914,55324931.5542,12027006.0372,0.1786,0.0,0.0,14927.820600000001,14927.820600000001,55339859.374800004,0.0,0.0,1409208.7086,19743617.2164,0.2918,12012078.2166,0.1783,6322330.291200001,18334408.5078,0.2722,2646800.3562000003,15600068.2992,0.2316,0.54978,0.43982400000000005,28331444,35414169,14831595.8406,12591178.307400001,27422774.148000002,19114068.0192,16579141.7484,5391850.926,68507834.8416,77718507.1278,0.0,7452559.9302,7452559.9302,0.0,170174.69700000001,184899682.0902,270240923.8452,0.0,338748758.6868,5781459.961200001,38764869.1122,0.0,0.0,8449655.1678,52995984.2412,7819901.905200001,0.0,0.0,16956274.335,24776176.2402,49552352.8038,0.0,77772160.4814,0.0,97836063.67920001,15600068.2992,95154998.12280001,52120989.9672,260712120.06840003,338484280.54980004,264478.13700000005,338748758.6868,15600068.2992,1409208.7086,0.0,0.0,-19368983.218200002,0.0,-8935509.3366,0.0,-580271.7690000001,-15382594.0884,-17742300.6222,-9268158.2532,0.0,-229693.233,0.0,9223890.291000001,-273961.1952,-0.3234,26602189.013400003,0.0,-1738177.3332000002,11736868.374,36600879.7308,0.3234,18584618.2368,27236648.392800003,8652030.156000001,-27010458.875400003,0.3234,19.62,19.355,15.655,2873467.5,0.07796,1.96535,17.62035,0.144362462256362,0.0,0.0,-27010458.875400003,331296198.7566,10617797.3286,18334408.5078,-8594496.649200002,260712120.06840003,253259560.1382,253259560.1382,-0.40103462263049877,0.0,0.0,0.00022163906687528017,0.0,0.020923061147092203,0.2722179815973264,0.15764650147133646,-0.12760578175701082,0.0012427342155806654,0.00022163906687528017,2.377285732114466,0.4239839740113494,-0.9533738864633939,-0.3271332817769543,9.202217863247634,-0.06135152635354556,46584771.0174,0.17868279773559467,0.3183786356932014,27422774.148000002,0.5886639249070743,19161996.869399995,19161996.869399995,15511850.6004,1.292698603913102,0.27986263587627946,0.40028668562370145,0.08095313545740407,0.20327395683520988,0.15644628321781978,99.0,-0.12937431796331805,0.5174500396707618,0.045791608685249625,0.07314027167582195,0.1375201231673628,0.05656698770995874,0.17868279773559467,0.2983066550991025,0.07349868070718263,0.7696326949774862,1.299321100215542,0.30708479647899917,0.9705413480911246,0.5886639249070743,-0.11050865240210811,-3.454066202216534,3.939103945795641,0.0,67351937.5914,,-0.550926860342063,0.059836375443946335,10277985.028435616,285488296.30860007,0.036001423390490145,285752774.44560003,0.06416178650713468,-0.030076686624913848,0.19882563659420577,3.3370202386706316,inf,4.5411119825036526,0.035504206963957965,0.03630287966580661,-0.09461144020490041,0.03715728517142134,-0.094523872700113,0.05412391348347821,0.05534143940259969,0.030341026394545185,0.061597154676756416,-0.03296546645758227,1.0,0.0,0.0,0.02735997701992805,0.11925291150998922,0.046052030890609094,0.04894229520624968,0.0,1.1114211361042012,1.0492367596320706,-1.4354191552629538
2008,106492890.6857,84805918.362,21686972.3237,0.2036,0.0,0.0,7281307.9555,7281307.9555,92087226.3175,0.0,0.0,2138382.5916999998,9900216.4971,0.0921,14405664.3682,0.1353,-6643830.4628,7761833.9054,0.0729,93832.1566,7579990.9043,0.0712,0.17857800000000001,0.168657,42342603,44277103,15787291.5991,160297463.5444,176084755.4742,30081583.482699998,36838027.8779,390962.1382,243395328.6423,88066136.54789999,0.0,7540684.5637,7540684.5637,0.0,0.0,344662537.2813,440269358.3929,0.3307,683664687.3659,7832762.4414,64608912.9041,0.0,0.0,14214501.9104,86656177.2559,0.0,0.0,0.0,14505458.7151,14505458.7151,0.0,0.0,101161635.971,0.0,165661523.3684,7579990.9043,63569108.1063,345309158.9597,582119781.3386999,683281417.3097,383269.7255,683664687.3659,7579990.9043,2138382.5916999998,0.0,0.0,-19881771.966199998,0.0,-23481549.6051,0.0,-1889844.3453,-15033857.4584,-25197255.9286,-9254876.9426,0.0,-134607185.1743,0.0,9542357.4289,-134319704.688,0.0,296046102.0983,0.0,-2725066.2179,9849293.9883,303170329.86869997,0.0,143653369.2521,172120612.5753,28467243.3232,-34452132.8712,0.3307,14.015,13.07,10.61,3735462.0,0.11084,2.07619,12.68619,0.012088915808249886,0.0,0.0,-34452132.8712,676124002.8022001,19548589.732,7761833.9054,-3431557.162899999,582119781.3386999,574579096.775,574579096.775,-0.32351580137758695,0.0,0.0,0.0683736530074091,0.0,0.02008005020739985,0.07288593497107754,0.18356708702457084,-0.03222334505904057,0.5054475634996212,0.0683736530074091,2.515029382716504,0.3402167875272099,-0.8136517462377078,-0.2185712801501599,13.747850630219874,-0.06435755066593332,64608912.9041,0.11098903520426498,0.24435160552125862,176084755.4742,2.725394184167211,-111475842.57010001,-111475842.57010001,156739151.3864,2.8087475855707495,0.18218310683702724,0.7234516638278571,0.25756011496313946,0.14886313785217353,0.12675245461306278,99.0,-0.008152805343740193,2.031993114053635,0.22926319624654332,0.021217212155549905,0.09450380295789806,-0.1630563120052414,0.11098903520426498,0.17378147799471572,-0.19149983584776864,0.8514697220673432,1.174439882104122,0.1760621584370202,-11.25993988139086,2.725394184167211,-0.03392152696980626,-inf,10.21812361382527,0.0,106492890.6857,,-0.45271257000497656,0.013021359430301967,14231515.504490925,596625240.0538,0.023853358103334037,597008510.11,0.013001211496917969,-0.0057479200125099186,0.15576772159464275,2.3021297080041867,inf,6.745481960425114,0.03172165057589562,0.032075436212615153,-0.05774501405286394,0.03274423965648016,-0.0577079426637522,0.011353276026740043,0.011479896991130372,0.020816513954119386,0.01319224967779894,-0.005894933092650541,1.0,0.0,0.0,0.013537158074169704,0.10509007554301178,0.011087293295058193,0.053883180685891034,0.0,1.3595078480046876,8.672065948229157,-30.178245940754618
