,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends,Tax Rate,Deferred Revenue,Net Interest Income,Free Cash Flow to the Firm,Tangible Assets,Adjusted Operating Income,EBIT,Operating Cash Flow,Common Book Value,Tangible Book Value,Common Tangible Book Value,Free Cash Flow Ratio,"Selling, General and Administrative Exp. Ratio",Research and Development Exp. Ratio,Other Expenses Ratio,Net Interest IncomeRatio,Depreciation and Amortization Ratio,EBIT Margin,Adjusted Operating Margin,Operating Cash Flow Margin,Cost-to-Income Ratio,Operating Expense Ratio,Revenue per share,Operating Income per share,FCF per share,CAPEX per share,Book value per share,Dividends per share,Total Debt,Financial leverage,Cash to Debt Ratio,Cash & Investments,Cash & Investments to Debt Ratio,Net Debt,Net Debt w/Investments,Working Capital,Current Ratio,Quick Ratio,Cash to Current Assets,Cash to Assets,Debt to Equity,Debt to Assets,Interest Coverage,Current Liability Coverage Ratio,Cash Ratio,Net Working Capital to Assets,Long Term Debt Ratio,Total Debt/ Assets,Net Debt/ Assets,Total Debt/ Equity,Total Liabilities/ Equity,Net Debt/ Equity,Equity Ratio,Equity Multiplier,Debt/ Tangible Book Value,Net Debt/ EBITDA,Cash to Debt,Cash Flow Coverage Ratio,Free Cash Flow/ Long Term Debt,Debt Leverage Ratio,Interest Expense to Debt Ratio,Cash Sales,Cash Revenue Adjustment,CFO/ Net Income,Return on Equity,NOPAT,Invested Capital,Return on Invested Capital,Capital Employed,ROCE,CFROI,Asset Turnover Ratio,Inventory Turnover,Receivables Turnover,Cash Turnover Ratio,Gross Profitability Ratio,Tangible Gross Profitability Ratio,Cash Return on Invested Capital,Adjusted Return on Capital Employed,Cash Return on Capital Employed,EBIT Return on Assets,EBIT Return on Tangible Assets,Return on Assets,Return on Tangible Equity,Cash Return on Equity,Return on Retained Earnings,R&D / Assets,R&D / Book,CapEx / Assets,CapEx / Fixed Assets,Retained Earnings / Total Assets,Inventory / Assets,Accounts Receivable / Assets,Plowback Ratio,Dividend & Repurchase / FCF,Dividend & Repurchase / EBITDA
1986,32700000,22200000,10500000,0.3211,0.0,4200000.0,600000.0,4800000,27000000,0.0,0.0,600000.0,7300000.0,0.2232,5700000,0.1743,1000000,6700000.0,0.2049,3300000.0,3400000,0.104,0.1,0.1,17310000,17310000,7600000,0.0,7600000,11600000,64000000,7700000,90900000,4900000,0.0,0.0,0.0,0.0,0.0,300000,5200000,0.0,96100000,,0.0,0.0,,46100000,46100000,19300000,0.0,0.0,11100000,30400000,0.0,0.0,76500000,0.0,0.0,6000000,-6900000,20500000.0,19600000,96100000,0.0,96100000,3400800.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,2.8,2.7,2.48,25500.0,0.0,0.0,2.48,0.4925373134328358,,0.0,,96100000.0,5700000.0,6700000.0,,19600000.0,19600000.0,19600000.0,,0.4,0.0,0.01834862385321101,0.0,0.01834862385321101,0.20489296636085627,0.1743119266055046,,0.8421052631578947,0.14678899082568808,1.8890814558058926,0.3292894280762565,,,1.1322934719815136,0.0,19300000.0,0.9846938775510204,0.39378238341968913,7600000.0,0.39378238341968913,11700000.0,11700000.0,44800000,1.9718004338394794,0.1648590021691974,0.08360836083608361,0.07908428720083246,2.3520408163265305,0.4797086368366285,99.0,,0.1648590021691974,0.46618106139438087,0.31633714880332986,0.2008324661810614,0.12174817898022892,0.9846938775510204,3.9030612244897958,0.5969387755102041,0.20395421436004163,4.903061224489796,3.9030612244897958,1.6027397260273972,0.39378238341968913,,,10.479452054794521,0.0,32700000.0,,,0.17346938775510204,2892537.313432836,50000000,0.057850746268656716,50000000,0.134,,0.34027055150884494,0.346875,inf,4.302631578947368,0.10926118626430802,0.10926118626430802,,0.114,,0.06971904266389178,0.06971904266389178,0.03009924363613773,0.17346938775510204,,0.5666666666666667,0.0,0.0,,,0.062434963579604576,0.6659729448491155,0.0,1.0,,0.0
1987,200300000,153500000,46800000,0.2336,0.0,29700000.0,2200000.0,31900000,185400000,0.0,0.0,2200000.0,13400000.0,0.0669,14900000,0.0744,-3700000,11200000.0,0.0559,400000.0,10800000,0.0539,0.28,0.28,17310000,17310000,28900000,0.0,28900000,41800000,117500000,2400000,190600000,21900000,0.0,0.0,0.0,0.0,0.0,5300000,27200000,0.0,217800000,,0.0,0.0,,82100000,82100000,79500000,0.0,0.0,10700000,90200000,0.0,0.0,172300000,0.0,0.0,16800000,-9200000,37900000.0,45500000,217800000,0.0,217800000,10796170.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,4.199999999999999,4.35,3.995,62250.0,0.0,0.0,3.995,0.03571428571428571,,0.0,,217800000.0,14900000.0,11200000.0,,45500000.0,45500000.0,45500000.0,,0.6346153846153846,0.0,0.010983524712930605,0.0,0.010983524712930605,0.05591612581128307,0.07438841737393909,,2.140939597315436,0.15926110833749377,11.571346042749855,0.8607741190063547,,,2.6285384170999424,0.0,79500000.0,1.7472527472527473,0.3635220125786163,28900000.0,0.3635220125786163,50600000.0,50600000.0,108500000,2.3215590742996346,0.3520097442143727,0.15162644281217208,0.13269054178145087,1.8043956043956044,0.37695133149678606,99.0,,0.3520097442143727,0.4981634527089073,0.41414141414141414,0.3650137741046832,0.23232323232323232,1.7472527472527473,3.7868131868131867,1.1120879120879121,0.20890725436179983,4.786813186813187,3.7868131868131867,3.7761194029850746,0.3635220125786163,,,12.85820895522388,0.0,200300000.0,,,0.23736263736263735,14367857.142857144,135700000,0.1058795662701337,135700000,0.08253500368459837,,0.9196510560146923,1.3063829787234043,inf,6.930795847750865,0.21487603305785125,0.21487603305785125,,0.10980103168754606,,0.051423324150596875,0.051423324150596875,0.06596812278630461,0.23736263736263735,,0.6428571428571429,0.0,0.0,,,0.07713498622589532,0.539485766758494,0.0,1.0,,0.0
1988,343700000,317000000,26700000,0.0777,0.0,0.0,4800000.0,4800000,321800000,0.0,0.0,4800000.0,19100000.0,0.0556,21900000,0.0637,-7600000,14300000.0,0.0416,1100000.0,13200000,0.0384,0.29,0.29,19424000,19424000,33500000,0.0,33500000,65200000,152600000,3300000,254600000,27300000,0.0,0.0,0.0,0.0,0.0,9200000,36500000,0.0,291100000,,0.0,0.0,,102000000,102000000,111300000,0.0,0.0,9300000,120600000,0.0,0.0,222600000,0.0,0.0,30000000,-11700000,50200000.0,68500000,291100000,0.0,291100000,13198079.999999998,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,5.5,5.5,5.05,231750.0,0.0,0.0,5.05,0.07692307692307693,,0.0,,291100000.0,21900000.0,14300000.0,,68500000.0,68500000.0,68500000.0,,0.0,0.0,0.013965667733488507,0.0,0.013965667733488507,0.04160605178935118,0.06371835903404131,,0.2191780821917808,0.013965667733488507,17.694604612850082,1.1274711696869852,,,3.5265650741350907,0.0,111300000.0,1.6248175182481752,0.30098831985624436,33500000.0,0.30098831985624436,77800000.0,77800000.0,152600000,2.496078431372549,0.3284313725490196,0.13157894736842105,0.11508072827207146,1.489051094890511,0.3503950532463071,99.0,,0.3284313725490196,0.5242184816214359,0.41429062177945725,0.38234283751288217,0.26726210924081073,1.6248175182481752,3.2496350364963504,1.1357664233576643,0.23531432497423566,4.24963503649635,3.2496350364963504,4.0732984293193715,0.30098831985624436,,,11.654450261780104,0.0,343700000.0,,,0.1927007299270073,20215384.615384616,189100000,0.10690314444941626,189100000,0.07562136435748282,,1.1806939196152524,2.0773263433813893,inf,10.259701492537314,0.09172105805565098,0.09172105805565098,,0.11581173982020095,,0.04912401236688423,0.04912401236688423,0.0694448114578654,0.1927007299270073,,0.44,0.0,0.0,,,0.10305736860185503,0.5242184816214359,0.0,1.0,,0.0
1989,790900000,665500000,125400000,0.1586,0.0,86000000.0,0.0,86000000,751500000,0.0,0.0,0.0,21200000.0,0.0268,39400000,0.0498,-18200000,21200000.0,0.0268,2400000.0,18800000,0.0238,0.38,0.38,19486000,19486000,37400000,0.0,37400000,106500000,312800000,38000000,494700000,109200000,0.0,0.0,0.0,0.0,0.0,74400000,183600000,0.0,678300000,,0.0,0.0,,227200000,227200000,276000000,0.0,0.0,92200000,368200000,0.0,0.0,595400000,0.0,0.0,48400000,-17500000,52000000.0,82900000,678300000,0.0,678300000,18823420.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,6.45,6.6,6.075,888375.0,0.02,0.02,6.095,0.11320754716981132,,0.0,,678300000.0,39400000.0,21200000.0,,82900000.0,82900000.0,82900000.0,,0.6858054226475279,0.0,0.0,0.0,0.0,0.026804905803514984,0.049816664559362754,,2.182741116751269,0.10873688203312681,40.58811454377502,2.0219644873242326,,,4.254336446679668,0.0,276000000.0,3.3293124246079615,0.1355072463768116,37400000.0,0.1355072463768116,238600000.0,238600000.0,267500000,2.1773767605633805,0.16461267605633803,0.07560137457044673,0.05513784461152882,2.7406513872135103,0.33495503464543713,99.0,,0.16461267605633803,0.3943682736252396,0.542827657378741,0.4068996019460416,0.35176175733451276,3.3293124246079615,7.182147165259349,2.8781664656212302,0.1222173079758219,8.182147165259348,7.182147165259349,11.254716981132075,0.1355072463768116,,,28.08490566037736,0.0,790900000.0,,,0.22677925211097708,34939622.641509436,451100000,0.07745427320219339,451100000,0.04699623143427178,,1.1660032434026242,2.127557544757033,inf,21.147058823529413,0.18487394957983194,0.18487394957983194,,0.0873420527599202,,0.031254607106000296,0.031254607106000296,0.05151057443831555,0.22677925211097708,,0.3884297520661157,0.0,0.0,,,0.07135485773256671,0.46115288220551376,0.0,1.0,,0.0
1990,1023200000,836000000,187200000,0.183,0.0,119300000.0,17700000.0,137000000,973000000,0.0,0.0,17700000.0,35600000.0,0.0348,50200000,0.0491,-32300000,17900000.0,0.0175,2400000.0,15500000,0.0151,0.39,0.39,19786000,19786000,5500000,0.0,5500000,111900000,332500000,4900000,454800000,137600000,0.0,0.0,0.0,0.0,0.0,113600000,251200000,0.0,706000000,73200000.0,0.0,0.0,0.0,113300000,186500000,259100000,0.0,0.0,145700000,404800000,0.0,0.0,591300000,0.0,0.0,63400000,-19300000,70600000.0,114700000,706000000,0.0,706000000,15500000.0,17700000.0,0.0,0.0,-50000000.0,0.0,22100000.0,0.0,268300000.0,-1000000.0,-17800000.0,-9500000.0,0.0,0.0,7300000.0,20400000.0,18200000.0,0.0,0.0,0.0,0.0,-19500000.0,-19500000.0,200000.0,-19500000.0,4900000.0,24400000.0,-27300000.0,8.940000000000001,9.875,9.105,1163375.0,0.006,0.026,9.131,0.1340782122905028,0.0,0.0,-27300000.0,706000000.0,50200000.0,17900000.0,15500000.0,114700000.0,114700000.0,114700000.0,-0.02668100078186083,0.6372863247863247,0.0,0.017298670836591087,0.0,0.017298670836591087,0.017494136043784206,0.049061767005473024,0.015148553557466771,2.729083665338645,0.13389366692728694,51.71333265945618,2.537147478014758,-1.3797634691195795,-0.4801374709390478,5.7970282017588195,0.0,259100000.0,2.2589363557105493,0.021227325357005018,5500000.0,0.021227325357005018,253600000.0,253600000.0,268300000,2.4386058981233245,0.029490616621983913,0.012093227792436236,0.007790368271954674,1.6259808195292067,0.26416430594900847,99.0,0.08310991957104558,0.029490616621983913,0.380028328611898,0.5733711048158641,0.3669971671388102,0.3592067988668555,2.2589363557105493,5.155187445510026,2.2109851787271144,0.16246458923512747,6.155187445510026,5.155187445510026,7.123595505617978,0.021227325357005018,0.026213428039912057,-0.10536472404477036,16.609550561797754,0.0,1023200000.0,,1.0,0.13513513513513514,43469273.743016765,519500000,0.08367521413477721,519500000,0.03445620789220404,0.029836381135707413,1.4492917847025495,2.5142857142857142,inf,186.03636363636363,0.2651558073654391,0.2651558073654391,-0.05255052935514918,0.09663137632338788,-0.05255052935514918,0.025354107648725213,0.025354107648725213,0.061571209267729125,0.13513513513513514,0.13513513513513514,0.2444794952681388,0.0,0.0,0.013456090651558074,0.0690406976744186,0.08980169971671388,0.4709631728045326,0.0,1.0,-0.0,0.0
1991,784200000,675200000,109000000,0.139,0.0,130700000.0,15600000.0,146300000,821500000,0.0,0.0,15600000.0,-16900000.0,-0.0216,-37300000,-0.0476,4800000,-32500000.0,-0.0414,900000.0,-33400000,-0.0426,-0.84,-0.84,19846000,19846000,13400000,0.0,13400000,86000000,251800000,34000000,385200000,121000000,0.0,0.0,0.0,0.0,0.0,91300000,212300000,0.0,597500000,83600000.0,0.0,0.0,0.0,134500000,218100000,189300000,0.0,0.0,90100000,279400000,0.0,0.0,497500000,0.0,0.0,29400000,-35900000,75900000.0,69400000,566900000,30600000.0,597500000,-33400000.0,15600000.0,0.0,0.0,-101200000.0,0.0,45600000.0,0.0,167100000.0,125300000.0,6300000.0,-4100000.0,0.0,0.0,-600000.0,14800000.0,10100000.0,0.0,0.0,0.0,0.0,-10500000.0,-10500000.0,1000000.0,-10500000.0,-4000000.0,6500000.0,2200000.0,6.5,6.529999999999999,6.025,1017500.0,0.0075,0.0335,6.0585,-0.027692307692307693,0.0,0.0,2200000.0,597500000.0,-37300000.0,-32500000.0,-123800000.0,69400000.0,69400000.0,69400000.0,0.0028054067839836778,1.1990825688073394,0.0,0.019892884468247895,0.0,0.019892884468247895,-0.04144350930884978,-0.04756439683754144,-0.1578678908441724,-3.9222520107238608,0.18655955113491457,39.51425980046357,-1.8794719338909605,0.11085357250831401,-0.2065907487654943,3.4969263327622695,0.0,189300000.0,2.7276657060518734,0.07078711040676175,13400000.0,0.07078711040676175,175900000.0,175900000.0,167100000,1.766162310866575,0.0614397065566254,0.0347871235721703,0.022426778242677824,3.142651296829971,0.36502092050209206,-inf,-0.567629527739569,0.0614397065566254,0.2796652719665272,0.4676150627615063,0.31682008368200837,0.29439330543933057,2.7276657060518734,7.1685878962536025,2.5345821325648417,0.11615062761506276,8.609510086455332,7.1685878962536025,-10.408284023668639,0.07078711040676175,-0.24884422110552765,0.01162176439513999,-29.437869822485208,0.0,784200000.0,,3.7065868263473054,-0.4812680115273775,-38332923.07692308,348800000,-0.10989943542695838,379400000,-0.0856615709014233,-0.32630469161834474,1.312468619246862,2.681493248610008,inf,58.52238805970149,0.18242677824267783,0.18242677824267783,0.006307339449541285,-0.09831312598840274,0.005798629414865577,-0.05439330543933055,-0.05439330543933055,-0.06415551979401352,-0.4812680115273775,-1.7838616714697406,-1.1360544217687074,0.0,0.0,0.0068619246861924684,0.033884297520661154,0.04920502092050209,0.4214225941422594,0.0,1.0,0.0,-0.0
1992,1012300000,898800000,113500000,0.1121,0.0,121000000.0,18700000.0,139700000,1038500000,0.0,0.0,18700000.0,-45500000.0,-0.0449,-26200000,-0.0259,-38000000,-64200000.0,-0.0634,-3100000.0,-61100000,-0.0604,-1.53,-1.53,19890000,19890000,28700000,0.0,28700000,119300000,252000000,22000000,422000000,182500000,0.0,0.0,0.0,0.0,0.0,149500000,332000000,0.0,754000000,138600000.0,0.0,0.0,0.0,280100000,418700000,208300000,0.0,0.0,135800000,344100000,0.0,0.0,762800000,0.0,0.0,-40100000,-43400000,74700000.0,-8800000,754000000,0.0,754000000,-61100000.0,18700000.0,0.0,0.0,-163800000.0,0.0,92900000.0,0.0,3300000.0,211300000.0,5100000.0,-86500000.0,0.0,-7300000.0,1100000.0,11800000.0,-80900000.0,0.0,0.0,0.0,0.0,93000000.0,93000000.0,-2400000.0,93000000.0,106900000.0,13900000.0,-81400000.0,6.0,5.785,5.34,609400.0,0.0,0.0335,5.3735,0.048286604361370715,0.0,0.0,-81400000.0,754000000.0,-26200000.0,-64200000.0,-168200000.0,-8800000.0,-8800000.0,-8800000.0,-0.08041094537192532,1.066079295154185,0.0,0.018472784747604463,0.0,0.018472784747604463,-0.06341993480193618,-0.025881655635681122,-0.16615627778326583,-5.3320610687022905,0.13800256840857453,50.89492207139266,-1.3172448466566113,-4.092508798391151,-4.348919054801407,-0.4424333836098542,0.0,208300000.0,-23.670454545454547,0.13778204512722037,28700000.0,0.13778204512722037,179600000.0,179600000.0,3300000,1.0078815380941009,0.06854549796990686,0.06800947867298578,0.03806366047745358,-47.57954545454545,0.5553050397877984,-inf,-0.40171960831144016,0.06854549796990686,0.004376657824933687,0.4563660477453581,0.2762599469496021,0.23819628647214855,-23.670454545454547,-86.68181818181819,-20.40909090909091,-0.011671087533156498,-85.68181818181819,-86.68181818181819,-3.9472527472527474,0.13778204512722037,-0.22050340849501834,-0.39078252520403267,-16.764835164835166,0.0,1012300000.0,,2.7528641571194763,6.943181818181818,-24934890.96573209,335300000,-0.07436591400456931,335300000,-0.1914703250820161,-0.5016403220996123,1.3425729442970822,3.566666666666667,inf,35.271777003484324,0.15053050397877984,0.15053050397877984,-0.24276767074261854,-0.07813898001789442,-0.24276767074261854,-0.08514588859416446,-0.08514588859416446,-0.033070147169405956,6.943181818181818,19.113636363636363,1.5236907730673317,0.0,-0.0,0.11472148541114058,0.473972602739726,-0.05318302387267904,0.33421750663129973,0.0,1.0,-0.0,-0.0
1993,670300000,599400000,70900000,0.1058,0.0,77700000.0,22400000.0,100100000,699500000,0.0,0.0,22400000.0,-42500000.0,-0.0656,-29200000,-0.0436,-35700000,-64900000.0,-0.0968,200000.0,-66600000,-0.0994,-1.68,-1.68,20606000,20606000,9200000,0.0,9200000,74000000,163800000,10300000,257300000,97500000,0.0,0.0,0.0,0.0,0.0,35900000,133400000,0.0,390700000,85400000.0,0.0,0.0,0.0,102400000,187800000,195300000,0.0,0.0,59400000,254700000,0.0,0.0,442500000,0.0,0.0,-102900000,-30200000,81300000.0,-51800000,390700000,0.0,390700000,-66600000.0,22400000.0,0.0,0.0,66200000.0,0.0,30300000.0,0.0,69500000.0,-68200000.0,-46200000.0,-12200000.0,0.0,0.0,0.0,15600000.0,3400000.0,0.0,27200000.0,0.0,0.0,-500000.0,26700000.0,-400000.0,26700000.0,52400000.0,25700000.0,-58400000.0,3.97,3.94,3.64,1132600.0,0.0,0.0335,3.6735,-0.0030816640986132513,0.0,0.0,-58400000.0,390700000.0,-29200000.0,-64900000.0,59200000.0,-51800000.0,-51800000.0,-51800000.0,-0.08712516783529763,1.0959097320169253,0.0,0.033417872594360735,0.0,0.033417872594360735,-0.09682231836491123,-0.04356258391764881,0.08831866328509623,-3.4280821917808217,0.14933611815604952,32.52936038047171,-1.4170629913617394,-2.834125982723479,-0.5920605648840144,-2.5138309230321267,0.0,195300000.0,-3.77027027027027,0.047107014848950336,9200000.0,0.047107014848950336,186100000.0,186100000.0,69500000,1.3700745473908413,0.04898828541001065,0.03575592693354061,0.02354747888405426,-3.6254826254826256,0.4806757102636294,-inf,0.3152289669861555,0.04898828541001065,0.17788584591758383,0.6519068338878935,0.4998720245712823,0.47632454568722804,-3.77027027027027,-8.542471042471043,-3.5926640926640925,-0.1325825441515229,-7.542471042471043,-8.542471042471043,-4.378823529411765,0.047107014848950336,0.1337853107344633,-0.29902713773681516,-10.411764705882353,0.0,670300000.0,,-0.8888888888888888,1.2857142857142858,-29289984.59167951,202900000,-0.14435675008220558,202900000,-0.3198620009857072,0.2917693445046821,1.7156385973893014,3.659340659340659,inf,72.8586956521739,0.18146915792167903,0.18146915792167903,-0.2878265155248891,-0.14391325776244454,-0.2878265155248891,-0.1661121064755567,-0.1661121064755567,-0.07496796670509216,1.2857142857142858,-1.1428571428571428,0.6472303206997084,0.0,-0.0,0.031226004607115432,0.12512820512820513,-0.2633734323009982,0.41924750447914,0.0,1.0,0.4657534246575342,0.64
1994,786800000,686500000,100300000,0.1275,0.0,72400000.0,17100000.0,89500000,776000000,0.0,0.0,17100000.0,19100000.0,0.0234,10800000,0.0137,-8800000,2000000.0,0.0025,800000.0,500000,0.0006,-0.27,-0.27,20606000,41212000,9700000,0.0,9700000,91700000,164200000,12600000,278200000,86200000,0.0,0.0,0.0,0.0,0.0,37200000,123400000,0.0,401600000,112200000.0,27900000.0,0.0,0.0,81500000,221600000,163000000,0.0,0.0,55400000,218400000,0.0,0.0,440000000,0.0,0.0,-108400000,-37800000,107800000.0,-38400000,401600000,0.0,401600000,500000.0,17100000.0,0.0,0.0,-12900000.0,0.0,100000.0,0.0,56600000.0,-13900000.0,-9200000.0,-12700000.0,0.0,0.0,0.0,49500000.0,36800000.0,0.0,0.0,0.0,0.0,-28300000.0,-28300000.0,1300000.0,500000.0,9700000.0,9200000.0,-21900000.0,3.595,3.595,3.3200000000000003,915300.0,0.0,0.0335,3.3535000000000004,0.4,0.0,0.0,-21900000.0,401600000.0,10800000.0,2000000.0,14200000.0,-38400000.0,-38400000.0,-38400000.0,-0.027834265378749366,0.7218344965104686,0.0,0.021733604473817995,0.0,0.021733604473817995,0.002541942043721403,0.013726487036095577,0.018047788510421964,8.287037037037036,0.1137519064565328,38.18305347956906,0.5241191885858488,-1.0627972435213044,-0.6163253421333592,-1.8635348927496846,0.0,190900000.0,-4.971354166666667,0.05081194342587742,9700000.0,0.05081194342587742,181200000.0,181200000.0,56600000,1.2554151624548737,0.043772563176895304,0.03486700215672178,0.024153386454183266,-5.770833333333333,0.5517928286852589,99.0,0.06407942238267147,0.043772563176895304,0.1409362549800797,0.5438247011952191,0.47534860557768926,0.45119521912350596,-4.971354166666667,-11.458333333333334,-4.71875,-0.09561752988047809,-10.458333333333334,-11.458333333333334,9.486910994764397,0.05081194342587742,0.03227272727272727,-0.1343558282208589,23.036649214659686,0.0,786800000.0,,28.4,-0.013020833333333334,6480000.0,180000000,0.036,180000000,0.011111111111111112,0.07888888888888888,1.9591633466135459,4.1808769792935445,inf,81.11340206185567,0.24975099601593626,0.24975099601593626,-0.12166666666666667,0.06,-0.12166666666666667,0.0049800796812749,0.0049800796812749,0.01613545816733068,-0.013020833333333334,-0.3697916666666667,-0.004612546125461255,0.0,-0.0,0.03162350597609562,0.14733178654292342,-0.2699203187250996,0.40886454183266935,0.0,1.0,-0.0,0.0
1996,678500000,595600000,82900000,0.1222,0.0,64100000.0,13700000.0,77800000,673400000,0.0,0.0,13700000.0,-28500000.0,0.1083,5100000,0.0075,-47300000,-42200000.0,-0.0622,12100000.0,47700000,0.0703,0.93,0.93,26600000,26600000,72000000,0.0,72000000,110300000,190600000,17300000,390200000,31700000,0.0,32400000.0,32400000.0,0.0,0.0,16900000,81000000,0.0,471200000,104400000.0,19200000.0,0.0,0.0,71400000,195000000,262100000,0.0,0.0,29600000,291700000,0.0,0.0,486700000,0.0,0.0,-126100000,-33700000,144300000.0,-15500000,471200000,0.0,471200000,47700000.0,13700000.0,33800000.0,0.0,63700000.0,0.0,-12700000.0,0.0,195200000.0,-176500000.0,-17600000.0,-8100000.0,0.0,0.0,0.0,143800000.0,135700000.0,0.0,0.0,0.0,0.0,-50400000.0,-50400000.0,-2700000.0,-50400000.0,-43400000.0,7000000.0,-25700000.0,3.755,3.94,3.64,1575100.0,0.0,0.0335,3.6735,-0.28672985781990523,0.0,0.0,-25700000.0,438800000.0,5100000.0,-42200000.0,70400000.0,-15500000.0,-47900000.0,-47900000.0,-0.037877671333824615,0.773220747889023,0.0,0.020191599115696388,0.0,0.020191599115696388,-0.062196020633750924,0.0075165806927044955,0.10375829034635224,15.254901960784315,0.11466470154753132,25.507518796992482,0.19172932330827067,-0.9661654135338346,-0.30451127819548873,-0.5827067669172933,0.0,281300000.0,-18.148387096774194,0.25595449697831496,72000000.0,0.25595449697831496,209300000.0,209300000.0,195200000,2.001025641025641,0.36923076923076925,0.18452075858534084,0.15280135823429541,-12.580645161290322,0.4138370118845501,-inf,0.36102564102564105,0.36923076923076925,0.4142614601018676,0.6190577249575552,0.5969864176570459,0.44418505942275044,-18.148387096774194,-31.4,-13.503225806451614,-0.03289473684210526,-30.4,-10.160751565762004,-7.343859649122807,0.25595449697831496,0.1446476268748716,-0.09805417779473484,-17.07719298245614,0.0,678500000.0,,1.4758909853249476,-3.07741935483871,6562322.274881516,276200000,0.023759313087912803,276200000,-0.15278783490224476,0.2548877624909486,1.4399405772495755,3.124868835257083,inf,9.42361111111111,0.17593378607809848,0.18892433910665452,-0.09304851556842868,0.018464880521361332,-0.09304851556842868,-0.08955857385398981,-0.09617137648131267,0.013926829955181484,-0.9958246346555324,-4.541935483870968,-0.3782712133227597,0.0,-0.0,0.017190152801358233,0.2555205047318612,-0.26761460101867574,0.4044991511035654,0.0,1.0,-0.0,-0.0
