,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends,Tax Rate,Deferred Revenue,Net Interest Income,Free Cash Flow to the Firm,Tangible Assets,Adjusted Operating Income,EBIT,Operating Cash Flow,Common Book Value,Tangible Book Value,Common Tangible Book Value,Free Cash Flow Ratio,"Selling, General and Administrative Exp. Ratio",Research and Development Exp. Ratio,Other Expenses Ratio,Net Interest IncomeRatio,Depreciation and Amortization Ratio,EBIT Margin,Adjusted Operating Margin,Operating Cash Flow Margin,Cost-to-Income Ratio,Operating Expense Ratio,Revenue per share,Operating Income per share,FCF per share,CAPEX per share,Book value per share,Dividends per share,Total Debt,Financial leverage,Cash to Debt Ratio,Cash & Investments,Cash & Investments to Debt Ratio,Net Debt,Net Debt w/Investments,Working Capital,Current Ratio,Quick Ratio,Cash to Current Assets,Cash to Assets,Debt to Equity,Debt to Assets,Interest Coverage,Current Liability Coverage Ratio,Cash Ratio,Net Working Capital to Assets,Long Term Debt Ratio,Total Debt/ Assets,Net Debt/ Assets,Total Debt/ Equity,Total Liabilities/ Equity,Net Debt/ Equity,Equity Ratio,Equity Multiplier,Debt/ Tangible Book Value,Net Debt/ EBITDA,Cash to Debt,Cash Flow Coverage Ratio,Free Cash Flow/ Long Term Debt,Debt Leverage Ratio,Interest Expense to Debt Ratio,Cash Sales,Cash Revenue Adjustment,CFO/ Net Income,Return on Equity,NOPAT,Invested Capital,Return on Invested Capital,Capital Employed,ROCE,CFROI,Asset Turnover Ratio,Inventory Turnover,Receivables Turnover,Cash Turnover Ratio,Gross Profitability Ratio,Tangible Gross Profitability Ratio,Cash Return on Invested Capital,Adjusted Return on Capital Employed,Cash Return on Capital Employed,EBIT Return on Assets,EBIT Return on Tangible Assets,Return on Assets,Return on Tangible Equity,Cash Return on Equity,Return on Retained Earnings,R&D / Assets,R&D / Book,CapEx / Assets,CapEx / Fixed Assets,Retained Earnings / Total Assets,Inventory / Assets,Accounts Receivable / Assets,Plowback Ratio,Dividend & Repurchase / FCF,Dividend & Repurchase / EBITDA
2017,44951740,31843337,13108403,0.2916,1331111,3697445,0.0,5028556,36871893,24459,1245385,438401,8612479,0.1903,8079847,0.1797,-1151154,6928693,0.1541,995005,5874276,0.1307,0.54,0.54,10970000,10973674,11278475,0.0,11278475,22991153,10048568,10432912,54751108,0.0,0.0,463171,463171,313066,0.0,5645724.0,6421961,0.0,61173069,717272,21335938,6892252,1983713,15769200,39806123,0.0,,0.0,0.0,,0.0,0.0,39806123,0.0,0.0,10978891,1855151,8532904.0,21216918,61023041,150028,61173069,5874276,438401,-24142.0,0.0,-5362609,2419491,-3505158.0,-417453,282817.0,220356,1146282.0,-161856,0.0,0.0,0.0,0.0,-161856.0,-4316362.0,5582099.0,0.0,0.0,8703227.0,9968964,201436,11154826,11278475.0,123649.0,984426.0,7.755000000000001,8.254999999999999,8.254999999999999,1333700.0,0,0,8.254999999999999,0.1436064492971474,,-1220926,-82113.68214207212,60709898,8972557,8174078,2160634,21216918.0,20753747,20753747.0,0.02189961945855711,0.28206677808120484,0.029612001671125522,0.0,-0.027160817356569514,0.0097527036773215,0.18184119235428928,0.19960421999237404,0.04806563661384409,0.6223578243498917,0.11186565859297104,4.097697356426618,0.7365402917046491,0.08973801276207839,-0.014754421148587056,1.9340855059252506,0.0,21335938.0,1.005609674317448,0.52861397516247,11591541,0.5432871524092355,10057463.0,9744397.0,14944985,1.3754443757308392,0.2225532991494801,0.2059953745593605,0.1843699390004448,1.876150108135404,0.6507131921074616,6.563494822886096,0.05427893593153998,0.28333517936424,0.24430660819060754,,0.3487799181695461,0.16440997916910136,1.005609674317448,1.876150108135404,0.474030346914665,0.34683429075628036,2.883221257677482,1.9180210204933115,1.1677779417517302,0.52861397516247,0.05427893593153998,inf,4.621912343704989,0.058370295226767156,42532249,,0.36781281642197267,0.27686754504117894,6919528.861465791,21216918,0.3261326108469567,21366946,0.38255715159293235,0.10112039408907572,0.7348289162997528,3.1689427787123496,18.579006906824617,3.985622169663895,0.21428388691762384,0.215918712299599,-0.003870198402146444,0.41992697505764276,-0.0038430238061196074,0.1336221663163573,0.13464160325224067,0.11311397277559822,0.2830465264898912,0.1018354315174334,0.5350518554196412,0.021759755097459636,0.06273818845885157,0.0026458701949382333,inf,0.17947262054156543,0.1642645720455843,0.03955157129683979,1.0,-5.6704099647916655,-0.648140796627777
2018,54884381,36593792,18290589,0.3333,1652633,7020320,0.0,8672953,45266745,10702,1239170,407741,10148178,0.1834,9617636,0.1752,-1116369,8501267,0.1549,1398210,7018114,0.1279,0.52,0.51,13610046,13629517,7682589,850829.0,8533418,30194889,17792187,7826679,64347173,0.0,0.0,938221,938221,303334,299596.0,10510239.0,12051390,0.0,76398563,1670427,19270530,8231512,3410322,14779692,39130971,0.0,,0.0,0.0,,0.0,0.0,39130971,0.0,0.0,17138593,1904319,18224680.0,37041845,76172816,225747,76398563,7018114,407741,-37311.0,0.0,-9995088,-7151260,-9065712.0,861192,1563693.0,371549,-2234995.0,-968138,0.0,0.0,0.0,0.0,-968138.0,-25529488.0,-380000.0,-380000.0,0.0,25303459.0,-986029,335413,-3595886,7682589.0,11278475.0,-3203133.0,5.358499999999999,3.767,3.767,439000.0,0,0,3.767,0.16447077829692916,,-1228468,-4238495.745657794,75460342,10862528,9740437,-1367921,37041845.0,36103624,36103624.0,-0.05836146717223612,0.38382142860462287,0.030111171336705062,0.0,-0.022382834198312267,0.007429089889890532,0.17747192958229774,0.1979165620907704,-0.02492368457248338,0.9017759665680839,0.1580222431587595,4.032637435611901,0.7066571266548254,-0.23535063731599437,-0.07113407258138583,2.721654651277446,0.0,19270530.0,0.5202367754629933,0.3986703531246935,8836752,0.4585629974889118,10737112.0,10433778.0,25216202,1.6444052206115713,0.37908205753442714,0.13261527433380796,0.1116960537595452,1.056399080553358,0.5121951181202191,7.860452560988404,-0.03495750207680765,0.21807324944734952,0.33006120808842965,,0.2522368123599393,0.14054075860039408,0.5202367754629933,1.056399080553358,0.28986439525353014,0.4848500226372059,2.062493458411696,1.083851610021199,1.0580334716241675,0.4428221745847156,-0.03495750207680765,-inf,3.8559602521753167,0.06430388785362935,62035641,,-0.19491290680088696,0.18946448266818244,8035815.9217034355,37041845,0.21693886796684764,37267592,0.26136480725666417,-0.03670537661783997,0.7183954624905706,2.0567337787085984,-7.674784723251567,7.1439954681943805,0.23941011822434408,0.24238677582457815,-0.1144245311122541,0.2914738360342681,-0.11373140893186215,0.12749502893136877,0.12908021275599307,0.1051828150446159,0.19438807583416004,-0.0369290730523817,0.40949184101635416,0.02163172885856505,0.044615299264925926,0.012672201700966548,inf,0.22433135293395506,0.2328864091331142,-0.09360464018151755,1.0,-0.2372677000923783,0.07489029065118881
2019,63883520,48239478,15644042,0.2449,1452061,5545424,0.0,6997485,55236963,24437,1151045,388924,9981891,0.1549,8646557,0.1353,-204635,8441922,0.1321,248228,8106866,0.1269,0.49,0.49,16551708,16551708,3451138,279810.0,3730948,27477870,20796075,6848143,58853036,0.0,0.0,918717,918717,291464,289756.0,18049394.0,19549331,0.0,78402367,4182530,16577728,8386000,2422776,11401628,34584662,0.0,,0.0,0.0,,0.0,0.0,34584662,0.0,0.0,24372535,1095874,18349296.0,43518039,78102701,299666,78402367,8106866,388924,-1958.0,0.0,-477095,995327,-3846722.0,2593103,-887934.0,139751,8156488.0,-891438,0.0,-7682151.0,0.0,0.0,-8573589.0,-28199497.0,0.0,0.0,0.0,24463086.0,-3736411,-83902,-4231451,3451138.0,7682589.0,7265050.0,1.42,1.39,1.39,2279200.0,0,0,1.39,0.029404204398003203,,-1126608,6147850.562451299,77483650,9709694,9592967,8310158,43518039.0,42599322,42599322.0,0.11372338280670821,0.35447514139887887,0.022729821399947905,0.0,-0.017635346330321183,0.006088017692199804,0.1501634067753311,0.1519905916267607,0.130082969754954,0.8092799249458484,0.10953505692861007,3.8596330964756023,0.5223966614200782,0.4389305321239355,-0.053857765011320884,2.6292174197369844,0.0,16577728.0,0.38093922384692014,0.2081791907793396,4022412,0.24263952213475815,12846780.0,12555316.0,24268374,1.7017091565041174,0.07100867430770322,0.06339431665003654,0.047587185728716584,0.7947201389290542,0.44111757493239967,8.33413724050754,0.24028449374465477,0.1078786891136886,0.30953624142495595,,0.21144422846315342,0.16385704273443683,0.38093922384692014,0.7947201389290542,0.29520585704700525,0.5550602700553671,1.8016061569318416,0.8118594469649071,1.287008643953335,0.22505786076354975,0.24028449374465477,inf,3.464740498568858,0.06943321786917966,62888193,,1.0250765215559257,0.18628748413962312,8392311.870633015,43518039,0.1928467381223914,43817705,0.21892901510930343,0.18965297246854895,0.8148162159440926,2.31964339424627,64.18344925838443,18.51085641895514,0.1995353278045802,0.20190120109210136,0.1412713142348004,0.2215929382883015,0.14030517030618786,0.12235557888194881,0.12380633849850904,0.10704156254151122,0.19030504757798727,0.19095892625124952,0.3326230119271549,0.018520627062190608,0.033366875745481084,0.011370039376489742,inf,0.3108647854981215,0.2652480504829656,0.012695114166642443,1.0,0.0,0.0
2020,86846791,82903989,3942802,0.0454,1123555,4698623,0.0,5822178,88726167,7192,1000554,449833,-814831,-0.0093,-1879376,-0.0216,-385842,-2265218,-0.0261,-1428202,-825614,-0.0095,-0.05,-0.05,16558037,16558037,3759535,294568.0,4054103,34970877,21679258,4078256,64782494,7870680.0,0.0,929021,929021,306837,724612.0,11836860.0,21668010,0.0,86450504,10351880,17946810,7127060,2345891,10232904,40877485,269290.0,0.0,0.0,0.0,269290.0,0.0,0.0,41146775,0.0,0.0,23546921,3397384,18359424.0,44993935,86140710,309794,86450504,-825614,449833,0.0,0.0,2385854,-4800889,0.0,5582787,0.0,-2010073,466486.0,-1168322,0.0,0.0,0.0,0.0,-1168322.0,761283.0,0.0,0.0,0.0,0.0,761283,248950,308397,,,-701836.0,1.26,1.245,1.245,2669850.0,0,0,1.245,0.6304920762593269,2345891.0,-993362,-1071548.6311304255,85521483,-1205654,-1264664,2384513,44993935.0,44064914,44064914.0,-0.00808131183569005,1.191696412855629,0.012937208008065606,0.0,-0.011438096774352894,0.005179615675149125,-0.014562011853725257,-0.01388253942508941,0.027456547012773332,-3.0979314410740586,0.06703964456211169,5.2449931715939515,-0.1135023433031343,-0.04238642539571569,-0.07055920940386834,2.7173471710444903,0.0,18216100.0,0.4048567879204164,0.2063852855441066,4360940,0.23940031071414847,14161997.0,13855160.0,23905009,1.584796471700742,0.20941660182861055,0.06258022421921576,0.04689507651684714,0.9085110026495793,0.4728426453129759,-1.2639637640747026,0.05833316310922749,0.09917691854085446,0.2765167106486736,0.0031149615969850216,0.21071132216881003,0.16381624565196287,0.4048567879204164,0.9144960315206927,0.31475346621716904,0.5204589090654694,1.9213812706090276,0.9337763600310215,-17.380287446108458,0.22255603559488585,0.057951394732637,-2.6062460544394517,-50.497311712490074,0.054926905320019107,91647680,-2.046509833577093,-2.8881692897649507,-0.018349450875990287,-694444.3236880512,45263225,-0.015342351847179497,45573019,-0.027750279172858834,0.05232291062393738,1.004583975589084,3.8241156131819642,-18.08973108938782,23.100407630198948,0.04560762306255612,0.04610305927459186,-0.023673713729643116,-0.026455434080414994,-0.023512785736894574,-0.014628763760590684,-0.014787676214641882,-0.008032854541693026,-0.01873631252292924,0.05299632050408572,-0.035062503500988516,0.012996511853765479,0.024971254459073205,0.013514345734757082,0.1484397790279874,0.27237459483174326,0.2507707531699295,-0.05553338358790829,1.0,-0.0,-0.0
2021,99407217,92936029,6471188,0.0651,1234161,8890616,0.0,10124777,103060806,13733,1196648,1049801,-2107968,-0.0212,-3653589,-0.0368,-700828,-4354417,-0.0438,-552146,-3799514,-0.0382,-0.23,-0.23,16558037,16558037,13525298,2560760.0,16086058,29283079,20689252,12645274,78703663,8059021.0,0.0,8749987,8749987,25323323,353460.0,12472847.0,54958638,0.0,133662301,2159731,24528215,7176313,5666214,12155955,44510115,27834.0,0.0,0.0,0.0,27834.0,0.0,54166.0,44537949,0.0,0.0,19737504,5813196,63249085.0,88799785,133337734,324567,133662301,-3799514,1049801,-511974.0,1351082.0,-2020760,5804654,2021789.0,-8662576,3109327.0,452301,-3479064.0,-2146073,1983812.0,-25000000.0,0.0,-1983812.0,-27146073.0,-28628436.0,24758458.0,0.0,0.0,44111479.0,40241501,227305,9843669,13603204.0,3759535.0,-5625137.0,3.37,3.345,3.345,15731400.0,0,0,3.345,0.12680136054952937,5666214.0,-1182915,-6670048.405501127,124912314,-3469229,-3157769,-4072402,88799785.0,80049798,80049798.0,-0.056586806971972665,1.3738769450060793,0.012415205225994808,0.0,-0.01189968933543326,0.010560611509725697,-0.03176599340870794,-0.03489916632511702,-0.040966864609035376,-2.771186633198206,0.10185152854646358,6.0035629223439955,-0.22065351104119407,-0.3397224562307718,-0.12960914388583622,5.362941573327804,0.0,24556049.0,0.27653275286646245,0.5507929227539822,41409381,1.6863209956943805,8469991.0,-16853332.0,34193548,1.7682197181472121,0.17345819034617188,0.20438766617508006,0.12034850425027473,0.5012412473746417,0.3330042552536934,-2.6388453413200876,-0.09149385482378555,0.3614023014768665,0.25582043511281466,0.0002082412152997426,0.1837170901314949,0.06336858588122017,0.27653275286646245,0.5015546940794958,0.09538301247013155,0.6643592421770443,1.5052097367127635,0.5563780310851003,-4.018083291586969,0.6550751710912451,-0.09143667572119228,-68.59923170731707,-21.128380032334455,0.04873129223679265,93602563,1.0244325399640748,1.0718218172113592,-0.04278742341549588,-3190308.9439112055,88827619,-0.03591573183911645,89152186,-0.03541998398109947,-0.04567921643559026,0.7437191807733431,4.491995602354304,17.125433660645406,7.349724715862083,0.04841445906276894,0.051805845178722734,-0.07508980293056293,-0.03891356068375037,-0.07481643137164497,-0.023624978594375685,-0.02527988553634512,-0.023868427522515907,-0.047464379610302074,-0.04586049391898866,-0.19250225357775735,0.009233426259809788,0.013898243109485005,0.016055933377953743,0.26629450400985427,0.14766694761599233,0.15478748940585724,0.04342775753950248,1.0,4.401396445988782,11.745177346145672
