,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends,Tax Rate,Deferred Revenue,Net Interest Income,Free Cash Flow to the Firm,Tangible Assets,Adjusted Operating Income,EBIT,Operating Cash Flow,Common Book Value,Tangible Book Value,Common Tangible Book Value,Free Cash Flow Ratio,"Selling, General and Administrative Exp. Ratio",Research and Development Exp. Ratio,Other Expenses Ratio,Net Interest IncomeRatio,Depreciation and Amortization Ratio,EBIT Margin,Adjusted Operating Margin,Operating Cash Flow Margin,Cost-to-Income Ratio,Operating Expense Ratio,Revenue per share,Operating Income per share,FCF per share,CAPEX per share,Book value per share,Dividends per share,Total Debt,Financial leverage,Cash to Debt Ratio,Cash & Investments,Cash & Investments to Debt Ratio,Net Debt,Net Debt w/Investments,Working Capital,Current Ratio,Quick Ratio,Cash to Current Assets,Cash to Assets,Debt to Equity,Debt to Assets,Interest Coverage,Current Liability Coverage Ratio,Cash Ratio,Net Working Capital to Assets,Long Term Debt Ratio,Total Debt/ Assets,Net Debt/ Assets,Total Debt/ Equity,Total Liabilities/ Equity,Net Debt/ Equity,Equity Ratio,Equity Multiplier,Debt/ Tangible Book Value,Net Debt/ EBITDA,Cash to Debt,Cash Flow Coverage Ratio,Free Cash Flow/ Long Term Debt,Debt Leverage Ratio,Interest Expense to Debt Ratio,Cash Sales,Cash Revenue Adjustment,CFO/ Net Income,Return on Equity,NOPAT,Invested Capital,Return on Invested Capital,Capital Employed,ROCE,CFROI,Asset Turnover Ratio,Inventory Turnover,Receivables Turnover,Cash Turnover Ratio,Gross Profitability Ratio,Tangible Gross Profitability Ratio,Cash Return on Invested Capital,Adjusted Return on Capital Employed,Cash Return on Capital Employed,EBIT Return on Assets,EBIT Return on Tangible Assets,Return on Assets,Return on Tangible Equity,Cash Return on Equity,Return on Retained Earnings,R&D / Assets,R&D / Book,CapEx / Assets,CapEx / Fixed Assets,Retained Earnings / Total Assets,Inventory / Assets,Accounts Receivable / Assets,Plowback Ratio,Dividend & Repurchase / FCF,Dividend & Repurchase / EBITDA
2001,,,,0.1543877726257942,,,,,,,,,,0.7221,,-0.0696,,,-0.0695,,,-0.0736,,,4675455546,4675455546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.195,7.9,7.515000000000001,5895600.0,0.0,0.0,7.515000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,,,,0.0743752331219694,,,,,,,,,,0.4125,,-0.1823,,,-0.1823,,,-0.1217,,,5443721292,5500331345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.46,6.58,6.33,5277250.0,0.095,0.095,6.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,,,,0.7511898825982503,,,,,,,,,,0.7495,,0.5311,,,0.5126,,,0.3571,,,6392305797,6561881763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.754999999999999,8.98,8.795,12565200.0,0.054,0.183,8.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,,,,0.6089823949419524,,,,,,,,,,0.6654,,0.3668,,,0.3669,,,0.2112,,,6606848087,6632275403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.355,9.345,9.15,16107150.0,0.085,0.268,9.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,,,,0.6399965418039745,,,,,,,,,,0.6754,,0.214,,,0.214,,,0.1469,,,8121000000000,8121000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.78,13.855,13.725,29442600.0,0.064,0.332,14.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,0.2670413677666879,,,,,,,,,,0.6531,,0.0032,,,0.0032,,,-0.14,,,10305911000,10305911000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.735,8.76,8.76,58810000.0,0.0,0.394,9.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,-0.228720327503817,,,,,,,,,,0.1214,,-0.7442,,,-0.7442,,,-0.6323,,,10821091000,10821091000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.535,5.455,5.455,51208450.0,0.0,0.394,5.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,4649740640000.0,1914342350000.0,2735398290000.0,0.5882905094680722,0.0,1363534170000.0,0.0,1363534170000.0,3277876520000.0,2771304280000.0,828608000000.0,369436760000.0,2569908880000.0,0.5492,1371864120000.0,0.295,0.0,1371864120000.0,0.295,435532800000.0,920006330000.0,0.1979,72.7707,72.6209,12324315000,12332681000,8583008210000.001,53940707320000.0,62523715530000.0,1855248390000.0,0.0,57918360630000.0,122297324550000.0,1064828690000.0001,408202860000.0,1194245190000.0,1602448050000.0,89125703500000.0,0.0,0.0,91792980240000.0,305883285030000.0,214090304790000.0,2129568570000.0002,5478143200000.0,0.0,,,7607711770000.0,15153793680000.0,0.0,81552190000.0,,15235345870000.0,211977900090000.0,223558310000.0,204350265990000.0,473047000000.0,1758264660000.0,-19395890000.0,207725520000.0,7067960970000.0,9487602260000.0,213837868250000.0,252436540000.0,214090304790000.0,920006330000.0,369436760000.0,338535160000.0,0.0,528813260000.00006,3554540000.0,0.0,-7346620000.0,526440000000.00006,314892440000.0,2471683950000.0,-305629450000.0,1380300000.0,-145864757210000.0,129397601660000.0,5016559110000.0,-11571442240000.0,-2640251750000.0,1109729100000.0,-4944470000.0,-159950020000.0,10571364600000.0,8875947460000.0,470800000.0,-223340030000.0,3062899610000.0,3286239640000.0,2166054500000.0002,1.07,4.885,4.91,4.91,51568350.0,0.0,0.394,5.304,0.3174751738532239,,1942696280000.0,1600508968856.1724,212487856740000.0,1002427360000.0,2200472120000.0,1834581340000.0,9014555260000.0,7885154210000.0,7412107210000.0,0.46584415512689764,0.4984773789560276,0.0,0.0,0.41780745000865255,0.07945319720026363,0.47324620669595024,0.21558780104345776,0.3945556283758657,0.9939280065142312,0.2932495112243508,377.2818724610658,111.31362027017323,175.75455512131913,-24.798899573728843,769.8279587952759,-12.97841056480624,20631936880000.0,2.1746207645091564,0.4160059358421225,151649419030000.0,7.350226976363259,-41891778650000.0,-131017482150000.0,114689612780000.0,16.075441374141334,1.1277311666606424,0.5112435268723955,0.29204365695741885,0.8018582104853118,0.03553505973781654,2.655625,0.2621723088754715,8.218465344146443,0.5357067098040633,0.07116317520751006,0.09637025319870395,-0.1956734037587149,2.1746207645091564,21.538662813843548,-4.415423149283663,0.044315889359428665,22.565269804006306,25.9158236538788,-16.30088092850981,3.030433637600388,0.008977631279862276,0.1408600454362104,79.51654145418573,0.040161425697421,4646186100000.0,,1.9940964319234629,0.10205787234810296,936331320000.0,206230156480000.0,0.004540225037800446,206482593020000.0,0.010656937651818724,0.00888492009504308,0.021718595078655735,inf,1308.1131848284167,0.5417378763057247,0.012776843363753147,0.012873198176905853,0.007760790158792262,0.004854779017148939,0.007751302157955496,0.010278242735739159,0.010355754694690607,0.0043735344340718385,0.12412210238389144,0.19336617300396824,-47.43305566282341,0.0,0.0,0.0014275725857823885,0.2870221781871786,-9.059676952221317e-05,0.0,1.6602993785667356e-05,1.1738575211759685,-0.5838886556178525,-0.49213209847346806
2011,4168053385300.0,1731097771900.0,2436955613400.0,0.5846747601637539,0.0,1430679261200.0,0.0,1430679261200.0,3161777033100.0,2861095306300.0,806081878700.0,384176517900.0,2196534748800.0,0.5456,1006276352200.0,0.2414,0.0,1006276352200.0,0.2414,528715810000.0,555032612400.0,0.1332,37.49928,37.35505199999999,14131567000,14144737000,13133481005400.0,65426188504600.0,78559669510000.0,2255975915200.0,0.0,53660301433200.0,134475946858400.0,1156886441200.0,436760844800.0,1191709089900.0,1628469934700.0,106557678812900.0,0.0,0.0,109343035188800.0,353162017236000.0,243818982047200.0,2937483262700.0,6355688064600.0,0.0,,,9293171327300.0,16053451383200.0,0.0,145964745500.0,,16199416128700.0,240303507478300.0,210057264900.0,233397262676900.0,531359990000.0,1976082250800.0,305776580900.0,-458252018700.0,7673475262600.0,10028442065600.0,243425704742500.0,393277304700.0,243818982047200.0,555032612400.0,384176517900.0,380552789400.0,0.0,3168308157700.0,32228948500.0,0.0,-21862561000.0,3149678707700.0,605387414800.0,5093457492200.0,-300592786200.0,55235718300.0,-140270449784500.0,130317688958100.0,48483444100.0,-9967216077700.0,-3737886163900.0,393021300.0,-300578363400.0,-228720368100.0,9622350103100.0,5355558229000.0,-39162709600.0,442636933900.0,3883103327600.0,3440466393700.0,4792864706000.0,1.2019,4.720000000000001,4.585,4.585,58120400.0,0.0,0.394,4.979,0.5254181009462064,,2055013427600.0,4410312837213.704,242190512112500.0,622099834300.0,1812358230900.0,4030045217800.0,9497082075600.0,8399972130900.0,7868612140900.0,1.1499048267720373,0.5870764544635838,0.0,0.0,0.49303913305133645,0.09217168840853235,0.43482126147708966,0.1492542865439387,0.9668890595339468,1.4217558209254717,0.3432487852112828,294.94629897024157,71.20769778751358,339.16017282442914,-21.271015889462223,709.6482694098963,-16.185067664470616,22409139447800.0,2.2345583991225126,0.5860769904169332,185117348322900.0,8.260796839348231,-56150530062200.0,-162708208875100.0,125182775531100.0,14.47040435629955,1.4097719277393743,0.5841912352751193,0.3222048950019483,0.9266814592445862,0.03811504440413491,2.2483550105640155,0.45826827418851906,8.453483395837102,0.5134250601820097,0.06644034025851202,0.0919089205427898,-0.2302959744591585,2.2345583991225126,23.27353153661918,-5.599127929831694,0.04113068630422972,24.31274772814,27.785480599194926,-25.56323322127086,3.505697739665435,0.01726689152896764,0.29470053539522856,106.25703181085956,0.03597112154073085,4135824436800.0,,7.26091607549654,0.05844243610634844,477560542200.0,234132533415200.0,0.0020397017673452317,234525810719900.0,0.0077277559571664566,0.01718380252232955,0.017094868292465933,inf,129.32638448629498,0.3173609025349982,0.00999493801892848,0.01006214319522149,0.018836821918262234,0.002652585795953134,0.018805234373461138,0.0074332121957147385,0.007483192529268615,0.001958668427659791,0.0705375487393786,0.40186154453881096,1.8151573634787803,0.0,0.0,0.001232852272928485,0.259829120210109,0.0012541131060944462,0.0,0.00013218391869817961,1.412084556817296,0.014910701299482914,0.0325353259442139
2012,4455509910600.0,1956576319000.0,2498933591600.0,0.5608636590965369,0.0,1472968603400.0,0.0,1472968603400.0,3429544922400.0,3007274786200.0,772711786900.0,370586942600.0,2169263717700.0,0.4856,1025964988200.0,0.2303,0.0,1025964988200.0,0.2303,518076456100.0,502432440100.0,0.1128,34.004007,33.907439000000004,14140136000,14156820000,11265981388700.0,69698438047100.0,80964419435800.0,3752270350000.0,0.0,55119634684700.0,139836324470500.0,1191979865400.0,427655009300.0,1082144629300.0,1509799638600.0,117232850674900.0,0.0,0.0,119934630178900.0,379705584828300.0,259770954649400.0,3760720050000.0,7831659971600.0,0.0,,,11592380021600.0,15201085140200.0,0.0,49506792300.0,,15250591932500.0,252736135186600.0,121715514300.0,249077923275700.0,533658910000.0,1985853322400.0,582467998500.0,-430728285900.0,7689478076800.0,10360730021800.0,259438653297500.0,332301351900.0,259770954649400.0,502432440100.0,370586942600.0,233107909400.0,0.0,-1767982636300.0,-133033283900.0,0.0,43968617500.0,-1832140001300.0,1377519585100.0,715664240900.0,-345828114500.0,1565608700.0,-232568118422000.0,224747187155200.0,-4532964689200.0,-12510686175000.0,-2731947347200.0,156923000.0,-21727800.0,-226404883100.0,14773133184300.0,11814916149200.0,-20371019600.0,-476804500.0,3899426703900.0,3899903508400.0,369836126400.0,1.2071,4.640000000000001,4.7,4.7,25951350.0,0.0,0.394,5.094,0.5049650446736366,,2234562999300.0,-12683218508.195984,258261155010800.0,655378045600.0,1798676775100.0,-889507161600.0,9827071111800.0,8850930383200.0,8317271473200.0,0.0830064647640288,0.589438874386773,0.0,0.0,0.5015280055788459,0.0831749788544618,0.4036971774702621,0.14709383633976558,-0.1996420565654661,1.4356909059677014,0.33059484390230953,315.09668015922904,72.55693921190009,26.155061478899494,-24.45719860827364,732.7178481027339,-16.01150675637066,23032745111800.0,2.2230812947868372,0.4891289046970037,198197270110700.0,8.605021639785383,-57931674324000.0,-175164524998900.0,128243944448900.0,12.06277953361984,0.9833196161064679,0.5789941901174636,0.3116761823702487,1.1188767584145602,0.044625389459901944,2.3277460051645034,-0.05720156493010462,6.9842792666337346,0.4936808451968177,0.05870784111750665,0.08866559058877908,-0.22301059178146962,2.2230812947868372,24.040576557020156,-5.591466450926338,0.039884097264774515,25.072649717038882,28.14143965570853,-26.70568536748638,3.5151875750285964,-0.0035712003292054915,0.0241363269508689,114.82141209635371,0.033548401771012905,4588543194500.0,,-1.7704015318416937,0.05112738418028713,507888532100.0,247846273275900.0,0.0020492078633541667,248178574627800.0,0.00724751029696066,-0.0035841416324274467,0.01715168624842366,inf,-33.491693055921026,0.3954835142075562,0.009619757508966648,0.009675994794863746,-5.1173730960550503e-05,0.0026407519125407498,-5.1105211347181536e-05,0.00692408732734414,0.00696456567393878,0.0019551397991568074,0.060408325220469614,-0.0858537149147202,0.8625923508139306,0.0,0.0,0.0013312809161699663,0.29012915783099097,0.0022422368169918313,0.0,-0.000512117623309921,1.450617565726724,-0.612541777638519,-0.10443178321361181
