,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends,Tax Rate,Deferred Revenue,Net Interest Income,Free Cash Flow to the Firm,Tangible Assets,Adjusted Operating Income,EBIT,Operating Cash Flow,Common Book Value,Tangible Book Value,Common Tangible Book Value,Free Cash Flow Ratio,"Selling, General and Administrative Exp. Ratio",Research and Development Exp. Ratio,Other Expenses Ratio,Net Interest IncomeRatio,Depreciation and Amortization Ratio,EBIT Margin,Adjusted Operating Margin,Operating Cash Flow Margin,Cost-to-Income Ratio,Operating Expense Ratio,Revenue per share,Operating Income per share,FCF per share,CAPEX per share,Book value per share,Dividends per share,Total Debt,Financial leverage,Cash to Debt Ratio,Cash & Investments,Cash & Investments to Debt Ratio,Net Debt,Net Debt w/Investments,Working Capital,Current Ratio,Quick Ratio,Cash to Current Assets,Cash to Assets,Debt to Equity,Debt to Assets,Interest Coverage,Current Liability Coverage Ratio,Cash Ratio,Net Working Capital to Assets,Long Term Debt Ratio,Total Debt/ Assets,Net Debt/ Assets,Total Debt/ Equity,Total Liabilities/ Equity,Net Debt/ Equity,Equity Ratio,Equity Multiplier,Debt/ Tangible Book Value,Net Debt/ EBITDA,Cash to Debt,Cash Flow Coverage Ratio,Free Cash Flow/ Long Term Debt,Debt Leverage Ratio,Interest Expense to Debt Ratio,Cash Sales,Cash Revenue Adjustment,CFO/ Net Income,Return on Equity,NOPAT,Invested Capital,Return on Invested Capital,Capital Employed,ROCE,CFROI,Asset Turnover Ratio,Inventory Turnover,Receivables Turnover,Cash Turnover Ratio,Gross Profitability Ratio,Tangible Gross Profitability Ratio,Cash Return on Invested Capital,Adjusted Return on Capital Employed,Cash Return on Capital Employed,EBIT Return on Assets,EBIT Return on Tangible Assets,Return on Assets,Return on Tangible Equity,Cash Return on Equity,Return on Retained Earnings,R&D / Assets,R&D / Book,CapEx / Assets,CapEx / Fixed Assets,Retained Earnings / Total Assets,Inventory / Assets,Accounts Receivable / Assets,Plowback Ratio,Dividend & Repurchase / FCF,Dividend & Repurchase / EBITDA
1986,84800000.0,67800000.0,17000000.0,0.2005,0.0,10700000.0,4000000.0,14700000.0,82500000.0,0.0,0.0,4000000.0,4700000.0,0.0554,2300000.0,0.0271,-1600000.0,700000.0,0.0083,200000.0,500000.0,0.0059,0.49,0.49,1010113.0,1010113.0,500000.0,0.0,500000.0,500000.0,1900000.0,1600000.0,4500000.0,42000000.0,0.0,0.0,0.0,0.0,0.0,1400000.0,43400000.0,0.0,47900000.0,,3100000.0,0.0,,8200000.0,11300000.0,25700000.0,0.0,0.0,100000.0,25800000.0,0.0,0.0,37100000.0,0.0,0.0,14400000.0,-32400000.0,28800000.0,10800000.0,47900000.0,0.0,47900000.0,500320.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,12.98,12.72,3.5250000000000004,12317.5,0.04942,0.04942,3.5744200000000004,0.2857142857142857,,0.0,,47900000.0,2300000.0,700000.0,,10800000.0,10800000.0,10800000.0,,0.6294117647058823,0.0,0.04716981132075472,0.0,0.04716981132075472,0.008254716981132075,0.027122641509433963,,6.391304347826087,0.1733490566037736,83.95100350158843,2.2769729723308183,,,10.691873087466451,0.0,28800000.0,2.6666666666666665,0.017361111111111112,500000.0,0.017361111111111112,28300000.0,28300000.0,-6800000.0,0.39823008849557523,0.04424778761061947,0.1111111111111111,0.010438413361169102,1.0462962962962963,0.2359081419624217,99.0,,0.04424778761061947,-0.1419624217118998,0.5386221294363257,0.6012526096033403,0.5908141962421712,2.6666666666666665,3.435185185185185,2.6203703703703702,0.2254697286012526,4.435185185185185,3.435185185185185,6.0212765957446805,0.017361111111111112,,,7.8936170212765955,0.0,84800000.0,,,0.046296296296296294,1642857.142857143,36600000.0,0.04488680718188915,36600000.0,0.01912568306010929,,1.7703549060542798,35.68421052631579,inf,169.6,0.35490605427974947,0.35490605427974947,,0.06284153005464481,,0.014613778705636743,0.014613778705636743,0.03429764390098419,0.046296296296296294,,0.034722222222222224,0.0,0.0,,,0.30062630480167013,0.03966597077244259,0.0,1.0,,0.0
1987,89400000.0,69300000.0,20100000.0,0.2248,0.0,10600000.0,4200000.0,14800000.0,84100000.0,0.0,0.0,4200000.0,7700000.0,0.0861,5300000.0,0.0593,-1800000.0,3500000.0,0.0391,1500000.0,2000000.0,0.0224,2.72,2.72,734628.0,734628.0,3100000.0,0.0,3100000.0,500000.0,1800000.0,1400000.0,6800000.0,40300000.0,0.0,0.0,0.0,0.0,0.0,2200000.0,42500000.0,0.0,49300000.0,,1500000.0,0.0,,11500000.0,13000000.0,23400000.0,0.0,0.0,0.0,23400000.0,0.0,0.0,36400000.0,0.0,0.0,16400000.0,-34900000.0,31400000.0,12900000.0,49300000.0,0.0,49300000.0,2002560.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,18.17,19.21,5.449999999999999,11223.0,0.56061,0.6100300000000001,6.060029999999999,0.42857142857142855,,0.0,,49300000.0,5300000.0,3500000.0,,12900000.0,12900000.0,12900000.0,,0.527363184079602,0.0,0.04697986577181208,0.0,0.04697986577181208,0.039149888143176735,0.0592841163310962,,2.792452830188679,0.16554809843400448,121.69424525065747,7.214535792264929,,,17.559907871739167,0.0,24900000.0,1.930232558139535,0.12449799196787148,3100000.0,0.12449799196787148,21800000.0,21800000.0,-6200000.0,0.5230769230769231,0.23846153846153847,0.45588235294117646,0.06288032454361055,1.0077519379844961,0.26369168356997974,99.0,,0.23846153846153847,-0.1257606490872211,0.4746450304259635,0.5050709939148073,0.4421906693711968,1.930232558139535,2.8217054263565893,1.689922480620155,0.2616632860040568,3.8217054263565893,2.8217054263565893,2.831168831168831,0.12449799196787148,,,4.7272727272727275,0.0,89400000.0,,,0.15503875968992248,3028571.428571428,36300000.0,0.08343171979535614,36300000.0,0.09641873278236915,,1.8133874239350913,38.5,inf,28.838709677419356,0.4077079107505071,0.4077079107505071,,0.14600550964187328,,0.07099391480730223,0.07099391480730223,0.061431469139379885,0.15503875968992248,,0.12195121951219512,0.0,0.0,,,0.332657200811359,0.036511156186612576,0.0,1.0,,0.0
1988,92700000.0,70000000.0,22700000.0,0.2449,0.0,11500000.0,4500000.0,16000000.0,86000000.0,0.0,0.0,4500000.0,9700000.0,0.1046,6700000.0,0.0723,-1500000.0,5200000.0,0.0561,1700000.0,3500000.0,0.0378,4.33,4.33,808090.0,808090.0,3300000.0,0.0,3300000.0,500000.0,1900000.0,1200000.0,6900000.0,34900000.0,0.0,0.0,0.0,0.0,0.0,5000000.0,39900000.0,0.0,46800000.0,,1600000.0,0.0,,9400000.0,11000000.0,21400000.0,0.0,600000.0,0.0,22000000.0,0.0,0.0,33000000.0,0.0,0.0,17200000.0,-38400000.0,35000000.0,13800000.0,46800000.0,0.0,46800000.0,3504060.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,25.44,26.995,7.8,23321.5,0.93435,1.54438,9.34438,0.3269230769230769,,0.0,,46800000.0,6700000.0,5200000.0,,13800000.0,13800000.0,13800000.0,,0.5066079295154186,0.0,0.04854368932038835,0.0,0.04854368932038835,0.05609492988133765,0.07227615965480043,,2.388059701492537,0.1725997842502697,114.71494511749928,8.291155688104048,,,17.077305745647145,0.0,23000000.0,1.6666666666666667,0.14347826086956522,3300000.0,0.14347826086956522,19700000.0,19700000.0,-4100000.0,0.6272727272727273,0.3,0.4782608695652174,0.07051282051282051,0.7971014492753623,0.23504273504273504,99.0,,0.3,-0.0876068376068376,0.4700854700854701,0.49145299145299143,0.42094017094017094,1.6666666666666667,2.391304347826087,1.4275362318840579,0.2948717948717949,3.391304347826087,2.391304347826087,2.0309278350515463,0.14347826086956522,,,3.402061855670103,0.0,92700000.0,,,0.2536231884057971,4509615.384615385,35800000.0,0.12596691018478728,35800000.0,0.1452513966480447,,1.9807692307692308,36.8421052631579,inf,28.09090909090909,0.48504273504273504,0.48504273504273504,,0.1871508379888268,,0.1111111111111111,0.1111111111111111,0.09635930309007233,0.2536231884057971,,0.20348837209302326,0.0,0.0,,,0.36752136752136755,0.0405982905982906,0.0,1.0,,0.0
1989,98900000.0,75000000.0,23900000.0,0.2417,0.0,11400000.0,4200000.0,15600000.0,90600000.0,0.0,0.0,4200000.0,11400000.0,0.1153,8300000.0,0.0839,-1100000.0,7200000.0,0.0728,2900000.0,4300000.0,0.0435,4.7,4.7,914418.0,914418.0,2800000.0,0.0,2800000.0,900000.0,2000000.0,1900000.0,7600000.0,41800000.0,0.0,0.0,0.0,0.0,0.0,600000.0,42400000.0,0.0,50000000.0,,1600000.0,0.0,,12100000.0,13700000.0,18100000.0,0.0,200000.0,0.0,18300000.0,0.0,0.0,32000000.0,0.0,0.0,18300000.0,-30300000.0,30000000.0,18000000.0,50000000.0,0.0,50000000.0,4302150.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,41.53,42.565,12.825,19036.0,0.99664,2.54102,15.36602,0.4027777777777778,,0.0,,50000000.0,8300000.0,7200000.0,,18000000.0,18000000.0,18000000.0,,0.4769874476987448,0.0,0.042467138523761376,0.0,0.042467138523761376,0.07280080889787664,0.0839231547017189,,1.8795180722891567,0.1577350859453994,108.1562261460295,9.07681169880733,,,19.684651876931557,0.0,19700000.0,1.0944444444444446,0.14213197969543148,2800000.0,0.14213197969543148,16900000.0,16900000.0,-6100000.0,0.5547445255474452,0.20437956204379562,0.3684210526315789,0.056,0.7611111111111111,0.274,99.0,,0.20437956204379562,-0.122,0.366,0.394,0.338,1.0944444444444446,1.7777777777777777,0.9388888888888889,0.36,2.7777777777777777,1.7777777777777777,1.4824561403508771,0.14213197969543148,,,2.807017543859649,0.0,98900000.0,,,0.2388888888888889,4956944.444444444,36300000.0,0.13655494337312518,36300000.0,0.19834710743801653,,1.978,37.5,inf,35.32142857142857,0.478,0.478,,0.22865013774104684,,0.144,0.144,0.09913888888888889,0.2388888888888889,,0.23497267759562843,0.0,0.0,,,0.366,0.04,0.0,1.0,,0.0
1990,105800000.0,79900000.0,25900000.0,0.2448,0.0,12200000.0,4600000.0,16800000.0,96700000.0,0.0,0.0,4600000.0,12900000.0,0.1219,9100000.0,0.086,-800000.0,8300000.0,0.0784,3300000.0,5000000.0,0.0473,4.7,4.7,1063277.0,1063277.0,600000.0,0.0,600000.0,900000.0,2400000.0,1800000.0,5700000.0,39000000.0,0.0,0.0,0.0,0.0,0.0,11100000.0,50100000.0,0.0,55800000.0,,1600000.0,0.0,,15600000.0,17200000.0,16000000.0,0.0,100000.0,0.0,16100000.0,0.0,0.0,33300000.0,0.0,0.0,18400000.0,-33300000.0,37400000.0,22500000.0,55800000.0,0.0,55800000.0,5004340.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,38.93,39.71,12.155,28475.5,27.40785,29.94887,42.10387,0.39759036144578314,,0.0,,55800000.0,9100000.0,8300000.0,,22500000.0,22500000.0,22500000.0,,0.47104247104247104,0.0,0.043478260869565216,0.0,0.043478260869565216,0.07844990548204159,0.08601134215500945,,1.8461538461538463,0.15879017013232513,99.5037041147321,8.558447140303045,,,21.16099567657346,0.0,17600000.0,0.7822222222222223,0.03409090909090909,600000.0,0.03409090909090909,17000000.0,17000000.0,-11500000.0,0.3313953488372093,0.03488372093023256,0.10526315789473684,0.010752688172043012,0.7644444444444445,0.30824372759856633,99.0,,0.03488372093023256,-0.2060931899641577,0.2885304659498208,0.3154121863799283,0.3046594982078853,0.7822222222222223,1.48,0.7555555555555555,0.4032258064516129,2.48,1.48,1.317829457364341,0.03409090909090909,,,2.5813953488372094,0.0,105800000.0,,,0.2222222222222222,5481927.710843373,38600000.0,0.14201885261252262,38600000.0,0.21502590673575128,,1.896057347670251,33.291666666666664,inf,176.33333333333334,0.46415770609318996,0.46415770609318996,,0.23575129533678757,,0.14874551971326164,0.14874551971326164,0.09824243209396726,0.2222222222222222,,0.2717391304347826,0.0,0.0,,,0.32974910394265233,0.043010752688172046,0.0,1.0,,0.0
1991,115400000.0,87100000.0,28300000.0,0.2452,0.0,14000000.0,5100000.0,19100000.0,106200000.0,0.0,0.0,5100000.0,10600000.0,0.0919,9200000.0,0.0797,-3700000.0,5500000.0,0.0477,2200000.0,3300000.0,0.0286,2.97,2.23,1111124.0,1269856.0,8300000.0,0.0,8300000.0,700000.0,2300000.0,1800000.0,13100000.0,38500000.0,0.0,0.0,0.0,0.0,0.0,12500000.0,51000000.0,0.0,64100000.0,5200000.0,2200000.0,0.0,0.0,9800000.0,17200000.0,51200000.0,0.0,100000.0,0.0,51300000.0,0.0,0.0,68500000.0,0.0,0.0,-4600000.0,-36300000.0,36500000.0,-4400000.0,64100000.0,0.0,64100000.0,3300000.0,5100000.0,-200000.0,0.0,2100000.0,0.0,0.0,0.0,-4100000.0,,10300000.0,-6400000.0,0.0,0.0,0.0,3100000.0,-3300000.0,0.0,200000.0,-100000.0,-18500000.0,19200000.0,800000.0,0.0,,,600000.0,3900000.0,17.91,19.21,19.155,19975.0,0.0,29.94887,49.10387,0.4,0.0,0.0,3900000.0,64100000.0,9200000.0,5500000.0,14200000.0,-4400000.0,-4400000.0,-4400000.0,0.033795493934142114,0.49469964664310956,0.0,0.04419410745233969,0.0,0.04419410745233969,0.047660311958405546,0.07972270363951472,0.12305025996533796,2.0760869565217392,0.1655112651646447,103.85879523797524,8.279903953114143,3.5099592844723,-5.759933184775057,-3.9599540645328513,-16.649806862240396,53400000.0,-12.136363636363637,0.15543071161048688,8300000.0,0.15543071161048688,45100000.0,45100000.0,-4100000.0,0.7616279069767442,0.48255813953488375,0.6335877862595419,0.1294851794071763,-3.909090909090909,0.26833073322932915,99.0,1.9011627906976745,0.48255813953488375,-0.06396255850234009,0.8003120124804992,0.8330733229329174,0.7035881435257411,-12.136363636363637,-15.568181818181818,-10.25,-0.0686427457098284,-14.568181818181818,-15.568181818181818,4.254716981132075,0.15543071161048688,0.2072992700729927,0.076171875,6.462264150943396,0.0,115400000.0,,4.303030303030303,-0.75,5520000.0,46900000.0,0.11769722814498934,46900000.0,0.11727078891257996,0.302771855010661,1.8003120124804992,37.869565217391305,inf,13.903614457831326,0.4414976599063963,0.4414976599063963,0.08315565031982942,0.19616204690831557,0.08315565031982942,0.08580343213728549,0.08580343213728549,0.08611544461778471,-0.75,-3.227272727272727,-0.717391304347826,0.0,-0.0,0.0998439937597504,0.16623376623376623,-0.0717628705148206,0.0358814352574103,0.0,6.606060606060606,-4.769230769230769,-1.7547169811320755
1992,126000000.0,92600000.0,33400000.0,0.2651,0.0,16800000.0,5400000.0,22200000.0,114800000.0,0.0,0.0,5400000.0,12500000.0,0.0992,11200000.0,0.0889,-4100000.0,7100000.0,0.0563,2900000.0,4200000.0,0.0333,3.59,2.6,1170338.0,1170338.0,12600000.0,0.0,12600000.0,900000.0,2400000.0,3500000.0,19400000.0,35100000.0,0.0,0.0,0.0,0.0,0.0,12600000.0,47700000.0,0.0,67100000.0,5400000.0,3100000.0,0.0,0.0,11000000.0,19500000.0,45700000.0,0.0,0.0,100000.0,45800000.0,0.0,0.0,65300000.0,0.0,0.0,1000000.0,-39100000.0,39900000.0,1800000.0,67100000.0,0.0,67100000.0,4200000.0,5400000.0,-300000.0,0.0,4000000.0,0.0,0.0,0.0,-100000.0,-3700000.0,9600000.0,-6800000.0,0.0,0.0,0.0,5600000.0,-1200000.0,0.0,200000.0,0.0,0.0,-4200000.0,-4000000.0,0.0,,,8300000.0,2800000.0,29.59,31.405,31.325,45367.0,0.0,29.94887,61.27387,0.4084507042253521,0.0,0.0,2800000.0,67100000.0,11200000.0,7100000.0,17700000.0,1800000.0,1800000.0,1800000.0,0.022222222222222223,0.5029940119760479,0.0,0.04285714285714286,0.0,0.04285714285714286,0.05634920634920635,0.08888888888888889,0.14047619047619048,1.9821428571428572,0.1761904761904762,107.66120556625522,9.569884939222685,2.3924712348056714,-5.8102872845280595,1.5380172223750745,0.0,48800000.0,27.11111111111111,0.2581967213114754,12600000.0,0.2581967213114754,36200000.0,36200000.0,-100000.0,0.9948717948717949,0.6461538461538462,0.6494845360824743,0.18777943368107303,10.833333333333334,0.2906110283159464,99.0,0.9076923076923077,0.6461538461538462,-0.0014903129657228018,0.6825633383010432,0.7272727272727273,0.5394932935916542,27.11111111111111,36.27777777777778,20.11111111111111,0.026825633383010434,37.27777777777778,36.27777777777778,2.896,0.2581967213114754,0.27105666156202146,0.061269146608315096,5.224,0.0,126000000.0,,4.214285714285714,2.3333333333333335,6625352.112676056,47600000.0,0.1391880695940348,47600000.0,0.14915966386554622,0.37184873949579833,1.8777943368107302,38.583333333333336,inf,10.0,0.4977645305514158,0.4977645305514158,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.10581222056631892,0.10581222056631892,0.09873848156000084,2.3333333333333335,9.833333333333334,4.2,0.0,0.0,0.10134128166915052,0.19373219373219372,0.014903129657228018,0.03576751117734724,0.0,1.0,-0.07142857142857142,-0.016
1993,132500000.0,96900000.0,35600000.0,0.2687,0.0,18100000.0,5700000.0,23800000.0,120700000.0,0.0,0.0,5700000.0,14100000.0,0.1064,11800000.0,0.0891,-3400000.0,8400000.0,0.0634,3200000.0,5200000.0,0.0392,4.08,2.97,1273355.0,1273355.0,8800000.0,0.0,8800000.0,1300000.0,2800000.0,3400000.0,16300000.0,43500000.0,0.0,0.0,0.0,0.0,0.0,10800000.0,54300000.0,0.0,70600000.0,5500000.0,3900000.0,0.0,0.0,9100000.0,18500000.0,41000000.0,0.0,0.0,0.0,41000000.0,0.0,0.0,59500000.0,0.0,0.0,1700000.0,-42300000.0,51700000.0,11100000.0,70600000.0,0.0,70600000.0,5200000.0,5700000.0,500000.0,0.0,-2100000.0,0.0,0.0,0.0,-2200000.0,-500000.0,8800000.0,-14800000.0,0.0,0.0,0.0,1700000.0,-13100000.0,0.0,0.0,0.0,0.0,500000.0,500000.0,0.0,,,12600000.0,-6000000.0,36.54,36.54,36.45,28380.5,0.0,29.94887,66.39887,0.38095238095238093,0.0,0.0,-6000000.0,70600000.0,11800000.0,8400000.0,12200000.0,11100000.0,11100000.0,11100000.0,-0.045283018867924525,0.5084269662921348,0.0,0.0430188679245283,0.0,0.0430188679245283,0.06339622641509433,0.0890566037735849,0.09207547169811321,2.016949152542373,0.17962264150943397,104.05582103969435,9.266858024667119,-4.711961707457857,-11.622838878396049,8.717129158797036,0.0,44900000.0,4.045045045045045,0.19599109131403117,8800000.0,0.19599109131403117,36100000.0,36100000.0,-2200000.0,0.8810810810810811,0.4756756756756757,0.5398773006134969,0.12464589235127478,1.6666666666666667,0.26203966005665724,99.0,0.6594594594594595,0.4756756756756757,-0.031161473087818695,0.5807365439093485,0.6359773371104815,0.5113314447592068,4.045045045045045,5.36036036036036,3.2522522522522523,0.15722379603399433,6.36036036036036,5.36036036036036,2.5602836879432624,0.19599109131403117,0.20504201680672268,-0.14634146341463414,4.219858156028369,0.0,132500000.0,,2.3461538461538463,0.46846846846846846,7304761.904761905,52100000.0,0.1402065624714377,52100000.0,0.16122840690978887,0.23416506717850288,1.8767705382436262,34.607142857142854,inf,15.056818181818182,0.5042492917847026,0.5042492917847026,-0.11516314779270634,0.22648752399232247,-0.11516314779270634,0.11898016997167139,0.11898016997167139,0.1034668825037097,0.46846846846846846,1.0990990990990992,3.0588235294117645,0.0,0.0,0.2096317280453258,0.34022988505747126,0.024079320113314446,0.039660056657223795,0.0,1.0,-0.0,0.0
1994,158600000.0,119800000.0,38800000.0,0.2446,0.0,17900000.0,7500000.0,25400000.0,145200000.0,0.0,0.0,7500000.0,18900000.0,0.1192,13400000.0,0.0845,-2000000.0,11400000.0,0.0719,4200000.0,7200000.0,0.0454,5.57,3.84,1292945.0,1292945.0,10300000.0,0.0,10300000.0,2200000.0,3000000.0,3900000.0,19400000.0,51700000.0,0.0,0.0,0.0,0.0,0.0,9200000.0,60900000.0,0.0,80300000.0,7200000.0,4600000.0,0.0,0.0,12700000.0,24500000.0,36100000.0,0.0,0.0,0.0,36100000.0,0.0,0.0,60600000.0,0.0,0.0,3000000.0,-46700000.0,63400000.0,19700000.0,80300000.0,0.0,80300000.0,7200000.0,7500000.0,1100000.0,0.0,-2900000.0,0.0,0.0,0.0,-5100000.0,4900000.0,17800000.0,-20600000.0,0.0,0.0,0.0,7100000.0,-13500000.0,0.0,700000.0,0.0,0.0,-3600000.0,-2900000.0,0.0,,,8800000.0,-2800000.0,50.875,52.13,51.995,56958.0,0.0,29.94887,81.94387,0.3684210526315789,0.0,0.0,-2800000.0,80300000.0,13400000.0,11400000.0,13800000.0,19700000.0,19700000.0,19700000.0,-0.017654476670870115,0.46134020618556704,0.0,0.04728877679697352,0.0,0.04728877679697352,0.07187894073139975,0.08448928121059268,0.08701134930643127,1.8955223880597014,0.1601513240857503,122.66569730344291,10.363936594364029,-2.165598691359648,-15.932618943574553,15.236533649923237,0.0,40700000.0,2.065989847715736,0.25307125307125306,10300000.0,0.25307125307125306,30400000.0,30400000.0,-5100000.0,0.7918367346938775,0.4204081632653061,0.5309278350515464,0.12826899128268993,1.2436548223350254,0.30510585305105853,99.0,0.563265306122449,0.4204081632653061,-0.06351183063511831,0.44956413449564137,0.5068493150684932,0.37858032378580325,2.065989847715736,3.0761421319796955,1.5431472081218274,0.24533001245330013,4.0761421319796955,3.0761421319796955,1.6084656084656084,0.25307125307125306,0.22772277227722773,-0.07756232686980609,3.2063492063492065,0.0,158600000.0,,1.9166666666666667,0.36548223350253806,8463157.894736841,55800000.0,0.15166949632144877,55800000.0,0.20430107526881722,0.24731182795698925,1.975093399750934,39.93333333333333,inf,15.398058252427184,0.48318804483188044,0.48318804483188044,-0.05017921146953405,0.24014336917562723,-0.05017921146953405,0.14196762141967623,0.14196762141967623,0.10539424526446876,0.36548223350253806,0.700507614213198,2.4,0.0,0.0,0.25653798256537985,0.3984526112185687,0.037359900373599,0.037359900373599,0.0,1.0,0.25,-0.037037037037037035
1995,186700000.0,140700000.0,46000000.0,0.2464,0.0,21000000.0,9000000.0,30000000.0,170700000.0,0.0,0.0,9000000.0,25100000.0,0.1344,16000000.0,0.0857,100000.0,16100000.0,0.0862,6100000.0,10000000.0,0.0536,5.65,4.88,1779958.0,2129762.0,1400000.0,0.0,1400000.0,5100000.0,3600000.0,4400000.0,14500000.0,78100000.0,0.0,0.0,0.0,0.0,0.0,7200000.0,85300000.0,0.0,99800000.0,9200000.0,5400000.0,0.0,0.0,14400000.0,29000000.0,28300000.0,0.0,0.0,-100000.0,28200000.0,0.0,0.0,57200000.0,0.0,0.0,6400000.0,-51700000.0,87900000.0,42600000.0,99800000.0,0.0,99800000.0,10000000.0,9000000.0,300000.0,0.0,-9400000.0,0.0,0.0,0.0,-14500000.0,11100000.0,21000000.0,-42900000.0,0.0,0.0,0.0,6700000.0,-36200000.0,0.0,500000.0,0.0,0.0,5700000.0,6200000.0,0.0,,,10300000.0,-21900000.0,72.545,77.725,77.525,92502.5,0.0,29.94887,107.47387,0.37888198757763975,0.0,0.0,-21900000.0,99800000.0,16000000.0,16100000.0,9500000.0,42600000.0,42600000.0,42600000.0,-0.11730048205677558,0.45652173913043476,0.0,0.048205677557579006,0.0,0.048205677557579006,0.08623460096411355,0.0856989823245849,0.05088377075522228,1.875,0.16068559185859668,104.89011538474503,8.988976144380935,-12.303661097621404,-24.10169228712138,23.933148984414238,0.0,33700000.0,0.7910798122065728,0.04154302670623145,1400000.0,0.04154302670623145,32300000.0,32300000.0,-14500000.0,0.5,0.04827586206896552,0.09655172413793103,0.014028056112224449,0.6807511737089202,0.2905811623246493,99.0,0.3275862068965517,0.04827586206896552,-0.14529058116232466,0.28256513026052105,0.3376753507014028,0.32364729458917835,0.7910798122065728,1.3427230046948357,0.7582159624413145,0.42685370741482964,2.3427230046948355,1.3427230046948357,1.2868525896414342,0.04154302670623145,0.1660839160839161,-0.773851590106007,2.2788844621513946,0.0,186700000.0,,0.95,0.2347417840375587,9937888.198757766,70800000.0,0.1403656525248272,70800000.0,0.2274011299435028,0.134180790960452,1.870741482965932,39.083333333333336,inf,133.35714285714286,0.46092184368737477,0.46092184368737477,-0.3093220338983051,0.22598870056497175,-0.3093220338983051,0.16132264529058116,0.16132264529058116,0.09957803806370506,0.2347417840375587,0.22300469483568075,1.5625,0.0,0.0,0.42985971943887774,0.5492957746478874,0.06412825651302605,0.036072144288577156,0.0,1.0,0.0228310502283105,-0.0199203187250996
