,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends,Tax Rate,Deferred Revenue,Net Interest Income,Free Cash Flow to the Firm,Tangible Assets,Adjusted Operating Income,EBIT,Operating Cash Flow,Common Book Value,Tangible Book Value,Common Tangible Book Value,Free Cash Flow Ratio,"Selling, General and Administrative Exp. Ratio",Research and Development Exp. Ratio,Other Expenses Ratio,Net Interest IncomeRatio,Depreciation and Amortization Ratio,EBIT Margin,Adjusted Operating Margin,Operating Cash Flow Margin,Cost-to-Income Ratio,Operating Expense Ratio,Revenue per share,Operating Income per share,FCF per share,CAPEX per share,Book value per share,Dividends per share,Total Debt,Financial leverage,Cash to Debt Ratio,Cash & Investments,Cash & Investments to Debt Ratio,Net Debt,Net Debt w/Investments,Working Capital,Current Ratio,Quick Ratio,Cash to Current Assets,Cash to Assets,Debt to Equity,Debt to Assets,Interest Coverage,Current Liability Coverage Ratio,Cash Ratio,Net Working Capital to Assets,Long Term Debt Ratio,Total Debt/ Assets,Net Debt/ Assets,Total Debt/ Equity,Total Liabilities/ Equity,Net Debt/ Equity,Equity Ratio,Equity Multiplier,Debt/ Tangible Book Value,Net Debt/ EBITDA,Cash to Debt,Cash Flow Coverage Ratio,Free Cash Flow/ Long Term Debt,Debt Leverage Ratio,Interest Expense to Debt Ratio,Cash Sales,Cash Revenue Adjustment,CFO/ Net Income,Return on Equity,NOPAT,Invested Capital,Return on Invested Capital,Capital Employed,ROCE,CFROI,Asset Turnover Ratio,Inventory Turnover,Receivables Turnover,Cash Turnover Ratio,Gross Profitability Ratio,Tangible Gross Profitability Ratio,Cash Return on Invested Capital,Adjusted Return on Capital Employed,Cash Return on Capital Employed,EBIT Return on Assets,EBIT Return on Tangible Assets,Return on Assets,Return on Tangible Equity,Cash Return on Equity,Return on Retained Earnings,R&D / Assets,R&D / Book,CapEx / Assets,CapEx / Fixed Assets,Retained Earnings / Total Assets,Inventory / Assets,Accounts Receivable / Assets,Plowback Ratio,Dividend & Repurchase / FCF,Dividend & Repurchase / EBITDA
2000,,,,0.5064,,,,,,,,,,0.6802,,0.4112,,,0.4385,,,0.4392,,,2594347710,2594347710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.12,10.595,5.65,27220277.0,0.0,0.0,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,,,,0.1325,,,,,,,,,,0.4669,,-0.0918,,,-0.0888,,,-0.0452,,,2692687152,2692687152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.56,10.08,5.375,36010865.0,0.0,0.0,5.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,,,,0.1662,,,,,,,,,,0.624,,0.0015,,,0.0974,,,0.0938,,,2690778184,2725672864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.625,8.120000000000001,4.33,58563830.5,0.18329,0.18329,4.5132900000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,,,,0.2274,,,,,,,,,,0.5974,,0.1018,,,0.1536,,,0.1465,,,2684013243,2745506082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.885,5.029999999999999,2.76,63183571.0,0.0,0.18329,2.94329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,,,,0.2848,,,,,,,,,,0.6255,,0.1688,,,0.2457,,,0.2465,,,2731267386,2774544332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.885,5.35,2.935,50123914.5,0.0,0.18329,3.11829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,3057508709.456,2762697999.264,294810710.192,0.0964,293621062.432,0.0,247666668.96,541287731.392,3303985730.656,32159477.976,33492083.408,1662468763.544,1866818258.184,0.6254,-246477021.2,-0.0806,417334432.432,170857411.232,0.0559,2043394.976,214164588.512,0.07,0.079344,0.079344,2683146863,2724066666,3310812709.272,148831932.704,3459644641.976,487744584.856,326505325.808,141338151.52,4415232704.16,4849590096.304,107408197.76,0.0,107408197.76,0.0,122290791.208,1083116302.648,6162405387.92,0.0,10577638092.08,167668355.472,187027623.432,0.0,0.0,771801479.12,1126497458.024,1270725753.808,0.0,1580532.024,113532384.464,1385838670.296,0.0,0.0,2512336128.32,0.0,6034299318.544,809906196.784,-9818092.984,1037779726.248,7872167148.592,10384503276.912,193134815.168,10577638092.08,214164588.512,1662468763.544,0.0,0.0,-108329924.848,0.0,523844.896,0.0,17533808.456,-366704423.352,1401599003.856,-675491995.168,0.0,-174427354.216,510062976.656,107825074.328,-232031298.4,0.0,50046181.944,-499202192.4,-53604128.48,-399167811.344,-901927950.28,-46826135.36,220813619.81599998,3310812709.272,3089999089.456,726107008.688,0.0304,4.86,4.765,2.615,56056727.5,0.02196,0.20525,2.82025,0.011959650806281743,0.0,-1332605.432,693015478.9023345,10470229894.32,-1367658053.352,204349494.64,1305618422.5199997,7872167148.592,7764758950.832,7764758950.832,0.23748321842628237,0.0,0.09603278038878975,0.08100276810137542,-0.0004358468147216172,0.5437331244233122,0.0668352943715272,-0.44731125347974476,0.427020344531512,-2.196098154532549,0.17703554849016517,1.1395234273674568,-0.09186117413059398,0.27061769100337163,-0.251753642144187,2.933930772537068,-0.019978082161356516,1457753377.24,0.1851781535788059,2.27117478234929,3459644641.976,2.37327156705082,-2001891264.7359998,-2001891264.7359998,3288735246.1359997,3.9194342363672994,2.9390325612270165,0.7835701703143184,0.3270715647348917,0.14309877277256275,0.10649801479476446,6.1014267804907165,1.2065917604325758,3.071151752126095,0.3109139504969865,0.13101589014788148,0.1378146391992265,-0.18925692553566517,0.1851781535788059,0.319141613852718,-0.2542998931487442,0.7442273104887451,1.3436754952506178,0.32355622939857026,-1.072354663320786,2.37327156705082,0.5196830184474827,0.5714112636122042,1.3457850636001096,0.022975136899638933,3057508709.456,,6.0963319454039615,0.027205289784821837,-243529242.0946755,9258005818.888,-0.026304719057081597,9451140634.056,0.021621675367272837,0.13814400537172916,0.28905401024689126,8.46141787251762,inf,0.9234918969875231,0.027871128471746383,0.02815704269797667,0.0748558050685665,-0.14470825335344348,0.07332612070178493,0.01931900986412142,0.019517192717120532,-0.023023026499367365,0.0275816145572751,0.16585247719918142,0.2644313494110938,0.02775866028653869,0.03729863160800853,0.06386038067172804,0.13928847217062948,0.07656777342291723,0.03086750775227134,0.0,1.2502940792053325,0.5447570085994916,0.2118855867420025
2006,3437986347.8009,2782166268.801,655820078.9999,0.1908,289114633.2855,0.0,208359686.6132,497474319.8987,3279640588.6997004,47967193.878400005,19903134.2841,1414146901.6237001,2557110597.4828005,0.7375,158345759.1012,0.0461,964714802.4738001,1123060561.575,0.3267,100115886.5986,1001257901.3616,0.2912,0.381294,0.368707,2630687484,2721700776,2880848641.5562,296161159.0951,3177009800.6513,468282856.2224,333908689.71570003,83118793.9604,4062320140.5498004,4660404524.179601,107392494.87830001,0.0307,107392494.87830001,0.0,128432036.5106,2326669995.9495,7222899051.5487,0.0,11285219192.098501,149325525.80940002,288868545.06340003,0.0,-0.0307,670021169.4144,1108215240.2565,932616296.7614001,-0.0307,1614578.7594,113913832.47230001,1048144707.9624001,0.0,0.0,2156359948.2189,0.0,5872720079.2699,1068071850.8438001,820574135.1944001,1176015543.3154001,8937381608.6235,11093741556.842402,191477635.2561,11285219192.098501,1001257901.3616,1414146901.6237001,-86030.8249,0.0,-134717289.47750002,0.0,-38739886.3236,0.0,41573902.177600004,-835519492.3401,1445081990.3121002,-1020309730.5094,-0.0307,-349280199.64000005,861944964.5777,848304.0885000001,-506796661.51390004,0.0307,52969987.1022,-837561224.2069,-219650733.9131,-378750763.4019,-1382992734.3890002,-8772144.3814,-453479549.9415,2880848641.5562,3334328191.4977,424772259.80270004,0.0307,4.35,4.41,2.43,85980384.5,0.08373,0.28898,2.71898,0.08914558130168485,-0.0614,28064059.594300006,406643401.9940816,11177826697.220201,-758326822.6238002,1142963695.8591,1337659484.6488004,8937381608.6235,8829989113.745201,8829989113.745201,0.12355263134607984,0.0,0.08409417724140514,0.06060515241617431,0.00816293514727047,0.41132999336319526,0.3324514934709366,-0.22057295925821874,0.38908225610157854,3.1416965173078,0.14469932965757945,1.3068775248717077,0.060191778789486956,0.16146815704495138,-0.3878490838288415,3.3973558862393176,-0.08349556351677233,1221484841.8248,0.13667144308196638,2.3584808774642214,3177009800.6513,2.600940831901854,-1955524958.8265,-1955524958.8265,2954104900.2933006,3.6656418292980373,2.5995389134780518,0.7820678062614038,0.2815195475224554,0.12399775334502952,0.09820059507859909,57.42631685765083,1.4052416552234528,2.866780463979155,0.2617676139034727,0.0928776561731537,0.10823758236614837,-0.17328196515630703,0.13667144308196638,0.24127423921770014,-0.21880289378487017,0.791954631672651,1.262698594094899,0.24420867573462834,-0.7647400784117446,2.600940831901854,0.620332187932573,0.4554630465688436,0.8432798918989284,0.016294213077885044,3437986347.8009,-0.0,1.3359789549023597,0.1120303401161148,144229934.359467,9985526316.585901,0.014443899078199004,10177003951.842001,0.11230846536639379,0.13143941880917603,0.3046450661949085,8.332116996325615,inf,1.1933936056924326,0.058113189282055,0.058671519675912935,0.040723281788226755,-0.07451375927652516,0.03995708402181377,0.10127970723504968,0.10225276583893918,0.012780428266776736,0.11339288060989702,0.14967017670568294,0.937444330707325,0.025618876192314236,0.03234891895032647,0.09041115756296375,0.2189315809852389,0.09464342984065609,0.029588143928076356,0.0,1.219374782076026,1.3299844567392556,0.22092924089701985
2007,3490174080.5316,2765010612.6412,725163467.8904,0.2078,296657509.8872,0.0,240034018.43960002,536691528.3268,3301702140.968,40978762.1936,5582836.9212,1203657242.6648,1815119229.4004002,0.521,188471939.53280002,0.054,417407210.2816,605879149.8144001,0.1736,86548456.2712,522450249.7676,0.1497,0.160468,0.15615600000000002,3264051411,3359011076,1468564802.3816001,147999618.2896,1616564420.6712,488158106.0048,365548458.87560004,28087992.7328,2498358978.2536,4226564154.9824,107765034.57720001,0.0,107765034.57720001,0.0,131462873.75760001,2262736090.23,6728528153.5472,0.0,9226887131.8008,175188603.4668,716093480.5332,0.0,0.0,503676974.2004,1394959058.2004,230868136.97640002,0.0,1464383.4128,114867194.288,347199714.6772,0.0,0.0,1742158772.8776,0.0,4070281680.4188004,974905769.0372,663691329.0392001,1574689647.608,7283568426.1032,9025727198.95,201159932.8508,9226887131.8008,522450249.7676,1203657242.6648,50705025.0476,0.0,-22972639.7516,0.0,-41727935.1412,0.0,-22479184.4816,-272924709.31880003,1480915168.4096,-871660744.6624,0.0,-223756987.2076,396800958.1844,27168008.3444,-671448765.3412,0.0,64451849.462000005,0.0,-383359796.35800004,-1920172257.8500001,-2239080204.7460003,7345890.6136,-1422267911.0640001,1468564802.3816001,2890832713.4456,609254423.7472,0.0308,4.484999999999999,4.515000000000001,2.54,98980374.5,0.14687,0.43585,2.97585,0.14284772185626873,0.0,35395925.2724,604469082.3616885,9119122097.2236,-478493774.7743999,611461986.7356001,1282608086.1748,7283568426.1032,7175803391.526,7175803391.526,0.17456276096532194,0.0,0.08499791215056388,0.06877422526816761,0.010141593071199682,0.3448702600190839,0.17519526895416812,-0.13709739506790414,0.3674911498911371,2.847593809758608,0.15377213741873147,1.0692766874840134,0.057741719048186896,0.1866558908030631,-0.26704871795979196,2.231450277271138,-0.11744906807106661,946961617.5096,0.13001341679112038,1.5508176627514814,1616564420.6712,1.707106593108365,-669602803.1616,-669602803.1616,1103399920.0532,1.790990899386443,1.0527655229366781,0.6470504978436722,0.17520149510658392,0.19152137751614706,0.15118414675222624,109.52531756993714,1.1942772604968215,1.158861553081484,0.11958528421251542,0.037629127756485026,0.10263067099258888,-0.07257082411399503,0.13001341679112038,0.23919028022500183,-0.09193334420554704,0.7893852305833587,1.2668086014999245,0.24278240049538397,-0.36890293062610224,1.707106593108365,0.7362176778275266,2.638971456721547,0.9598040418827464,0.0058955260888843815,3490174080.5316,,2.4549860713921348,0.07172998442565842,161549152.33670712,7630768140.7496,0.021170758874720245,7831928073.6004,0.07807298292188046,0.16376658137326008,0.37826127389188374,7.564005661920085,inf,2.376588404455504,0.07859242857659957,0.07952119295685083,0.07921470960881653,-0.061095271851038906,0.07718011154867632,0.06626958561443483,0.06705272505582147,0.01750852156627365,0.07280721352881105,0.1760961126661662,0.5358982030474215,0.03215141852822272,0.04072969354197658,0.09446964422683678,0.2062338847110271,0.10565922776676784,0.03961774471216019,0.0,1.7337728262710734,-0.7350158297838015,-0.24671197272695333
2008,2955634292.9255,2476799764.081,478834528.8445,0.162,252600332.721,0.0,199609568.0305,452209900.7515,2929009664.802,20950839.119,2172130.4255,1170690128.389,501643902.05550003,0.1766,26624628.1235,0.009,-697842984.8824999,-671218356.759,-0.2271,30434873.502499998,-681412741.907,-0.2305,-0.259555,-0.259555,2622197000,2634078000,1482697426.5595,63918544.451,1546615971.0105,273589244.2275,247823248.8405,35049648.7355,2103078112.8445,3309663497.955,232441.9945,0.0,232441.9945,0.0,108615538.112,1084869936.8125,4503381414.874,0.0,6606459527.7185,132350671.72299999,6083568.2165,0.0,0.0,253376809.224,391811049.1635,248214993.7685,0.0,414788.7455,114856405.4425,363486187.9565,0.0,0.0,755297237.12,0.0,3965054758.6324997,-214819490.4815,116172908.84549999,1771595781.861,5638003958.888,6393301196.007999,213158331.7105,6606459527.7185,-681412741.907,1170690128.389,0.0,0.0,89955054.22,0.0,21369635.473,0.0,-9718480.1975,802250521.2595,1381482961.9919999,-351529451.59499997,-0.0305,-135736109.2895,145170048.42949998,-6638623.6865,-348734136.172,0.0,0.0,-69559270.571,-286092018.917,-693929543.272,-1049580832.76,43957587.651,27124578.8165,1482697426.5595,1455572847.7735,1029953510.3665,0.0305,2.91,2.625,1.5550000000000002,116801936.5,0.123,0.5588500000000001,2.11385,-0.04534273116345595,0.0,18778708.693499997,1027682889.6150646,6606227085.724,-691855599.5444999,-669046226.3334999,1256834937.23,5638003958.888,5637771516.893499,5637771516.893499,0.3484712275912347,0.0,0.08546400118770278,0.06753527271904995,0.006353529169169555,0.3960876117830686,-0.22636299353235442,-0.23408024504266328,0.4252335751545159,16.98464664572576,0.15299927390675275,1.127159512777072,0.010153557541061942,0.3927826591085643,-0.13405913117702445,2.1501069366214667,-0.10910393800198841,254298561.985,0.04510436030895517,5.830537990407346,1546615971.0105,6.081890353362392,-1292317409.0254998,-1292317409.0254998,1711267063.681,5.367582454181633,3.7842154521292755,0.7354058613251592,0.23410662920455583,0.06949463888648601,0.05930726549062952,-308.01383677478435,3.9379363074142084,3.9473515979512563,0.2590293721623654,0.05501981604994827,0.03849241199738651,-0.19561421720716932,0.04510436030895517,0.13396536125685332,-0.22921541354866085,0.8534077799512456,1.1717727720470619,0.13397088456968556,-2.5761648925267364,6.081890353362392,1.6640269227283255,4.1494411547398125,1.505644211013327,0.00854165437879324,2955634292.9255,,-1.8444547040793882,-0.12086063558589573,27831861.47883085,6001490146.8445,0.004637491822504192,6214648478.555,-0.10765632660353837,0.20223749445636113,0.4473855142114539,9.994218765468117,inf,1.9934170249312777,0.07247974907519981,0.07248229929595629,0.17123795331987773,-0.11132658619902613,0.1653646047980523,-0.1012715242599164,-0.10127508752753944,0.004212825547792678,-0.12086561859861768,0.22292196784443005,3.1720247561320902,0.038235356117928714,0.04480314922851191,0.053209960663514196,0.10621304909463021,-0.032516583138092206,0.03751226323278245,0.0,0.580148709699288,-0.21023545836447385,-0.43164632811990933
2009,2860499644.5,2378005199.1,482494445.40000004,0.1687,251782051.5,172885988.20000002,0.0,424668039.70000005,2802673238.8,5336493.5,4670335.600000001,1071392583.5,1128427819.1,0.4114,57826405.7,0.0202,-5461505.7,52364900.0,0.0183,-20378428.400000002,121257076.4,0.0424,0.048515,0.046950000000000006,2539814400,2557289600,2070587648.0,65607648.300000004,2136195296.3000002,547438690.2,286125350.5,234190543.8,3203949880.8,2804366068.0,238349.5,0.0,238349.5,1728595616.1000001,98666270.10000001,103067331.80000001,4734933635.5,0.0,7938883516.3,172334513.5,404686119.70000005,5670714.9,0.0,526175285.6,1103195918.8,23993015.0,0.0,305206.3,110176563.4,134474784.70000002,0.0,0.0,1237670703.5,0.0,4065172416.9,333307846.90000004,957682688.3000001,1329464495.2,6685627447.3,7923298150.8,15585365.5,7938883516.3,121257076.4,1071392583.5,0.0,0.0,-75710286.7,0.0,40459037.300000004,97136639.10000001,20524349.0,-101960313.4,1014979059.8000001,-551438830.2,0.0,-154356576.0,126131894.9,-21854411.2,-601517922.5,-9647912.0,0.0,0.0,0.0,164388476.4,154740564.4,-17237160.400000002,550451534.3000001,2070587648.0,1520136113.7,463540229.6,0.0313,3.1100000000000003,3.225,1.965,104518550.0,0.0,0.5588500000000001,2.5238500000000004,-0.38916198445905564,0.0,666157.8999999994,457052376.9298142,7938645166.8,-761784126.3,57035235.6,1073887130.9,6685627447.3,6685389097.8,6685389097.8,0.16204869330827146,0.3583170539023992,0.08802030511841233,0.0,0.00023288165802811707,0.3745473576827777,0.019938906725496013,-0.2663115612563398,0.3754194247025365,7.343842913273097,0.14845939258077753,1.1262632594334452,0.022767965131625368,0.18250948951230453,-0.21711776663680624,2.63232913684559,0.0,428679134.70000005,0.0641195068195316,4.830157291068171,3864790912.4000006,9.015579718160703,-1707516161.6000001,-3436111777.7000003,2100753962.0000002,2.90424377592431,1.8768993002188399,0.6667380501490896,0.2690800654668878,0.16501007983110502,0.13896109151052968,12.212234940889472,0.9734328350925369,1.936369832317404,0.2646157936045746,0.01693875271301038,0.05399740830304945,-0.21508265716383831,0.0641195068195316,0.1851240909332803,-0.25540103379370666,0.84213698734503,1.1874552656244897,0.1851306910329703,-1.5131815546357796,4.983203341107239,0.8676678924880119,19.319799099863022,1.0968098114482228,0.010894711736479578,2860499644.5,,8.856284208580837,0.01813697777146853,80330244.49634646,6820102232.0,0.01177845166593486,6835687597.5,0.00834374520287606,0.15710008913993528,0.36031510458956395,8.311060851282383,inf,1.3814916974236677,0.06077610843002665,0.06077793316897793,0.06701547299178583,-0.1114422090586184,0.06686267773515146,0.007184289262198656,0.007184504962953322,0.010118582081650849,0.018137624396447286,0.16062622982883842,0.3637990450203229,0.03171504544474607,0.03766019771288371,0.0694605014757798,0.19663582315174413,0.04198422186390029,0.03604100625894455,0.0,1.0,0.0,0.0
