,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends,Tax Rate,Deferred Revenue,Net Interest Income,Free Cash Flow to the Firm,Tangible Assets,Adjusted Operating Income,EBIT,Operating Cash Flow,Common Book Value,Tangible Book Value,Common Tangible Book Value,Free Cash Flow Ratio,"Selling, General and Administrative Exp. Ratio",Research and Development Exp. Ratio,Other Expenses Ratio,Net Interest IncomeRatio,Depreciation and Amortization Ratio,EBIT Margin,Adjusted Operating Margin,Operating Cash Flow Margin,Cost-to-Income Ratio,Operating Expense Ratio,Revenue per share,Operating Income per share,FCF per share,CAPEX per share,Book value per share,Dividends per share,Total Debt,Financial leverage,Cash to Debt Ratio,Cash & Investments,Cash & Investments to Debt Ratio,Net Debt,Net Debt w/Investments,Working Capital,Current Ratio,Quick Ratio,Cash to Current Assets,Cash to Assets,Debt to Equity,Debt to Assets,Interest Coverage,Current Liability Coverage Ratio,Cash Ratio,Net Working Capital to Assets,Long Term Debt Ratio,Total Debt/ Assets,Net Debt/ Assets,Total Debt/ Equity,Total Liabilities/ Equity,Net Debt/ Equity,Equity Ratio,Equity Multiplier,Debt/ Tangible Book Value,Net Debt/ EBITDA,Cash to Debt,Cash Flow Coverage Ratio,Free Cash Flow/ Long Term Debt,Debt Leverage Ratio,Interest Expense to Debt Ratio,Cash Sales,Cash Revenue Adjustment,CFO/ Net Income,Return on Equity,NOPAT,Invested Capital,Return on Invested Capital,Capital Employed,ROCE,CFROI,Asset Turnover Ratio,Inventory Turnover,Receivables Turnover,Cash Turnover Ratio,Gross Profitability Ratio,Tangible Gross Profitability Ratio,Cash Return on Invested Capital,Adjusted Return on Capital Employed,Cash Return on Capital Employed,EBIT Return on Assets,EBIT Return on Tangible Assets,Return on Assets,Return on Tangible Equity,Cash Return on Equity,Return on Retained Earnings,R&D / Assets,R&D / Book,CapEx / Assets,CapEx / Fixed Assets,Retained Earnings / Total Assets,Inventory / Assets,Accounts Receivable / Assets,Plowback Ratio,Dividend & Repurchase / FCF,Dividend & Repurchase / EBITDA
1986,96000000,65500000,30500000,0.3177,0.0,16700000,3300000,20000000,85500000,0.0,0.0,3300000,13900000.0,0.1448,10500000,0.1094,100000.0,10600000,0.1104,4700000,5900000,0.0615,0.19,0.19,31052632,31052632,6100000,0.0,6100000,14800000,14200000,500000,35600000,23300000,0.0,0.0,0.0,0.0,0.0,500000,23800000,0.0,59400000,,0.0,0.0,,11600000,11600000,5000000.0,0.0,700000.0,1700000,7400000,0.0,0.0,19000000,0.0,0.0,23500000,-19400000,36300000,40400000,59400000,0.0,59400000,5904000.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.945,0.46,3583643.0,0.072,0.072,0.532,0.44339622641509435,,0.0,,59400000.0,10500000,10600000.0,,40400000.0,40400000.0,40400000.0,,0.5475409836065573,0.0,0.034375,0.0,0.034375,0.11041666666666666,0.109375,,1.9047619047619047,0.20833333333333334,3.0915253818098254,0.3381355886354496,,,1.3010169315116349,0.0,5000000.0,0.12376237623762376,1.22,6100000.0,1.22,-1100000.0,-1100000.0,24000000,3.0689655172413794,0.5258620689655172,0.17134831460674158,0.1026936026936027,0.2871287128712871,0.19528619528619529,99.0,,0.5258620689655172,0.40404040404040403,0.12457912457912458,0.08417508417508418,-0.018518518518518517,0.12376237623762376,0.47029702970297027,-0.027227722772277228,0.6801346801346801,1.4702970297029703,0.47029702970297027,-0.07913669064748201,1.22,,,1.3669064748201438,0.0,96000000.0,,,0.14603960396039603,5844339.622641509,47800000,0.12226651930212362,47800000,0.2217573221757322,,1.6161616161616161,4.612676056338028,inf,15.737704918032787,0.5134680134680135,0.5134680134680135,,0.2196652719665272,,0.17845117845117844,0.17845117845117844,0.09838955593672574,0.14603960396039603,,0.251063829787234,0.0,0.0,,,0.3956228956228956,0.23905723905723905,0.0,1.0,,0.0
1987,95700000,67800000,27900000,0.2915,0.0,17700000,4200000,21900000,89700000,0.0,0.0,4200000,10100000.0,0.1055,6000000,0.0627,-100000.0,5900000,0.0617,3000000,2900000,0.0303,0.09,0.09,32222222,32222222,5600000,0.0,5600000,16300000,14000000,700000,36600000,25000000,0.0,0.0,0.0,0.0,0.0,1400000,26400000,0.0,63000000,,0.0,0.0,,12500000,12500000,4300000.0,0.0,900000.0,2300000,7500000,0.0,0.0,20000000,0.0,0.0,25600000,-23400000,40800000,43000000,63000000,0.0,63000000,2899710.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.88,0.46,5001871.0,0.009,0.0809999999999999,0.541,0.5084745762711864,,0.0,,63000000.0,6000000,5900000.0,,43000000.0,43000000.0,43000000.0,,0.6344086021505376,0.0,0.0438871473354232,0.0,0.0438871473354232,0.06165099268547544,0.06269592476489028,,3.65,0.22884012539184953,2.970000020482759,0.18620689783590963,,,1.334482767824019,0.0,4300000.0,0.1,1.302325581395349,5600000.0,1.302325581395349,-1300000.0,-1300000.0,24100000,2.928,0.448,0.15300546448087432,0.08888888888888889,0.29069767441860467,0.1984126984126984,99.0,,0.448,0.3825396825396825,0.11904761904761904,0.06825396825396825,-0.020634920634920634,0.1,0.46511627906976744,-0.030232558139534883,0.6825396825396826,1.4651162790697674,0.46511627906976744,-0.12871287128712872,1.302325581395349,,,1.9801980198019802,0.0,95700000.0,,,0.06744186046511629,2949152.5423728814,50500000,0.05839906024500755,50500000,0.11683168316831684,,1.519047619047619,4.8428571428571425,inf,17.089285714285715,0.44285714285714284,0.44285714285714284,,0.1188118811881188,,0.09365079365079365,0.09365079365079365,0.046811945117029866,0.06744186046511629,,0.11328125,0.0,0.0,,,0.40634920634920635,0.2222222222222222,0.0,1.0,,0.0
1988,112700000,79800000,32900000,0.2919,0.0,20000000,4700000,24700000,104500000,0.0,0.0,4700000,12900000.0,0.1145,8200000,0.0728,0.0,8200000,0.0728,3100000,5100000,0.0453,0.16,0.16,31875000,31875000,3300000,0.0,3300000,19100000,18700000,400000,41500000,26500000,0.0,0.0,0.0,0.0,0.0,1600000,28100000,0.0,69600000,,0.0,0.0,,14300000,14300000,3400000.0,0.0,1200000.0,2500000,7100000,0.0,0.0,21400000,0.0,0.0,30000000,-27700000,45900000,48200000,69600000,0.0,69600000,5105310.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.645,0.34,2468867.5,0.009,0.0899999999999999,0.43,0.3780487804878049,,0.0,,69600000.0,8200000,8200000.0,,48200000.0,48200000.0,48200000.0,,0.60790273556231,0.0,0.0417036379769299,0.0,0.0417036379769299,0.07275953859804792,0.07275953859804792,,3.0121951219512195,0.2191659272404614,3.535686274509804,0.2572549019607843,,,1.512156862745098,0.0,3400000.0,0.07053941908713693,0.9705882352941176,3300000.0,0.9705882352941176,100000.0,100000.0,27200000,2.902097902097902,0.23076923076923078,0.07951807228915662,0.04741379310344827,0.2966804979253112,0.20545977011494254,99.0,,0.23076923076923078,0.39080459770114945,0.10201149425287356,0.04885057471264368,0.0014367816091954023,0.07053941908713693,0.44398340248962653,0.002074688796680498,0.6925287356321839,1.4439834024896265,0.44398340248962653,0.007751937984496124,0.9705882352941176,,,1.6589147286821706,0.0,112700000.0,,,0.10580912863070539,5100000.0,55300000,0.0922242314647378,55300000,0.14828209764918626,,1.6192528735632183,4.267379679144385,inf,34.15151515151515,0.47270114942528735,0.47270114942528735,,0.14828209764918626,,0.11781609195402298,0.11781609195402298,0.07327586206896551,0.10580912863070539,,0.17,0.0,0.0,,,0.43103448275862066,0.2686781609195402,0.0,1.0,,0.0
1989,122200000,92800000,29400000,0.2406,0.0,20600000,5100000,25700000,118500000,0.0,0.0,5100000,8700000.0,0.0712,3700000,0.0303,-100000.0,3600000,0.0295,1400000,2200000,0.018,0.07,0.07,31428571,31428571,2300000,0.0,2300000,17700000,21800000,500000,42300000,29100000,0.0,0.0,0.0,0.0,0.0,2900000,32000000,0.0,74300000,,0.0,0.0,,16000000,16000000,3900000.0,0.0,1700000.0,2800000,8400000,0.0,0.0,24400000,0.0,0.0,31400000,-32700000,51200000,49900000,74300000,0.0,74300000,2199600.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.59,0.33,3935194.5,0.0247499999999999,0.1147499999999998,0.4447499999999998,0.3888888888888889,,0.0,,74300000.0,3700000,3600000.0,,49900000.0,49900000.0,49900000.0,,0.7006802721088435,0.0,0.041734860883797055,0.0,0.041734860883797055,0.029459901800327332,0.030278232405891982,,6.945945945945946,0.21031096563011456,3.8881818712024803,0.11772727433264465,,,1.5877272943780996,0.0,3900000.0,0.0781563126252505,0.5897435897435898,2300000.0,0.5897435897435898,1600000.0,1600000.0,26300000,2.64375,0.14375,0.054373522458628844,0.03095558546433378,0.32064128256513025,0.21534320323014805,99.0,,0.14375,0.35397039030955585,0.11305518169582772,0.052489905787348586,0.021534320323014805,0.0781563126252505,0.48897795591182364,0.03206412825651302,0.6716016150740243,1.4889779559118237,0.48897795591182364,0.1839080459770115,0.5897435897435898,,,2.8045977011494254,0.0,122200000.0,,,0.04408817635270541,2261111.1111111115,58300000,0.03878406708595388,58300000,0.06174957118353345,,1.6446837146702558,4.256880733944954,inf,53.130434782608695,0.39569313593539707,0.39569313593539707,,0.0634648370497427,,0.04845222072678331,0.04845222072678331,0.030432181845371623,0.04408817635270541,,0.07006369426751592,0.0,0.0,,,0.4226110363391655,0.2934051144010767,0.0,1.0,,0.0
1990,132800000,97500000,35300000,0.2658,0.0,21200000,5700000,26900000,124400000,0.0,0.0,5700000,14300000.0,0.1077,8400000,0.0633,200000.0,8600000,0.0648,3500000,5100000,0.0384,0.15,0.15,34000000,34000000,9400000,0.0,9400000,20700000,18200000,3100000,51400000,29500000,0.0,0.0,0.0,0.0,0.0,3900000,33400000,0.0,84800000,8400000.0,0.0,0.0,0.0,13500000,21900000,2800000.0,0.0,2000000.0,3300000,8100000,0.0,0.0,30000000,0.0,0.0,35700000,-38300000,57400000,54800000,84800000,0.0,84800000,5100000.0,5700000.0,-500000.0,0.0,5100000.0,0.0,3600000.0,0.0,29500000.0,1000000.0,16400000.0,-6100000.0,0.0,0.0,0.0,-800000.0,-6900000.0,0.0,0.0,0.0,-800000.0,-1600000.0,-2400000.0,-9500000.0,-2400000.0,-100000.0,2300000.0,10300000.0,0.725,0.765,0.43,4007349.0,0.0244899999999999,0.1392399999999997,0.5692399999999997,0.4069767441860465,0.0,0.0,10300000.0,84800000.0,8400000,8600000.0,15700000.0,54800000.0,54800000.0,54800000.0,0.07756024096385543,0.6005665722379604,0.0,0.04292168674698795,0.0,0.04292168674698795,0.06475903614457831,0.06325301204819277,0.11822289156626506,3.2023809523809526,0.20256024096385541,3.9058823529411764,0.24705882352941178,0.3029411764705882,-0.17941176470588235,1.611764705882353,-0.023529411764705882,2800000.0,0.051094890510948905,3.357142857142857,9400000.0,3.357142857142857,-6600000.0,-6600000.0,29500000,2.34703196347032,0.4292237442922374,0.1828793774319066,0.11084905660377359,0.39963503649635035,0.25825471698113206,99.0,0.7534246575342466,0.4292237442922374,0.34787735849056606,0.09551886792452831,0.0330188679245283,-0.07783018867924528,0.051094890510948905,0.5474452554744526,-0.12043795620437957,0.6462264150943396,1.5474452554744527,0.5474452554744526,-0.46153846153846156,3.357142857142857,0.5233333333333333,3.6785714285714284,2.097902097902098,0.0,132800000.0,,3.0784313725490198,0.09306569343065693,4981395.348837209,62900000,0.07919547454431175,62900000,0.13672496025437203,0.24960254372019078,1.5660377358490567,5.357142857142857,inf,14.127659574468085,0.41627358490566035,0.41627358490566035,0.16375198728139906,0.13354531001589826,0.16375198728139906,0.10141509433962265,0.10141509433962265,0.05874286967968407,0.09306569343065693,0.2864963503649635,0.14285714285714285,0.0,0.0,0.07193396226415094,0.20677966101694914,0.4209905660377358,0.21462264150943397,0.0,1.1568627450980393,-0.07766990291262135,-0.055944055944055944
1991,149400000,107500000,41900000,0.2805,0.0,24400000,6600000,31000000,138500000,0.0,0.0,6600000,18600000.0,0.1245,10900000,0.073,1100000.0,12000000,0.0803,4100000,7900000,0.0529,0.24,0.24,32916667,32916667,11100000,0.0,11100000,20400000,18500000,3900000,53900000,32400000,0.0,0.0,0.0,0.0,0.0,3700000,36100000,0.0,90000000,9200000.0,0.0,0.0,0.0,12300000,21500000,400000.0,0.0,1900000.0,3900000,6200000,0.0,0.0,27700000,0.0,0.0,42800000,-45000000,64500000,62300000,90000000,0.0,90000000,7900000.0,6600000.0,-500000.0,0.0,2900000.0,0.0,500000.0,0.0,32400000.0,-1000000.0,15900000.0,-7800000.0,0.0,0.0,0.0,-100000.0,-7900000.0,0.0,0.0,0.0,-800000.0,-5500000.0,-6300000.0,-8000000.0,-6300000.0,3100000.0,9400000.0,8100000.0,1.095,1.19,0.7,7895642.0,0.0561199999999999,0.1953599999999996,0.8953599999999996,0.3416666666666667,0.0,0.0,8100000.0,90000000.0,10900000,12000000.0,16300000.0,62300000.0,62300000.0,62300000.0,0.05421686746987952,0.5823389021479713,0.0,0.04417670682730924,0.0,0.04417670682730924,0.08032128514056225,0.07295850066934405,0.10910307898259705,2.8440366972477062,0.2074966532797858,4.538734131253325,0.3311392371530204,0.24607594687518028,-0.23696202291684026,1.8926582086819421,-0.024303797222240027,400000.0,0.006420545746388443,27.75,11100000.0,27.75,-10700000.0,-10700000.0,32400000,2.5069767441860464,0.5162790697674419,0.20593692022263452,0.12333333333333334,0.3451043338683788,0.2388888888888889,99.0,0.7953488372093023,0.5162790697674419,0.36,0.06888888888888889,0.0044444444444444444,-0.11888888888888889,0.006420545746388443,0.4446227929373997,-0.17174959871589085,0.6922222222222222,1.4446227929373996,0.4446227929373997,-0.5752688172043011,27.75,0.5884476534296029,20.25,1.489247311827957,0.0,149400000.0,,2.0632911392405062,0.12680577849117175,7175833.333333333,68500000,0.1047566909975669,68500000,0.17518248175182483,0.23795620437956205,1.66,5.8108108108108105,inf,13.45945945945946,0.46555555555555556,0.46555555555555556,0.11824817518248175,0.1591240875912409,0.11824817518248175,0.13333333333333333,0.13333333333333333,0.07973148148148147,0.12680577849117175,0.26163723916532905,0.18457943925233644,0.0,0.0,0.08666666666666667,0.24074074074074073,0.47555555555555556,0.20555555555555555,0.0,1.1012658227848102,-0.09876543209876543,-0.043010752688172046
1992,148100000,104100000,44000000,0.2971,0.0,23200000,7300000,30500000,134600000,0.0,0.0,7300000,20900000.0,0.108,13500000,0.0912,100000.0,13600000,0.0918,4100000,4600000,0.0311,0.14,0.14,32857143,32857143,19800000,0.0,19800000,17700000,14800000,7300000,59600000,35300000,0.0,6300000.0,6300000.0,0.0,0.0,5800000,47400000,0.0,107000000,11100000.0,0.0,0.0,0.0,17400000,28500000,300000.0,0.0,1100000.0,9500000,10900000,0.0,0.0,39400000,0.0,0.0,46700000,-51100000,72000000,67600000,107000000,0.0,107000000,4600000.0,7300000.0,-1000000.0,0.0,-1300000.0,0.0,900000.0,0.0,31100000.0,12000000.0,21600000.0,-10400000.0,0.0,0.0,0.0,-800000.0,-11200000.0,0.0,0.0,0.0,-800000.0,-1000000.0,-1800000.0,-10400000.0,-1800000.0,9300000.0,11100000.0,11200000.0,1.71,1.77,1.0750000000000002,7194948.5,0.00848,0.2038399999999996,1.2788399999999998,0.3014705882352941,0.0,0.0,11200000.0,100700000.0,13500000,13600000.0,15400000.0,67600000.0,61300000.0,61300000.0,0.07562457798784605,0.5272727272727272,0.0,0.04929101958136394,0.0,0.04929101958136394,0.09182984469952735,0.09115462525320729,0.10398379473328832,2.259259259259259,0.20594193112761647,4.507391284750472,0.4108695634310019,0.3408695637353497,-0.3165217377542533,2.0573912954026468,-0.02434782598109641,300000.0,0.004437869822485207,66.0,19800000.0,66.0,-19500000.0,-19500000.0,31100000,2.0912280701754384,0.6947368421052632,0.33221476510067116,0.18504672897196262,0.42159763313609466,0.26635514018691586,99.0,0.5684210526315789,0.6947368421052632,0.2906542056074766,0.10186915887850467,0.002803738317757009,-0.1822429906542056,0.004437869822485207,0.5828402366863905,-0.28846153846153844,0.6317757009345795,1.5828402366863905,0.6427406199021207,-0.9330143540669856,66.0,0.39086294416243655,37.333333333333336,1.8851674641148326,0.0,148100000.0,,3.347826086956522,0.06804733727810651,9430147.05882353,78500000,0.12012926189584114,78500000,0.1732484076433121,0.1961783439490446,1.3841121495327102,7.033783783783784,inf,7.47979797979798,0.411214953271028,0.4369414101290963,0.14267515923566879,0.17197452229299362,0.14267515923566879,0.12710280373831775,0.13505461767626614,0.08813221550302364,0.07504078303425775,0.22781065088757396,0.09850107066381156,0.0,0.0,0.09719626168224299,0.29461756373937675,0.43644859813084114,0.1383177570093458,0.0,1.173913043478261,-0.07142857142857142,-0.03827751196172249
1993,172000000,116800000,55200000,0.3209,0.0,25500000,8700000,34200000,151000000,0.0,0.0,8700000,31200000.0,0.1855,21000000,0.1221,1500000.0,22500000,0.1308,7800000,15400000,0.0895,0.45,0.45,34222222,34222222,21900000,0.0,21900000,25600000,18400000,6100000,72000000,44400000,0.0,5600000.0,5600000.0,0.0,0.0,7400000,57400000,0.0,129400000,14800000.0,0.0,0.0,0.0,19200000,34000000,200000.0,0.0,400000.0,10100000,10700000,0.0,0.0,44700000,0.0,0.0,61200000,-57200000,80700000,84700000,129400000,0.0,129400000,15400000.0,8700000.0,-1100000.0,0.0,6900000.0,0.0,-3600000.0,0.0,38000000.0,-11300000.0,18600000.0,-17000000.0,0.0,0.0,0.0,100000.0,-16900000.0,0.0,0.0,0.0,-900000.0,1300000.0,400000.0,-1700000.0,400000.0,20200000.0,19800000.0,1600000.0,3.0250000000000004,3.005,1.83,5574491.5,0.01047,0.2143099999999996,2.04431,0.3466666666666667,0.0,0.0,1600000.0,123800000.0,21000000,22500000.0,28800000.0,84700000.0,79100000.0,79100000.0,0.009302325581395349,0.46195652173913043,0.0,0.05058139534883721,0.0,0.05058139534883721,0.1308139534883721,0.12209302325581395,0.16744186046511628,1.6285714285714286,0.19883720930232557,5.025974058610221,0.6136363676210154,0.04675324705683927,-0.49675324997891723,2.4750000160714287,-0.026298701469472087,200000.0,0.0023612750885478157,109.5,21900000.0,109.5,-21700000.0,-21700000.0,38000000,2.1176470588235294,0.6441176470588236,0.30416666666666664,0.16924265842349304,0.4014167650531287,0.26275115919629055,99.0,0.8735294117647059,0.6441176470588236,0.2936630602782071,0.08268933539412673,0.0015455950540958269,-0.16769706336939721,0.0023612750885478157,0.5277449822904369,-0.256198347107438,0.6545595054095827,1.5277449822904368,0.5651074589127687,-0.6955128205128205,109.5,0.6442953020134228,8.0,1.4326923076923077,0.0,172000000.0,,1.87012987012987,0.18181818181818182,13720000.0,95400000,0.14381551362683437,95400000,0.2358490566037736,0.3018867924528302,1.3292117465224111,6.3478260869565215,inf,7.853881278538813,0.4265842349304482,0.4458804523424879,0.016771488469601678,0.22012578616352202,0.016771488469601678,0.17387944358578053,0.18174474959612277,0.10602782071097372,0.19469026548672566,0.3400236127508855,0.25163398692810457,0.0,0.0,0.13137557959814528,0.38288288288288286,0.47295208655332305,0.14219474497681608,0.0,1.0584415584415585,-0.5625,-0.028846153846153848
1994,213300000,143400000,69900000,0.3277,0.0,28500000,10000000,38500000,181900000,0.0,0.0,10000000,43500000.0,0.2039,31400000,0.1472,2100000.0,33500000,0.1571,12500000,21000000,0.0985,0.61,0.61,34426230,34426230,26800000,0.0,26800000,37000000,27600000,5600000,97000000,48500000,0.0,4900000.0,4900000.0,0.0,0.0,10200000,63600000,0.0,160600000,16800000.0,0.0,0.0,0.0,21400000,38200000,0.0,0.0,0.0,14500000,14500000,0.0,0.0,52700000,0.0,0.0,81000000,-65000000,91900000,107900000,160600000,0.0,160600000,21000000.0,10000000.0,300000.0,0.0,20800000.0,0.0,-8500000.0,0.0,58800000.0,-35200000.0,16900000.0,-12700000.0,0.0,0.0,0.0,-800000.0,-13500000.0,0.0,0.0,0.0,-1200000.0,2700000.0,1500000.0,-3400000.0,1500000.0,23400000.0,21900000.0,4200000.0,4.04,4.24,2.59,5261626.0,0.02094,0.2352499999999996,2.82525,0.373134328358209,0.0,0.0,4200000.0,155700000.0,31400000,33500000.0,49700000.0,107900000.0,103000000.0,103000000.0,0.01969057665260197,0.40772532188841204,0.0,0.04688232536333802,0.0,0.04688232536333802,0.15705578996718236,0.1472105016408814,0.23300515705578997,1.2261146496815287,0.18049695264885138,6.195857054344899,0.9120952250653063,0.12199999825714289,-0.36890475663469396,3.134238050463266,-0.034857142359183683,0.0,0.0,99.0,26800000.0,99.0,-26800000.0,-26800000.0,58800000,2.5392670157068062,0.7015706806282722,0.27628865979381445,0.16687422166874222,0.3540315106580167,0.23785803237858033,99.0,1.3324607329842932,0.7015706806282722,0.36612702366127026,0.09028642590286426,0.0,-0.16687422166874222,0.0,0.48841519925857274,-0.24837812789620017,0.6718555417185554,1.4884151992585728,0.5116504854368932,-0.6160919540229886,inf,0.9430740037950665,inf,1.2114942528735633,,213300000.0,,2.3666666666666667,0.19462465245597776,19683582.08955224,122400000,0.16081357916300848,122400000,0.27369281045751637,0.40604575163398693,1.3281444582814446,5.195652173913044,inf,7.958955223880597,0.4352428393524284,0.4489402697495183,0.03431372549019608,0.2565359477124183,0.03431372549019608,0.20859277708592777,0.21515735388567758,0.12256277764353822,0.20388349514563106,0.4606116774791474,0.25925925925925924,0.0,0.0,0.07907845579078455,0.2618556701030928,0.5043586550435866,0.1718555417185554,0.0,1.0571428571428572,-0.2857142857142857,-0.027586206896551724
1995,270700000,185100000,85600000,0.3162,0.0,36100000,12100000,48200000,233300000,0.0,0.0,12100000,52900000.0,0.1954,37400000,0.1382,3400000.0,40800000,0.1507,14700000,26100000,0.0964,0.75,0.75,34671000,34901961,40800000,0.0,40800000,39500000,32900000,6500000,119700000,56200000,0.0,4300000.0,4300000.0,0.0,0.0,11300000,71800000,0.0,191500000,20000000.0,5100000.0,0.0,0.0,18600000,43700000,0.0,0.0,0.0,12900000,12900000,0.0,0.0,56600000,0.0,0.0,104300000,-76600000,107200000,134900000,191500000,0.0,191500000,26100000.0,12100000.0,200000.0,0.0,17200000.0,0.0,-3700000.0,0.0,76000000.0,-18300000.0,37300000.0,-17400000.0,0.0,0.0,0.0,-2800000.0,-20200000.0,0.0,0.0,0.0,-2800000.0,-300000.0,-3100000.0,-17100000.0,-3100000.0,23700000.0,26800000.0,19900000.0,4.975,5.13,3.165,8751470.0,0.0449,0.2801499999999997,3.44515,0.3602941176470588,0.0,0.0,19900000.0,187200000.0,37400000,40800000.0,52000000.0,134900000.0,130600000.0,130600000.0,0.07351311414850388,0.4217289719626168,0.0,0.04469892870336165,0.0,0.04469892870336165,0.15072035463612857,0.13816032508311785,0.19209456963428148,1.2887700534759359,0.17805688954562246,7.807677886418044,1.0787113149317873,0.5739667156989992,-0.5018603443800295,3.8908597963716076,-0.08075913587724612,5100000.0,0.03780578206078577,8.0,40800000.0,8.0,-35700000.0,-35700000.0,76000000,2.739130434782609,0.9336384439359268,0.3408521303258145,0.21305483028720626,0.323943661971831,0.22819843342036553,99.0,1.2540045766590389,0.9336384439359268,0.3968668407310705,0.06736292428198433,0.026631853785900782,-0.1864229765013055,0.03780578206078577,0.4195700518902891,-0.26464047442550037,0.7044386422976502,1.4195700518902892,0.4333843797856049,-0.6748582230623819,8.0,0.9187279151943463,inf,1.0699432892249527,0.0,270700000.0,,1.9923371647509578,0.19347664936990364,23924999.999999996,147800000,0.1618741542625169,147800000,0.27604871447902574,0.35182679296346414,1.4135770234986944,5.62613981762918,inf,6.634803921568627,0.44699738903394254,0.45726495726495725,0.13464140730717186,0.2530446549391069,0.13464140730717186,0.21305483028720626,0.21794871794871795,0.12493472584856395,0.1998468606431853,0.385470719051149,0.25023969319271333,0.0,0.0,0.09086161879895562,0.3096085409252669,0.5446475195822454,0.17180156657963447,0.0,1.10727969348659,-0.1407035175879397,-0.052930056710775046
