,Date,Open,High,Low,Close,Adj Close,Volume
0,"Feb 01, 2022",0.0250,0.0250,0.0112,0.0113,0.0113,"2,098,544"
1,"Jan 01, 2022",0.0400,0.0423,0.0200,0.0250,0.0250,"531,593"
2,"Dec 01, 2021",0.0420,0.0420,0.0200,0.0351,0.0351,"522,879"
3,"Nov 01, 2021",0.0330,0.0422,0.0226,0.0411,0.0411,"1,545,204"
4,"Oct 01, 2021",0.0400,0.0439,0.0251,0.0330,0.0330,"327,368"
5,"Sep 01, 2021",0.0390,0.0430,0.0250,0.0278,0.0278,"2,235,319"
6,"Aug 01, 2021",0.0500,0.0600,0.0300,0.0300,0.0300,"1,076,627"
7,"Jul 01, 2021",0.0529,0.0600,0.0275,0.0500,0.0500,"1,301,833"
8,"Jun 01, 2021",0.0520,0.0600,0.0310,0.0550,0.0550,"1,333,966"
9,"May 01, 2021",0.0600,0.0730,0.0150,0.0600,0.0600,"5,262,953"
10,"Apr 01, 2021",0.1156,0.1156,0.0510,0.0600,0.0600,"845,788"
11,"Mar 01, 2021",0.0979,0.1375,0.0730,0.1100,0.1100,"2,976,435"
12,"Feb 01, 2021",0.1400,0.1500,0.0800,0.1000,0.1000,"1,269,965"
13,"Jan 01, 2021",0.0790,0.2000,0.0790,0.1200,0.1200,"4,308,143"
14,"Dec 01, 2020",0.0503,0.1485,0.0400,0.0790,0.0790,"561,315"
15,"Nov 01, 2020",0.0590,0.0799,0.0500,0.0503,0.0503,"28,579"
16,"Oct 01, 2020",0.0725,0.0800,0.0525,0.0590,0.0590,"159,079"
17,"Sep 01, 2020",0.0988,0.0995,0.0600,0.0800,0.0800,"75,707"
18,"Aug 01, 2020",0.0720,0.1000,0.0440,0.0995,0.0995,"153,971"
19,"Jul 01, 2020",0.1200,0.1450,0.0700,0.0725,0.0725,"497,875"
20,"Jun 01, 2020",0.1480,0.1500,0.0410,0.1200,0.1200,"621,497"
21,"May 01, 2020",0.1360,0.1700,0.0700,0.1480,0.1480,"278,707"
22,"Apr 01, 2020",0.1200,0.1500,0.0610,0.0640,0.0640,"74,024"
23,"Mar 01, 2020",0.1500,0.1500,0.0610,0.1200,0.1200,"58,630"
24,"Feb 01, 2020",0.1700,0.1700,0.0950,0.1500,0.1500,"52,530"
25,"Jan 01, 2020",0.1649,0.1900,0.1350,0.1700,0.1700,"197,627"
26,"Dec 01, 2019",0.1680,0.1900,0.1100,0.1649,0.1649,"332,716"
27,"Nov 01, 2019",0.2399,0.2490,0.0862,0.1749,0.1749,"858,297"
28,"Oct 01, 2019",0.1200,0.4000,0.0750,0.2400,0.2400,"1,880,045"
29,"Sep 01, 2019",0.2000,0.2000,0.1000,0.1200,0.1200,"173,772"
30,"Aug 01, 2019",0.2000,0.2600,0.2000,0.2000,0.2000,"10,888"
31,"Jul 01, 2019",0.2000,0.2000,0.2000,0.2000,0.2000,-
32,"Jun 01, 2019",0.2000,0.2000,0.2000,0.2000,0.2000,-
33,"May 01, 2019",0.2000,0.2000,0.2000,0.2000,0.2000,-
34,"Apr 01, 2019",0.2000,0.2000,0.2000,0.2000,0.2000,-
35,"Mar 01, 2019",0.2000,0.2000,0.2000,0.2000,0.2000,-
36,"Feb 01, 2019",0.2000,0.2000,0.2000,0.2000,0.2000,-
37,"Jan 01, 2019",0.2000,0.2000,0.2000,0.2000,0.2000,-
38,"Dec 01, 2018",0.2000,0.2000,0.2000,0.2000,0.2000,-
39,"Nov 01, 2018",0.2000,0.2000,0.2000,0.2000,0.2000,-
40,"Oct 01, 2018",0.2000,0.2000,0.2000,0.2000,0.2000,-
41,"Sep 01, 2018",0.2000,0.2000,0.2000,0.2000,0.2000,-
42,"Aug 01, 2018",0.2000,0.2000,0.2000,0.2000,0.2000,-
43,"Jul 01, 2018",0.2000,0.2000,0.2000,0.2000,0.2000,-
44,"Jun 01, 2018",0.2000,0.2000,0.2000,0.2000,0.2000,-
45,"May 01, 2018",0.2000,0.2000,0.2000,0.2000,0.2000,-
46,"Apr 01, 2018",0.2000,0.2000,0.2000,0.2000,0.2000,-
47,"Mar 01, 2018",0.2000,0.2000,0.2000,0.2000,0.2000,-
48,"Feb 01, 2018",0.2000,0.2000,0.2000,0.2000,0.2000,-
49,"Jan 01, 2018",0.2000,0.2000,0.2000,0.2000,0.2000,-
50,"Dec 01, 2017",0.2000,0.2000,0.2000,0.2000,0.2000,-
51,"Nov 01, 2017",0.2000,0.2000,0.2000,0.2000,0.2000,-
52,"Oct 01, 2017",0.2000,0.2000,0.2000,0.2000,0.2000,-
53,"Sep 01, 2017",0.2000,0.2000,0.2000,0.2000,0.2000,-
54,"Aug 01, 2017",0.2000,0.2000,0.2000,0.2000,0.2000,-
55,"Jul 01, 2017",0.2000,0.2000,0.2000,0.2000,0.2000,-
56,"Jun 01, 2017",0.2000,0.2000,0.2000,0.2000,0.2000,-
57,"May 01, 2017",0.1300,0.2300,0.1300,0.2000,0.2000,"103,845"
58,"Apr 01, 2017",0.1400,0.2299,0.1200,0.1300,0.1300,"421,355"
59,"Mar 01, 2017",0.1100,0.1500,0.1100,0.1400,0.1400,"110,650"
60,"Feb 01, 2017",0.0615,0.1200,0.0615,0.1100,0.1100,"52,300"
61,"Jan 01, 2017",0.0523,0.0615,0.0523,0.0615,0.0615,176
62,"Dec 01, 2016",0.0523,0.0523,0.0523,0.0523,0.0523,-
63,"Nov 01, 2016",0.0523,0.0523,0.0523,0.0523,0.0523,-
64,"Oct 01, 2016",0.0523,0.0523,0.0523,0.0523,0.0523,-
65,"Sep 01, 2016",0.0600,0.0600,0.0523,0.0523,0.0523,"10,000"
66,"Aug 01, 2016",0.0600,0.0600,0.0600,0.0600,0.0600,-
67,"Jul 01, 2016",0.0600,0.0700,0.0600,0.0600,0.0600,"53,583"
68,"Jun 01, 2016",0.1460,0.1460,0.0600,0.0600,0.0600,"1,166"
69,"May 01, 2016",0.1000,0.1500,0.0900,0.1460,0.1460,"90,250"
70,"Apr 01, 2016",0.0500,0.1000,0.0500,0.1000,0.1000,"62,869"
71,"Mar 01, 2016",0.1400,0.1400,0.0400,0.0500,0.0500,"52,000"
72,"Feb 01, 2016",0.0500,0.1400,0.0500,0.1400,0.1400,"42,000"
73,"Jan 01, 2016",0.0500,0.0500,0.0500,0.0500,0.0500,"20,000"
74,"Dec 01, 2015",0.1000,0.1000,0.0500,0.0500,0.0500,"45,000"
75,"Nov 01, 2015",0.1000,0.1000,0.1000,0.1000,0.1000,-
76,"Oct 01, 2015",0.1400,0.1400,0.0500,0.1000,0.1000,"109,926"
77,"Sep 01, 2015",0.1400,0.1400,0.1400,0.1400,0.1400,-
78,"Aug 01, 2015",0.0513,0.3000,0.0513,0.1400,0.1400,"33,875"
79,"Jul 01, 2015",0.1800,0.1800,0.0513,0.0513,0.0513,"18,618"
80,"Jun 01, 2015",0.1800,0.1800,0.1800,0.1800,0.1800,-
81,"May 01, 2015",0.1900,0.1900,0.1800,0.1800,0.1800,"5,000"
82,"Apr 01, 2015",0.1000,0.1900,0.1000,0.1900,0.1900,"6,000"
83,"Mar 01, 2015",0.1000,0.1000,0.1000,0.1000,0.1000,"5,000"
84,"Feb 01, 2015",0.1000,0.1900,0.1000,0.1900,0.1900,"36,670"
85,"Jan 01, 2015",0.2500,0.2500,0.1000,0.1000,0.1000,"19,104"
86,"Dec 01, 2014",0.2000,0.2500,0.2000,0.2500,0.2500,"96,679"
87,"Nov 01, 2014",0.1900,0.2000,0.1800,0.2000,0.2000,"15,100"
88,"Oct 01, 2014",0.2000,0.2000,0.1200,0.1900,0.1900,"50,500"
89,"Sep 01, 2014",0.2000,0.2000,0.0500,0.2000,0.2000,"148,125"
90,"Aug 01, 2014",0.1500,0.2100,0.1000,0.2000,0.2000,"138,638"
91,"Jul 01, 2014",0.1000,0.1950,0.0500,0.1500,0.1500,"100,250"
92,"Jun 01, 2014",0.0500,0.2000,0.0500,0.1000,0.1000,"125,990"
93,"May 01, 2014",0.0500,0.0500,0.0500,0.0500,0.0500,-
94,"Apr 01, 2014",0.1201,0.1201,0.0500,0.0500,0.0500,"41,085"
95,"Mar 01, 2014",0.1101,0.2000,0.1101,0.1101,0.1101,"104,983"
96,"Feb 01, 2014",0.1800,0.1820,0.1100,0.1101,0.1101,"24,319"
97,"Jan 01, 2014",0.2000,0.2600,0.1000,0.1800,0.1800,"96,054"
98,"Dec 01, 2013",0.2000,0.2500,0.1000,0.2000,0.2000,"54,886"
99,"Nov 01, 2013",0.1100,0.2000,0.1100,0.2000,0.2000,"320,300"
100,"Oct 01, 2013",0.1600,0.1600,0.1100,0.1100,0.1100,"90,000"
101,"Sep 01, 2013",0.3400,0.3400,0.1600,0.1600,0.1600,"15,700"
102,"Aug 01, 2013",0.2300,0.3400,0.2300,0.3400,0.3400,"2,725"
103,"Jul 01, 2013",0.3500,0.3500,0.3500,0.3500,0.3500,"1,100"
104,"Jun 01, 2013",0.3000,0.3200,0.3000,0.3200,0.3200,"33,000"
105,"May 01, 2013",0.3000,0.3000,0.3000,0.3000,0.3000,-
106,"Apr 01, 2013",0.4000,0.4000,0.3000,0.3000,0.3000,"26,111"
107,"Mar 01, 2013",0.4000,0.4000,0.4000,0.4000,0.4000,-
108,"Feb 01, 2013",0.4000,0.4000,0.4000,0.4000,0.4000,"7,500"
