,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2018,,,,,13516000,5713000,,5713000,,19229000,19229000,288000.0,,109000,-18148000,-inf,-19229000,-inf,-473000,-19702000,-inf,,-19702000,-inf,-0.87,-0.87,21506697,21506697,17583000,43968000.0,61551000,2389000,,763000,64703000,370000,,,,,,78000,448000,,65151000,1993000,,,,3171000,5164000,,,,52000.0,52000,,,5216000,,24000,-28932000,-256000,89099000,59935000,65151000,,65151000,-19702000,109000,,812000,39122000,,,1596000,59539000,-36355000,-16014000,-136000,,-52463000.0,8553000.0,,-44046000,,,,,54752000,54752000,2297000,-3011000,17583000,20594000,-16150000,15.57,17.12,12.965,14.99,14.99,1292900.0,0,0,14.99
2019,,,,,22173000,8773000,,8773000,,30946000,30946000,2585000.0,,148000,-30798000,-inf,-30946000,-inf,112000,-30834000,-inf,,-30834000,-inf,-1.33,-1.33,23198400,23198400,25704000,109107000.0,134811000,2474000,,3696000,140981000,12159000,,,,,,1186000,13345000,,154326000,7084000,,,,2801000,9885000,,,,6585000.0,6585000,,,16470000,,32000,-59766000,-1000000,198590000,137856000,154326000,,154326000,-30834000,148000,,2730000,71557000,,,120000,131096000,-68979000,-25378000,-2600000,,-189931000.0,126587000.0,,-65944000,,103341000.0,,,-1951000,101390000,-839000,9229000,26890000,17661000,-27978000,13.94,16.565,11.49,13.9,13.9,1141250.0,0,0,13.9
2020,,,,,38761000,17437000,,17437000,,56198000,56198000,,1919000.0,533000,-55665000,-inf,-56198000,-inf,3573000,-52625000,-inf,,-52625000,-inf,-1.54,-1.54,34261548,34261548,59500000,109055000.0,168555000,2962000,,2734000,174251000,58210000,,,,,,1636000,59846000,,234097000,3434000,,,,8440000,11874000,9801000.0,,,28704000.0,38505000,,31988000.0,50379000,,37000,-112298000,-1000000,296979000,183718000,234097000,,234097000,-52625000,533000,,7741000,31281000,,,-3821000,162377000,-47482000,-60552000,-6540000,,-149682000.0,150989000.0,,-5233000,-59000.0,61884000.0,,,38341000,100166000,-135000,34246000,61136000,26890000,-67092000,19.475,25.13,17.95,21.495,21.495,3538300.0,0,0,21.495
2021,,,,,56754000,23201000,,23201000,,79955000,79955000,,3060000.0,1711000,-76102000,-inf,-79955000,-inf,-915000,-80870000,-inf,,-80870000,-inf,-1.75,-1.75,46248969,46248969,182518000,293784000.0,476302000,2953000,,4492000,483747000,57715000,,,,,,1636000,59351000,,543098000,2355000,3457000.0,,,8735000,14547000,29823000.0,,,,29823000,,33280000.0,44370000,,47000,-193168000,-394000,692243000,498728000,543098000,,543098000,-80870000,1711000,,11790000,306823000,,,-1031000,469200000,-300843000,-61389000,-2392000,,-392434000.0,206050000.0,,-188776000,-10145000.0,286107000.0,,,96500000,372462000,721000,123018000,184154000,61136000,-63781000,34.27,37.025,29.12,32.245,32.245,6078950.0,0,0,32.245
