,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2019,5371387000,,,,,2319100000.0,,2319100000.0,389219000.0,2708319000.0,,4772518000,1362698000,262015000,3559297000,0.6626,,,,1925671000,0.3585,493326000,1441258000,0.2683,12.78,12.78,112789000,112789000,9936735000,15314195000.0,25250930000,1059163000,,24131363000.0,50441456000.0,950943000,430646000.0,548616000.0,979262000.0,19190632000,,,21120837000.0,92683130000,71562293000,907290000,1570670000.0,76423000.0,,,2477960000.0,7747157000,55348000.0,13000.0,,7802518000,67983403000,341836000.0,62658845000,,1038017000,2145688000,5142905000,530260000,8856870000,71515715000,46578000,71562293000,1441258000,262015000,38554000.0,,-141749000,3222000.0,,889641000.0,4151174000.0,68686000,1668764000,-210724000,,,145888000.0,-73604000,4099000,-1796067000,684125000.0,-196000.0,-654464000.0,2831475000,1064873000,26931000.0,2764667000,9851729000,7087062000,1458040000,0.3017,40.795,42.39,38.5,41.265,36.405,880350.0,0.0,0.0,36.405
2020,5473713000,,,,,2313046000.0,,2313046000.0,,,,4561673000,1136107000,268750000,1715183000,0.3133,,,,356339000,0.0651,-72933000,383259000,0.07,3.32,3.32,115447000,115447000,18164024000,19527040000.0,37691064000,1460626000,,22719983000.0,61871673000.0,844427000,430646000.0,611939000.0,1042585000.0,24477344000,,,26364356000.0,114600385000,88236029000,1072150000,1453397000.0,38853000.0,,,2525547000.0,8361783000,552153000.0,11000.0,,8913947000,85670480000,269755000.0,79282080000,,1038017000,1303317000,6036773000,530002000,8908109000,88190189000,45840000,88236029000,383259000,268750000,-308068000.0,,10908500000,-207474000.0,,1711222000.0,14577173000.0,1741112000,12993553000,-248427000,,,,-3995048000,-4047419000,-926562000,,-2573000.0,-698228000.0,1074532000,-552831000,-99113000.0,8294190000,18145919000,9851729000,12745126000,0.2762,25.915,30.22,23.585,25.845,24.16,1219250.0,1.75,1.75,25.91
2021,5952675000,,,,,2764929000.0,,2764929000.0,,,,4503889000,987267000,280372000,3559906000,0.598,,,,2391611000,0.4018,502112000,1790155000,0.3007,15.51,15.51,115447000,115447000,16540767000,18544993000.0,35085760000,1924497000,,26327651000.0,63337908000.0,815118000,,,1044749000.0,24756134000,,,26616001000.0,116569910000,89953909000,1154540000,1595405000.0,76823000.0,,,2749945000.0,9048571000,782782000.0,,,9831353000,87479955000,234946000.0,80398547000,,1038017000,2904912000,5031700000,529408000,9504037000,89902584000,51325000,89953909000,1790155000,280372000,205752000.0,,-965724000,-16108000.0,,2086435000.0,95471000.0,129203000,1439758000,-257013000,,-1911799000.0,,-329437000,-2325704000,-225247000,,-594000.0,-633853000.0,-328000,-860022000,110814000.0,-1635154000,16510765000,18145919000,1182745000,0.2501,28.1,29.615,23.925,27.26,26.505,1226500.0,1.42,3.17,29.675
