,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2006,1352221521,,,,,395809660.0,31822599.0,427632260.0,,,,1153719328,394421940,,895012134,0.6619,,,,500590194,0.3702,76857643,423732551,0.3134,6.39,6.39,66269811,68400000,2623409985.0,,2623409985.0,770607460.0,,7346250701.0,10740268146.0,335803781.0,,,190923342.0,3218662302.0,,,3745389425.0,18231046996,14485657571,25864286.0,,,,,,1716772248.0,,,,1716772248.0,13812472358,,12095700110,,683030981.0,1230380913.0,4506261.0,393977747.0,2311895902,14407596013,78061559.0,14485657571,423732551.0,,,,,,,,,508567288.0,932299839.0,,,,627660026.0,-1798653866.0,-1170993840.0,-785743720.0,,,-68304630.0,2528606945.0,1674558596.0,,1435864594.0,2623409985.0,1187545390.0,932299839.0,0.3269,22.08,23.145,20.675,22.205,16.31,3234050.0,0.312,0.312,16.622
2007,1931856214,,,,,589279244.0,50365424.0,639644668.0,,,,1891252557,805619915,,1393424496,0.7213,,,,587804581,0.3043,92387027,495417554,0.2564,7.2,7.2,68786504,68786504,3118796335.0,,3118796335.0,1481223681.0,,10601089924.0,15201109941.0,373275728.0,,,263091910.0,3952460061.0,,,4588827700.0,24378765340,19789937641,47460211.0,,,,,,3015614017.0,,,,3015614017.0,20084010084,,17068396068,,684278441.0,1625346813.0,4515369.0,394756027.0,2708896650,19777292718,12644923.0,19789937641,495417554.0,,,,,,,,,-598064204.0,-102646650.0,-77693960.0,,,,-80901668.0,-80901668.0,-82801715.0,,,-102637197.0,829668271.0,644229358.0,30054143.0,490735183.0,3118796335.0,2628061153.0,-180340611.0,0.3175,31.64,34.260000000000005,28.155,31.14,23.235,4577650.0,0.487,0.7989999999999999,24.034
2008,2767948000,,,,,825177000.0,-3899000.0,821278000.0,,,,3029860000,1342062000,84539000.0,2347858000,0.8482,,,,921257000,0.3328,261207000,660050000,0.2385,37.47,37.47,68395440,68395440,3523897000.0,,3523897000.0,1721692000.0,,11760199000.0,17005788000.0,430842000.0,,198546000.0,198546000.0,4789821000.0,,,5419209000.0,27844206000,22424997000,16000.0,,,,,,521681000.0,,,,521681000.0,20114474000,,19592793000,,683979000.0,1733523000.0,,399095000.0,2816597000,22409390000,15607000.0,22424997000,660050000.0,,,,,,,,,564744000.0,1224794000.0,-72819000.0,,-635000.0,922000.0,28763000.0,-43769000.0,,,,-171004000.0,-627263000.0,-798267000.0,,406471000.0,3523897000.0,3117426000.0,1151975000.0,0.2895,20.98,22.37,15.99,19.49,15.21,3985300.0,0.785,1.584,16.794
2009,3399120000,,,,,1003376000.0,108481000.0,1111857000.0,,,,3860452000,1511607000,87310000.0,3010097000,0.8856,,,,1411180000,0.4152,659250000,751930000,0.2212,48.05,48.05,59448516,59448516,5016192000.0,,5016192000.0,2747148000.0,,11460596000.0,19223936000.0,433625000.0,55045000.0,155529000.0,210574000.0,6991103000.0,,,7635302000.0,34494540000,26859238000,50461000.0,,,,,,1173489000.0,,,,1173489000.0,24653242000,,23479753000,,594485000.0,2361055000.0,-462830000.0,866091000.0,3358801000,26838554000,20684000.0,26859238000,751930000.0,,,,,,,,,1454438000.0,2206368000.0,-34329000.0,,,150000.0,-9218000.0,-43397000.0,-164649000.0,,,-148350000.0,-160968000.0,-473967000.0,,1872166000.0,5396063000.0,3523897000.0,2172039000.0,0.2631,14.794999999999998,17.875,14.22,16.585,12.94,2242350.0,0.65,2.234,15.174
2010,3890332000,,,,,1293289000.0,143670000.0,1436959000.0,,,,3728438000,1330170000,133000000.0,2839375000,0.7299,,,,1383073000,0.3555,365775000,1010430000,0.2597,17.0,17.0,59448516,59448516,5201755000.0,,5201755000.0,846092000.0,,19693988000.0,25741835000.0,445531000.0,100945000.0,196352000.0,297297000.0,7039744000.0,,,7782572000.0,41306979000,33524407000,25000.0,45506000.0,,,,45531000.0,1218541000.0,,,,1218541000.0,30517076000,,29344066000,,594485000.0,,,3558357000.0,4152842000,33496908000,27499000.0,33524407000,1010430000.0,,,,,,,,,141296000.0,1151726000.0,-57434000.0,,-91857000.0,,-57114000.0,-206405000.0,-291241000.0,,,-208124000.0,-1704000.0,-501069000.0,,594417000.0,5990480000.0,5396063000.0,1094292000.0,0.2519,30.52,35.69,28.395,33.84,27.62,1669800.0,0.89,3.124,30.744
2011,5131302000,,,,,1706198000.0,190522000.0,1896720000.0,,,,4698648000,1718721000,89176000.0,3641852000,0.7097,,,,1833955000,0.3574,657858000,1176097000,0.2292,20.12,20.12,58448516,58448516,6172446000.0,,6172446000.0,5415527000.0,,24553037000.0,36141010000.0,575410000.0,86893000.0,232625000.0,319518000.0,4406188000.0,,,5301116000.0,46743242000,41442126000,66100000.0,154942000.0,801239000.0,,,221042000.0,1302658000.0,,,,1302658000.0,37766606000,,36684990000,,594485000.0,2755369000.0,,1369698000.0,4719552000,41404542000,37584000.0,41442126000,1176097000.0,,,,,,,,,-261982000.0,914115000.0,-101036000.0,,,,-134889000.0,-235925000.0,-119374000.0,,,-505339000.0,20324000.0,-604389000.0,,181966000.0,6172446000.0,5990480000.0,813079000.0,0.23234,36.15,38.2,31.115,33.56,28.62,3086050.0,2.084,5.208,33.828
2012,6049403000,,,,,2156137000.0,92526000.0,2248663000.0,64870000.0,,,6493922000,2827590000,219651000.0,5394334000,0.8917,,,,2347093000,0.388,853475000,1493618000,0.2469,25.6,25.6,59450000,59450000,10047048000.0,,10047048000.0,3556964000.0,,31435193000.0,45039205000.0,696617000.0,72841000.0,215690000.0,288531000.0,2354642000.0,,,3339790000.0,51718785000,48378995000,52776000.0,,,,,,1263368000.0,,,,1263368000.0,43443268000,,42179900000,,594485000.0,1556552000.0,3644797000.0,403261000.0,6199095000,48378995000,,48378995000,1493618000.0,,,,,,,,,-1493618000.0,,-136649000.0,,,,-69816000.0,-206465000.0,-318899000.0,,,-19000.0,123037000.0,-195881000.0,,4353907000.0,10526353000.0,6172446000.0,4074034000.0,0.20338,14.855,16.509999999999998,13.21,14.705,12.89,3160200.0,0.0,5.208,18.098
2013,8265640000,,,,,2769129000.0,103437000.0,2872566000.0,77661000.0,,,8909627000,4021540000,190736000.0,7988749000,0.9665,,,,3776473000,0.4569,1332909000,2443564000,0.2956,41.81,41.81,58448516,58448516,12860529000.0,,12860529000.0,3501452000.0,,39381561000.0,55743542000.0,841679000.0,58788000.0,285191000.0,343979000.0,2365834000.0,,,3551492000.0,62846526000,59295034000,57175000.0,,,,,,1674625000.0,,,,1674625000.0,52342228000,,50667603000,,594563000.0,2515400000.0,5114202000.0,403266000.0,8627431000,59295034000,,59295034000,2443564000.0,,,,,,,,,-2443564000.0,,-174960000.0,,,,-100622000.0,-275582000.0,-132823000.0,,,-19000.0,56490000.0,-76352000.0,1308367000.0,2985918000.0,13512271000.0,10526353000.0,1854525000.0,0.1534,16.285,18.5,14.8,16.294999999999998,14.29,2013500.0,0.0,5.208,19.498
2014,11805072000,,,,,3799648000.0,128387000.0,3928035000.0,111586000.0,,,13776014000,6582561000,256578000.0,12280856000,1.0403,,,,5441717000,0.461,1962186000,3479531000,0.2947,59.52,59.52,58456302,58456302,15635650000.0,,15635650000.0,3062786000.0,,44287700000.0,62986136000.0,1276619000.0,44736000.0,364414000.0,409150000.0,10323729000.0,,,12009498000.0,87005132000,74995634000,65406000.0,,2140038000.0,,,,2197207000.0,,,,2197207000.0,65701024000,,63503817000,,584563000.0,3584932000.0,6918312000.0,404010000.0,11491817000,74995634000,,74995634000,3479531000.0,,,,,,,,,-3479531000.0,,-261181000.0,,,11126000.0,-394756000.0,-644811000.0,-199320000.0,,,-598486000.0,-254085000.0,-1051891000.0,1897599000.0,4681034000.0,18193305000.0,13512271000.0,4218956000.0,0.11681,33.3,40.065,29.185,35.480000000000004,31.635,3684750.0,1.255,6.463,38.098
2015,15700689000,,,,,5122707000.0,143883000.0,5266590000.0,144337000.0,,,19396871000,8842655000,324980000.0,16661719000,1.0612,,,,7494084000,0.4773,2485663000,5008421000,0.319,85.7,85.7,58450000,58450000,19795594000.0,,19795594000.0,4207426000.0,,63129262000.0,87132282000.0,1922297000.0,30684000.0,464415000.0,495099000.0,15402281000.0,,,17819677000.0,122771636000,104951959000,76592000.0,,2619031000.0,,,,3341285000.0,,,,3341285000.0,92417162000,,89075877000,,584563000.0,5133489000.0,9754020000.0,404010000.0,15876082000,104951959000,,104951959000,5008421000.0,,,,,,,,,-5008421000.0,,-382214000.0,,,,-601266000.0,-983480000.0,-253883000.0,,,,16000.0,-253867000.0,1163159000.0,4479672000.0,22672977000.0,18193305000.0,4171646000.0,0.07726,47.705,56.55,42.705,50.06,45.41,2897600.0,0.0,6.463,51.873
