,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1985,3547500000,1089900000,2457600000,0.6928,,,,1330600000,287200000.0,1617800000,2707700000,,,182500000,1039500000,0.293,839800000,0.2367,17200000,857000000,0.2416,317100000,539900000,0.1522,0.21,0.21,2570952381,2570952381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.885,3.04,2.7750000000000004,2.93,0.935,150902567.5,0.08745,0.51681,1.45181
1986,4128900000,1144100000,2984800000,0.7229,,,,1749700000,193900000.0,1943600000,3087700000,,,193900000,1267200000,0.3069,1041200000,0.2522,32100000,1073300000,0.2599,397600000,675700000,0.1637,0.27,0.27,2502592593,2502592593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.18,5.655,4.97,5.38,1.76,149169909.5,0.10602,0.62283,2.38283
1987,5061300000,1234300000,3827000000,0.7561,,,,2247800000,210000000.0,2457800000,3692100000,,,210000000,1615200000,0.3191,1369200000,0.2705,36000000,1405200000,0.2776,498800000,906400000,0.1791,0.37,0.37,2449729730,2449729730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.71,9.13,8.04,8.705,2.905,217595296.5,0.14312,0.76595,3.67095
1988,5939500000,1321200000,4618300000,0.7776,,,,2546600000,204900000.0,2751500000,4072700000,,,204900000,2075900000,0.3495,1866800000,0.3143,4200000,1871000000,0.315,664200000,1206800000,0.2032,0.51,0.51,2366274510,2366274510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.71,9.045,8.51,8.83,2.995,119501867.0,0.20755,0.9735,3.9685
1989,6550500000,1328600000,5221900000,0.7972,,,,2763900000,221700000.0,2985600000,4314200000,,,221700000,2504700000,0.3824,2236300000,0.3414,46700000,2283000000,0.3485,787600000,1495400000,0.2283,0.63,0.63,2373650794,2373650794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495400000.0,221700000.0,-65900000.0,,-274800000.0,,-121600000.0,,,4300000.0,1380700000.0,-433000000.0,,-8848200000.0,8659300000.0,63900000.0,-558000000.0,,36000000.0,-208200000.0,-650300000.0,-132900000.0,-955400000.0,-36200000.0,-955400000.0,,854000000.0,947700000.0,10.89,11.86,10.61,11.35,3.945,100521225.5,0.27352,1.24702,5.19202
1990,7671500000,1524100000,6147400000,0.8013,,,,3242000000,254000000.0,3496000000,5020100000,,,254000000,2952800000,0.3849,2651400000,0.3456,47400000,2698800000,0.3518,917600000,1781200000,0.2322,0.76,0.76,2343684211,2343684211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781200000.0,254000000.0,-132200000.0,,,,-112900000.0,,,152600000.0,2055600000.0,-670800000.0,,-8563300000.0,8227600000.0,6700000.0,-999800000.0,,37800000.0,-744800000.0,-749400000.0,502700000.0,-953700000.0,19200000.0,-953700000.0,,685100000.0,1384800000.0,12.27,13.37,11.73,12.605,4.51,98504978.5,0.3212399999999999,1.56826,6.07826
1991,8602700000,1671100000,6931600000,0.8057,,,,3558100000,263800000.0,3821900000,5493000000,,,263800000,3430500000,0.3988,3109700000,0.3615,57000000,3166700000,0.3681,1045000000,2121700000,0.2466,0.92,0.91,2306195652,2331538462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2121700000.0,263800000.0,1200000.0,,,,-98700000.0,,,47300000.0,2434000000.0,-1041500000.0,,-8800600000.0,8518900000.0,22600000.0,-1300600000.0,,48300000.0,-184100000.0,-893200000.0,-109100000.0,-1138100000.0,-3800000.0,-1138100000.0,,806400000.0,1392500000.0,18.67,20.02,18.23,19.545,7.12,83485461.0,0.3785,1.94676,9.06676
1992,9662500000,1774700000,7887800000,0.8163,,,,4074900000,321400000.0,4396300000,6171000000,,,321400000,3422600000,0.3542,3491500000,0.3613,72100000,3563600000,0.3688,1117000000,1984200000,0.2054,1.06,1.05,1871886792,1889714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984200000.0,321400000.0,-16600000.0,,,,-177500000.0,,,215400000.0,2504400000.0,-1066600000.0,,-5255800000.0,4983100000.0,-12600000.0,-1351900000.0,,52200000.0,-862900000.0,-1064300000.0,519700000.0,-1355300000.0,-20000000.0,-1355300000.0,,797900000.0,1437800000.0,23.39,24.630000000000003,22.51,23.23,8.620000000000001,97614493.5,0.4579999999999999,2.40476,11.02476
1993,10498200000,2111100000,8387100000,0.7989,1172800000.0,,,2913900000,414700000.0,4501400000,6612500000,,,414700000,3517400000,0.335,3885700000,0.3701,-783000000,3102700000,0.2955,936500000,2166200000,0.2063,0.94,0.93,2304468085,2329247312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2166200000.0,414700000.0,-167000000.0,,,,-46600000.0,,,634600000.0,3048500000.0,-1012700000.0,,-9521400000.0,9863500000.0,-1917100000.0,-2587700000.0,,83400000.0,-371000000.0,-1174400000.0,1247800000.0,-214200000.0,7700000.0,254300000.0,829400000.0,575100000.0,2035800000.0,16.73,17.505000000000003,15.595,16.64,6.32,137216213.5,0.50572,2.91048,9.23048
1994,14969800000,5281100000,9688700000,0.6472,1230600000.0,3177500000.0,,3177500000,875500000.0,5283600000,10564700000,,,875500000,5290700000,0.3534,4405100000,0.2943,10100000,4415200000,0.2949,1418200000,2997000000,0.2002,1.19,1.18,2514400000,2552400000,1604000000.0,,1604000000.0,3017200000.0,1660900000.0,639600000.0,6921700000.0,5296300000.0,,7212300000.0,7212300000.0,,,2426300000.0,14934900000.0,,21856600000.0,2715400000.0,146700000.0,,,2586500000.0,5448600000.0,1145900000.0,,2914300000.0,,4060200000.0,,,9508800000.0,,,10942000000.0,-2376600000.0,2573600000.0,11139000000.0,20647800000.0,1208800000.0,21856600000.0,2997000000.0,875500000.0,-96500000.0,,1473100000.0,,-26200000.0,,1473100000.0,-1109200000.0,4139900000.0,-1009300000.0,,-14814500000.0,15082300000.0,709100000.0,-32400000.0,,138600000.0,-704500000.0,-1434100000.0,-1402200000.0,-3402200000.0,69300000.0,774600000.0,1604000000.0,829400000.0,3130600000.0,15.835,16.88,14.64,15.865,6.2,114172997.5,0.5534399999999999,3.46392,9.66392
