,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2012,320320000,,320320000.0,1.0,,228226000,,228226000,45740000,273966000,273966000,779000,50315000,45740000,91064000,0.2843,44872000,0.1401,-49536000,-4664000,-0.0146,-27977000,22986000,0.0718,0.15,0.15,153240000,153240000,70603000,,70603000,76663000,,967000.0,148233000,247866000,421453000,112399000,533852000,14197000.0,,3000000,798915000,,947148000,83664000,15628000,1128000.0,128535000,1556000,229383000,421247000,9375000,26678000,25368000,482668000,,,712051000,,,-12671000,666000,,237100000,949151000,-2003000.0,947148000,22986000,45740000,,,-528000,-9414000.0,,9625000.0,-739000.0,-37287000,30911000,-74294000,,,,-56926000,-72249000,-28774000,,,-10000000.0,,-38774000,70000.0,-80042000,70603000,150645000,-43383000,1.5705,13.39,13.65,12.27,13.3,12.32,3295200.0,0.0,0.0,12.32
2013,363189000,,,,,184077000,,184077000,120620000,304697000,304697000,1275000,35501000,49483000,76022000,0.2093,62014000,0.1707,-70807000,-8793000,-0.0242,-155212000,146250000,0.4027,0.9,0.9,162895000,162895000,94433000,,94433000,56598000,,12281000.0,163312000,252808000,421453000,119947000,541400000,,145128000.0,15663000,954999000,,1118311000,34014000,11759000,900000.0,146278000,45838000,237889000,377474000,17082000,17168000,20738000,432462000,,,670351000,,52000.0,129825000,249261000,68822000.0,447960000,1118311000,,1118311000,146250000,49483000,,832000.0,26679000,,,,-401000.0,-166023000,57221000,-58500000,,,,-36344000,-48847000,-259254000,70258000.0,,,205067000.0,16071000,-615000.0,23830000,94433000,70603000,-1279000,1.521,16.875,17.805,16.05,16.785,15.545,1204250.0,0.0,0.0,15.545
2014,433164000,,,,,217874000,,217874000,145055000,362929000,362929000,256000,22086000,63955000,126544000,0.2921,67915000,0.1568,-27412000,40503000,0.0935,16668000,23835000,0.055,0.15,0.15,163814000,163893000,66365000,,66365000,115659000,,9460000.0,191484000,254859000,421453000,204572000,626025000,,129631000.0,13712000,1024227000,,1215711000,56152000,15005000,2999000.0,180613000,49954000,301724000,326803000,15631000,28837000,44066000,415337000,,,717061000,,52000.0,154828000,274948000,68822000.0,498650000,1215711000,,1215711000,23835000,63955000,,1138000.0,-24579000,,,,-1475000.0,8442000,72791000,-103789000,,,,-78867000,-89714000,-4997000,,,,,-4997000,-6148000.0,-28068000,66365000,94433000,-30998000,1.7103,16.59,17.23,15.46,16.509999999999998,15.29,1666000.0,0.0,0.0,15.29
2015,395178000,,,,,205840000,,205840000,179433000,385273000,385273000,204000,25603000,110011000,132047000,0.3341,31648000,0.0801,-35215000,-3567000,-0.009,-2672000,-895000,-0.0023,-0.01,-0.01,163795000,164132000,155752000,,155752000,73640000,,10138000.0,239530000,250626000,421453000,238944000,660397000,,133640000.0,17395000,1062058000,,1301588000,72457000,485000,2105000.0,186608000,63897000,323447000,410482000,21583000,17311000,50847000,500223000,,,823670000,,52000.0,155285000,253759000,68822000.0,477918000,1301588000,,1301588000,-895000,110011000,,1352000.0,75453000,,,,,-41996000,143925000,-122912000,,,,-96797000,-102263000,-227950000,,,,272539000.0,44589000,3136000.0,89387000,155752000,66365000,21013000,1.5705,17.125,18.45,16.555,17.47,16.18,1125650.0,0.09,0.09,16.27
2016,515345000,,,,,235929000,,235929000,197094000,433023000,433023000,442000,21067000,98088000,167988000,0.326,68850000,0.1336,-20017000,48833000,0.0948,12462000,36371000,0.0706,0.22,0.22,163890000,164319000,229194000,,229194000,116052000,926000.0,20493000.0,366665000,245714000,421453000,244181000,665634000,,145460000.0,28430000,1085238000,,1451903000,127429000,5564000,6867000.0,188844000,81906000,403743000,484528000,38899000,14364000,52087000,589878000,,,993621000,,52000.0,173367000,216041000,68822000.0,458282000,1451903000,,1451903000,36371000,98088000,,1795000.0,21804000,,-926000.0,,,28034000,186092000,-143196000,,,,-99719000,-104820000,-371000,,,-20084000.0,,-20455000,12625000.0,73442000,229194000,155752000,42896000,1.3306,15.85,17.009999999999998,14.975,15.66,14.635,1062750.0,0.2249999999999999,0.3149999999999999,14.95
2017,581204000,,,,,295622000,,295622000,217757000,513379000,513379000,736000,22687000,134662000,213887000,0.368,80815000,0.139,-24277000,56538000,0.0973,17361000,39177000,0.0674,0.24,0.24,164025000,164493000,290267000,,290267000,90232000,1637000.0,16718000.0,398854000,244738000,421453000,296091000,717544000,,142107000.0,31031000,1135420000,,1534274000,108493000,5724000,9772000.0,207245000,92847000,414309000,497630000,39648000,20828000,84242000,642348000,,,1056657000,,53000.0,191436000,217306000,68822000.0,477617000,1534274000,,1534274000,39177000,134662000,,2187000.0,42320000,,-711000.0,,,9314000,227660000,-202198000,,,,-142595000,-150968000,-395000,,,-23295000.0,,-23690000,8071000.0,61073000,290267000,229194000,25462000,1.3025,16.725,17.6,16.1,16.875,15.93,897350.0,0.18,0.4949999999999999,16.425
2018,590022000,,,,,324523000,,324523000,236653000,561176000,561176000,1243000,22517000,149135000,197749000,0.3352,44135000,0.0748,-18038000,26097000,0.0442,63367000,-37270000,-0.0632,-0.23,-0.23,164195000,164610000,242022000,,242022000,168860000,1416000.0,1159000.0,413457000,245401000,421453000,378187000,799640000,,63974000.0,23914000,1132929000,,1546386000,267996000,9074000,3874000.0,183567000,3874000,464511000,486694000,37085000,28559000,104271000,656609000,,,1121120000,,53000.0,135099000,221292000,68822000.0,425266000,1546386000,,1546386000,-37270000,149135000,,2915000.0,-73770000,,221000.0,,,54240000,95250000,-168215000,,,,-108009000,-121269000,-419000,,,-21982000.0,,-22401000,175000.0,-48245000,242022000,290267000,-72965000,1.3207,20.325000000000003,21.325,18.96,20.35,19.445,736800.0,0.18,0.6749999999999999,20.12
2019,627122000,,,,,358144000,,358144000,224145000,582289000,582289000,2822000,21793000,140880000,190149000,0.3032,49985000,0.0797,-22509000,27476000,0.0438,8595000,18881000,0.0301,0.11,0.11,164526000,164666000,307637000,,307637000,65214000,2130000.0,13342000.0,388323000,246032000,421453000,347404000,768857000,,58415000.0,34898000,1108202000,,1496525000,119206000,5453000,2859000.0,190146000,114039000,428844000,505779000,33354000,31865000,81481000,652479000,,,1081323000,,53000.0,132841000,213486000,68822000.0,415202000,1496525000,,1496525000,18881000,140880000,,699000.0,90546000,82086000.0,-714000.0,,5903000.0,-6222000,244784000,-191912000,,,,-147605000,-161342000,-3750000,,,-23326000.0,,-27076000,9249000.0,65615000,307637000,242022000,52872000,1.2693,18.43,19.315,17.665,18.37,17.755,1318900.0,0.18,0.855,18.61
2020,509041000,,,,,305841000,,305841000,213392000,519233000,519233000,1352000,22162000,141512000,142856000,0.2806,5221000,0.0103,-26039000,-20818000,-0.0409,2415000,-23233000,-0.0456,-0.14,-0.14,164253000,164253000,51539000,,51539000,163404000,2186000.0,7677000.0,224806000,258998000,421453000,353717000,775170000,,58362000.0,66130000,1158660000,,1383466000,105918000,6672000,4005000.0,171574000,114180000,398344000,523336000,18759000,31337000,60458000,633890000,,4393000.0,1032234000,,53000.0,87197000,216465000,47517000.0,351232000,1383466000,,1383466000,-23233000,141512000,,818000.0,-126749000,-83197000.0,-56000.0,,-33167000.0,3832000,-3820000,-241868000,,,,-191555000,-212846000,-1865000,,-21305000.0,-23229000.0,,-46399000,6967000.0,-256098000,51539000,307637000,-245688000,1.2399,15.795,17.075,14.25,15.66,15.305,2884250.0,0.27,1.125,16.43
2021,494117000,,,,,334805000,,334805000,202745000,537550000,537550000,3000,20215000,139357000,135545000,0.2743,-36926000,-0.0747,12899000,-24027000,-0.0486,68189000,-92216000,-0.1866,-0.57,-0.57,162939000,162939000,110658000,,110658000,92482000,2080000.0,7725000.0,212945000,251442000,421453000,333014000,754467000,,,41456000,1047365000,,1260310000,192661000,66444000,6036000.0,117984000,6943000,384032000,468132000,22942000,35546000,77146000,603766000,,4340000.0,987798000,,53000.0,-13652000,238594000,47517000.0,272512000,1260310000,,1260310000,-92216000,139357000,,2085000.0,37530000,71695000.0,106000.0,,-44605000.0,26327000,113083000,-144430000,,-939000.0,,-92193000,-99373000,-1641000,,,-10718000.0,60000000.0,47641000,-2232000.0,59119000,110658000,51539000,-31347000,1.3827,16.21,17.83,15.03,15.91,15.72,8588000.0,0.18,1.305,17.025000000000002
