,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2004,,,,,360000.0,150000,,151024,-360000,151024,520000.0,,,57.0,-520000,-inf,-515344,-inf,-4656,-520000,-inf,,-520000,-inf,-1.32,-1.32,403522,403522,110000,,110000,,,,110000,,,,,,,,,,110000,40000,65000.0,,,5000,110000,,,,,,,,110000,,10000,-2530000,,2520909,909,110909,-909.0,110000,-520000,57.0,,,45832,,,,,163234,-310877,-643.0,,,,,-643.0,,357000.0,,,65000.0,422000,,110480,111155,675,-311520,12.12,12.6,9.0,12.0,12.0,3158.0,0,0,12.0
2005,,,,,390000.0,160000,,163103,-390000,163103,550000.0,,,2490.0,-540000,-inf,-552424,-inf,22424,-530000,-inf,,-530000,-inf,-0.84,-0.84,533657,533657,170000,,170000,,,,170000,,,,,,,,,,170000,60000,,,,50000,110000,20000.0,,,120000.0,140000.0,,,250000,,10000,-3060000,,3127016,77016,327016,-157016.0,170000,-530000,2490.0,,,60000,,,,60000.0,17825,-449685,,,,,,,,387800.0,,,125000.0,512800,,63115,174270,111155,-449685,6.359999999999999,6.96,4.26,5.220000000000001,5.220000000000001,5029.0,0,0,5.220000000000001
2006,6470000.0,4990000.0,1480000.0,0.2287,530000.0,2430000,,2429317,-530000,2429317,8230000.0,,,682133.0,-1287867,-0.1991,-1480574,-0.2288,-489426,-1970000,-0.3045,,-1970000,-0.3045,-2.28,-2.28,841858,841858,730000,,730000,1310000.0,870000.0,80000.0,2990000,4420000.0,2810000.0,370000.0,3180000.0,,,10000.0,7610000.0,,10600000,1350000,1866472.0,,,693528,3910000,950000.0,,,270000.0,1220000.0,,724081.0,5130000,50000.0,10000,-5030000,-400000.0,10834086,5464086,10594086,5914.0,10600000,-1970000,682133.0,,,-980000,,343644.0,,-920000.0,2523237,255370,-274315.0,-2400000.0,,,30990.0,-2643325.0,,3274438.0,,,-328508.0,2945930,,557975,732245,174270,-18945,9.54,10.2,7.8,9.6,9.6,8888.0,0,0,9.6
2007,19230000.0,14740000.0,4490000.0,0.2335,530000.0,6190000,,6186781,-498598,6218183,21490000.0,,,1144695.0,-1435305,-0.0746,-2256502,-0.1173,-323498,-2580000,-0.1342,110000.0,-2690000,-0.1399,-1.8,-1.8,1596301,1596301,3950000,,3950000,3880000.0,1930000.0,380000.0,10140000,8010000.0,2810000.0,110000.0,2920000.0,,,940000.0,11870000.0,,22010000,3620000,2162735.0,,,1187265,6970000,650000.0,,,570000.0,1220000.0,,647416.0,8190000,,30000,-7720000,-802761.0,20430227,11937466,20127466,1882534.0,22010000,-2690000,1144695.0,,,4090000,,-1059826.0,,3170000.0,-4090248,-1545553,-2801703.0,,,,-786566.0,-3588269.0,,9159162.0,,,-807597.0,8351565,,3217743,3949988,732245,-4347256,40.74,46.5,36.24,42.78,42.78,85296.0,0,0,42.78
2008,31730000.0,24940000.0,6790000.0,0.214,2390000.0,10580000,,14846244,-2180556,15055688,40000000.0,,,1445295.0,-7924705,-0.2498,-8266570,-0.2605,-1103430,-9370000,-0.2953,730000.0,-10100000,-0.3183,-7.2,-7.2,2267726,2267726,740000,,740000,3500000.0,2050000.0,1600000.0,7890000,9220000.0,2810000.0,,2810000.0,,,450000.0,12480000.0,,20370000,2160000,698765.0,,,5041235,7900000,8920000.0,,,,8920000.0,,577534.0,16820000,,30000,-17820000,-2390000.0,23730407,3550407,20370407,-407.0,20370000,-10100000,1445295.0,,,-3180000,,-655489.0,,-10000.0,7081476,-4753229,-2235253.0,,-50000.0,,588373.0,-1696880.0,,4701998.0,-7500000.0,,6035625.0,3237623,,-3212485,737503,3949988,-6988482,37.68,38.94,28.2,31.44,31.44,69659.5,0,0,31.44
2009,17570000.0,16030000.0,1540000.0,0.0876,490000.0,7240000,,6888436,111672,7490108,23520000.0,32915.0,1339787.0,1367192.0,-4753021,-0.2705,-5945800,-0.3384,-1504200,-7450000,-0.424,-150000.0,-7310000,-0.4161,-2.64,-2.64,2808226,2808226,970000,,970000,1420000.0,1090000.0,610000.0,4090000,6300000.0,2810000.0,,2810000.0,621000.0,,199000.0,9930000.0,,14020000,1220000,563140.0,,,2136860,3920000,5410000.0,,,620000.0,6030000.0,,571452.0,9950000,,40000,-25130000,-3520000.0,32679785,4069785,14019785,215.0,14020000,-7310000,1367192.0,,2234856.0,180000,1865484.0,956795.0,-936956.0,170000.0,672366,-2855586,-312877.0,,,,1363769.0,1071892.0,-8884025.0,,,,10900000.0,2015975,,232281,969784,737503,-3168463,5.28,8.16,3.9,5.1,5.1,294415.0,0,0,5.1
2010,20730000.0,16360000.0,4370000.0,0.2108,2220000.0,5950000,,5997096,216100,8433196,24790000.0,16853.0,680681.0,1504057.0,-3975262,-0.1918,-4061386,-0.1959,-478614,-4540000,-0.219,-410000.0,-5750000,-0.2774,-1.56,-1.56,3762782,3762782,4640000,,4640000,910000.0,1240000.0,740000.0,7530000,19260000.0,2810000.0,,2810000.0,1127600.0,850000.0,-307600.0,23740000.0,,31270000,2510000,732830.0,65720.0,,1457170,4700000,6020000.0,,,1110000.0,7130000.0,,629262.0,11830000,,60000,-30880000,456600.0,49798270,19434870,31264870,5130.0,31270000,-5750000,1504057.0,-408031.0,1468074.0,2660000,514593.0,-439883.0,1282716.0,2830000.0,-1365050,-1890950,-1092856.0,4421033.0,,,-256202.0,3071975.0,-1255210.0,2807162.0,,,935913.0,2487865,,3668890,4638674,969784,-2983806,13.14,14.94,10.86,12.66,12.66,623699.5,0,0,12.66
2011,,,,,4370000.0,2810000,,2806174,-2139,7174035,7170000.0,7545.0,527272.0,1691381.0,-5480000,-inf,-7174035,-inf,-515965,-7690000,-inf,-850000.0,-2330000,-inf,-0.48,-0.48,4908185,4908185,1830000,,1830000,,,7020000.0,8850000,12620000.0,,,,1178850.0,,9331150.0,23130000.0,,31980000,420000,,,15909.0,8154091,8590000,,,,730000.0,730000.0,,,9320000,,60000,-33210000,486400.0,55318043,22654443,31974443,5557.0,31980000,-2330000,1691381.0,-852122.0,901246.0,-2570000,-1108640.0,-282871.0,-664920.0,260000.0,460272,-2699223,-1112006.0,,-21450.0,156500.0,-22568.0,-999524.0,-918015.0,,4568987.0,,49050.0,3700022,,-2810778,1827896,4638674,-3811229,10.14,11.52,8.7,9.3,9.3,474911.5,0,0,9.3
2012,,,,,4950000.0,2310000,,2305640,-2348,7253292,7230000.0,128327.0,71274.0,187481.0,-7040000,-inf,-7178292,-inf,8292,-7170000,-inf,,-5050000,-inf,-0.96,-0.96,5149627,5149627,1030000,,1030000,2120000.0,,70000.0,3220000,13640000.0,,,,642450.0,,1707550.0,15990000.0,,19210000,930000,,,,160000,1090000,,,,120000.0,120000.0,,,1210000,,60000,-38260000,-6582261.0,62781862,17999601,19209601,399.0,19210000,-5050000,187481.0,,370000.0,1870000,1837928.0,1577703.0,-1068564.0,2130000.0,-2097113,-4719632,-618000.0,8000000.0,,,-251086.0,7130914.0,-6028701.0,,,,11550.0,-6017151,,-3605869,1034080,4639949,-5337632,4.859999999999999,5.220000000000001,3.54,4.619999999999999,4.619999999999999,173155.5,0,0,4.619999999999999
2013,,,,,1950000.0,1640000,,1643069,-4580,3588489,3790000.0,66526.0,,27789.0,-3760000,-inf,-3338489,-inf,-381511,-3720000,-inf,,-3720000,-inf,-0.72,-0.72,5587885,5587885,820000,,820000,50000.0,,40000.0,910000,14040000.0,,,,642450.0,,1297550.0,15980000.0,,16890000,200000,,,,270000,470000,,,,130000.0,130000.0,,,600000,,70000,-41990000,-10306843.0,68523199,16296356,16896356,-6356.0,16890000,-3720000,27789.0,,10000.0,-1690000,,,-724332.0,440000.0,2277713,-3094498,-148500.0,,,,1350000.0,1201500.0,,1683837.0,,,,1683837,,-209161,824919,1034080,-3242998,2.34,2.46,1.86,2.22,2.22,240122.0,0,0,2.22
