,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2002,3767147000,1814976000,1952171000,0.5182,,226024000.0,385139000.0,611163000.0,,611163000,2426139000,,,519075000,-368398000,-0.0978,1341008000,0.356,-2279717000,-938709000,-0.2492,-236957000,-650516000,-0.1727,-0.95,-0.95,683554466,683554466,462138000.0,,462138000.0,911235000.0,22642000.0,196171000.0,1592186000.0,13608369000.0,,,,740000.0,206042160.0,924599840.0,14739751000.0,,16331937000.0,36611000.0,1332533880.0,,,652140120.0,2021285000.0,6592984500.0,,75883440.0,395308060.0,7064176000.0,,,9085461000.0,,49506900.0,,2857965000.0,4339004100.0,7246476000.0,16331937000.0,,16331937000.0,-650516000,519075000,-344268540.0,,-253414440.0,-209001600.0,,-44412840.0,,1703604980,974481000,-619191000.0,,,,-546520000,-546520000,-9903000.0,,,,-699679000,-709582000,,,,,355290000,0.2825,1.055,1.255,0.9,1.02,0.43,5312400.0,0.05717,0.05717,0.48717
2003,4109884000,2046834000,2063050000,0.502,,253738000.0,297302000.0,551040000.0,,551040000,2597874000,290306010.0,346477000.0,564455000,1919923000,0.4671,1512010000,0.3679,-400932000,1111078000,0.2703,175671000,833320000,0.2028,1.22,1.22,683516063,683516063,281013000.0,,281013000.0,811701000.0,22308000.0,42699000.0,1157721000.0,14063248000.0,,,,740000.0,222804000.0,1086157000.0,15372949000.0,,16530670000.0,51934000.0,996998000.0,84488000.0,,679390000.0,1728322000.0,6267265000.0,,121117000.0,837023000.0,7225405000.0,,,8953727000.0,,50530775.0,1398796000.0,2723720000.0,3403896225.0,7576943000.0,16530670000.0,,16530670000.0,833320000,564455000,16548360.0,,-615117370.0,-647541135.0,,15258765.0,,673013010,1472219000,-1009365000.0,,,,-1232850000,-1232850000,-1929346635.0,,,,1595942635,-333404000,,,,,462854000,0.3458,1.53,1.69,1.39,1.56,0.6799999999999999,4262100.0,0.1545,0.21167,0.89167
2004,4397072000,2253380000,2143692000,0.4875,,313557000.0,502520000.0,816077000.0,,816077000,3069457000,,,598911000,1353776000,0.3079,1327615000,0.3019,-537628000,789987000,0.1797,241837000,513028000,0.1167,0.75,0.75,683657524,683657524,105557000.0,,105557000.0,1031126000.0,29604000.0,63503000.0,1229790000.0,14040922000.0,,,,5100000.0,,1507996000.0,15554018000.0,,16783808000.0,51578000.0,1496810000.0,115119000.0,,552501000.0,2100889000.0,5553843000.0,,130055000.0,1047433000.0,6731331000.0,,,8832220000.0,,65308384.0,1863389000.0,2619220000.0,3403670616.0,7951588000.0,16783808000.0,,16783808000.0,513028000,598911000,339968.0,,-661000240.0,-685662336.0,,-355904.0,,875814272,1327093000,-600903000.0,,,,-803902000,-803902000,,,,,-879456000,-879456000,,,,,726190000,0.3765,1.955,2.185,1.775,1.96,0.94,12334200.0,0.16416,0.37583,1.31583
2005,4953363000,2390421000,2562942000,0.5174,,335505000.0,537864000.0,873369000.0,,873369000,3263790000,48349521.0,447004000.0,595981000,2225011000,0.4492,1689573000,0.3411,-472425000,1217148000,0.2457,316379000,865647000,0.1748,1.27,1.27,683509869,683509869,280173000.0,155654069.0,435827069.0,1361605000.0,36070000.0,-108116069.0,1725386000.0,13613581000.0,,502518000.0,502518000.0,740000.0,298820000.0,1294121000.0,15709780000.0,,17435166000.0,77781000.0,759013000.0,106131000.0,,855172000.0,1691966000.0,5905208000.0,,133443000.0,1222001000.0,7260652000.0,,,8952618000.0,,,2470269000.0,2529771000.0,,8482548000.0,17435166000.0,,17435166000.0,865647000,595981000,-32470000.0,,-491079339.0,-610175066.0,-6466000.0,26192633.0,29140034.0,816749339,1754828000,-660373000.0,,,,-106000,-660479000,-3144380660.0,,,,2224647660,-919733000,,174616000.0,280173000.0,105557000.0,1094455000,0.4277,2.525,2.69,2.2350000000000003,2.52,1.255,24946200.0,0.5081,0.88393,2.13893
2006,5527333000,2616764000,2910569000,0.5266,,387407000.0,719185000.0,1106592000.0,,1106592000,3723356000,46325230.0,658863000.0,642171000,2455717000,0.4443,1803977000,0.3264,-614172000,1189805000,0.2153,375778000,778905000,0.1409,1.14,1.14,683509869,683509869,328206000.0,,328206000.0,1510735000.0,48889000.0,31202000.0,1919032000.0,13837498000.0,,495118000.0,495118000.0,720000.0,342654000.0,1404931000.0,16080921000.0,,17999953000.0,144167000.0,852475000.0,105552000.0,,1105294000.0,2101936000.0,5474254000.0,,146901000.0,1258380000.0,6879535000.0,,,8981471000.0,,,3080605000.0,2427499000.0,,9018482000.0,17999953000.0,,17999953000.0,778905000,642171000,-8463140.0,,,-609405860.0,,50112720.0,544142140.0,1566447140,2979060000,,,,,1536052000,1536052000,,,,,1443008000,1443008000,,,,,2979060000,0.4681,3.995,4.36,3.66,4.115,2.48,39736200.0,0.18583,1.06976,3.54976
2007,5970842000,2695696000,3275146000,0.5485,,501209000.0,639552000.0,1140761000.0,57981000.0,1198742000,3894438000,46618000.0,513375000.0,622549000,2616195000,0.4382,1515447000,0.2538,-35176000,1480271000,0.2479,431568000,1048703000,0.1756,1.53,1.53,683509869,683509869,72833000.0,392164000.0,464997000.0,1555805000.0,53141000.0,150574000.0,2224517000.0,14060073000.0,,507789000.0,507789000.0,720000.0,357226000.0,1513051000.0,16438859000.0,,18663376000.0,165267000.0,742114000.0,127735000.0,156987000.0,1390369000.0,2454737000.0,4943121000.0,,159865000.0,1321647000.0,6424633000.0,,,8879370000.0,,,,6256063000.0,,9784006000.0,18663376000.0,,18663376000.0,1048703000,622549000,-104432000.0,,-709396000.0,-400944000.0,-3307000.0,-14055000.0,-257342000.0,1358176000,2215600000,-881696000.0,,,,-32818000,-881696000,-1283201000.0,,,,86088000,-1197113000,,136791000.0,464997000.0,328206000.0,1333904000,0.5618,7.095000000000001,8.175,6.199999999999999,7.59,4.745,36831000.0,0.2145,1.28426,6.02926
2008,6838803000,3318940000,3519863000,0.5147,,1631264000.0,378810000.0,2010074000.0,340455000.0,2350529000,5669469000,88064000.0,494589000.0,617804000,1574197000,0.2302,1169334000,0.171,-707530000,461804000,0.0675,398233000,63571000,0.0093,0.09,0.09,683508000,683508000,625732000.0,,625732000.0,1344542000.0,47678000.0,220460000.0,2238412000.0,14926616000.0,,815416000.0,815416000.0,720000.0,435341000.0,1697406000.0,17875499000.0,,20113911000.0,385654000.0,1448860000.0,130410000.0,,1182405000.0,3016919000.0,5416248000.0,,141492000.0,,5557740000.0,13106817000.0,,10565996000.0,,,966960000.0,-7305232000.0,,9547915000.0,20113911000.0,,20113911000.0,63571000,617804000,-152313000.0,,-614559000.0,-301844000.0,5829000.0,,-310424000.0,2613487000,2527990000,-1555155000.0,,,,-159514000,-1555155000,-1146416000.0,,,,334316000,-812100000,,160735000.0,625732000.0,464997000.0,972835000,0.432,7.74,8.265,7.045,7.43,4.734999999999999,43646100.0,0.2135,1.49776,6.232759999999999
2009,8579519000,5087254000,3492265000,0.407,,1220444000.0,,1220444000.0,151503000.0,1371947000,6459201000,226782000.0,765197000.0,562236000,3437785000,0.4007,2120318000,0.2471,-9966000,2110352000,0.246,602605000,1507747000,0.1757,2.01,2.01,683521891,683521891,771008000.0,,771008000.0,1318734000.0,39877000.0,141504000.0,2271123000.0,50552000.0,,17057295000.0,17057295000.0,720000.0,43636000.0,819798000.0,17972001000.0,,20243124000.0,435259000.0,1009947000.0,218867000.0,,1635924000.0,3081130000.0,5548023000.0,,,3175387000.0,8723410000.0,,,11804540000.0,,,2110641000.0,-53673000.0,,8438584000.0,20243124000.0,,20243124000.0,1507747000,562236000,,,-153166000.0,-145774000.0,6758000.0,-15249000.0,8229000.0,155635000,2072452000,-1982443000.0,,,,-1954683000,-1964030000,-1896480000.0,,,,1933334000,36854000,,145276000.0,771008000.0,625732000.0,90009000,0.5737,5.285,5.58,4.51,5.415,3.63,41601600.0,0.34467,1.84243,5.47243
2010,9231027000,5194548000,4036479000,0.4373,,623943000.0,712946000.0,1336889000.0,27427000.0,1364316000,6558864000,343914000.0,789467000.0,552184000,3634407000,0.3937,2672163000,0.2895,-379407000,2292756000,0.2484,662309000,1630447000,0.1766,2.39,2.39,683148184,683148184,1989179000.0,,1989179000.0,1217765000.0,36096000.0,347081000.0,3590121000.0,249606000.0,,18546836000.0,18546836000.0,,78440000.0,885581000.0,19760463000.0,,23350584000.0,522299000.0,1242143000.0,158050000.0,,1741672000.0,3506114000.0,7022472000.0,,112962000.0,3027236000.0,10162670000.0,,,13668784000.0,,,3353857000.0,-165913000.0,,9681800000.0,23350584000.0,,23350584000.0,1630447000,552184000,,,-679847000.0,-208975000.0,3484000.0,72675000.0,-355819000.0,580265000,2083049000,-1901549000.0,,,,-2003986000,-2091369000,-1800507000.0,,,,3026998000,1226491000,,1218171000.0,1989179000.0,771008000.0,181500000,0.6025,6.675000000000001,6.955,6.225,6.6,4.615,33274500.0,0.82233,2.66476,7.27976
2011,9941637000,6030977000,3910660000,0.3934,,824342000.0,619542000.0,1443884000.0,22251000.0,1466135000,7497112000,104592000.0,435342000.0,768769000,2924857000,0.2942,2354387000,0.2368,-633641000,1720746000,0.1731,497327000,1223419000,0.1231,1.79,1.79,683509869,683509869,2149989000.0,,2149989000.0,1376108000.0,44611000.0,155125000.0,3725833000.0,356468000.0,,20141677000.0,20141677000.0,52585000.0,179463000.0,758958000.0,21489151000.0,,25214984000.0,255557000.0,1630010000.0,181122000.0,,2083101000.0,3968668000.0,6966285000.0,,,3734135000.0,10700420000.0,,,14669088000.0,,6203688000.0,4217953000.0,-179631000.0,303886000.0,10545896000.0,25214984000.0,,25214984000.0,1223419000,768769000,,,-337956000.0,-358516000.0,-8519000.0,145451000.0,-100386000.0,1062826000,2717058000,-2211119000.0,,,,-1864594000,-2008278000,-1979099000.0,,,,1431129000,-547970000,,160810000.0,2149989000.0,1989179000.0,505939000,0.5366,9.38,9.715,8.455,9.44,7.26,32523000.0,0.0,2.66476,9.92476
