,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1996,2500000,500000,2000000,0.8,3800000,3300000.0,,3300000.0,500000.0,7600000,8100000,,,500000,-3700000,-1.48,-5600000,-2.24,1500000,,,,-4200000,-1.68,-0.55,-0.55,7699000,7699000,14200000,,14200000,,500000,22600000,37300000,1000000,,,,,,100000.0,1100000,,38400000,500000,200000.0,,,700000,1400000,300000.0,,,100000.0,400000,,,1800000,,,-31300000,-2300000.0,70200000,36600000,38400000,,38400000,-4200000,500000,,,,,-100000.0,,35900000,100000,-3600000,-400000,,-26300000.0,6000000.0,,-20700000,,35200000.0,,,-300000,34900000,,34900000,,3600000,-4000000,14.0,16.0,12.75,14.0,14.0,592900.0,0,0,14.0
1997,9500000,5100000,4400000,0.4632,7600000,4700000.0,,4700000.0,1100000.0,13400000,18500000,,,1100000,-7500000,-0.7895,-9000000,-0.9474,1700000,,,,-8600000,-0.9053,-0.77,-0.77,11144000,11144000,5200000,,5200000,2200000.0,2700000,19900000,30000000,5000000,,15000000.0,15000000.0,,,200000.0,20200000,,50200000,600000,,,,13900000,14500000,,,,100000.0,100000,,,14600000,,,-39900000,-2500000.0,78000000,35600000,50200000,,50200000,-8600000,1100000,,,-20400000.0,,,,15500000,22400000,-5500000,-1300000,,-14800000.0,27600000.0,-5800000.0,5700000,,200000.0,,,-9400000,-9200000,,-9200000,,14200000,-6800000,5.25,6.315,4.75,5.44,5.44,669450.0,0,0,5.44
1998,33500000,18200000,15300000,0.4567,5700000,10800000.0,,10800000.0,2100000.0,18600000,36800000,,,2100000,-600000,-0.0179,-3300000,-0.0985,600000,-2700000.0,-0.0806,200000.0,-2900000,-0.0866,-0.23,-0.23,12773000,13333333,9200000,,9200000,2800000.0,4700000,3100000,19800000,8300000,,14300000.0,14300000.0,,,,22600000,,42400000,1400000,200000.0,,,4400000,6000000,2700000.0,,,,2700000,,,8700000,,,-42800000,-3400000.0,79900000,33700000,42400000,,42400000,-2900000,2100000,,,-1700000.0,,-2000000.0,,13800000,-900000,-3400000,-4500000,,-5000000.0,13500000.0,100000.0,4100000,,1100000.0,,,2200000,3300000,,3300000,,5200000,-7900000,5.125,6.19,4.25,5.595000000000001,5.595000000000001,387550.0,0,0,5.595000000000001
1999,35400000,19300000,16100000,0.4548,5800000,11200000.0,,11200000.0,2200000.0,19200000,38500000,,,2200000,-500000,-0.0141,-3100000,-0.0876,400000,-2700000.0,-0.0763,100000.0,-2800000,-0.0791,-0.21,-0.21,13273000,13273000,3200000,,3200000,3000000.0,7600000,2400000,16200000,11000000,,13500000.0,13500000.0,,,,24500000,,40700000,1700000,100000.0,,,4500000,6300000,2600000.0,,,,2600000,,,8900000,,77300000.0,-45500000,-4200000.0,4200000,31800000,40700000,,40700000,-2800000,2200000,,,-3900000.0,,-3000000.0,,9900000,900000,-3600000,-4100000,,,1000000.0,,-3100000,,500000.0,,,200000,700000,,-6000000,3200000.0,9200000,-7700000,4.279999999999999,5.720000000000001,3.875,4.220000000000001,4.220000000000001,393050.0,0,0,4.220000000000001
2000,197200000,167200000,30000000,0.1521,3400000,26900000.0,,28879000.0,-1379000.0,30900000,198100000,,,6066000,2066000,0.0105,-213000,-0.0011,-1887000,-2100000.0,-0.0106,,-4000000,-0.0203,-0.25,-0.25,15796000,15796000,8600000,2700000.0,11300000,29900000.0,12800000,17300000,71300000,16300000,22800000.0,15400000.0,38200000.0,,,2400000.0,56900000,,128200000,32400000,8700000.0,,,17300000,58400000,14200000.0,,,3400000.0,17600000,,,76000000,,92600000.0,-49500000,-6800000.0,15900000,52200000,128200000,,128200000,-4000000,6066000,,,3000000.0,,-2387000.0,,12900000,-58000,5008000,-5338000,-6793000.0,,,-3492000.0,-15623000,,9857000.0,,,7144000,17001000,,6386000,9589000.0,3203000,-330000,5.705,6.345,4.625,5.5,5.5,397500.0,0,0,5.5
2001,190600000,162800000,27800000,0.1459,3300000,27400000.0,,26966000.0,434000.0,30700000,193500000,,,5430000,-2470000,-0.013,-2647000,-0.0139,-2153000,-4800000.0,-0.0252,,-7900000,-0.0414,-0.48,-0.48,16371000,16371000,8700000,1300000.0,10000000,18600000.0,14600000,16700000,59900000,20000000,24400000.0,12700000.0,37100000.0,,,3100000.0,60200000,,120100000,20600000,15600000.0,,2622000.0,15778000,54600000,12800000.0,,,2900000.0,15700000,,,70300000,,93200000.0,-57400000,-9400000.0,23400000,49800000,120100000,,120100000,-7900000,5430000,,,-7600000.0,,-1858000.0,,5300000,2501000,-7569000,-6961000,-257000.0,,,3223000.0,-3995000,,5537000.0,,,6086000,11623000,,59000,8695000.0,8636000,-14530000,3.925,4.165,3.31,3.88,3.88,495150.0,0,0,3.88
2002,183200000,151800000,31400000,0.1714,3500000,26100000.0,,26418000.0,-218000.0,29700000,181500000,,,3500000,2000000,0.0109,1258000,0.0069,-558000,700000.0,0.0038,,-1500000,-0.0082,-0.1,-0.1,18172000,18172000,7800000,1600000.0,9400000,23400000.0,10100000,3600000,46500000,19900000,25700000.0,11700000.0,37400000.0,,,4000000.0,61300000,,107800000,18400000,12291000.0,,,12509000,43200000,5300000.0,,,3300000.0,8600000,,,51800000,14461000.0,100800000.0,-59300000,-12300000.0,12302000,55963000,107763000,37000.0,107800000,-1500000,3500000,,,-2000000.0,,4518000.0,,3300000,-101000,-101000,-2546000,-491000.0,,,10554000.0,7517000,,7611000.0,,,-15873000,-8262000,,-846000,7849000.0,8695000,-2647000,3.7,3.91,3.125,3.465,3.465,551150.0,0,0,3.465
2003,112300000,91600000,20700000,0.1843,2100000,15200000.0,,,16300000.0,18400000,110000000,,,2040000,3840000,0.0342,2300000,0.0205,-300000,2000000.0,0.0178,,1800000,0.016,0.09,0.08,21106000,22856000,3700000,100000.0,3800000,19700000.0,11700000,4000000,39200000,18500000,26100000.0,11700000.0,37800000.0,,,1400000.0,57700000,,96900000,17800000,9619000.0,,719000.0,5162000,33300000,3900000.0,,,1800000.0,5700000,,,39000000,5531000.0,110100000.0,-57700000,-13700000.0,13672000,57903000,96903000,-3000.0,96900000,1800000,2040000,,-295000.0,2600000.0,1727000.0,-2140000.0,2428000.0,5900000,-4005000,2140000,-1236000,-383000.0,,,9000.0,-1610000,-1730000.0,149000.0,150000.0,-219000.0,-3030000,-4680000,,-4150000,3650000.0,7800000,900000,3.375,3.99,3.065,3.5,3.5,608550.0,0,0,3.5
2004,192100000,162300000,29800000,0.1551,3500000,22300000.0,,22004000.0,196000.0,25700000,188000000,,,3705000,6605000,0.0344,4055000,0.0211,-655000,3400000.0,0.0177,,2900000,0.0151,0.11,0.11,21396000,23556000,6500000,,6500000,16800000.0,11200000,1500000,36000000,18300000,26000000.0,11700000.0,37700000.0,,,1000000.0,57000000,,93000000,15400000,6822000.0,,807000.0,4071000,27100000,2200000.0,,,2200000.0,4400000,,,31500000,,116800000.0,-55300000,-16000000.0,16049000,61549000,93049000,-49000.0,93000000,2900000,3705000,,,3000000.0,,250000.0,,8900000,-1672000,7933000,-3393000,,,,2022000.0,-1371000,,849000.0,,,-4652000,-3803000,,2759000,6458000.0,3699000,4540000,6.67,7.35,5.79,6.84,6.84,1345950.0,0,0,6.84
2005,205200000,173300000,31900000,0.1555,2500000,23400000.0,,23412000.0,-12000.0,25900000,199200000,,,3467000,8867000,0.0432,6017000,0.0293,-217000,5800000.0,0.0283,,5400000,0.0263,0.23,0.21,23705000,24614000,12900000,2000000.0,14900000,16400000.0,9900000,3200000,44400000,17300000,26000000.0,11600000.0,37600000.0,,,800000.0,55700000,,100100000,18300000,548000.0,,557000.0,4095000,23500000,2500000.0,,,2000000.0,4500000,,,28000000,,122000000.0,-49900000,-15900000.0,15860000,72060000,100060000,40000.0,100100000,5400000,3467000,,,12000000.0,,1310000.0,,20900000,-7819000,13048000,-3658000,,-1968000.0,,430000.0,-5196000,,5159000.0,,,-6598000,-1439000,,6413000,12871000.0,6458000,9390000,6.775,7.47,6.1850000000000005,6.779999999999999,6.779999999999999,1131850.0,0,0,6.779999999999999
