,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1993,20946000000,,,,,,,,,,3361000000,,82000000.0,26000000,1485000000,0.0709,,,3544000000.0,,,75000000,1302000000,0.0622,1.5,1.5,900000000,900000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302000000,26000000.0,-143000000.0,,,303000000.0,,,,1440000000,2625000000,-76000000.0,,-17243000000,13348000000,-73000000.0,-4044000000,-1800000000.0,2287000000.0,,-362000000,1249000000,1374000000,,-45000000,81000000,126000000.0,2549000000,15.56,16.06,14.06,15.5,7.75,15723600.0,0.18,0.18,7.93
1994,21464000000,,,,,,,,,,3257000000,,59000000.0,52000000,339000000,0.0158,,,3603000000.0,,,-256000000,484000000,0.0225,0.54,0.54,899649000,899649000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484000000,52000000.0,-173000000.0,,,-352000000.0,,,,1707000000,2070000000,-132000000.0,,-13865000000,11140000000,178000000.0,-2679000000,,,,-324000000,920000000,596000000,,-13000000,68000000,81000000.0,1938000000,12.25,13.25,11.66,12.03,6.1850000000000005,10294100.0,0.36,0.54,6.7250000000000005
1995,23008000000,,,,,,,,,,2215000000,,72000000.0,-3000000,2546000000,0.1107,,,4100000000.0,,,573000000,1904000000,0.0828,2.13,2.12,898990000,898990000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904000000,-3000000.0,122000000.0,,,-676000000.0,,,,705000000,2728000000,-106000000.0,,-16721000000,12968000000,-142000000.0,-4001000000,-2000000.0,784000000.0,-60000000.0,-350000000,935000000,1307000000,,34000000,90000000,56000000.0,2622000000,15.035,16.315,14.565,15.41,8.11,26812200.0,0.585,1.125,9.235
1996,24299000000,,,,,,,,,,21630000000,,76000000.0,-19000000,2751000000,0.1132,,,,2669000000.0,0.1098,619000000,2075000000,0.0854,2.31,2.31,896400000,897400000,116000000.0,1278000000.0,1394000000.0,2691000000.0,,,,714000000.0,,,,,,,,74508000000.0,74508000000.0,,,,,59072000000.0,59072000000.0,1386000000.0,,,-152000000.0,1234000000.0,3218000000.0,,61056000000.0,,5000000.0,8958000000.0,,4489000000.0,13452000000.0,74508000000.0,,74508000000.0,2075000000,-19000000.0,250000000.0,,-59072000000.0,57000000.0,,,-59072000000.0,59802000000,3036000000,-126000000.0,378000000.0,-22973000000,22221000000,-2883000000.0,-3383000000,-3000000.0,750000000.0,-1086000000.0,-378000000,1090000000,373000000,,26000000,116000000,90000000.0,2910000000,22.005,23.315,21.065,22.345,12.295,43096400.0,0.85,1.975,14.27
1997,24949000000,,,,,,,,,,20515000000,,100000000.0,-22000000,4507000000,0.1806,,,,4434000000.0,0.1777,1324000000,3105000000,0.1245,3.58,3.56,868000000,873000000,220000000.0,687000000.0,907000000.0,2959000000.0,,,,741000000.0,,,,,,,,80918000000.0,80918000000.0,,199000000.0,,,62862000000.0,63061000000.0,1497000000.0,,381000000.0,-381000000.0,1497000000.0,3744000000.0,,65308000000.0,,5000000.0,11646000000.0,,3959000000.0,15610000000.0,80918000000.0,,80918000000.0,3105000000,-22000000.0,172000000.0,,-3989000000.0,200000000.0,,,-63061000000.0,4076000000,3342000000,-150000000.0,138000000.0,-25303000000,23756000000,39000000.0,-1520000000,,,-1358000000.0,-323000000,-37000000,-1718000000,,104000000,220000000,116000000.0,3192000000,36.53,39.0,34.985,36.67,20.605,35380400.0,0.48,2.455,23.059999999999995
1998,25879000000,,,,,,,,,,21134000000,,118000000.0,-22000000,4812000000,0.1859,,,,4745000000.0,0.1834,1422000000,3294000000,0.1273,3.96,3.94,832200000,836600000,258000000.0,2477000000.0,2735000000.0,3082000000.0,,,,803000000.0,,,,,,,,87691000000.0,87691000000.0,,393000000.0,,,67955000000.0,68348000000.0,1353000000.0,,461000000.0,-461000000.0,1353000000.0,3456000000.0,,70451000000.0,,9000000.0,14490000000.0,,2741000000.0,17240000000.0,87691000000.0,,87691000000.0,3294000000,-22000000.0,,,-5287000000.0,176000000.0,,,-68348000000.0,4906000000,2891000000,-188000000.0,-226000000.0,-26101000000,25243000000,-95000000.0,-1367000000,-300000000.0,,-1489000000.0,-443000000,746000000,-1486000000,,38000000,258000000,220000000.0,2703000000,45.045,47.91,41.125,43.655,24.825000000000003,47669600.0,0.54,2.995,27.820000000000004
1999,26959000000,,,,,,,,,,23052000000,,357000000.0,-17000000,4208000000,0.1561,,,,3907000000.0,0.1449,1148000000,2720000000,0.1009,3.4,3.38,800200000,803800000,254000000.0,2422000000.0,2676000000.0,3927000000.0,,,,916000000.0,,,,,,,,98119000000.0,98119000000.0,,665000000.0,,,77703000000.0,78368000000.0,2186000000.0,,,,2186000000.0,5336000000.0,,81518000000.0,,9000000.0,16728000000.0,,,16601000000.0,98119000000.0,,98119000000.0,2720000000,-17000000.0,,,-10020000000.0,216000000.0,,,-78368000000.0,9584000000,2267000000,-212000000.0,-971000000.0,-40492000000,37121000000,1942000000.0,-2612000000,,,-2173000000.0,-471000000,2985000000,341000000,,-4000000,254000000,258000000.0,2055000000,36.25,38.595,34.375,35.755,20.65,57981050.0,0.6,3.595,24.245
2000,29134000000,,,,,,,,,,26087000000,,229000000.0,-47000000,3188000000,0.1094,,,,3047000000.0,0.1046,795000000,2211000000,0.0759,2.97,2.95,744000000,748700000,222000000.0,1831000000.0,2053000000.0,3802000000.0,,96706000000.0,102561000000.0,1000000000.0,1247000000.0,,1247000000.0,,,,2247000000.0,,104808000000.0,,219000000.0,,,83276000000.0,83495000000.0,3112000000.0,,348000000.0,-348000000.0,3112000000.0,6974000000.0,,87357000000.0,,9000000.0,18433000000.0,,,17451000000.0,104808000000.0,,104808000000.0,2211000000,-47000000.0,,,97434000000.0,-506000000.0,,,19066000000.0,-97867000000,1731000000,-300000000.0,,-41502000000,39027000000,,-2775000000,,,-1783000000.0,-502000000,3297000000,1012000000,,-32000000,222000000,254000000.0,1431000000,25.315,29.315,22.625,27.03,15.945,56300550.0,0.68,4.275,20.22
2001,28865000000,,,,,,,,,,27580000000,,248000000.0,-106000000,1373000000,0.0476,,,,1285000000.0,0.0445,73000000,1158000000,0.0401,1.61,1.6,720200000,723300000,263000000.0,1908000000.0,2171000000.0,3976000000.0,,100760000000.0,106907000000.0,984000000.0,1284000000.0,,1284000000.0,,,,2268000000.0,,109175000000.0,,227000000.0,,,87858000000.0,88085000000.0,3694000000.0,,137000000.0,-137000000.0,3694000000.0,7588000000.0,,91979000000.0,,9000000.0,19044000000.0,,,17196000000.0,109175000000.0,,109175000000.0,1158000000,-106000000.0,,,-244000000.0,-333000000.0,,23000000.0,18822000000.0,1483000000,2291000000,-186000000.0,-16000000.0,-36601000000,32443000000,,-4360000000,-3000000.0,,-1271000000.0,-535000000,3919000000,2110000000,,41000000,263000000,222000000.0,2105000000,39.84,42.195,33.16,38.115,22.955,51466500.0,0.76,5.035,27.99
2002,29579000000,,,,,,,,,,28039000000,,278000000.0,-62000000,1415000000,0.0478,,,,1540000000.0,0.0521,65000000,1134000000,0.0383,1.6,1.6,707100000,709900000,462000000.0,2215000000.0,2677000000.0,4075000000.0,,108758000000.0,115510000000.0,989000000.0,927000000.0,,927000000.0,83050000000.0,,-83050000000.0,1916000000.0,,117426000000.0,,279000000.0,,,95548000000.0,95827000000.0,3961000000.0,,259000000.0,-259000000.0,3961000000.0,8122000000.0,,99988000000.0,,9000000.0,19584000000.0,1733000000.0,-3888000000.0,17438000000.0,117426000000.0,,117426000000.0,1134000000,-62000000.0,,,861000000.0,-289000000.0,,948000000.0,19683000000.0,2490000000,4423000000,-239000000.0,,-35808000000,27039000000,,-9008000000,-338000000.0,,-446000000.0,-582000000,6150000000,4784000000,,199000000,462000000,263000000.0,4184000000,37.45,38.89,35.4,37.495000000000005,23.14,47436200.0,0.84,5.875,29.015
