,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2007,13105019.0,,,,,4126663.0,,4126663.0,-126663.0,4000000.0,,12735843.0,2073311.0,7814.0,10946821.0,0.8353,,,,8865696.0,0.6765,52598.0,8813098.0,0.6725,1.31,1.31,6728733.0,6728733.0,21787750.0,,21787750.0,305159.0,,,,34166.0,,,,114374218.0,,,,136179326.0,136179326.0,698735.0,,52598.0,,5001265.0,5700000.0,37010000.0,,1760259.0,-1770259.0,37000000.0,74006973.0,,42706973.0,,6804.0,,6516360.0,86949189.0,93472353.0,136179326.0,,136179326.0,8813098.0,7814.0,1760259.0,,-5700000.0,,,92439.0,-5700000.0,-52724284.0,-47843113.0,-41980.0,,,,,-41980.0,,64728037.0,,-3716000.0,6104304.0,67116341.0,,19231248.0,21787750.0,2556502.0,-47885093.0,13.98,14.8,13.02,13.65,3.14,272800.0,0.98,0.98,4.12
2008,17131647.0,,,,,6254096.0,,6254096.0,745904.0,7000000.0,,21359498.0,4227851.0,16681.0,12016043.0,0.7014,,,-2850767.0,7771511.0,0.4536,133010.0,7638501.0,0.4459,1.11,1.11,6877669.0,6877669.0,27193287.0,,27193287.0,679828.0,,,,48020.0,,,,182105291.0,,,,213667161.0,213667161.0,1881761.0,,30436.0,,5218239.0,7100000.0,115110000.0,,843947.0,-853947.0,115100000.0,230241998.0,,122241998.0,,6917.0,2115157.0,1466303.0,87836786.0,91425163.0,213667161.0,,213667161.0,7638501.0,16681.0,769519.0,275311.0,-1400000.0,,,1183026.0,-7100000.0,-67927200.0,-60627188.0,-30535.0,,,,,-30535.0,,,,-9235216.0,75298476.0,66063260.0,,5405537.0,27193287.0,21787750.0,-60657723.0,11.755,12.715,10.9,11.715,2.92,309200.0,1.44,2.42,5.34
2009,20861391.0,,,,,6448999.0,,6448999.0,551001.0,7000000.0,,27761982.0,6900591.0,22548.0,11109683.0,0.5325,,,-9862030.0,4186544.0,0.2007,149841.0,4036703.0,0.1935,0.47,0.47,8593143.0,8593143.0,55200421.0,,55200421.0,676961.0,,,,28666.0,,,,201317970.0,,,,261051300.0,261051300.0,2333952.0,,59178.0,,7766048.0,10100000.0,121910000.0,75000.0,577267.0,-662267.0,121900000.0,,,131952108.0,,11703.0,1070452.0,-8752222.0,136769259.0,129099192.0,261051300.0,,261051300.0,4036703.0,22548.0,-266680.0,701601.0,-3000000.0,,,452191.0,-10100000.0,-14868258.0,-13374086.0,-3194.0,,,,,-3194.0,,47332682.0,-66900.0,-12322468.0,6441100.0,41384414.0,,28007134.0,55200421.0,27193287.0,-13377280.0,10.73,12.21,10.125,10.915,3.1950000000000003,882050.0,1.67,4.09,7.285
2010,28635482.0,,,,,7689015.0,,7689015.0,310985.0,8000000.0,,35985494.0,7350012.0,19554.0,32980855.0,1.1517,,,5461816.0,25611289.0,0.8944,220740.0,25390549.0,0.8867,1.99,1.99,12763243.0,12763243.0,54820222.0,,54820222.0,867627.0,,,,47647.0,,,,325990593.0,,,,388045494.0,388045494.0,2388505.0,,197979.0,,2711495.0,5100000.0,202464866.0,37500.0,208587.0,-210953.0,202500000.0,,,207566335.0,,14929.0,,-3138525.0,183602755.0,180479159.0,388045494.0,,388045494.0,25390549.0,19554.0,-368680.0,1151576.0,5000000.0,,,54553.0,-5100000.0,-128645133.0,-97452134.0,-38535.0,,,,,-38535.0,-22300000.0,41212968.0,-234912.0,-20914748.0,99347162.0,97110470.0,,-380199.0,54820222.0,55200421.0,-97490669.0,14.65,16.01,14.010000000000002,15.115,5.1,1834250.0,1.65,5.74,10.84
2011,70590930.0,,,,,11965985.0,,11965985.0,34015.0,12000000.0,,63363981.0,10114011.0,27295.0,67820759.0,0.9608,,,,57679453.0,0.8171,908416.0,56771037.0,0.8042,2.9,2.9,19555268.0,19555268.0,66868340.0,,66868340.0,1883395.0,,,,58304.0,,,,507078575.0,,,,583194821.0,583194821.0,3521932.0,,1402866.0,,6178068.0,9700000.0,239237504.0,,628742.0,-666246.0,239200000.0,478407866.0,,248907866.0,,22775.0,,9119425.0,325144755.0,334286955.0,583194821.0,,583194821.0,56771037.0,27295.0,420155.0,1909808.0,-4600000.0,,,1133427.0,-9700000.0,-172741049.0,-118212754.0,-37952.0,,,,,-37952.0,-24900000.0,128636252.0,-643308.0,-32370760.0,59576640.0,130298824.0,,12048118.0,66868340.0,54820222.0,-118250706.0,18.095,19.225,17.235,18.085,6.66,3208100.0,1.77,7.51,14.17
2012,76908519.0,,,,,16293172.0,,16293172.0,,16293172.0,,90368467.0,16412898.0,33038.0,77061283.0,1.002,,,2952950.0,60615347.0,0.7881,551830.0,60063517.0,0.781,2.25,2.25,26740776.0,26740776.0,72300423.0,,72300423.0,2650178.0,,,,55535.0,,,,706802723.0,,,,794535412.0,794535412.0,9542144.0,,3210989.0,,4557856.0,14100000.0,149500000.0,,1342456.0,212257544.0,363100000.0,726200168.0,,377200168.0,,27285.0,6783161.0,13985862.0,396538936.0,417335244.0,794535412.0,,794535412.0,60063517.0,33038.0,713714.0,3030757.0,-4400000.0,-766783.0,,-385358.0,-14100000.0,-190001871.0,-130560845.0,-30269.0,,,,,-30269.0,-81810000.0,77122974.0,-2885904.0,-51789022.0,195385149.0,136023197.0,,5432083.0,72300423.0,66868340.0,-130591114.0,21.575000000000003,23.78,20.595,22.855,9.365,4741850.0,2.02,9.53,18.895
2013,101016326.0,,,,,19264885.0,,19264885.0,,19264885.0,,101028365.0,20234583.0,40151.0,102026175.0,1.01,,,,81751441.0,0.8093,539561.0,81211880.0,0.8039,2.94,2.94,27576302.0,27576302.0,133304346.0,,133304346.0,5255760.0,,,,60525.0,,,,664373189.0,,,,814889080.0,814889080.0,10511573.0,,1064544.0,,4588427.0,15100000.0,354006457.0,,3514376.0,-3520833.0,354000000.0,,,369096950.0,,27697.0,8610735.0,36721540.0,400432158.0,445792130.0,814889080.0,,814889080.0,81211880.0,40151.0,2171920.0,3980708.0,-1000000.0,,,-118929.0,-15100000.0,40954744.0,127359403.0,-45141.0,,,,,-45141.0,-20500000.0,,,-56735702.0,10925363.0,-66310339.0,,61003923.0,133304346.0,72300423.0,127314262.0,29.0,29.97,27.485,28.73,12.825,3792750.0,2.16,11.69,24.515
2014,52799896.0,,,,,21315182.0,,21315182.0,,21315182.0,,104511683.0,21180153.0,48363.0,52713230.0,0.9984,,,,31484714.0,0.5963,3122266.0,28362448.0,0.5372,0.95,0.95,29775099.0,29775099.0,78759026.0,,78759026.0,7409105.0,,,,108753.0,,,,887223122.0,,,,984105928.0,984105928.0,10509910.0,,2506031.0,,5790090.0,16300000.0,436899689.0,,3363669.0,-12263358.0,428000000.0,864979299.0,,453279299.0,,32950.0,12926514.0,-24252829.0,542119994.0,530826629.0,984105928.0,,984105928.0,28362448.0,48363.0,-150707.0,5840464.0,-1200000.0,-2153345.0,,347592.0,-16300000.0,-221151733.0,-188251165.0,-96591.0,,,,,-96591.0,-40000000.0,127730614.0,-2608031.0,-74290996.0,122970849.0,133802436.0,,-54545320.0,78759026.0,133304346.0,-188347756.0,26.465,27.695,25.71,26.16,12.53,5189050.0,2.56,14.25,26.78
2015,71144789.0,,,,,22903509.0,,22903509.0,,22903509.0,,102945678.0,26754001.0,60244.0,75055525.0,1.055,,,,48241280.0,0.6781,384028.0,47857252.0,0.6727,1.44,1.44,33234319.0,33234319.0,52615418.0,,52615418.0,4892146.0,,,,105698.0,,,,977276716.0,,,,1039317490.0,1039317490.0,11177984.0,,735498.0,,5722016.0,16900000.0,514047936.0,,4988317.0,-5036253.0,514000000.0,1028049735.0,,530949735.0,,33375.0,16127141.0,-57035200.0,549242439.0,508367755.0,1039317490.0,,1039317490.0,47857252.0,60244.0,1624648.0,6989341.0,-600000.0,2516959.0,,349233.0,-16900000.0,-87165641.0,-31234156.0,-57189.0,,,,,-57189.0,-213000000.0,,-2552679.0,-74752788.0,295453204.0,5147737.0,,-26143608.0,52615418.0,78759026.0,-31291345.0,22.13,23.445,20.335,22.08,11.615,3415600.0,0.74,14.99,26.605
2016,62773789.0,,,,,4406303.0,,4406303.0,23675809.0,28082112.0,,102973135.0,26720572.0,70108.0,61482357.0,0.9794,,,,34691677.0,0.5526,435245.0,34256432.0,0.5457,0.94,0.94,36405024.0,36405024.0,107087663.0,,107087663.0,10189788.0,,,,106494.0,,,,1037907181.0,,,,1159650656.0,1159650656.0,10794184.0,,489691.0,,2505816.0,13300000.0,535156822.0,,2053701.0,-2010523.0,535200000.0,,,548494398.0,,40401.0,5884512.0,-81603709.0,686835054.0,611156258.0,1159650656.0,,1159650656.0,34256432.0,70108.0,-2934616.0,10331464.0,3600000.0,-5297642.0,,282470.0,-13300000.0,-68459294.0,-23135906.0,-70904.0,,,,,-70904.0,-117100000.0,129126224.0,-4449563.0,-66476054.0,136578448.0,77679055.0,,54472245.0,107087663.0,52615418.0,-23206810.0,19.35,20.055,18.105,19.3,10.93,4490400.0,1.89,16.88,27.81
2017,-6273266.0,,,,,5370046.0,,5370046.0,16135739.0,21505785.0,,109672428.0,29261030.0,65857.0,1547836.0,-0.2467,,,,-27779051.0,4.4282,871410.0,-28650461.0,4.5671,-0.62,-0.62,46497977.0,46497977.0,191849697.0,,191849697.0,7806887.0,,,,81149.0,,,,1016284346.0,,,,1223063612.0,1223063612.0,13860689.0,,796111.0,,2139311.0,16000000.0,565799910.0,,1331528.0,-1331438.0,565800000.0,,,581788238.0,,47741.0,8305431.0,-190692679.0,823614881.0,641275374.0,1223063612.0,,1223063612.0,-28650461.0,65857.0,-722173.0,6022861.0,-2700000.0,2382901.0,,540.0,-16000000.0,33950977.0,7967061.0,-40512.0,,,,,-40512.0,-114194139.0,131996144.0,-2180295.0,-77069133.0,138282908.0,76835485.0,,84762034.0,191849697.0,107087663.0,7926549.0,17.799999999999997,18.055,17.25,17.465,10.61,7317950.0,1.65,18.53,29.14
2018,-63035920.0,,,,,16177534.0,,16177534.0,36000854.0,52178388.0,,74160168.0,23887331.0,27414.0,-91299563.0,1.4484,,,,-115214308.0,1.8278,-932172.0,-114282136.0,1.813,-2.29,-2.29,49897085.0,49897085.0,12426982.0,,12426982.0,28918698.0,,,,,,,,1121855745.0,,,,1167577075.0,1167577075.0,6076774.0,570000000.0,,,-541476774.0,34600000.0,570000000.0,,,,570000000.0,1140009788.0,,604609788.0,,51284.0,-321978246.0,,884894249.0,562967287.0,1167577075.0,,1167577075.0,-114282136.0,27414.0,,14229633.0,-18600000.0,-5991755.0,,-9913555.0,-34600000.0,-79662218.0,-198287307.0,,,,,31499.0,31499.0,-576703253.0,99839845.0,-51002289.0,-21074312.0,567773102.0,18833093.0,,-179422715.0,12426982.0,191849697.0,-198287307.0,10.845,11.425,10.16,10.745,7.68,8033700.0,2.21361,20.74361,28.42361
2019,65415297.0,,,,,6441095.0,,6441095.0,442238.0,6883333.0,,73486781.0,26100941.0,,84632905.0,1.2938,,,,58531964.0,0.8948,340330.0,58191634.0,0.8896,1.16,1.16,50185300.0,50185300.0,21991565.0,,21991565.0,50520788.0,,,,,,,,1173643807.0,,,,1252634838.0,1252634838.0,7683086.0,,,,4924154.0,12607240.0,,,,669152890.0,669152890.0,,,681760129.0,,48951.0,-282940612.0,,853766370.0,570874709.0,1252634838.0,,1252634838.0,58191634.0,,,,21992760.0,,,,-12607240.0,-111688870.0,-31504476.0,,,,,,,-569380949.0,,-23356506.0,-26927706.0,660734220.0,41069059.0,,9564583.0,21991565.0,12426982.0,-31504476.0,9.875,10.13,9.79,9.92,8.045,3253900.0,0.54,21.28361,29.32861
2020,17160672.0,,71031000.0,4.1392,,5793880.0,,5793880.0,3137109.0,8930989.0,39973000.0,66947829.0,19812711.0,10161326.0,38203720.0,2.2262,,,-22828317.0,8229683.0,0.4796,52890.0,8176793.0,0.4765,0.17,0.17,48575139.0,48575139.0,59163004.0,,59163004.0,69030225.0,,-65542229.0,62651000.0,,,,,1539232058.0,,,,1614387745.0,1677038745.0,8264717.0,,,,-2199717.0,6065000.0,,,,,,953169221.0,,959234221.0,,65316.0,-309967839.0,,1027707047.0,717804524.0,1677038745.0,,1677038745.0,8176793.0,10161326.0,,,69193240.0,,,,56586000.0,-305661846.0,-218130487.0,,,,,,,-694205343.0,160354027.0,-7130632.0,-31325222.0,860933553.0,288626383.0,,70495896.0,92487461.0,21991565.0,-218130487.0,8.02,8.594999999999999,7.455,7.970000000000001,6.885,3326700.0,0.65,21.933609999999994,28.818609999999996
2021,86788953.0,,,,,9095185.0,,9095185.0,,9095185.0,,113435974.0,33013665.0,,110707433.0,1.2756,,,18725934.0,77693768.0,0.8952,8339.0,77685429.0,0.8951,1.6,1.6,48575139.0,48575139.0,49987222.0,,49987222.0,253376534.0,,,,,,,,1850260330.0,,,,2160906341.0,2160906341.0,8045094.0,,,,,,1372745552.0,,,,1372745552.0,2791721130.0,,1418975578.0,,65316.0,-285821321.0,,,741930763.0,2160906341.0,,2160906341.0,77685429.0,,,,-11118568.0,,,,,-463119297.0,-396552436.0,,,,,,,-506580035.0,,,-53559190.0,948457800.0,388318575.0,,-8233861.0,84253600.0,92487461.0,-396552436.0,10.56,10.835,10.19,10.64,9.93,4627750.0,0.8200000000000001,22.753609999999995,32.683609999999994
