,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2007,10.0,,10.0,1.0,,3113019.0,1005709.0,4118728.0,2231056.0,6349784.0,,,2208298.0,150012.0,-3842349,-384234.9,-6349774.0,-634977.4,149115.0,-6200659,-620065.9,,-6200659,-620065.9,-0.08,-0.08,74128983,74128983,64036478.0,,64036478.0,3001984.0,,90748.0,67129210.0,25095934.0,,,,,,,25095934.0,,92225144.0,5098556.0,,,,668323.0,5766879.0,,,,369782.0,369782.0,,,6136661.0,,131938908.0,-46474951.0,624526.0,,86088483.0,92225144.0,,92225144.0,-6200659,150012.0,,,,,,,,3082391,-2968256.0,-5024297.0,,-2581267.0,,-2202257.0,-6938402.0,-11207150.0,78098874.0,,,,66891724.0,-134162.0,56850905.0,64036478.0,7185573.0,-7992553.0,0.8488,8.8,11.5,7.3,9.2,9.2,496130.0,0,0,9.2
2008,,,,,,11539000.0,2531000.0,14070000.0,3173000.0,17243000.0,,,5011000.0,294000.0,-15462000,-inf,-17243000.0,-inf,-4238000.0,-21481000,-inf,,-21481000,-inf,-0.2,-0.2,104737300,104737300,244083000.0,,244083000.0,2546000.0,,804000.0,247433000.0,66350000.0,,620000.0,620000.0,,,33584000.0,100554000.0,,347987000.0,12266000.0,,,,624000.0,12890000.0,77176000.0,,,36658000.0,113834000.0,,,126724000.0,,285624000.0,-67957000.0,3596000.0,,221263000.0,347987000.0,,347987000.0,-21481000,294000.0,,,,,,,,-4237000,-25424000.0,-38953000.0,,,,-3939000.0,-38953000.0,,257356000.0,,,-12901000.0,244455000.0,-31000.0,180047000.0,244083000.0,64036000.0,-64377000.0,0.9579,10.65,12.2,9.05,10.8,10.8,240165.0,0,0,10.8
2009,,,,,,17476000.0,4268000.0,21744000.0,11959000.0,33703000.0,,,6876000.0,639000.0,-20607000,-inf,-33703000.0,-inf,4421000.0,-29282000,-inf,,-29282000,-inf,-0.25,-0.25,116124164,116124164,16710000.0,,16710000.0,2349000.0,,898000.0,19957000.0,176968000.0,,15000.0,15000.0,,,21009000.0,197992000.0,,217949000.0,7730000.0,,,,6349000.0,14079000.0,,,,5832000.0,5832000.0,,,19911000.0,,288314000.0,-97239000.0,6963000.0,,198038000.0,217949000.0,,217949000.0,-29282000,639000.0,,,,,,,,1104000,-27539000.0,-106537000.0,,,,-518000.0,-104927000.0,,,,,4924000.0,4924000.0,-1228000.0,-128770000.0,16710000.0,145480000.0,-134076000.0,0.8069,3.95,4.6,3.35,4.05,4.05,647085.0,0,0,4.05
2010,,,,,,18076000.0,3821000.0,21897000.0,32611000.0,54508000.0,,,,1158000.0,-53350000,-inf,-54508000.0,-inf,11467000.0,-43041000,-inf,,-43041000,-inf,-0.32,-0.32,135102322,135102322,405245000.0,,405245000.0,1052000.0,,801000.0,407098000.0,201935000.0,,315000.0,315000.0,3330000.0,,27985000.0,233565000.0,,640663000.0,12354000.0,,,,5651000.0,18005000.0,,,,3515000.0,3515000.0,,,21520000.0,,719857000.0,-140280000.0,39566000.0,,619143000.0,640663000.0,,640663000.0,-43041000,1158000.0,,,,,,,,32994000,-8889000.0,-35958000.0,,,,-1304000.0,-35958000.0,,450089000.0,-18546000.0,,,431543000.0,1839000.0,388535000.0,405245000.0,16710000.0,-44847000.0,0.84,5.05,6.699999999999999,4.7,5.95,5.95,869560.0,0,0,5.95
2011,,,,,,30363000.0,662000.0,31025000.0,26881000.0,57906000.0,,,775000.0,1220000.0,-55293000,-inf,-57906000.0,-inf,618000.0,-57288000,-inf,1798000.0,-59086000,-inf,-0.35,-0.35,169209961,169209961,433956000.0,,433956000.0,4566000.0,11569000.0,1182000.0,451273000.0,390357000.0,,346000.0,346000.0,13383000.0,,18674000.0,422760000.0,,874033000.0,27268000.0,,,,3625000.0,30893000.0,212364000.0,,,4009000.0,216373000.0,,,247266000.0,,821994000.0,-199366000.0,4139000.0,,626767000.0,874033000.0,,874033000.0,-59086000,1220000.0,,,,,,,,23789000,-34077000.0,-196703000.0,,-1769000.0,,-498000.0,-198472000.0,,101623000.0,-1851000.0,,-23181000.0,76591000.0,-50876000.0,-206834000.0,198411000.0,405245000.0,-230780000.0,1.0717,20.3,23.65,17.5,19.35,19.35,1979235.0,0,0,19.35
2012,,8545000.0,-8545000.0,-inf,,74124000.0,,74124000.0,9863000.0,83987000.0,92532000.0,,10667000.0,7250000.0,-75192000,-inf,-92532000.0,-inf,-5347000.0,-97879000,-inf,-10109000.0,-87770000,-inf,-0.51,-0.51,173781877,173781877,205438000.0,,205438000.0,2470000.0,52419000.0,,260327000.0,732945000.0,,321000.0,321000.0,16792000.0,,13272000.0,763330000.0,,1023657000.0,21521000.0,,,,31373000.0,52894000.0,403062000.0,,,4207000.0,407269000.0,,,460163000.0,,823161000.0,-287136000.0,27469000.0,,563494000.0,1023657000.0,,1023657000.0,-87770000,7250000.0,,,,,,,,-6393000,-86913000.0,-348917000.0,,-749000.0,,-9544000.0,-349666000.0,,1167000.0,,,205022000.0,206189000.0,1872000.0,-228518000.0,205438000.0,433956000.0,-435830000.0,1.0233,9.3,10.5,8.0,8.65,8.65,1082455.0,0,0,8.65
2013,950000.0,950000.0,,,,125124000.0,,125124000.0,18635000.0,143759000.0,144709000.0,,17370000.0,18635000.0,-105009000,-110.5358,-143759000.0,-151.3253,2745000.0,-141014000,-148.4358,2541000.0,-143555000,-151.1105,-0.76,-0.76,188684630,188684630,141371000.0,,141371000.0,1765000.0,78380000.0,3995000.0,225511000.0,927989000.0,,431000.0,431000.0,19198000.0,,14555000.0,962173000.0,,1187684000.0,,10949000.0,,5420000.0,53685000.0,70054000.0,447068000.0,,,41854000.0,488922000.0,,,558976000.0,,994645000.0,-430691000.0,64754000.0,,628708000.0,1187684000.0,,1187684000.0,-143555000,18635000.0,,,,,,,,18678000,-106242000.0,-114596000.0,,,,-2896000.0,-114247000.0,,175226000.0,-5350000.0,,-14757000.0,155119000.0,1303000.0,-64067000.0,141371000.0,205438000.0,-220838000.0,0.9136,4.300000000000001,4.85,3.4,3.65,3.65,450515.0,0,0,3.65
2014,64570000.0,77679000.0,-13109000.0,-0.203,,125102000.0,,125102000.0,37030000.0,162132000.0,239811000.0,,29377000.0,37030000.0,-279024000,-4.3213,-175241000.0,-2.714,-170190000.0,-345431000,-5.3497,57000.0,-345488000,-5.3506,-1.71,-1.71,202029515,202029515,38144000.0,,38144000.0,9586000.0,64427000.0,3889000.0,116046000.0,715932000.0,,350000.0,350000.0,11042000.0,,8976000.0,736300000.0,,852346000.0,14216000.0,122094000.0,,,34503000.0,170813000.0,322858000.0,,,56635000.0,379493000.0,,,550306000.0,,1034634000.0,-776179000.0,43585000.0,,302040000.0,852346000.0,,852346000.0,-345488000,37030000.0,,,,,,,,205250000,-103208000.0,-24221000.0,,,2703000.0,5944000.0,-8594000.0,-11270000.0,42095000.0,-2106000.0,,-20503000.0,8216000.0,359000.0,-103227000.0,38144000.0,141371000.0,-127429000.0,0.943,1.4,1.65,1.1,1.4,1.4,493745.0,0,0,1.4
2015,144596000.0,168345000.0,-23749000.0,-0.1642,,28385000.0,,28385000.0,39111000.0,67496000.0,235841000.0,,37790000.0,39111000.0,-41658000,-0.2881,-91245000.0,-0.631,-27314000.0,-118559000,-0.8199,126000.0,-118685000,-0.8208,-0.38,-0.38,314971200,314971200,51973000.0,,51973000.0,6032000.0,59511000.0,3146000.0,120662000.0,704137000.0,,207000.0,207000.0,18163000.0,,2329000.0,724836000.0,,845498000.0,57841000.0,267799000.0,,,2415000.0,328055000.0,279629000.0,,,54583000.0,334212000.0,,,662267000.0,,1083898000.0,-894864000.0,-5803000.0,,183231000.0,845498000.0,,845498000.0,-118685000,39111000.0,,,,,,,,47627000,-31947000.0,-10023000.0,,,385000.0,-6000.0,-9638000.0,-11371000.0,82977000.0,-5062000.0,,-14690000.0,51854000.0,3560000.0,13829000.0,51973000.0,38144000.0,-41970000.0,0.7704,0.35,0.45,0.3,0.4,0.4,565370.0,0,0,0.4
2016,190956000.0,211401000.0,-20445000.0,-0.1071,,13990000.0,,13990000.0,50606000.0,64596000.0,275997000.0,,37615000.0,41806000.0,-14696000,-0.077,-85041000.0,-0.4453,-9076000.0,-94117000,-0.4929,-35000.0,-94082000,-0.4927,-0.27,-0.27,353006763,353006763,43348000.0,,43348000.0,3065000.0,53643000.0,2140000.0,102196000.0,656271000.0,,100000.0,100000.0,28259000.0,,219000.0,684849000.0,,787045000.0,32770000.0,26878000.0,,1178000.0,52318000.0,113144000.0,535686000.0,,,67005000.0,602691000.0,,,715835000.0,,1088469000.0,-988946000.0,-28313000.0,,71210000.0,787045000.0,,787045000.0,-94082000,41806000.0,,,,,,,,56423000,4147000.0,-10667000.0,,,,392000.0,-10275000.0,-2767000.0,102000.0,,,7000.0,-2658000.0,161000.0,-8625000.0,43348000.0,51973000.0,-6520000.0,0.745,0.5,0.6,0.4,0.5,0.5,465685.0,0,0,0.5
