,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1995,4596449856.0,2598935040.0,1997514816.0,0.4346,,,,,655564704.0,655564704.0,3254499744.0,,394005216.0,655564704.0,2423173728.0,0.5272,1341950112.0,0.292,31653696.0,1373603808.0,0.2988,169097376.0,1204506432.0,0.2621,4.83,4.83,249310345.0,249310345.0,2186604000.0,,2186604000.0,1912549632.0,383176320.0,3323638080.0,7805968032.0,14265820992.0,,,,,,93295104.0,14359116096.0,,22165084128.0,523951968.0,2044995360.0,,,468141504.0,3037088832.0,7099590816.0,,,832992.0,7100423808.0,,,10137512640.0,,,1333620192.0,-984596544.0,11678547840.0,12027571488.0,22165084128.0,,22165084128.0,1204506432.0,655564704.0,,,-4139137248.0,,-11661888.0,,,832992.0,-2278233120.0,-2444831520.0,,,,,-2444831520.0,,,,,1075392672.0,1075392672.0,,1075392672.0,,5833442976.0,-4723064640.0,0.1148,8.125,8.719999999999999,7.095000000000001,8.125,2.855,4009800.0,0.0,0.0,2.855
1996,4837137360.0,2766686560.0,2070450800.0,0.428,,,,,660552640.0,660552640.0,3427239200.0,,285464960.0,660552640.0,2506116800.0,0.5181,1409898160.0,0.2915,150201040.0,1560099200.0,0.3225,229035840.0,1331063360.0,0.2752,5.31,5.31,250625000.0,250625000.0,1767559200.0,,1767559200.0,2959209440.0,569270240.0,4524287680.0,9820326560.0,15708871200.0,,,,,,88792880.0,15797664080.0,,25617990640.0,619060640.0,2300316480.0,,,656403440.0,3575780560.0,8700042560.0,,,829840.0,8700872400.0,,,12276652960.0,,,2410685200.0,-980870880.0,11911523360.0,13341337680.0,25617990640.0,,25617990640.0,1331063360.0,660552640.0,,,-2152604960.0,,-186714000.0,,,829840.0,-160159120.0,-2124390400.0,,,,,-2124390400.0,,,,,1869629520.0,1869629520.0,,1869629520.0,,2183309040.0,-2284549520.0,0.1148,8.594999999999999,9.16,7.94,8.75,3.07,3244900.0,0.0,0.0,3.07
1997,6739594400.0,4209348640.0,2530245760.0,0.3754,,,,,1111122320.0,1111122320.0,5320470960.0,,,1111122320.0,3154527600.0,0.4681,1419123440.0,0.2106,624281840.0,2043405280.0,0.3032,381689560.0,1661715720.0,0.2466,6.67,6.42,249316770.0,258967742.0,1479564520.0,,1479564520.0,3125549000.0,618486120.0,2736407800.0,7960007440.0,27400508240.0,,,,,,128333800.0,27528842040.0,,35488849480.0,1641844680.0,1960609280.0,,,4248262760.0,7850716720.0,12635497560.0,,,,12635497560.0,,,20486214280.0,,,3759766360.0,-2739719640.0,13982588480.0,15002635200.0,35488849480.0,,35488849480.0,1661715720.0,1111122320.0,,,2567503960.0,,140753200.0,,,,5340342000.0,-6846401240.0,,,,,-6846401240.0,,,,,1217929160.0,1217929160.0,,1217929160.0,,1767694600.0,-1506059240.0,0.1148,11.25,12.64,10.88,11.7,4.11,4000700.0,0.0,0.0,4.11
1998,8082690070.0,3318183120.0,4764506950.0,0.5895,,,,1051420300.0,1533252280.0,2584672580.0,5902855700.0,143224970.0,600220250.0,1533252280.0,4343110940.0,0.5373,2179834370.0,0.2697,29804040.0,2209638410.0,0.2734,370894720.0,1838743690.0,0.2275,6.62,6.58,277625000.0,279371069.0,2185629600.0,,2185629600.0,1169808570.0,517431250.0,1837087910.0,5709957330.0,32315858260.0,,,,,,116732490.0,32432590750.0,,38142548080.0,1943057830.0,1150767100.0,,,1008370020.0,4102194950.0,14027768160.0,,,166405890.0,14194174050.0,,,18296369000.0,,5650349250.0,5270347740.0,-4271912400.0,13197394490.0,19846179080.0,38142548080.0,,38142548080.0,1838743690.0,1533252280.0,,,2583844690.0,,101830470.0,,,7451010.0,5963291670.0,-6457542000.0,,,,886670190.0,-5570871810.0,,1122618840.0,,,-809676420.0,312942420.0,,705362280.0,2185629600.0,1480267320.0,-494250330.0,0.1148,7.955,8.905000000000001,6.845000000000001,7.345000000000001,2.575,7104400.0,0.0,0.0,2.575
1999,10488070740.0,4278360086.0,6209710653.0,0.5921,,,,830961948.0,2398788910.0,3229750859.0,7508110945.0,,,2398788910.0,4651502820.0,0.4435,2979959795.0,0.2841,-727245884.0,2252713910.0,0.2148,384549928.0,1868163982.0,0.1781,6.58,6.58,282500000.0,298254000.0,3743712012.0,,3743712012.0,1431942278.0,543414562.0,146969032.0,5866037884.0,34603053203.0,,,,,,113318637.0,34716371840.0,,40582409724.0,3159577574.0,1906085867.0,,,1679920443.0,6745583884.0,12306110947.0,,,266976358.0,12573087305.0,,,19318671189.0,,5649955162.0,5825715356.0,-6656279957.0,16444347973.0,21263738534.0,40582409724.0,0.0,40582409724.0,1868163982.0,2398788910.0,,,476709793.0,,18716739.0,,,263673404.0,5007336089.0,-2274327977.0,,,586485412.0,-947095133.0,-2634937698.0,,,,-451999724.0,-1612619652.0,-2064619377.0,,307779014.0,2493175578.0,2185396564.0,2733008112.0,0.1148,6.17,6.9350000000000005,5.095000000000001,6.14,2.185,4870400.0,0.193,0.193,2.378
2000,12537024323.0,5971683566.0,6565340758.0,0.5237,,,,,2663499991.0,2663499991.0,8635183556.0,,943707175.0,2679133644.0,6546085983.0,0.5221,3901840767.0,0.3112,-978595603.0,2923245164.0,0.2332,410666560.0,2512578604.0,0.2004,0.21,0.21,282500000.0,298254000.0,1985804678.0,59922115.0,2045726793.0,7145398076.0,563009940.0,294542660.0,10048677469.0,32177952643.0,,,,,,185421247.0,32363373890.0,,42412051359.0,2714443709.0,3004943611.0,,,1342071844.0,7061459164.0,11221689251.0,,,379903565.0,11601592816.0,,,18663051980.0,,5642698918.0,7868671565.0,-9305281129.0,19542910025.0,23748999379.0,42412051359.0,,42412051359.0,2512578604.0,2679133644.0,,,-973296200.0,,-30887006.0,,,1417652415.0,5636068463.0,-351513313.0,-5770529456.0,-60972075.0,954380389.0,-82020875.0,-5310655331.0,,,,-507841580.0,-321750673.0,-829592253.0,,-504179122.0,1985804678.0,2489983799.0,5284555150.0,0.1148,5.955,7.470000000000001,5.75,7.145,2.715,6344300.0,0.2175,0.4105,3.1255
2001,15794187570.0,6258435432.0,9535752138.0,0.6038,,,,807278362.0,3713530132.0,4520808493.0,10779243925.0,113103407.0,867691789.0,3049379773.0,8083718960.0,0.5118,5014943645.0,0.3175,-848296248.0,4166647397.0,0.2638,715350283.0,3451297114.0,0.2185,11.59,11.59,300000000.0,300000000.0,2173525797.0,1100985.0,2174626782.0,1646907460.0,719125088.0,6225182385.0,10765841714.0,37563849242.0,,,,,,-1028460381.0,36535388861.0,,47301230575.0,521287254.0,5627074548.0,,,2775565721.0,8923927524.0,9577481940.0,,,14875710.0,9592357649.0,,,18516285173.0,,6001078203.0,8987883970.0,-12457632924.0,26253616153.0,28784945402.0,47301230575.0,,47301230575.0,3451297114.0,3049379773.0,,,-2217176113.0,,-62077322.0,,,1636460523.0,5919961297.0,-2871367941.0,2614598456.0,-4666121910.0,384640987.0,-27085878.0,-4565336286.0,,2770549205.0,,-1266546240.0,-2673828118.0,-1169825153.0,,184799858.0,2173525797.0,1988725939.0,3048593356.0,0.1148,11.1,12.185,10.135,11.505,4.475,2423600.0,0.5315,0.942,5.417
2002,18476210988.0,8028396551.0,10447814436.0,0.5655,,,,1335337085.0,3533945464.0,4869282549.0,12897679100.0,83020864.0,561924348.0,3328756695.0,8793001410.0,0.4759,5578531887.0,0.3019,-676211521.0,4902320366.0,0.2653,980944202.0,3921376164.0,0.2122,10.0,10.0,392085801.0,392085801.0,3002881798.0,1141613457.0,4144495255.0,2604987605.0,923428102.0,13261484.0,7686172446.0,41107339332.0,,-1851839608.0,-1851839608.0,,,1523928303.0,40779428028.0,,48465600473.0,471602218.0,2963925154.0,,939553802.0,3277863060.0,7652944233.0,9341689109.0,,121861616.0,19395541.0,9482946266.0,,,17135890499.0,,6000838139.0,10393849633.0,3418391746.0,10605842984.0,30418922501.0,47554812999.0,910787474.0,48465600473.0,3921376164.0,3328756695.0,,,-222812801.0,,-39279490.0,,,53062493.0,7080382551.0,-1594358208.0,-2776732931.0,-255014532.0,5085439774.0,614870948.0,1074205051.0,,,,-1939131962.0,-5385917522.0,-7325049484.0,,829538119.0,3002881798.0,2173343679.0,5486024343.0,0.1208,15.0,15.965,14.075,15.355,6.449999999999999,1565900.0,0.72,1.662,8.111999999999998
2003,23388248917.0,9946578020.0,13441670897.0,0.5747,,,,2251027661.0,4117477307.0,6368504967.0,16315082987.0,53046385.0,597326470.0,3956069938.0,11133242544.0,0.476,7073165930.0,0.3024,-493319793.0,6579846137.0,0.2813,1149437684.0,5430408453.0,0.2322,13.85,13.85,392127434.0,392127434.0,4128652809.0,145000075.0,4273652885.0,3063445302.0,800281873.0,165819623.0,8303199682.0,42658383110.0,-1432070281.0,1037856500.0,-394213781.0,,21307958.0,3021028061.0,45306505347.0,,53609705029.0,3342518294.0,4642436189.0,,,1257459263.0,9242413746.0,9153605753.0,,103112636.0,,9256718390.0,,,18499132136.0,,6027676975.0,12818880838.0,4328677748.0,10780138056.0,33955373617.0,52454505753.0,1155199276.0,53609705029.0,5430408453.0,3956069938.0,,,-67086128.0,,159420613.0,,,213899118.0,9533291381.0,-3606707174.0,-2959620744.0,,1066631349.0,274611070.0,-5225085499.0,,,,-2197625315.0,-984536936.0,-3182162251.0,,1126051910.0,4128652809.0,3002600899.0,5926584208.0,0.1208,22.28,25.67,21.615,25.11,11.015,2906600.0,0.822,2.484,13.499
2004,30118293807.0,15875885739.0,14242408068.0,0.4729,,,,2617219904.0,4706997481.0,7324217385.0,23200103124.0,43096049.0,782872924.0,4569530522.0,11690544159.0,0.3882,6918190684.0,0.2297,-322996857.0,6595193827.0,0.219,1014263772.0,5323876941.0,0.1768,13.54,13.54,393159340.0,393159340.0,2295530995.0,12640735.0,2308171730.0,5696426803.0,1431408029.0,217649120.0,9653655682.0,57780443953.0,,439081354.0,439081354.0,,97541441.0,4809182964.0,63126249713.0,,72779905395.0,4551161307.0,9642240113.0,,,2539562579.0,16732963999.0,15955298032.0,,546713860.0,12996695.0,16515008588.0,33030017176.0,,33247972587.0,,12055387064.0,11171984286.0,4065970657.0,8972198374.0,36265540381.0,69513512968.0,3266392427.0,72779905395.0,5323876941.0,4569530522.0,,,-1219942687.0,,-414271739.0,,,-510761855.0,8162702920.0,-9877554805.0,-4575002379.0,,132897420.0,669371209.0,-13650288555.0,,,,-3172708603.0,6827180702.0,3654472099.0,,-1833121814.0,2295530995.0,4128652809.0,-1714851885.0,0.1208,34.575,36.96,30.205,32.82,14.6,3241700.0,1.208,3.692,18.292
