,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2004,4527345950.0,2972650000.0,1554695950.0,0.3434,,,,,1361473700.0,1361473700.0,4334123700.0,,752080450.0,1658738700.0,1765754100.0,0.39,404280400,0.0893,-1052318100.0,-648037700.0,-0.1431,26753850.0,-671818900.0,-0.1484,-0.68,-0.68,987917679,987917679,32699150.0,3659332150.0,3692031300.0,692627450.0,80261550.0,2972650.0,4467892950.0,6947083050.0,,778834300.0,778834300.0,,,234839350.0,7960756700.0,,12428649650.0,552912900.0,9506534700.0,,,246729950.0,10306177550.0,1227704450.0,,,335909450.0,1563613900.0,,,11869791450.0,,992865100.0,-3831745850.0,303210300.0,,529131700.0,12398923150.0,29726500.0,12428649650.0,-671818900,1658738700,,,-211058150.0,,,,,1406063450,2181925100.0,,-475624000.0,,,-380499200.0,-856123200.0,,,,,-594530000.0,-594530000.0,,731271900.0,2963732050.0,2232460150.0,2181925100.0,0.3364,1.8941,1.9415,1.7047,1.8941,1.2547,28087.0,0.0,0.0,1.2547
2005,5715704130.0,3701425780.0,2014278350.0,0.3524,,,,,2935091310.0,2935091310.0,6636517090.0,,672435780.0,1499350050.0,3625701030.0,0.6343,502812340,0.088,960189830.0,1463002170.0,0.256,121159600.0,1332755600.0,0.2332,1.36,1.36,979081043,984380980,45434850.0,596711030.0,642145880.0,790566390.0,102985660.0,6057980.0,1541755910.0,5954994340.0,,763305480.0,763305480.0,,,293812030.0,7012111850.0,,8553867760.0,832972250.0,905668010.0,,,466464460.0,2205104720.0,3995237810.0,,,445261530.0,4440499340.0,,,6645604060.0,,984421750.0,-2468626850.0,305927990.0,,1865857840.0,8511461900.0,42405860.0,8553867760.0,1332755600,1499350050,,,63608790.0,,,,63608790.0,-929899930,1965814510.0,-581566080.0,,,,669406790.0,87840710.0,,,,,-4389006510.0,-4389006510.0,,-2335351290.0,602769010.0,2938120300.0,1384248430.0,0.3298,2.17825,2.3203,2.05985,2.2256,1.4742,27135.0,0.0,0.0,1.4742
2006,7425681600.0,4503198000.0,2922483600.0,0.3936,,1583777800.0,226691600.0,1810469400.0,202184400.0,2012653800.0,6515851800.0,,349227600.0,1387720200.0,1963639400.0,0.2644,909829800,0.1225,-661694400.0,248135400.0,0.0334,-18380400.0,245072000.0,0.033,0.25,0.25,981197797,984380980,30634000.0,631060400.0,661694400.0,876132400.0,174613800.0,52077800.0,1764518400.0,5734684800.0,,781167000.0,781167000.0,,,422749200.0,6938601000.0,,8703119400.0,1409164000.0,1393847000.0,,88838600.0,477890400.0,3369740000.0,2698855400.0,,64331400.0,373734800.0,3136921600.0,,,6506661600.0,,983351400.0,-1589904600.0,49014400.0,,2125999600.0,8632661200.0,70458200.0,8703119400.0,245072000,1387720200,,,-110282400.0,,,,-110282400.0,873069000,2395578800.0,-863878800.0,,,45951000.0,15317000.0,-802610800.0,,,,,-1534763400.0,-1534763400.0,,61268000.0,661694400.0,600426400.0,1531700000.0,0.3269,2.273,2.41505,2.05985,2.29665,1.5213,23706.0,0.0,0.0,1.5213
2007,9078002190.0,4965960240.0,4112041950.0,0.453,,,,,2391601410.0,2391601410.0,7357561650.0,,270985140.0,1414794510.0,2861098920.0,0.3152,1635363810,0.1801,-538819290.0,1096544520.0,0.1208,293042070.0,882277200.0,0.0972,0.9,0.9,980000980,984380980,44113860.0,948447990.0,992561850.0,1228886100.0,157549500.0,6301980.0,2385299430.0,5741103780.0,,759388590.0,759388590.0,,,289891080.0,6790383450.0,,9175682880.0,1641665790.0,1474663320.0,,,529366320.0,3645695430.0,1723591530.0,,,696368790.0,2419960320.0,,,6065655750.0,,,,3031252380.0,,3031252380.0,9096908130.0,78774750.0,9175682880.0,882277200,1414794510,,,-378118800.0,,-50415840.0,,,1027222740,2946175650.0,-1244641050.0,,,182757420.0,-510460380.0,-1572344010.0,,,,-37811880.0,-1537683120.0,-1575495000.0,,-204814350.0,456893550.0,661707900.0,1701534600.0,0.3175,4.238099999999999,4.6927,3.78825,4.261799999999999,2.823,23070.0,0.0,0.0,2.823
2008,10608000000.0,5648000000.0,4960000000.0,0.4676,,368000000.0,2551000000.0,2919000000.0,,2919000000.0,8567000000.0,,,1289000000.0,2785000000.0,0.2625,2041000000,0.1924,-533000000.0,1508000000.0,0.1422,535000000.0,961000000.0,0.0906,0.98,0.98,984380978,984380980,36000000.0,1089000000.0,1125000000.0,1210000000.0,251000000.0,6000000.0,2592000000.0,6188000000.0,,772000000.0,772000000.0,7000000.0,,90000000.0,7057000000.0,,9649000000.0,1769000000.0,1355000000.0,618000000.0,,939000000.0,4063000000.0,715000000.0,,,770000000.0,1485000000.0,,,5548000000.0,,3672000000.0,348000000.0,,,4020000000.0,9568000000.0,81000000.0,9649000000.0,961000000,1289000000,531000000.0,,-344000000.0,,,,,882000000,3319000000.0,-1561000000.0,-97000000.0,,329000000.0,-3000000.0,-1317000000.0,-1629000000.0,,,-20000000.0,91000000.0,-1558000000.0,,444000000.0,902000000.0,458000000.0,1758000000.0,0.2895,2.90275,3.0448000000000004,2.48605,2.6044,1.7251500000000002,14308.5,0.0,0.0,1.7251500000000002
2009,12226000000.0,6099000000.0,6127000000.0,0.5011,,449000000.0,2916000000.0,3365000000.0,,3365000000.0,9464000000.0,125000000.0,173000000.0,1138000000.0,3513000000.0,0.2873,2762000000,0.2259,-545000000.0,2217000000.0,0.1813,797000000.0,1405000000.0,0.1149,1.43,1.43,984380978,984380978,62000000.0,1227000000.0,1289000000.0,1404000000.0,243000000.0,7000000.0,2943000000.0,6839000000.0,,773000000.0,773000000.0,1000000.0,,77000000.0,7690000000.0,,10633000000.0,2212000000.0,763000000.0,769000000.0,,1194000000.0,4169000000.0,82000000.0,,,854000000.0,936000000.0,,,5105000000.0,,3672000000.0,1658000000.0,106000000.0,,5436000000.0,10541000000.0,92000000.0,10633000000.0,1405000000,1138000000,167000000.0,,-205000000.0,-281000000.0,-38000000.0,194000000.0,-25000000.0,783000000,3288000000.0,-1491000000.0,,,245000000.0,-2000000.0,-1231000000.0,-2020000000.0,,,-19000000.0,353000000.0,-1686000000.0,,371000000.0,1273000000.0,902000000.0,1797000000.0,0.2631,2.1072,2.3440000000000003,1.96515,2.2919,1.51815,6283.5,0.0,0.0,1.51815
2010,14659000000.0,2584000000.0,12075000000.0,0.8237,,4258000000.0,1141000000.0,5399000000.0,3288000000.0,8687000000.0,11271000000.0,158000000.0,184000000.0,1712000000.0,4907000000.0,0.3347,3162000000,0.2157,-137000000.0,3025000000.0,0.2064,1076000000.0,1935000000.0,0.132,1.85,1.85,984324324,984324324,1385000000.0,2000000.0,1387000000.0,1785000000.0,452000000.0,,3624000000.0,7365000000.0,,1233000000.0,1233000000.0,1000000.0,,100000000.0,8699000000.0,,12323000000.0,2908000000.0,40000000.0,1022000000.0,41000000.0,1521000000.0,4510000000.0,121000000.0,185000000.0,247000000.0,749000000.0,1302000000.0,,,5812000000.0,,3672000000.0,2345000000.0,387000000.0,,6404000000.0,12216000000.0,107000000.0,12323000000.0,1935000000,1712000000,3000000.0,,-30000000.0,-476000000.0,-236000000.0,540000000.0,-26000000.0,624000000,4244000000.0,-2352000000.0,,,15000000.0,-584000000.0,-2327000000.0,-878000000.0,,,-1053000000.0,99000000.0,-1832000000.0,18000000.0,103000000.0,1376000000.0,1273000000.0,1892000000.0,0.2519,3.46625,3.81195,3.2532,3.5041,2.3211,9662.5,0.0,0.0,2.3211
2011,18553000000.0,3160000000.0,15393000000.0,0.8297,,4940000000.0,2114000000.0,7054000000.0,4212000000.0,11266000000.0,14426000000.0,234000000.0,140000000.0,1556000000.0,5604000000.0,0.3021,3857000000,0.2079,80000000.0,3937000000.0,0.2122,1395000000.0,2513000000.0,0.1354,2.46,2.46,984380978,984380978,2818000000.0,,2818000000.0,2096000000.0,536000000.0,,5450000000.0,8247000000.0,,1488000000.0,1488000000.0,1000000.0,,133000000.0,9869000000.0,,15319000000.0,3407000000.0,17000000.0,1062000000.0,292000000.0,1803000000.0,5519000000.0,115000000.0,307000000.0,210000000.0,1003000000.0,1635000000.0,,,7154000000.0,,3672000000.0,3852000000.0,497000000.0,,8021000000.0,15175000000.0,144000000.0,15319000000.0,2513000000,1556000000,,,16000000.0,-516000000.0,-101000000.0,376000000.0,144000000.0,1311000000,5396000000.0,-3079000000.0,,,,-841000000.0,-3020000000.0,-114000000.0,,,-915000000.0,64000000.0,-965000000.0,31000000.0,1442000000.0,2818000000.0,1376000000.0,2317000000.0,0.23234,4.45125,4.711650000000001,4.1339500000000005,4.4039,2.9171,9187.5,0.0,0.0,2.9171
2012,22117000000.0,5859000000.0,16258000000.0,0.7351,,3814000000.0,2609000000.0,6423000000.0,5512000000.0,11935000000.0,17794000000.0,383000000.0,111000000.0,2612000000.0,6871000000.0,0.3107,3966000000,0.1793,229000000.0,4195000000.0,0.1897,1463000000.0,2685000000.0,0.1214,2.73,2.73,984380978,984380978,3160000000.0,563000000.0,3723000000.0,2411000000.0,633000000.0,219000000.0,6986000000.0,9035000000.0,,1514000000.0,1514000000.0,70000000.0,62000000.0,142000000.0,10823000000.0,,17809000000.0,3659000000.0,43000000.0,1010000000.0,362000000.0,1819000000.0,5883000000.0,101000000.0,329000000.0,220000000.0,1118000000.0,1768000000.0,,,7651000000.0,,3672000000.0,3055000000.0,3232000000.0,,9959000000.0,17610000000.0,199000000.0,17809000000.0,2685000000,2612000000,1463000000.0,,-730000000.0,-654000000.0,-108000000.0,169000000.0,-31000000.0,-1001000000,5029000000.0,-3326000000.0,,-632000000.0,,-848000000.0,-3945000000.0,-63000000.0,,,-830000000.0,34000000.0,-859000000.0,117000000.0,342000000.0,3160000000.0,2818000000.0,1703000000.0,0.20338,2.1309,2.3061,1.9888,2.09775,1.38955,7180.0,0.0,0.0,1.38955
2013,27287000000.0,8180000000.0,19107000000.0,0.7002,,4859000000.0,2859000000.0,7718000000.0,6314000000.0,14032000000.0,22212000000.0,743000000.0,111000000.0,2873000000.0,7978000000.0,0.2924,4518000000,0.1656,528000000.0,5046000000.0,0.1849,1792000000.0,3202000000.0,0.1173,3.27,3.27,978939079,978939079,5224000000.0,123000000.0,5347000000.0,3249000000.0,772000000.0,383000000.0,9751000000.0,11226000000.0,,1519000000.0,1519000000.0,243000000.0,128000000.0,263000000.0,13379000000.0,,23130000000.0,5906000000.0,15000000.0,1468000000.0,423000000.0,2706000000.0,9050000000.0,220000000.0,453000000.0,126000000.0,1230000000.0,2029000000.0,,,11079000000.0,,3615000000.0,3202000000.0,5180000000.0,,11783000000.0,22862000000.0,268000000.0,23130000000.0,3202000000,2873000000,1792000000.0,,-25000000.0,-1065000000.0,-251000000.0,1411000000.0,81000000.0,-703000000,7139000000.0,-4198000000.0,,,283000000.0,-825000000.0,-3894000000.0,-157000000.0,,-461000000.0,-981000000.0,192000000.0,-1407000000.0,226000000.0,2064000000.0,5224000000.0,3160000000.0,2941000000.0,0.1534,2.8649,3.0164,2.79385,2.8886,1.9134,5174.5,0.15248,0.15248,2.06588
