,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2001,98827000,29997000.0,68830000.0,0.6965,,5349000.0,,5349000.0,16976000.0,22325000,52322000,,3811000.0,13480000,63164000,0.6391,46505000,0.4706,-632000,45873000,0.4642,,45873000,0.4642,1.82,1.82,19198644,19198644,7796000.0,,7796000.0,9147000.0,,,16943000.0,,,4715000.0,4715000.0,,,301728000.0,306443000.0,,323386000.0,4084000.0,462000.0,,,1643000.0,6189000.0,25660000.0,,,2000.0,25662000.0,,,31851000.0,,169305000.0,,-121389000.0,243619000.0,291535000.0,323386000.0,,323386000.0,45873000,13480000,,,10754000.0,,,,10754000.0,4151000,74258000,-17926000,,,,2874000,-15052000,,111912000.0,,,-163326000,-51414000,,7792000,7796000.0,4000.0,56332000,32.5,35.55,30.0,32.8,6.1,451600.0,1.101,1.101,7.201
2002,118458000,37838000.0,80620000.0,0.6806,,,,,23390000.0,23390000,61228000,,4880000.0,16440000,76858000,0.6488,57230000,0.4831,-1692000,55538000,0.4688,395000.0,55143000,0.4655,2.72,2.72,19250867,19250867,33533000.0,,33533000.0,9984000.0,,177000.0,43694000.0,,,4715000.0,4715000.0,,,367099000.0,371814000.0,,415508000.0,8133000.0,747000.0,,,3797000.0,12677000.0,108911000.0,,,25000.0,108936000.0,,,121613000.0,,170655000.0,,-137663000.0,260903000.0,293895000.0,415508000.0,,415508000.0,55143000,16440000,54000.0,,20263000.0,,,,31017000.0,-14244000,77656000,-5704000,,,,-74903000,-80607000,,,,,28688000,28688000,,25737000,33533000.0,7796000.0,71952000,37.0,39.1,35.61,36.925,7.305,300450.0,2.65,3.751,11.056
2003,181450000,64609000.0,116841000.0,0.6439,,,,,33804000.0,33804000,98413000,,15860000.0,26267000,111720000,0.6157,83037000,0.4576,-13444000,69593000,0.3835,,69593000,0.3835,3.02,3.02,21706164,21706164,15745000.0,,15745000.0,21114000.0,,1275000.0,38134000.0,,,4715000.0,4715000.0,,,784708000.0,789423000.0,,827557000.0,16145000.0,935000.0,,,14290000.0,31370000.0,353257000.0,,,4767000.0,358024000.0,,,389394000.0,,310589000.0,,-163884000.0,291458000.0,438163000.0,827557000.0,,827557000.0,69593000,26267000,,,-24253000.0,,,,6764000.0,33981000,105588000,-31561000,,,,-410789000,-442350000,,269026000.0,-134065000.0,-65916000.0,249929000,318974000,,-17788000,15745000.0,33533000.0,74027000,42.035,44.0,40.510000000000005,43.38,9.185,868450.0,2.9,6.651,15.836
2004,220792000,78298000.0,142494000.0,0.6454,,,,,44470000.0,44470000,122768000,,20950000.0,33149000,132517000,0.6002,98024000,0.444,-19606000,78418000,0.3552,,78418000,0.3552,3.15,3.15,23041394,23041394,16147000.0,,16147000.0,22590000.0,,1242000.0,39979000.0,,,4715000.0,4715000.0,,,812813000.0,817528000.0,,857507000.0,16055000.0,990000.0,,,16564000.0,33609000.0,384171000.0,,,1416000.0,385587000.0,,,419196000.0,,310507000.0,,-196361000.0,324165000.0,438311000.0,857507000.0,,857507000.0,78418000,33149000,,,-394000.0,,,,6370000.0,-1552000,109621000,-29403000,,,,-29108000,-58511000,,,,,-50708000,-50708000,,402000,16147000.0,15745000.0,80218000,51.775,54.625,49.365,52.875,11.95,668400.0,3.1500000000000004,9.801,21.751
2005,659557000,414415000.0,245142000.0,0.3717,,,,,91448000.0,91448000,505863000,,43625000.0,66667000,226078000,0.3428,153694000,0.233,-41306000,112388000,0.1704,4713000.0,111073000,0.1684,2.86,2.86,35023250,35023250,36054000.0,,36054000.0,131939000.0,17473000.0,109945000.0,295411000.0,,,826746000.0,826746000.0,,,2244835000.0,3071581000.0,,3366992000.0,104320000.0,1046000.0,,,100222000.0,205588000.0,1169659000.0,,13576000.0,77390000.0,1260625000.0,,,1466213000.0,,1749007000.0,,-1000000.0,152772000.0,1900779000.0,3366992000.0,,3366992000.0,111073000,66667000,4283000.0,,83453000.0,,,,89823000.0,-79046000,186430000,-68086000,-47000000.0,,454109000.0,-428023000,-89000000,,,,,-77178000,-77178000,-345000.0,19907000,36054000.0,16147000.0,118344000,60.095,61.3,57.74,60.135,14.225,1101750.0,3.31,13.111,27.336
2006,1135674000,778880000.0,356794000.0,0.3142,,,,,145482000.0,145482000,924362000,,61427000.0,100266000,317084000,0.2792,211312000,0.1861,-55545000,155767000,0.1372,5861000.0,149530000,0.1317,2.83,2.83,46809749,46809749,68838000.0,,68838000.0,105976000.0,16979000.0,21205000.0,212998000.0,,774441000.0,53532000.0,827973000.0,,,2441895000.0,3269868000.0,,3482866000.0,86307000.0,647000.0,,2369000.0,67412000.0,156735000.0,1359469000.0,,21584000.0,69397000.0,1450450000.0,,,1607185000.0,,,,7000000.0,1868681000.0,1875681000.0,3482866000.0,,3482866000.0,149530000,100266000,-74000.0,,-33560000.0,,257000.0,,56263000.0,34649000,250811000,-124022000,-154000000.0,,,64788000,-213234000,,,,-183290000.0,179391000,-3899000,-894000.0,32784000,68838000.0,36054000.0,126789000,51.655,53.0,49.13,51.58,12.98,1775700.0,3.54,16.651,29.631
2007,1475014000,1100207000.0,374807000.0,0.2541,,,,,182208000.0,182208000,1282415000,,76516000.0,108777000,347039000,0.2353,192599000,0.1306,-30853000,161746000,0.1097,11448000.0,150298000,0.1019,2.74,2.74,47158790,47158790,89838000.0,,89838000.0,131140000.0,88532000.0,37624000.0,347134000.0,,785019000.0,47762000.0,832781000.0,,10622000.0,2592550000.0,3435953000.0,,3783087000.0,163309000.0,663000.0,,2401000.0,76112000.0,242485000.0,1445626000.0,,34196000.0,65948000.0,1545770000.0,,,1788255000.0,,,,27000000.0,1967832000.0,1994832000.0,3783087000.0,,3783087000.0,150298000,108777000,276000.0,,48386000.0,,-71457000.0,,104649000.0,-85065000,222672000,-251251000,,,,12855000,-238396000,,143083000.0,,-197333000.0,91310000,37060000,-336000.0,21000000,89838000.0,68838000.0,-28579000,62.325,65.6,59.0,62.615,16.96,1845950.0,3.765,20.416,37.376000000000005
2008,4828770000,3864310000.0,964460000.0,0.1997,,72926000.0,,72926000.0,577957000.0,650883000,4515193000,,90818000.0,135709000,491551000,0.1018,310073000,0.0642,-45049000,265024000,0.0549,11006000.0,254018000,0.0526,4.22,4.22,53182741,53182741,45375000.0,,45375000.0,178216000.0,220574000.0,42321000.0,486486000.0,,806330000.0,51704000.0,858034000.0,68813000.0,12427000.0,3033837000.0,3973111000.0,,4459597000.0,145963000.0,22833000.0,,2125000.0,81103000.0,252024000.0,1872015000.0,,27370000.0,101191000.0,2000576000.0,,,2252600000.0,,,,-14000000.0,,,2252600000.0,2206997000.0,4459597000.0,254018000,135709000,37000.0,,129813000.0,-52372000.0,193992000.0,-16419000.0,234462000.0,-34396000,485181000,-202143000,-810000000.0,,,-146517000,-956517000,-2761821000.0,236215000.0,,-241940000.0,3207609000,440063000,-13190000.0,-44463000,45375000.0,89838000.0,283038000,48.73,50.33,45.36,47.915,13.74,4329850.0,4.013,24.429,38.169
2009,3855871000,2883187000.0,972684000.0,0.2523,,94733000.0,,94733000.0,604635000.0,699368000,3582555000,,79384000.0,145743000,460533000,0.1194,273316000,0.0709,-37910000,235406000,0.0611,10531000.0,224875000,0.0583,3.47,3.47,55232467,55232467,62006000.0,,62006000.0,211797000.0,377230000.0,83686000.0,734719000.0,,807742000.0,44127000.0,851869000.0,68728000.0,13893000.0,3105464000.0,4039954000.0,,4774673000.0,205605000.0,20770000.0,,4714000.0,107665000.0,338754000.0,1828993000.0,,26909000.0,95049000.0,1950951000.0,,,2289705000.0,,,,8000000.0,,,2289705000.0,2484968000.0,4774673000.0,224875000,145743000,,,161503000.0,-31505000.0,-156234000.0,59284000.0,395965000.0,-351539000,180582000,-208556000,30000000.0,,11382000.0,-209087000,-167705000,-1641119000.0,288761000.0,,-263896000.0,1613582000,-2672000,6426000.0,16631000,62006000.0,45375000.0,-27974000,52.46,54.99,50.31,53.0,16.785,4654250.0,4.239,28.668000000000003,45.453
2010,4403061000,3350429000.0,1052632000.0,0.2391,,110241000.0,,110241000.0,639834000.0,750075000,4100504000,,,153802000,404513000,0.0919,302557000,0.0687,-51846000,250711000,0.0569,11741000.0,238970000,0.0543,3.19,3.19,62946987,62946987,181121000.0,,181121000.0,302053000.0,413537000.0,42796000.0,939507000.0,,813270000.0,43033000.0,856303000.0,69603000.0,8138000.0,3512842000.0,4446886000.0,,5386393000.0,282382000.0,832000.0,,,110015000.0,393229000.0,2136248000.0,,29565000.0,124651000.0,2290464000.0,,,2683693000.0,,,,47000000.0,,,2683693000.0,2702700000.0,5386393000.0,238970000,153802000,-1733000.0,,150313000.0,-90587000.0,-26595000.0,80980000.0,546278000.0,-178852000,362500000,-269830000,-43000000.0,-3469000.0,,-253746000,-300215000,-1405643000.0,240148000.0,,-305154000.0,1526915000,56266000,564000.0,119115000,181121000.0,62006000.0,92670000,59.25,61.91,56.68,60.715,20.4,4246900.0,4.27,32.938,53.338
2011,6575255000,5460520000.0,1114735000.0,0.1695,,,,,800741000.0,800741000,6261261000,,,168286000,406626000,0.0618,313994000,0.0478,-75514000,238480000,0.0363,16879000.0,221461000,0.0337,2.78,2.78,65018301,65018301,17497000.0,,17497000.0,551956000.0,587785000.0,43685000.0,1200923000.0,,846717000.0,38923000.0,885640000.0,66687000.0,9141000.0,3718799000.0,4680267000.0,,5881190000.0,454326000.0,364959000.0,,8866000.0,115649000.0,943800000.0,1928071000.0,,35437000.0,109547000.0,2073055000.0,,,3016855000.0,,,,-27000000.0,,,3016855000.0,2864335000.0,5881190000.0,221461000,168286000,4351000.0,,-289155000.0,-234583000.0,-160139000.0,140898000.0,257123000.0,-10475000,94468000,-335660000,-101000000.0,-8990000.0,,-333264000,-443254000,-801950000.0,317285000.0,,-322046000.0,993432000,186721000,-1559000.0,-163624000,17497000.0,181121000.0,-241192000,64.1,65.935,60.455,63.23,22.81,3410650.0,4.34,37.278000000000006,60.08800000000001
2012,5955676000,5095195000.0,860481000.0,0.1445,,104756000.0,,104756000.0,542764000.0,647520000,5742715000,1219000.0,90889000.0,170651000,57418000,0.0096,-30079000,-0.0051,-125559000,-155638000,-0.0261,22494000.0,-226616000,-0.0381,-3.61,-3.61,72957417,72957417,83602000.0,,83602000.0,499041000.0,173228000.0,183572000.0,939443000.0,,951024000.0,92435000.0,1043459000.0,102945000.0,3108000.0,3524134000.0,4673646000.0,,5613089000.0,397633000.0,287830000.0,,10476000.0,150032000.0,845971000.0,2142653000.0,,32114000.0,7356000.0,2182123000.0,,,3028094000.0,,,,-59000000.0,,,3028094000.0,2584995000.0,5613089000.0,-226616000,170651000,1542000.0,,-163651000.0,160435000.0,112589000.0,-43451000.0,93472000.0,517277000,299203000,-410595000,-316000000.0,,,-29800000,-345800000,-2720355000.0,336415000.0,,-365279000.0,2859888000,110669000,2033000.0,66105000,83602000.0,17497000.0,-111392000,54.315,54.86,50.745000000000005,53.05,20.765,4471500.0,4.38,41.65800000000001,62.42300000000001
