,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1998,45700000,35100000,10600000,0.2319,,7400000,,7400000,1193577,8593577,43693577,,,1299029,399029,0.0087,1898580,0.0415,-1298580,600000,0.0131,,-900000,-0.0197,-0.03,-0.03,24372000,24372000,6400000,,6400000,33700000,,,40100000,27300000,19200000,,19200000,89700000.0,900000.0,-90400000,46700000,,86800000,,10991784.0,,,43408216,54400000,19300000,,,,19300000,40000000.0,,75100000,,101800000,-400000,-700000.0,1223812.0,101923812,177023812,-90223812,86800000,-900000,1299029,99925.0,,,,,,-14300000,-15487751,-14988796,-49962653,,,,-51261682.0,-101224335,,101823887.0,,,20684538.0,122508425,,122508425,,,-64951449,3.0,3.38,2.63,3.19,3.07,1581500.0,0.0,0.0,3.07
1999,78700000,61800000,16900000,0.2147,,15700000,,15700000,62823616,78523616,140323616,,,62918923,45818923,0.5822,-2300692,-0.0292,-3399308,-5700000,-0.0724,,-17100000,-0.2173,-0.38,-0.38,24681973,24681973,17400000,,17400000,40500000,,100000.0,58000000,27000000,21000000,,21000000,107400000.0,,-103400000,52000000,,110000000,,40112064.0,,,36887936,77000000,27300000,,,,27300000,57000000.0,,106700000,,117500000,-9800000,-1900000.0,7133965.0,112933965,219633965,-109633965,110000000,-17100000,62918923,-1100331.0,,-4700000.0,,,,-19000000,15698165,55716757,-3300993,,,,-75022563.0,-78323556,,19205776.0,,,14804453.0,34010229,,34010229,,6001805.0,52415764,2.315,2.53,1.94,2.315,2.22,1364050.0,0.0,0.0,2.22
2000,184500000,151600000,32900000,0.1783,,21300000,,21300000,156929186,178229186,329829186,,,156620446,155020446,0.8402,6825599,0.037,-5125599,1700000,0.0092,,-1600000,-0.0087,-0.15,-0.15,31460751,31460751,13300000,,13300000,74100000,,,87400000,30700000,20100000,,20100000,132800000.0,,-126400000,57200000,,144600000,,9903008.0,,,93696992,103600000,28000000,,,,28000000,59400000.0,,135000000,,156200000,-14700000,,4009633.0,145509633,280509633,-135909633,144600000,-1600000,156620446,,,2800000.0,,,,-16200000,-7881860,149938586,-4404997,,,,-179619660.0,-184024657,,33386343.0,,-407260.0,-3692291.0,29286791,,-4799281,13274882.0,18074163.0,145533589,2.5,3.095,2.125,2.47,2.375,1823800.0,0.0,0.0,2.375
2001,187800000,104100000,83700000,0.4457,,59500000,,59500000,100134787,159634787,263734787,,,102854299,69454299,0.3698,16771756,0.0893,-6571756,10200000,0.0543,,-33400000,-0.1778,-0.04,-0.04,40212000,40212000,6700000,,6700000,109800000,,,116500000,28100000,22200000,,22200000,191200000.0,500000.0,-179300000,62700000,,179200000,,103316458.0,,,98983542,202300000,41900000,,,,41900000,85000000.0,,245400000,,169100000,-50700000,-5400000.0,12642121.0,125642121,371042121,-191842121,179200000,-33400000,102854299,,,-69600000.0,,,,-85800000,-32426478,-32572179,-1595548,-26991263.0,,,0.0,-28586811,,9003.0,,-1584544.0,53882492.0,52306952,3270122.0,-5581916,6653284.0,12235199.0,-34167727,2.325,2.555,1.865,2.355,2.265,1508650.0,0.0,0.0,2.265
2002,272600000,160000000,112600000,0.4131,,111000000,,111000000,2338281,113338281,273338281,,,160069455,114169455,0.4188,-2831284,-0.0104,-10268716,-13100000,-0.0481,,-45900000,-0.1684,0.73,0.73,43231921,43231921,6600000,,6600000,116900000,,,123500000,31700000,24300000,,24300000,190700000.0,,-180100000,66600000,,190100000,,167602229.0,,,82097771,249700000,47400000,,,,47400000,103200000.0,,305500000,,141800000,-99800000,-7900000.0,49738579.0,83838579,389338579,-199238579,190100000,-45900000,160069455,,,-40400000.0,,,,-126200000,-133342310,-59572855,-7552755,467552.0,,,14040532.0,6955328,,134871.0,,-866169.0,54533689.0,53802391,-1121924.0,63939,6637633.0,6573694.0,-67125610,2.175,2.315,1.965,2.12,2.04,1313100.0,0.0,0.0,2.04
2003,264900000,133900000,131000000,0.4945,,116700000,,116700000,17422000,134122000,268022000,,,158654000,163554000,0.6174,13321000,0.0503,-6621000,6700000,0.0253,,4900000,0.0185,-0.06,-0.06,41783333,41783333,7400000,,7400000,88300000,,7500000.0,103200000,32400000,31700000,,31700000,,,9400000,73500000,,176700000,,153041000.0,,,95359000,248400000,54400000,,,,54400000,117800000.0,,311800000,32519000.0,157700000,-107900000,-7535000.0,-67000.0,74717000,386517000,-209817000,176700000,4900000,158654000,,,-19000000.0,,,,-145200000,-133751000,10803000,-2171000,,,,6634000.0,4463000,,33674000.0,,-1584000.0,-46423000.0,-14333000,-134000.0,799000,7440000.0,6641000.0,8632000,2.0,2.375,1.895,2.265,2.18,3312950.0,0.0,0.0,2.18
2004,375900000,181300000,194600000,0.5177,,249900000,,249900000,33141000,283041000,464341000,,,198750000,106650000,0.2837,-89999000,-0.2394,399000,-89600000,-0.2384,,-92100000,-0.245,-1.35,-1.35,70878519,70878519,7100000,,7100000,129200000,,4300000.0,140600000,29700000,166800000,4400000.0,171200000,,,15100000,216000000,,356600000,,324700000.0,,,170100000,494800000,84000000,,,,84000000,282300000.0,,693100000,,280500000,-203500000,12553000.0,-2726000.0,86827000,779927000,-423327000,356600000,-92100000,198750000,-2563000.0,,-209000000.0,,,,-354200000,-1669000,-106582000,-905000,-148870000.0,,,,-149775000,,107162000.0,-18090000.0,-387000.0,167836000.0,256521000,-643000.0,-479000,6961000.0,7440000.0,-107487000,6.65,7.465,6.25,6.8100000000000005,6.555,15708350.0,0.0,0.0,6.555
2005,838100000,353800000,484300000,0.5779,,433500000,,433500000,3400000,436900000,790700000,,,225642000,245942000,0.2935,49764000,0.0594,-20864000,28900000,0.0345,,20300000,0.0242,0.21,0.2,97610000,103375000,112800000,,112800000,150000000,,6500000.0,269300000,30800000,161200000,2200000.0,163400000,,,23700000,217900000,,487200000,,1162000.0,,,196638000,197800000,408600000,,,,408600000,948300000.0,,737500000,,305700000,-183200000,-5297000.0,-64000.0,117139000,854639000,-367439000,487200000,20300000,225642000,6283000.0,,425700000.0,,,,71500000,-582429000,95496000,-2484000,,,,1172000.0,-1312000,,24713000.0,,,-13795000.0,10918000,648000.0,105750000,112839000.0,7089000.0,93012000,10.1,10.62,9.205,9.82,9.445,24706800.0,0.0,0.0,9.445
2006,945400000,457000000,488400000,0.5166,,469200000,,469200000,-1943000,467257000,924257000,,,261591000,256891000,0.2717,23028000,0.0244,-33228000,-10200000,-0.0108,,-4700000,-0.005,0.06,0.06,103066000,106102000,47000000,,47000000,182700000,,12500000.0,242200000,7200000,185100000,,185100000,,,184100000,376400000,,618600000,,14772000.0,,,219228000,234000000,385000000,,,,385000000,1055000000.0,,904000000,,328800000,-177100000,-2371000.0,-59000.0,149270000,1053270000,-434670000,618600000,-4700000,261591000,297000.0,,-63300000.0,,,,8200000,-70876000,123012000,-5450000,-27138000.0,-310501000.0,142895000.0,34860000.0,-165334000,,1408000.0,,,-24473000.0,-23065000,-474000.0,-65861000,46978000.0,112839000.0,117562000,9.345,10.1,8.955,9.635,9.27,15815600.0,0.0,0.0,9.27
2007,976700000,435900000,540800000,0.5537,,495200000,,495200000,2778000,497978000,933878000,,,249066000,264566000,0.2709,41944000,0.0429,-18744000,23200000,0.0238,,15500000,0.0159,0.25,0.25,108398000,111164000,51500000,,51500000,130500000,,3500000.0,185500000,13100000,187500000,,187500000,,,252300000,452900000,,638400000,,,,,225200000,225200000,325000000,,,,325000000,989000000.0,,889200000,,398800000,-149700000,-1295000.0,85000.0,247890000,1137090000,-498690000,638400000,15500000,249066000,6780000.0,,-47900000.0,,,,-39700000,-115629000,107817000,-8348000,-24119000.0,-865872000.0,795838000.0,-5116000.0,-107617000,,4277000.0,,,,4277000,42000.0,4519000,51497000.0,46978000.0,99469000,10.915,11.315,10.235,10.93,10.515,13476850.0,0.0,0.0,10.515
