,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2001,,,,,5116660,,,,2020581.0,7137241,7137241,655212.0,,465454,-6671787,-inf,-7137241,-inf,655210.0,-6482031.0,-inf,-310570.0,-6171461,-inf,2.02,2.02,1946038,1946038,14970756,,14970756,95322,,24188,15090266,211117,,3771176.0,3771176.0,,,1.0,3982294,,19072560,2321063.0,,,,,2321063,150000.0,,647619.0,,797619.0,,,3118682,,,-10359075,-57432,26370385.0,15953878,19072560,,19072560,-6171461,465454,-340570.0,,1773720,,,,1773720.0,,-4272857,-585513,,,,,-585513,,2210016.0,,,,2210016,,-2648354,14970756,17619110,-4858370,0.6281,44.65,58.235,38.095,41.8,41.8,8610.0,0,0,41.8
2002,208867.0,,,,4283743,,,,2676509.0,6960252,6960252,208867.0,,574237,-6177148,-29.5746,-6751385,-32.3238,,-6751385.0,-32.3238,-659899.0,-6091486,-29.1644,1.8,1.8,2225816,2225816,8319245,,8319245,48536,,77158,8444939,308942,,4207871.0,4207871.0,,,5006503.0,9523316,,17968255,1260239.0,,,,,1260239,150000.0,,,,150000.0,,,1410239,,,-16450560,2702718,,16558015,17968254,1.0,17968255,-6091486,574237,-647617.0,,-1123551,,,,-1123551.0,32717.0,-7255700,-1052214,,,,-147474.0,-1199688,,34001.0,,,1769875.0,1803876,,-6651510,8319245,14970755,-8307914,0.6358,14.0125,17.7175,12.16,13.7275,13.7275,13312.5,0,0,13.7275
2003,313305.0,,,,3314188,,,,3617364.0,6931552,6931552,313305.0,,663524,-7846956,-25.0457,-6618247,-21.124,-1892232.0,-8510479.0,-27.1636,33551.0,-8544031,-27.2707,2.57,2.57,2454143,2454143,2641127,18111608.0,20752735,64224,,156837,20973796,290501,,4674878.0,4674878.0,,,111425.0,5076804,,26050600,884929.0,,,,,884929,150000.0,,,,150000.0,,,1034929,,,-24994592,5297675,,25015672,26050601,-1.0,26050600,-8544031,663524,,,-486170,,,,-486170.0,2888939.0,-5477738,-1096598,,-18111608.0,,3002846.0,-16205360,,700882.0,,,15304099.0,16004981,,-5678117,2641127,8319244,-6574336,0.771,23.6075,28.3575,19.0,25.27,25.27,153847.5,0,0,25.27
2004,699756.0,,,,7107999,,,,6223994.0,13331993,13331993,699756.0,,751755,-12204365,-17.4409,-12632237,-18.0523,-323883.0,-12956120.0,-18.5152,,-12956120,-18.5152,3.57,3.57,3005536,3005536,12408516,21510707.0,33919223,47767,,250365,34217355,5259286,,,,,,11999.0,5271285,,39488640,949258.0,,,,,949258,150000.0,,,-1.0,149999.0,,,1099257,,,-37950712,9696769,,38389383,39488640,,39488640,-12956120,751755,,,-69065,,,,-69065.0,3048467.0,-9224963,-974039,,-6777179.0,3114000.0,133609.0,-4503609,,8121296.0,,,15374665.0,23495961,,9767389,12408516,2641127,-10199002,0.8312,49.21,58.2825,38.712500000000006,50.0175,50.0175,300646.5,0,0,50.0175
2005,783456.0,,,,9308977,,,,4004992.0,13313969,13313969,783456.0,,855991,-11927364,-15.224,-12530513,-15.9939,-252843.0,-12783356.0,-16.3166,-1525.0,-12781830,-16.3147,3.17,3.17,3442399,3442399,3511357,36894810.0,40406167,47390,,540368,40993925,189863,,,,,,5110538.0,5300401,,46294326,1692481.0,,,,,1692481,150000.0,,,,150000.0,,,1842481,,,-50732542,4429933,,44451846,46294327,-1.0,46294326,-12781830,855991,,,584765,,,,131169.0,288612.0,-11052462,-61309,,-22195253.0,6656746.0,-1025069.0,-16624885,,18780190.0,,,,18780190,,-8897159,3511357,12408516,-11113771,0.8601,37.525,43.4625,31.6825,37.3825,37.3825,136954.0,0,0,37.3825
2006,,,,,10535688,,,,4960376.0,15496064,15496064,1233809.0,,926681,-14534113,-inf,-15496064,-inf,1198540.0,-14297524.0,-inf,,-14297524,-inf,3.18,3.18,3822908,3822908,3491511,24122237.0,27613748,84003,,638540,28336291,149596,,,,,,5079805.0,5229401,,33565692,2616421.0,,,,,2616421,150000.0,,,,150000.0,,,2766421,,,-65030066,4216740,,30799271,33565692,,33565692,-14297524,926681,,,789154,,,,-1.0,426317.0,-12155372,-35836,,-1035428.0,13808000.0,-842610.0,11894126,,241400.0,,,,241400,,-19846,3491511,3511357,-12191208,0.8579,30.4,33.3925,26.0775,27.265,27.265,96085.0,0,0,27.265
2007,,,,,11315088,,,,5529985.0,16845073,16845073,1211744.0,,1003141,-15833070,-inf,-16845073,-inf,1202882.0,-15642191.0,-inf,,-15642191,-inf,-3.71,-3.71,4221908,4221908,6715096,18498733.0,25213829,80085,,260300,25554214,201103,,5026540.0,5026540.0,,,,5227643,,30781857,2821227.0,,,,,2821227,,,,1.0,1.0,2.0,,2821228,,,-80522257,5346260,,27960630,30781858,-1.0,30781857,-15642191,1003141,,,530300,,,,-56664.0,539156.0,-13569594,-944719,,-949496.0,6573000.0,,4678785,,12114394.0,,,,12114394,,3223585,6715096,3491511,-14514313,1.0035,19.6175,22.8475,16.8625,19.285,19.285,116437.0,0,0,19.285
2008,,4311575.0,-4311575.0,-inf,13351875,64039.0,,64039.0,341971.0,13757885,18069460,519256.0,,410254,-17659206,-inf,-18069460,-inf,519256.0,-17550204.0,-inf,,-17550204,-inf,-3.99,-3.99,4354679,4354679,7429895,5846634.0,13276529,86322,,179668,13542519,263926,,180750.0,180750.0,,,,444676,,13987195,,,,,4534111.0,4534111,,,,,,,,4534111,,,-102556751,-385837,,9453084,13987195,,13987195,-17550204,410254,,64039.0,1787279,-6237.0,,,,,-15288632,-111577,,-347901.0,13000000.0,,12540522,,3421309.0,,,41600.0,3462909,,714799,7429895,6715096,-15400209,0.8218,17.67,19.095,16.1025,17.5275,17.5275,80748.5,0,0,17.5275
2009,,3782507.0,-3782507.0,-inf,11606514,424273.0,,424273.0,425396.0,12456183,16238690,29441.0,,245680,-15993010,-inf,-16238690,-inf,29441.0,-16209249.0,-inf,22000.0,-16231249,-inf,-3.28,-3.28,5177424,5177424,32448939,1679937.0,34128876,64787,,507408,34701071,208320,,,,684000.0,,,892320,,35593391,,,,,4226933.0,4226933,,,,,,,,4226933,,,-118788000,-450767,,31366458,35593391,,35593391,-16231249,245680,,424273.0,-613383,21535.0,,,,110800.0,-16063879,-9324,,-1679937.0,5846634.0,,4157373,,20042570.0,,,17010330.0,37052900,-127350.0,25019044,32448939,7429895,-16073203,0.9507,16.814999999999998,20.1875,14.44,17.1,17.1,141522.0,0,0,17.1
2010,,4190403.0,-4190403.0,-inf,12191809,3251041.0,,3251041.0,409842.0,15852692,20043095,76934.0,,63156,-19979939,-inf,-20043095,-inf,76934.0,-19966161.0,-inf,7611.0,-19973772,-inf,-3.04,-3.04,6576348,6576348,39296682,3609246.0,42905928,284988,,278934,43469850,226911,,,,,,735681.0,962592,,44432442,,,,,2500682.0,2500682,,,,,,,,2500682,,,-138761772,-513843,,41931760,44432442,,44432442,-19973772,63156,,3251041.0,-1717978,-220201.0,,,,343821.0,-18033732,-133527,,-1929309.0,,-51681.0,-2062836,,26759921.0,,,528211.0,27288132,-343821.0,6847743,39296682,32448939,-18167259,1.0027,28.7375,31.92,25.7925,28.785,28.785,228900.5,0,0,28.785
