,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1993,24000000,,,,,7400000,,7400000,,,,35300000,15300000,1600000,23900000,0.9958,,,,7300000,0.3042,1900000,5100000,0.2125,0.13,0.13,7024444,7024444,28300000,,28300000,3300000.0,,,,10800000,,,,,,,,465400000,465400000,,,,,,,20300000,,,,20300000,442900000.0,,422600000,,,20000000,,22800000.0,42800000,465400000,,465400000,5100000,1600000,-600000.0,,,,,,,1700000,7800000,-3600000.0,,-29300000.0,45500000,-34700000,-18500000,-2000000.0,,,-1500000,-5900000,-9400000,,-9400000,,48400000,4200000,6.68,7.33,6.35,6.8,2.82,63226.0,0.17269,0.17269,2.99269
1994,24500000,,,,,7600000,,7600000,,,,36100000,15400000,1900000,25300000,1.0327,,,,8000000,0.3265,2300000,5700000,0.2327,0.29,0.29,7004165,7004165,24700000,,24700000,3300000.0,,,,10800000,,,,,,,,498000000,498000000,,,,,428600000.0,428600000.0,23800000,,,,23800000,,,452400000,,,24100000,,21500000.0,45600000,498000000,,498000000,5700000,1900000,,,-428600000.0,,,,-428600000.0,430100000,9100000,-1100000.0,,-40100000.0,41700000,-41700000,-40100000,-4200000.0,,,-1600000,33100000,27300000,,27300000,,28300000,8000000,7.17,7.7,7.005,7.29,3.07,39594.5,0.18896,0.36165,3.43165
1995,26800000,,,,,7800000,,7800000,,,,43400000,20800000,1600000,31100000,1.1604,,,,8700000,0.3246,2600000,6100000,0.2276,0.75,0.75,8068441,8114948,21000000,,21000000,,,,,10600000,,,,,,,,543400000,543400000,,,,,468900000.0,468900000.0,23100000,,,,23100000,,,491900000,,,21800000,,29700000.0,51500000,543400000,,543400000,6100000,1600000,,,-40300000.0,,,,-468900000.0,42000000,9400000,-1100000.0,,-54200000.0,27200000,-20600000,-47600000,-3100000.0,,,-1700000,39300000,34500000,,34500000,,24700000,8300000,7.66,8.105,7.41,7.575,3.265,105120.5,0.22058,0.58223,3.84723
1996,30600000,,,,,7500000,,7500000,,,,47400000,22000000,2100000,35300000,1.1536,,,,11200000,0.366,3500000,7700000,0.2516,0.95,0.95,8027035,8086983,28500000,,28500000,,,,,11500000,,,,,,,,616600000,616600000,,2500000.0,,,528700000.0,531200000.0,29200000,,,,29200000,,,560400000,,,20500000,,35700000.0,56200000,616600000,,616600000,7700000,2100000,200000.0,,-62300000.0,,,,-531200000.0,63800000,11500000,-1800000.0,,-45200000.0,27600000,21600000,4000000,-4400000.0,,,-1900000,-1700000,-8000000,,-8000000,,21000000,9700000,8.51,8.635,8.265,8.635,3.835,57555.5,0.24999,0.83222,4.66722
1997,34500000,,,,,8400000,,8400000,,,,53800000,25200000,2600000,40500000,1.1739,,,,12700000,0.3681,4100000,8600000,0.2493,1.08,1.04,8008954,8263043,38800000,,38800000,,,,,12000000,,,,,,,,758200000,758200000,,1800000.0,,,648900000.0,650700000.0,28600000,,,,28600000,57300000.0,,679400000,,,26400000,,52400000.0,78800000,758200000,,758200000,8600000,2600000,200000.0,,-119500000.0,,,,-650700000.0,120300000,12200000,-1200000.0,,-34000000.0,31600000,-40300000,-42700000,-6600000.0,,,-2200000,49600000,40800000,,40800000,,28500000,11000000,13.85,14.935,13.26,14.49,6.619999999999999,66330.0,0.29172,1.12394,7.743939999999999
1998,40300000,,,,,9300000,,9300000,,,,63600000,30500000,5100000,50300000,1.2481,,,,14700000,0.3648,4700000,10000000,0.2481,1.14,1.11,8831729,9099331,40100000,,40100000,,,,,14800000,,,,,,,,880300000,880300000,,700000.0,,,752900000.0,753600000.0,40700000,,,,40700000,,,794300000,,,33400000,,52600000.0,86000000,880300000,,880300000,10000000,5100000,-100000.0,,-102900000.0,,,,-753600000.0,101200000,13300000,-3000000.0,,-138100000.0,79300000,56600000,-2200000,-25900000.0,,,-2500000,18600000,-9800000,,-9800000,,38800000,10300000,17.025,17.445,15.62,16.555,7.66,170329.0,0.50653,1.63047,9.29047
1999,45600000,,,,,11800000,,11800000,,,,72400000,34300000,5000000,54800000,1.2018,,,,15500000,0.3399,4800000,10700000,0.2346,1.12,1.09,9567726,9816280,43700000,,43700000,,,,,15300000,,,,,,,,1075500000,1075500000,,22500000.0,,,800800000.0,823300000.0,150300000,,,29000000.0,179300000,,,973600000,,65000000.0,26200000,,,72900000,1046500000,29000000.0,1075500000,10700000,5000000,300000.0,,-69700000.0,,,,-823300000.0,67600000,13900000,-2200000.0,,-174800000.0,65100000,-91400000,-201100000,-17300000.0,,,-2900000,211000000,190800000,,3700000,43800000.0,40100000,11700000,15.825,17.235,14.935,15.87,7.619999999999999,148036.0,0.34819,1.97866,9.59866
2000,49218000,,,,,13503000,,13503000,,,,85129000,44839000,4613000,65286000,1.3265,,,,15834000,0.3217,4708000,11126000,0.2261,1.35,1.33,8288498,8385503,28449000,,28449000,,,,,15565000,,,,,,,,1135834000,1135834000,,65186000.0,,,819914000.0,885100000.0,138511000,,,28989000.0,167500000,,,1023619000,,66364000.0,23381000,,,83194000,1106813000,29021000.0,1135834000,11126000,4613000,-178000.0,,-61800000.0,,,,-885100000.0,62169000,15930000,-2427000.0,,-23391000.0,28579000,-80906000,-75718000,-11827000.0,,,-3262000,59575000,44486000,,-15302000,28449000.0,43751000,13503000,11.0,11.18,9.975,10.73,5.35,132559.0,0.39213,2.37079,7.720789999999999
2001,53783000,,,,,15590000,,15590000,,,,86107000,42974000,4551000,65237000,1.213,,,,17712000,0.3293,5377000,12335000,0.2293,1.49,1.47,8277034,8403773,31988000,,31988000,,,,,16369000,,,,,,,,1193966000,1193966000,,32300000.0,,,846300000.0,878600000.0,192448000,,,29052000.0,221500000,,,1071056000,,78664000.0,17735000,,,93854000,1164910000,29056000.0,1193966000,12335000,4551000,131000.0,,6500000.0,,,,-878600000.0,-921000,22596000,-2750000.0,-162000.0,-76904000.0,85832000,-47933000,-39167000,-2868000.0,,,-3593000,27421000,20960000,,4389000,32838000.0,28449000,19846000,13.66,14.725,13.05,14.045,7.25,134350.0,0.59366,2.96445,10.21445
2002,65234000,,,,,18100000,1006000.0,19106000,,,,82968000,32970000,3468000,62048000,0.9512,,,,25200000,0.3863,6858000,18752000,0.2875,2.25,2.19,8329109,8557591,35050000,,35050000,,,898415000.0,933465000.0,18058000,,,30738000.0,412100000.0,,,460896000.0,1855257000,1394361000,,17000000.0,,,,17000000.0,203829000,,,,203829000,1404917000.0,,1218088000,,129173000.0,12650000,6446000.0,-1086000.0,147183000,1365271000,29090000.0,1394361000,18752000,3468000,889000.0,,1795065000.0,,,,916465000.0,-1792910000,25264000,-1813000.0,18648000.0,-220156000.0,153373000,-17991000,-66126000,-7405000.0,,,-4177000,75156000,63574000,,22712000,55550000.0,32838000,23451000,21.7,24.025,20.130000000000003,22.045,11.795000000000002,272128.5,0.5076700000000001,3.47212,15.267120000000002
