,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2000,5404253.0,1472528.0,3931725.0,0.7275,,2201478.0,1617092.0,3818570.0,28951.0,3847521.0,5320049.0,2060.0,21152.0,28951.0,112777.0,0.0209,84204.0,0.0156,-21530.0,62674.0,0.0116,-7888.0,70562.0,0.0131,9.99,9.99,7225.0,7225.0,125585.0,,125585.0,497835.0,299556.0,319141.0,1242117.0,92219.0,,,,,7888.0,14760.0,114867.0,,1356984.0,447604.0,169819.0,,,122841.0,740264.0,,,,22511.0,22511.0,,,762775.0,,3605.0,-240933.0,-94810.0,926347.0,594209.0,1356984.0,,1356984.0,70562.0,28951.0,-7888.0,,190578.0,,-179230.0,,501853.0,-256875.0,25328.0,-32628.0,,,,-152881.0,-185509.0,,7364.0,,,124156.0,131520.0,,-28661.0,125585.0,154246.0,-7300.0,400.0,550.0,300.0,300.0,253.7212,527.0,0.0,0.0,253.7212
2001,5365332.0,1903755.0,3461577.0,0.6452,,2400680.0,2406484.0,4807164.0,31616.0,4838780.0,6742535.0,5902.0,23347.0,31616.0,-1336682.0,-0.2491,-1377203.0,-0.2567,-14442.0,-1391645.0,-0.2594,7888.0,-1399533.0,-0.2608,-194.85,-194.85,7230.0,7230.0,81932.0,,81932.0,194792.0,165168.0,,441892.0,66949.0,,,,,,33335.0,100284.0,,542176.0,1105116.0,53552.0,,,183887.0,1342555.0,,,,1645.0,1645.0,,,1344200.0,,3630.0,-1640466.0,-123605.0,958417.0,-802024.0,542176.0,,542176.0,-1399533.0,31616.0,7888.0,,-1402516.0,,127981.0,,-900663.0,2728895.0,-33650.0,-3524.0,,,150687.0,-25000.0,122163.0,,,,,-132166.0,-132166.0,,-43653.0,81932.0,125585.0,-37174.0,182.0,204.0,90.0,118.0,99.797,184.0,0.0,0.0,99.797
2002,3567848.0,1511826.0,2056022.0,0.5763,,1524678.0,425349.0,1950027.0,30466.0,1980493.0,3492319.0,,47923.0,30466.0,105995.0,0.0297,75529.0,0.0212,-47923.0,27606.0,0.0077,,27606.0,0.0077,5.0,5.0,7265.0,7265.0,14778.0,,14778.0,344700.0,438375.0,2373.0,800226.0,39302.0,,,,,,30516.0,69818.0,,870044.0,1117407.0,321109.0,,,64680.0,1503196.0,141266.0,,,,141266.0,,,1644462.0,,3630.0,-1612860.0,-151252.0,986064.0,-774418.0,870044.0,,870044.0,27606.0,30466.0,,,197693.0,,-202845.0,,-702970.0,-65436.0,190329.0,,,,,,,,,,,-257483.0,-257483.0,,-67154.0,14778.0,81932.0,190329.0,34.0,42.0,28.0,32.0,27.0636,205.5,0.0,0.0,27.0636
2003,6552206.0,2514758.0,4037448.0,0.6162,,2113918.0,1428838.0,3542756.0,21760.0,3564516.0,6079274.0,,46518.0,21760.0,764637.0,0.1167,472932.0,0.0722,223427.0,696359.0,0.1063,,696359.0,0.1063,94.93,94.93,7435.0,7451.0,7406.0,,7406.0,520402.0,1159470.0,10228.0,1697506.0,49683.0,,1274.0,1274.0,,,6424.0,57381.0,,1754887.0,682297.0,500000.0,,,348069.0,1530366.0,278580.0,,,,278580.0,,,1808946.0,,3830.0,-916501.0,-170886.0,1029498.0,-54059.0,1754887.0,,1754887.0,696359.0,21760.0,,,870110.0,,-646325.0,,167140.0,-1146452.0,441777.0,-30014.0,,,,300000.0,269986.0,,,,,-719135.0,-719135.0,,-7372.0,7406.0,14778.0,411763.0,24.0,44.0,22.0,40.0,33.8295,685.0,0.0,0.0,33.8295
2004,6342588.0,2758395.0,3584193.0,0.5651,,2620491.0,2121575.0,4742066.0,31293.0,4773359.0,7531754.0,,25353.0,31293.0,-1157873.0,-0.1826,-1189166.0,-0.1875,-25353.0,-1214519.0,-0.1915,,-1214519.0,-0.1915,-159.88,-159.88,7665.0,7665.0,127296.0,,127296.0,-167337.0,691737.0,73124.0,724820.0,75475.0,,120.0,120.0,,,8018.0,83613.0,,808433.0,1530322.0,283367.0,,,263323.0,2077012.0,,,,-1.0,-1.0,,,2077011.0,,3830.0,-2131020.0,-201026.0,1059638.0,-1268578.0,808433.0,,808433.0,-1214519.0,31293.0,,,-1519332.0,,361706.0,,-1352192.0,3373594.0,671036.0,-55934.0,,,,,-55934.0,,,,,-495212.0,-495212.0,,119890.0,127296.0,7406.0,615102.0,62.0,86.0,52.0,62.0,52.4357,496.5,0.0,0.0,52.4357
2005,2777409.0,2539433.0,237976.0,0.0857,,809388.0,,809388.0,,809388.0,3348821.0,,178292.0,78659.0,-492753.0,-0.1774,-571412.0,-0.2057,,,,,-749704.0,-0.2699,-24.0,-24.0,31805.0,31805.0,1058416.0,,1058416.0,2623612.0,12603810.0,275719.0,16561557.0,7716469.0,1265963.0,,1265963.0,,,593729.0,9576161.0,,26137718.0,5294629.0,6874262.0,,,279431.0,12448322.0,5903368.0,,676394.0,-1.0,6579761.0,,,19028083.0,1.0,14723.0,-749704.0,-45406.0,7890021.0,7109635.0,26137718.0,,26137718.0,-749704.0,78659.0,,,5465427.0,,-434362.0,,4113235.0,-5957354.0,-1162972.0,-4322975.0,-4120620.0,,,1684.0,-8441911.0,,,,,10663299.0,10663299.0,,,1058416.0,,-5485947.0,34.0,52.0,28.0,34.0,28.75505,128.0,0.0,0.0,28.75505
2006,33044996.0,28002942.0,5042054.0,0.1526,,4390598.0,,4390598.0,,4390598.0,32393540.0,,1040108.0,714168.0,1907676.0,0.0577,651456.0,0.0197,-498056.0,153400.0,0.0046,489969.0,-336569.0,-0.0102,-8.0,-8.0,80520.0,80520.0,180000.0,,180000.0,3508957.0,15257641.0,233205.0,19179803.0,3565316.0,1265963.0,,1265963.0,,,881100.0,5712379.0,,24892182.0,7648426.0,5754867.0,,,865156.0,14268449.0,1936020.0,,512937.0,1305078.0,3754035.0,,552589.0,18022484.0,,57269.0,-1086273.0,-580607.0,8479309.0,6869698.0,24892182.0,,24892182.0,-336569.0,714168.0,-163457.0,,798119.0,,-2653831.0,,4911354.0,-1741787.0,-729526.0,-812372.0,,,,4969174.0,4156802.0,,,,,-4485692.0,-4485692.0,,,,1058416.0,-1541898.0,244.0,338.0,164.0,244.0,206.35995000000003,1305.0,0.0,0.0,206.35995000000003
2007,46068645.0,33337999.0,12730646.0,0.2763,,9894619.0,,9894619.0,-25200000.0,-15305381.0,18032618.0,,1578377.0,1300019.0,4117969.0,0.0894,28036027.0,0.6086,-26796454.0,1239573.0,0.0269,611673.0,627900.0,0.0136,3.84,3.7,163506.0,169652.0,910000.0,,910000.0,7674647.0,21820514.0,225272.0,30630433.0,4786143.0,6372372.0,5876974.0,12249346.0,,,2624118.0,19659607.0,,50290040.0,6549122.0,6353857.0,,,12028094.0,24931073.0,3031366.0,,1878677.0,2093192.0,7003235.0,,1188506.0,31934308.0,829.0,69122.0,-458373.0,-1437048.0,20181202.0,18355732.0,50290040.0,,50290040.0,627900.0,1300019.0,389060.0,,788006.0,,-3323195.0,,5699360.0,-9053381.0,-5948396.0,-9715099.0,,,,,-9715099.0,,,,,15663495.0,15663495.0,,,,,-15663495.0,110.0,132.0,100.0,110.0,93.0311,4139.0,0.0,0.0,93.0311
2008,38694000.0,29633000.0,9061000.0,0.2342,,,,,10018000.0,10018000.0,39651000.0,,2780000.0,2262000.0,-12245000.0,-0.3165,-5612000.0,-0.145,-2599000.0,-8211000.0,-0.2122,-744000.0,-16543000.0,-0.4275,-100.0,-100.0,175730.0,175730.0,164000.0,,164000.0,5332000.0,21099000.0,1803000.0,28398000.0,5507000.0,291000.0,2126000.0,2417000.0,,,3027000.0,10951000.0,,39349000.0,5167000.0,16904000.0,,38000.0,3244000.0,25353000.0,5973000.0,1057000.0,1364000.0,,8394000.0,,,33747000.0,1000.0,72000.0,-17428000.0,-2906000.0,25863000.0,5602000.0,39349000.0,,39349000.0,-16543000.0,2262000.0,-515000.0,237000.0,-2654360.0,-229000.0,-2859000.0,,3045000.0,17073360.0,-140000.0,-2563000.0,,,,-256000.0,-2819000.0,-1998000.0,,,,5121000.0,3123000.0,,,164000.0,,-2703000.0,74.0,80.0,52.0,64.0,54.1272,2463.0,0.0,0.0,54.1272
2010,48600000.0,41130000.0,7470000.0,0.1537,,,,,6920000.0,6920000.0,48050000.0,,-3790000.0,1940000.0,-4760000.0,-0.0979,550000.0,0.0113,-3800000.0,-3250000.0,-0.0669,,-2910000.0,-0.0599,-1.8,-1.8,1620000.0,1620000.0,600000.0,,600000.0,4400000.0,21440000.0,200000.0,26640000.0,3940000.0,290000.0,-640000.0,-350000.0,,,4150000.0,7740000.0,,34380000.0,,,,,18940000.0,18940000.0,11540000.0,,,1620000.0,13160000.0,,,32100000.0,,,-23730000.0,-6560000.0,32580000.0,2290000.0,34390000.0,-10000.0,34380000.0,-2910000.0,1940000.0,,,4655000.0,900000.0,-340000.0,,7700000.0,-785000.0,2900000.0,-770000.0,,,,-340000.0,-1110000.0,,,,,-1710000.0,-1710000.0,,80000.0,340000.0,260000.0,2130000.0,6.0,10.0,4.0,6.0,5.074450000000001,665.5,0.0,0.0,5.074450000000001
2011,53745000.0,42817000.0,10928000.0,0.2033,,,,,6549000.0,6549000.0,49366000.0,,2102000.0,2387000.0,6793000.0,0.1264,4379000.0,0.0815,-2075000.0,2304000.0,0.0429,57000.0,2247000.0,0.0418,0.63,0.63,3579114.0,3579254.0,577000.0,,577000.0,6042000.0,22521000.0,332000.0,29472000.0,3971000.0,291000.0,1607000.0,1898000.0,,,1640000.0,7509000.0,,36981000.0,7432000.0,14055000.0,41000.0,38000.0,126000.0,21651000.0,8992000.0,1497000.0,,175000.0,10664000.0,,,32315000.0,,4000.0,-21479000.0,-8050000.0,34191000.0,4666000.0,36981000.0,,36981000.0,2247000.0,2387000.0,,131000.0,121000.0,-2088000.0,-1078000.0,,7821000.0,-1253000.0,3633000.0,-1288000.0,,,,-510000.0,-1288000.0,-2189000.0,,,,-116000.0,-2305000.0,,40000.0,577000.0,537000.0,2345000.0,3.0,3.0,2.95,2.975,2.51605,6050.0,0.0,0.0,2.51605
2012,64215000.0,49357000.0,14858000.0,0.2314,,,,,8874000.0,8874000.0,58231000.0,,1843000.0,2761000.0,8599000.0,0.1339,5984000.0,0.0932,-1989000.0,3995000.0,0.0622,1447000.0,2548000.0,0.0397,0.54,0.54,4680581.0,4759246.0,490000.0,,490000.0,11631000.0,26739000.0,679000.0,39539000.0,5883000.0,453000.0,5889000.0,6342000.0,,,1392000.0,13617000.0,,53156000.0,7077000.0,19211000.0,1448000.0,38000.0,1533000.0,27859000.0,4640000.0,1542000.0,,127000.0,6309000.0,,,34168000.0,,6000.0,-18931000.0,-9606000.0,47519000.0,18988000.0,53156000.0,,53156000.0,2548000.0,2761000.0,,101000.0,3859000.0,-4606000.0,1136000.0,,11680000.0,-7575000.0,1694000.0,-1438000.0,-11600000.0,,,-292000.0,-13038000.0,-3477000.0,7115000.0,-587000.0,-359000.0,8565000.0,11257000.0,,-87000.0,490000.0,577000.0,256000.0,4.68,6.285,4.385,6.09,5.1505,13300.0,0.063,0.063,5.2135
2013,62833000.0,47598000.0,15235000.0,0.2425,,,,,10622000.0,10622000.0,58220000.0,,1340000.0,2872000.0,7781000.0,0.1238,4613000.0,0.0734,-1044000.0,3569000.0,0.0568,-170000.0,3739000.0,0.0595,0.65,0.63,5739014.0,5932726.0,561000.0,,561000.0,8584000.0,26222000.0,1561000.0,36928000.0,6523000.0,453000.0,4726000.0,5179000.0,,185000.0,1357000.0,13244000.0,,50172000.0,5142000.0,14969000.0,1496000.0,289000.0,3997000.0,24397000.0,2527000.0,1579000.0,,56000.0,4162000.0,,,28559000.0,,6000.0,-15192000.0,-11317000.0,48116000.0,21613000.0,50172000.0,,50172000.0,3739000.0,2872000.0,-1236000.0,,851000.0,2871000.0,440000.0,,12531000.0,2663000.0,8889000.0,-668000.0,-450000.0,,,-380000.0,-1118000.0,-7077000.0,,,-1433000.0,810000.0,-7700000.0,,71000.0,561000.0,490000.0,8221000.0,6.17,6.525,6.025,6.365,5.4598,15850.0,0.251,0.314,5.7738
2014,64331000.0,50233000.0,14098000.0,0.2191,,11960000.0,,11960000.0,,11960000.0,62193000.0,,1295000.0,3527000.0,5121000.0,0.0796,1735000.0,0.027,-1436000.0,299000.0,0.0046,-368000.0,667000.0,0.0104,0.1,0.1,6591755.0,6915688.0,1418000.0,,1418000.0,11916000.0,28391000.0,2296000.0,44021000.0,9557000.0,5434000.0,4513000.0,9947000.0,,858000.0,1537000.0,21899000.0,,65920000.0,5636000.0,19508000.0,71000.0,196000.0,2505000.0,27845000.0,8213000.0,1586000.0,,4000.0,9803000.0,,,37648000.0,,7000.0,-14525000.0,-13658000.0,56448000.0,28272000.0,65920000.0,,65920000.0,667000.0,3527000.0,-1043000.0,42000.0,3645000.0,-2417000.0,-1802000.0,,16176000.0,-9637000.0,-2799000.0,-906000.0,-8757000.0,,,-335000.0,-9663000.0,-1747000.0,,,-3748000.0,18814000.0,13319000.0,,857000.0,1418000.0,561000.0,-3705000.0,9.96,10.71,9.54,10.01,9.2906,217450.0,0.725,1.039,10.3296
2015,80442000.0,63161000.0,17281000.0,0.2148,,16557000.0,,16557000.0,,16557000.0,79718000.0,,1858000.0,4352000.0,5092000.0,0.0633,626000.0,0.0078,-1744000.0,-1118000.0,-0.0139,-286000.0,-832000.0,-0.0103,-0.11,-0.11,7478223.0,7478223.0,529000.0,,529000.0,13662000.0,36923000.0,5008000.0,56122000.0,15299000.0,10518000.0,3852000.0,14370000.0,,338000.0,2121000.0,32128000.0,,88250000.0,9722000.0,40893000.0,14000.0,996000.0,2345000.0,53956000.0,3912000.0,371000.0,,1206000.0,5489000.0,,,59445000.0,,7000.0,-15357000.0,-16638000.0,60793000.0,28805000.0,88250000.0,,88250000.0,-832000.0,4352000.0,-215000.0,100000.0,-14010000.0,91000.0,-8412000.0,,2166000.0,9711000.0,-894000.0,-2220000.0,-6340000.0,,,-656000.0,-8560000.0,-2788000.0,,,-4468000.0,15821000.0,8565000.0,,-889000.0,529000.0,1418000.0,-3114000.0,9.955,10.31,9.29,9.645,9.25095,111400.0,0.4499999999999999,1.489,10.73995
