,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1995,100000,1000000.0,-900000.0,-9.0,,700000.0,,700000,200000.0,900000,1900000,,,200000,-6700000,-67.0,-1800000,-18.0,-5000000.0,,,,-6900000,-69.0,-15.4,-15.4,448052,448052,,,,200000,,100000.0,300000,400000,,200000.0,200000.0,,,,600000,,900000,100000,,,,1100000,1200000,300000.0,,,,300000.0,,,1500000,,,-18100000,-600000.0,18100000,-600000,900000,,900000,-6900000,200000,,,200000,,-200000.0,,-900000,5000000,-1500000,,,,,,,,1500000.0,,,,1500000,,1500000,,,-1500000,52.505,75.47,37.19,56.875,42.9,14015.0,0.0,0.0,42.9
1996,3100000,,,,1700000.0,900000.0,,900000,200000.0,2800000,2800000,,,200000,500000,0.1613,300000,0.0968,-200000.0,,,,300000,0.0968,0.7,0.7,428571,428571,4200000.0,,4200000.0,100000,100000.0,3900000.0,8300000,2300000,,200000.0,200000.0,,,,2500000,,10800000,200000,,,,600000,800000,1000000.0,,,,1000000.0,,,1800000,,,-17800000,-700000.0,27500000,9000000,10800000,,10800000,300000,200000,,,8400000,,100000.0,,7500000,-8500000,400000,-5900000.0,,,,,-5900000.0,,8600000.0,,,1100000.0,9700000,,9700000,4100000.0,,-5500000,177.19,203.44,145.47,168.44,127.05,47120.5,0.0,0.0,127.05
1997,300000,-300000.0,600000.0,2.0,30000000.0,3300000.0,,3300000,300000.0,33600000,33300000,,,300000,-32900000,-109.6667,-33000000,-110.0,,,,,-33200000,-110.6667,-54.25,-54.25,612281,612281,12200000.0,,12200000.0,400000,200000.0,,12800000,5300000,,200000.0,200000.0,,,400000.0,5900000,,18700000,700000,100000.0,,,1400000,2200000,2000000.0,,,-100000.0,1900000.0,,,4100000,,,-51000000,-1000000.0,66600000,14600000,18700000,,18700000,-33200000,300000,,,3100000,,-100000.0,,10600000,25400000,-4400000,-3300000.0,,,3900000.0,-500000.0,100000.0,,11300000.0,,,1000000.0,12300000,,12300000,,4200000.0,-7700000,152.035,162.97,127.97,147.66,111.375,31378.0,0.0,0.0,111.375
1998,500000,-700000.0,1200000.0,2.4,7600000.0,4500000.0,,4500000,700000.0,12800000,12100000,,,700000,-11100000,-22.2,-11600000,-23.2,,,,,-11800000,-23.6,-17.15,-17.15,884220,884220,1700000.0,,1700000.0,100000,,400000.0,2200000,9300000,,200000.0,200000.0,,,300000.0,9800000,,12000000,700000,2500000.0,,,1500000,4700000,1900000.0,,,,1900000.0,,,6600000,,,-72600000,-1600000.0,79600000,5400000,12000000,,12000000,-11800000,700000,,,-13100000,,,,-2500000,14300000,-9900000,-2900000.0,,,,,-2900000.0,,600000.0,,,1700000.0,2300000,,2300000,,12200000.0,-12800000,35.545,54.14,32.265,35.0,26.4,312992.0,0.0,0.0,26.4
1999,100000,3500000.0,-3400000.0,-34.0,8800000.0,6200000.0,,6200000,1000000.0,16000000,19500000,,,1000000,-18500000,-185.0,-19400000,-194.0,400000.0,,,,-19500000,-195.0,-10.5,-10.5,1889901,1889901,2400000.0,,2400000.0,300000,100000.0,400000.0,3200000,1900000,,,,,,2300000.0,4200000,,7400000,900000,100000.0,,,5000000,6000000,3500000.0,,,,3500000.0,,,9500000,,,-92700000,-1100000.0,91700000,-2100000,7400000,,7400000,-19500000,1000000,,,-300000,,,,-2800000,10900000,-7900000,-500000.0,,,,3600000.0,3100000.0,,9600000.0,,,-4200000.0,5400000,,5400000,,1700000.0,-8400000,36.64,41.02,31.17,35.82,27.02,319029.0,0.0,0.0,27.02
2000,1000,-516000.0,517000.0,517.0,8075000.0,4236000.0,,4236000,516000.0,12827000,12311000,,,516000,-13998000,-13998.0,-12310000,-12310.0,-2190000.0,,,,-14514000,-14514.0,-6.3,-6.3,2319856,2319856,4131000.0,,4131000.0,90000,,696000.0,4917000,870000,,,,,,166000.0,1036000,,5953000,522000,110000.0,,,7953000,8585000,89000.0,,,,89000.0,,,8674000,,91000.0,-107194000,-869000.0,105251000,-2721000,5953000,,5953000,-14514000,516000,,,-868000,,,,-3668000,5567000,-9299000,-201000.0,,,,47000.0,-154000.0,,11306000.0,,-2000.0,-105000.0,11199000,,1746000,4131000.0,2385000.0,-9500000,101.72,146.01999999999998,83.125,97.89,73.84,561673.0,0.0,0.0,73.84
2001,979000,-412000.0,1391000.0,1.4208,7380000.0,3812000.0,,3812000,412000.0,11604000,11192000,,,412000,-9123000,-9.3187,-10213000,-10.4321,-9000.0,,,,-9535000,-9.7395,-3.5,-3.5,2720352,2720352,6327000.0,,6327000.0,46000,,264000.0,6637000,1117000,,,,,,146000.0,1263000,,7900000,675000,86000.0,,3500000.0,930000,5191000,2000.0,,,21000.0,23000.0,,,5214000,,97000.0,-116729000,-1613000.0,120931000,2686000,7900000,,7900000,-9535000,412000,,,5114000,,,,1446000,-2225000,-6234000,-242000.0,,,,22000.0,-220000.0,,12061000.0,,,-3411000.0,8650000,,2196000,6327000.0,4131000.0,-6476000,54.12,75.6,44.145,58.1,43.825,246379.5,0.0,0.0,43.825
2002,3766000,,,,13506000.0,2478000.0,,2478000,,15984000,15984000,,,424000,-11294000,-2.9989,-12218000,-3.2443,,,,,-11718000,-3.1115,-3.85,-3.85,2986859,2986859,6072000.0,,6072000.0,328000,,390000.0,6790000,915000,,,,,,161000.0,1076000,,7866000,1070000,2000.0,,,1711000,2783000,,,,,,,,2783000,,110000.0,-128447000,-1853000.0,135273000,5083000,7866000,,7866000,-11718000,424000,,,2561000,,,,4007000,-4620000,-13353000,-280000.0,,,,96000.0,-184000.0,,13368000.0,,,-86000.0,13282000,,-255000,6072000.0,6327000.0,-13633000,49.175,54.25,31.5,36.225,27.325000000000003,253388.0,0.0,0.0,27.325000000000003
2003,3921000,2860000.0,1061000.0,0.2706,8744000.0,,,2987000,,11731000,14591000,,,1381000,-10178000,-2.5958,-10670000,-2.7212,,,,,-11559000,-2.948,-3.5,-3.5,3327663,3327663,3137000.0,242000.0,3379000.0,245000,376000.0,257000.0,4257000,836000,,,,,,306000.0,1142000,,5399000,560000,,,531000.0,1217000,2308000,760000.0,,,200000.0,960000.0,,,3268000,,120000.0,-140006000,-257000.0,142274000,2131000,5399000,,5399000,-11559000,1381000,,,-2058000,,-370000.0,,1949000,1931000,-10305000,-184000.0,,,,11000.0,-173000.0,,4740000.0,-500000.0,,3303000.0,7543000,,-2935000,3137000.0,6072000.0,-10489000,47.25,68.6,38.85,50.75,38.28,749706.5,0.0,0.0,38.28
2004,3314000,2212000.0,1102000.0,0.3325,9673000.0,,,4225000,,13898000,16110000,,,2185000,-12160000,-3.6693,-12796000,-3.8612,,,,,-14345000,-4.3286,-3.85,-3.85,3837122,3837122,14884000.0,,14884000.0,1520000,1240000.0,240000.0,17884000,873000,,,,,,380000.0,1253000,,19137000,1331000,,,1524000.0,1398000,4253000,,,,125000.0,125000.0,,,4378000,,141000.0,-154351000,-2373000.0,171342000,14759000,19137000,,19137000,-14345000,2185000,,,11682000,,-864000.0,,13631000,-10773000,-11251000,-411000.0,,,,-250000.0,-661000.0,,23659000.0,,,,23659000,,11747000,14884000.0,3137000.0,-11662000,54.6,63.35,45.675,52.85,39.87,359158.0,0.0,0.0,39.87
