,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1992,315200000,111900000,203300000,0.645,,105900000.0,,105900000,4600000,110500000,222400000,,,4600000,96100000,0.3049,92800000,0.2944,-1300000,91500000,0.2903,34900000,56600000,0.1796,0.14,0.14,390344828,390344828,95400000,,95400000,49100000,40500000,51500000,236500000,46600000,,9300000,9300000,,,6700000,62600000,,299100000,6500000,20000000,,,16100000,42600000,6100000,,1400000.0,-100000.0,7400000,,,50000000,,,105200000,-15000000,158900000,249100000,299100000,,299100000,56600000,4600000,,,130500000,,-4800000,,193900000.0,-149200000,42500000,-10400000,,-41800000.0,,1700000.0,-50500000,,121900000.0,,-20000000.0,-4000000,97900000,-500000.0,,,5900000,32100000,4.64,5.109999999999999,4.265,4.765000000000001,4.765000000000001,10109200.0,0,0,4.765000000000001
1993,380100000,133900000,246200000,0.6477,,131200000.0,,131200000,6400000,137600000,271500000,,,6400000,115900000,0.3049,108600000,0.2857,900000,109500000,0.2881,39800000,69700000,0.1834,0.1,0.1,395200000,395200000,60800000,,60800000,58800000,41800000,54700000,216100000,77000000,,16900000,16900000,,,13200000,107100000,,323200000,10700000,29500000,,,16900000,57100000,6000000,,2400000.0,11000000.0,19400000,,,76500000,,,174600000,-20200000,92300000,246700000,323200000,,323200000,69700000,6400000,,,-34900000,,-1400000,,159000000.0,24600000,65800000,-35800000,,-400000.0,,-12800000.0,-49000000,,400000.0,-57400000.0,,6000000,-51000000,-300000.0,,,95400000,30000000,3.645,3.91,3.295,3.545,3.545,10448400.0,0,0,3.545
1994,448900000,153100000,295800000,0.6589,29500000.0,127200000.0,,127200000,9100000,165800000,318900000,,,9100000,138000000,0.3074,130000000,0.2896,-1100000,128900000,0.2871,49200000,79700000,0.1775,0.19,0.19,419473684,419473684,90100000,,90100000,74800000,54700000,44200000,263800000,105800000,,35300000,35300000,,,26900000,168000000,,431800000,15100000,34200000,,,24400000,73700000,8900000,,6200000.0,3000000.0,18100000,,,91800000,,,254000000,-28100000,114100000,340000000,431800000,,431800000,79700000,9100000,,,31100000,,-11400000,,190100000.0,-52100000,67800000,-35800000,,-29200000.0,43200000.0,-21700000.0,-43500000,,16000000.0,,,-10900000,5100000,-100000.0,,,60800000,32000000,3.765,4.035,3.36,3.86,3.86,11293200.0,0,0,3.86
1995,1107000000,277000000,830000000,0.7498,,505000000.0,,505000000,40000000,545000000,822000000,,,40000000,125000000,0.1129,285000000,0.2575,-200000000,85000000,0.0768,77000000,8000000,0.0072,0.01,0.01,348346000,348346000,115000000,,115000000,210000000,145000000,67000000,537000000,254000000,,138000000,138000000,,,146000000,538000000,,1075000000,42000000,58000000,,,171000000,271000000,13000000,,,38000000.0,51000000,,,322000000,,,456000000,-111000000,408000000,753000000,1075000000,,1075000000,8000000,40000000,-22000000.0,,75900000,,-45000000,,266000000.0,-76900000,25000000,-69000000,,-35000000.0,97000000.0,-157000000.0,-164000000,,32000000.0,,,-26000000,6000000,-5000000.0,-139000000.0,115000000.0,254000000,-44000000,7.58,8.845,7.3,8.55,8.55,31981000.0,0,0,8.55
1996,1462000000,339600000,1122400000,0.7677,,719200000.0,,719200000,61400000,780600000,1120200000,,,61400000,358400000,0.2451,341800000,0.2338,-44800000,297000000,0.2031,129900000,167100000,0.1143,0.23,0.23,725172000,821818182,58500000,,58500000,298900000,226200000,165300000,748900000,347200000,,308400000,308400000,,,107600000,763200000,,1512100000,64500000,240600000,,,158700000,463800000,47200000,,60000000.0,24800000.0,132000000,,,595800000,,,585100000,-158200000,489400000,916300000,1512100000,,1512100000,167100000,61400000,-12400000.0,,19100000,,-87900000,,285100000.0,-100900000,134300000,-135300000,,-22200000.0,40800000.0,-281500000.0,-398200000,,71600000.0,-49800000.0,,185900000,207700000,-2600000.0,,,117300000,-1000000,11.955,12.69,10.705,11.97,11.97,41503600.0,0,0,11.97
1997,1872300000,463700000,1408600000,0.7523,196700000.0,710400000.0,,710400000,86700000,993800000,1457500000,,,86700000,324300000,0.1732,414800000,0.2215,-156100000,258700000,0.1382,98300000,139300000,0.0744,0.18,0.17,773888889,796000000,58000000,,58000000,413800000,386700000,205500000,1064000000,499000000,,313300000,313300000,,,91500000,903800000,,1967800000,98900000,447200000,,,261900000,808000000,46300000,,58000000.0,69300000.0,173600000,,,981600000,,,706500000,-207500000,487200000,986200000,1967800000,,1967800000,139300000,86700000,-52200000.0,,-29100000,,-175100000,,256000000.0,-64200000,80500000,-238200000,,-7800000.0,33900000.0,-38900000.0,-251000000,,96200000.0,-186700000.0,,252400000,161900000,-5600000.0,,,72200000,-157700000,15.125,16.365000000000002,13.125,14.58,14.58,89527600.0,0,0,14.58
1998,2233600000,658900000,1574700000,0.705,882200000.0,786300000.0,,786300000,128600000,1797100000,2456000000,,,128600000,-146700000,-0.0657,-222400000,-0.0996,-52900000,-275300000,-0.1233,-10900000,-264400000,-0.1184,-0.34,-0.34,777647059,777647059,70300000,,70300000,537800000,462000000,196500000,1266600000,679900000,,1813500000,1813500000,,,132700000,2626100000,,3892700000,108600000,1027500000,,,483600000,1619700000,1363800000,,,88100000.0,1451900000,,,3071600000,,,381200000,-265500000,705400000,821100000,3892700000,,3892700000,-264400000,128600000,-151400000.0,,-609100000,,-25700000,,-353100000.0,1154800000,258500000,-2234000000,,,11600000.0,-2400000.0,-2224800000,,99800000.0,,,1877600000,1977400000,1300000.0,,,58000000,-1975500000,15.375,18.075000000000003,13.47,15.425,15.425,94242600.0,0,0,15.425
1999,2842000000,900000000,1942000000,0.6833,197000000.0,842000000.0,,842000000,178000000,1217000000,2117000000,,,178000000,740000000,0.2604,725000000,0.2551,-163000000,562000000,0.1977,191000000,371000000,0.1305,0.46,0.45,806521739,824444444,64000000,14000000.0,78000000,445000000,376000000,156000000,1055000000,604000000,,1726000000,1726000000,,,187000000,2517000000,,3572000000,92000000,600000000,,,363000000,1055000000,678000000,,,115000000.0,793000000,,,1848000000,,4000000.0,752000000,-336000000,1304000000,1724000000,3572000000,,3572000000,371000000,178000000,-29000000.0,,353100000,,68000000,,,-146100000,727000000,-80000000,-128000000.0,,5000000.0,18000000.0,-185000000,,704000000.0,-127000000.0,,-1121000000,-544000000,-4000000.0,-6000000.0,64000000.0,70000000,647000000,15.315,19.53,12.565,15.11,15.11,72124300.0,0,0,15.11
2000,2664000000,742000000,1922000000,0.7215,199000000.0,867000000.0,,867000000,181000000,1247000000,1989000000,,,181000000,708000000,0.2658,675000000,0.2534,-148000000,527000000,0.1978,154000000,373000000,0.14,0.46,0.46,810869565,819780220,54000000,6000000.0,60000000,361000000,354000000,217000000,992000000,567000000,,1671000000,1671000000,,,197000000,2435000000,,3427000000,67000000,260000000,,,492000000,819000000,574000000,,,99000000.0,673000000,,,1492000000,,4000000.0,1116000000,-375000000,1190000000,1935000000,3427000000,,3427000000,373000000,181000000,2000000.0,,173000000,,15000000,,173000000.0,10000000,739000000,-76000000,,,15000000.0,-46000000.0,-107000000,,29000000.0,-222000000.0,,-445000000,-638000000,-4000000.0,-10000000.0,54000000.0,64000000,663000000,9.94,11.63,8.47,9.305,9.305,83159800.0,0,0,9.305
2001,2673000000,919000000,1754000000,0.6562,275000000.0,961000000.0,,961000000,136000000,1372000000,2291000000,,,232000000,276000000,0.1033,100000000,0.0374,-56000000,44000000,0.0165,98000000,-54000000,-0.0202,-0.07,-0.07,830769231,830769231,180000000,5000000.0,185000000,370000000,303000000,248000000,1106000000,592000000,916000000.0,1148000000,2064000000,,,212000000,2868000000,,3974000000,54000000,231000000,,,546000000,831000000,973000000,,43000000.0,112000000.0,1128000000,,,1959000000,,4000000.0,1031000000,-453000000,1433000000,2015000000,3974000000,,3974000000,-54000000,232000000,8000000.0,,102000000,,53000000,,275000000.0,202000000,490000000,-121000000,-704000000.0,,20000000.0,5000000.0,-800000000,,42000000.0,,,395000000,437000000,-1000000.0,126000000.0,180000000.0,54000000,369000000,8.9,10.09,8.465,9.28,9.28,72295400.0,0,0,9.28
