,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1986,440600000,315300000,125300000,0.2844,,,,83900000,14600000.0,98500000,413800000,,,14600000.0,33400000,0.0758,26800000,0.0608,-8000000,18800000,0.0427,8100000,10700000,0.0243,0.24,0.24,44583333,44583333,3500000,,3500000,61100000,97000000,1200000,162800000,93700000,,,,,,6900000,100600000,,263400000,,,,,81700000,81700000,58000000.0,,8900000.0,,66900000,,,148600000,,,88400000,-82600000,109000000.0,114800000,263400000,,263400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.69,4.1,4.470000000000001,1.69,2022500.0,0.1894,0.42385,2.11385
1987,429600000,291200000,138400000,0.3222,,,,84700000,14900000.0,99600000,390800000,,,14900000.0,48200000,0.1122,38800000,0.0903,-5500000,33300000,0.0775,16100000,17200000,0.04,0.33,0.33,52121212,52121212,2200000,,2200000,60300000,92000000,2600000,157100000,99700000,,,,,,18200000,117900000,,275000000,,,,,81700000,81700000,52100000.0,,13500000.0,,65600000,,,147300000,,,100800000,-87200000,114100000.0,127700000,275000000,,275000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.595000000000001,4.94,5.109999999999999,2.0,2370000.0,0.1675,0.59135,2.5913500000000003
1988,453400000,307300000,146100000,0.3222,,,,88400000,16500000.0,104900000,412200000,,,16500000.0,51100000,0.1127,41200000,0.0909,-6600000,34600000,0.0763,12800000,21800000,0.0481,0.43,0.43,50697674,50697674,4000000,,4000000,68600000,94500000,1500000,168600000,98300000,,,,,,19400000,117700000,,286300000,,,,,88900000,88900000,49500000.0,,13800000.0,,63300000,,,152200000,,,90600000,-97700000,141200000.0,134100000,286300000,,286300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.609999999999999,4.220000000000001,4.44,1.805,1353400.0,0.1725,0.76385,2.5688500000000003
1989,492200000,337600000,154600000,0.3141,,,,93900000,17800000.0,111700000,449300000,,,17800000.0,52900000,0.1075,42900000,0.0872,-7800000,35100000,0.0713,13200000,21900000,0.0445,0.45,0.45,48666667,48666667,3200000,,3200000,69300000,98900000,1000000,172400000,97700000,,,,,,19600000,117300000,,289700000,,,,,93000000,93000000,45300000.0,,13900000.0,-100000.0,59100000,,,152100000,,,104000000,-109000000,142600000.0,137600000,289700000,,289700000,21900000.0,17800000.0,100000.0,,-6800000.0,,-5000000.0,,79400000.0,700000.0,33700000.0,-18300000.0,,,,1400000.0,-16900000.0,,,-9900000.0,-8600000.0,900000.0,-17600000.0,,,,4000000.0,15400000.0,0.0,5.5,5.065,5.375,2.275,2594000.0,0.1825,0.94635,3.22135
1990,504900000,344700000,160200000,0.3173,,,,98000000,18800000.0,116800000,461500000,,,18800000.0,46500000,0.0921,43400000,0.086,-15700000,27700000,0.0549,11600000,16100000,0.0319,0.34,0.34,31632653,31632653,700000,,700000,68600000,109500000,3900000,182700000,101400000,,,,,,24400000,125800000,,308500000,32900000.0,,,,73900000,106800000,60200000.0,,12600000.0,,72800000,,,179600000,,,111200000,-115600000,133300000.0,128900000,308500000,,308500000,16100000.0,18800000.0,-3500000.0,,-3500000.0,,-9800000.0,,75900000.0,7000000.0,34900000.0,-23900000.0,,,,-1200000.0,-25100000.0,,1500000.0,-8600000.0,-8800000.0,3600000.0,-12300000.0,,,,3200000.0,11000000.0,4.92,5.720000000000001,5.005,5.38,2.33,1588000.0,0.1925,1.13885,3.46885
1991,500500000,330300000,170200000,0.3401,,,,108400000,19800000.0,128200000,458500000,,,19800000.0,53600000,0.1071,42000000,0.0839,-8200000,33800000,0.0675,12600000,21200000,0.0424,0.46,0.46,46086957,46086957,5300000,,5300000,62800000,95000000,5300000,168400000,98100000,,,,,,20500000,118600000,,287000000,23900000.0,,,,50900000,74800000,57200000.0,,7700000.0,7900000.0,72800000,,,147600000,,,122300000,-127600000,144700000.0,139400000,287000000,,287000000,21200000.0,19800000.0,900000.0,,17700000.0,,14600000.0,,93600000.0,-10000000.0,49600000.0,-13500000.0,,,,-2100000.0,-15600000.0,,1300000.0,-2100000.0,-9100000.0,-19600000.0,-29500000.0,,,,700000.0,36100000.0,5.720000000000001,6.0,5.19,5.875,2.675,2629800.0,0.205,1.3438500000000002,4.0188500000000005
1992,555800000,359400000,196400000,0.3534,,,,115500000,21200000.0,136700000,496100000,,,21200000.0,75100000,0.1351,59700000,0.1074,-5800000,53900000,0.097,21500000,32400000,0.0583,0.71,0.71,45633803,45633803,7400000,,7400000,64800000,92700000,7300000,172200000,99500000,,,,,,18300000,117800000,,290000000,26500000.0,,,,48700000,75200000,40000000.0,,6900000.0,8500000.0,55400000,,,130600000,,,144900000,-139500000,154000000.0,159400000,290000000,,290000000,32400000.0,21200000.0,-2000000.0,,3400000.0,,3500000.0,,97000000.0,12300000.0,67300000.0,-17000000.0,,-5100000.0,,200000.0,-21900000.0,,3400000.0,-7000000.0,-9900000.0,-29700000.0,-43200000.0,-100000.0,,,5300000.0,50300000.0,11.455,12.5,10.53,11.845,5.525,3722534.5,0.23125,1.5751000000000002,7.1001
1993,630600000,405700000,224900000,0.3566,,,,125100000,21800000.0,146900000,552600000,,,21800000.0,96100000,0.1524,78000000,0.1237,-3700000,74300000,0.1178,28100000,46200000,0.0733,1.01,1.01,45742574,45742574,16500000,,16500000,68000000,95200000,8500000,188200000,98600000,,,,,,15300000,113900000,,302100000,26300000.0,,,,35200000,61500000,34600000.0,,5100000.0,8900000.0,48600000,,,110100000,,,179800000,-151200000,163400000.0,192000000,302100000,,302100000,46200000.0,21800000.0,400000.0,,29700000.0,,-2500000.0,,126700000.0,-36400000.0,61700000.0,-18900000.0,,,,-1000000.0,-19900000.0,,500000.0,-3900000.0,-11300000.0,-17900000.0,-32600000.0,-100000.0,,,7400000.0,42800000.0,18.815,19.44,17.38,19.08,9.05,2929100.0,0.26875,1.84385,10.89385
1994,721700000,467200000,254500000,0.3526,,131400000.0,,131400000,22400000.0,153800000,621000000,,,22400000.0,120500000,0.167,100700000,0.1395,-2600000,98100000,0.1359,38200000,59900000,0.083,1.31,1.31,45476167,45476167,30400000,,30400000,80700000,117600000,9100000,237800000,101600000,,,,,,16000000,117600000,,355400000,31100000.0,1300000.0,,,41900000,74300000,32900000.0,,3300000.0,8100000.0,44300000,,,118600000,,,226400000,-163100000,173500000.0,236800000,355400000,,355400000,59900000.0,22400000.0,-400000.0,,36800000.0,,-20800000.0,,163500000.0,-57600000.0,61100000.0,-28900000.0,,,,-1200000.0,-30100000.0,,4900000.0,-7700000.0,-13400000.0,-900000.0,-17100000.0,,,,16500000.0,32200000.0,22.73,23.71,21.44,23.025,11.115,2469050.0,0.32833,2.17218,13.28718
1995,795100000,524500000,270600000,0.3403,,131400000.0,,131400000,22700000.0,154100000,678600000,,,22700000.0,137500000,0.1729,116500000,0.1465,-1700000,114800000,0.1444,44300000,70500000,0.0887,1.57,1.57,45057000,45057000,8200000,,8200000,88400000,141900000,11300000,249800000,113200000,,,,,,16900000,130100000,,379900000,26300000.0,1000000.0,,,33200000,60500000,31800000.0,,2200000.0,8300000.0,42300000,,,102800000,,,280500000,-169300000,165900000.0,277100000,379900000,,379900000,70500000.0,22700000.0,-2100000.0,,25800000.0,,-23500000.0,,189300000.0,-70200000.0,46700000.0,-36800000.0,,,,-400000.0,-37200000.0,,2600000.0,-17800000.0,-16500000.0,,-31700000.0,,,,30400000.0,9900000.0,22.83,24.415,22.46,23.17,11.405,3200100.0,0.40666,2.57884,13.98384
