,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2017,189140000,,,,,,,,167000000.0,167000000.0,167134000,,,543000,22928000,0.1212,,,,22006000,0.1163,6394000,15991000,0.0845,0.71,0.71,22512401,22512629,27594000,284319000.0,311913000,40261000,,-77321000,274853000,5877000,2628000.0,,2628000,1972000,,91658000.0,102135000,,376988000,428000.0,,,,,,,,2539000,3000000.0,5539000.0,126954000,,121415000,,230000.0,152865000,16000000.0,83300000,252395000,373810000,3178000,376988000,15991000,543000,-2067000.0,423000.0,274853000.0,5678000,,389000.0,274853000.0,-271318000,18425000,-1334000,,-126315000,35709000,-1251000.0,-91857000,-2400000.0,93145000.0,-8037000.0,,,82708000.0,,9276000,27594000,18318000,17091000,17.38,18.065,16.14,17.505,17.505,503800.0,0,0,17.505
2018,212370000,,,,,,,,173000000.0,173000000.0,173798000,,,3999000,42408000,0.1997,,,,38572000,0.1816,7328000,31081000,0.1464,1.39,1.39,22358858,22385754,68950000,303467000.0,372417000,52688000,,-85017000,340088000,6979000,,,4623000,1954000,,104848000.0,118404000,,458492000,,,,,,,,,711000,3000000.0,3711000.0,186450000,,182739000,,230000.0,183946000,6000000.0,82314000,272490000,455229000,3263000,458492000,31081000,3999000,-692000.0,1232000.0,65235000.0,-6578000,,-428000.0,340088000.0,-79900000,20955000,-1552000,27000000.0,-87428000,84874000,503000.0,23397000,,,-2996000.0,,,-2996000.0,,41356000,68950000,27594000,19403000,16.605,16.994999999999997,16.17,16.485,16.485,242000.0,0,0,16.485
2019,270779000,,,,,,,,,,236968000,,,2249000,35961000,0.1328,,,,33811000,0.1249,7311000,26401000,0.0975,1.19,1.19,22179747,22265348,62132000,355877000.0,418009000,54966000,,-331299000,141676000,7694000,,,2912000,355877000,,,366483000,874642000.0,508159000,170000.0,,1645000.0,,,,,,4590000,,,198356000,,198356000,,230000.0,218480000,5612000.0,81982000,306304000,504660000,3499000,508159000,26500000,2249000,1871000.0,1613000.0,9160000.0,-4217000,,170000.0,889000.0,-15728000,25665000,-1290000,,-109054000,79823000,-1227000.0,-30458000,,,-2006000.0,,-19000.0,-2025000.0,,-6818000,62132000,68950000,24375000,16.57,17.65,16.16,16.805,16.805,186150.0,0,0,16.805
2020,306357000,,,,,,,,,,253541000,,,5933000,57794000,0.1886,,,,52816000,0.1724,11472000,40389000,0.1318,1.86,1.84,21772475,21942470,101077000,,101077000,63972000,,34099000,199148000,9899000,9384000.0,8810000.0,18194000,390362000,,,418455000,1036058000.0,617603000,,,754000.0,,,,,,8757000,,,268731000,,268731000,,230000.0,258741000,12840000.0,72516000,344327000,613058000,4545000,617603000,41344000,5933000,638000.0,2297000.0,21152000.0,-7227000,,-828000.0,-753000.0,-20354000,51010000,-543000,-703000.0,-113871000,115592000,-275000.0,200000,,,-12234000.0,,-31000.0,-12265000.0,,38945000,101077000,62132000,50467000,15.96,16.945,14.315,15.835,15.835,355750.0,0,0,15.835
2021,323974000,,,,,,,,,,312668000,,,1166000,12556000,0.0388,,,,11306000,0.0349,2974000,8416000,0.026,-0.0,-0.0,21411654,21411654,70623000,,70623000,73016000,,38211000,181850000,9869000,9384000.0,8338000.0,17722000,442341000,,,469932000,1121714000.0,651782000,326000.0,,,,,,,,5506000,,,304369000,,304369000,,230000.0,267207000,5237000.0,70530000,343204000,647573000,4209000,651782000,8332000,1166000,-1310000.0,2408000.0,32459000.0,-15419000,,,10909000.0,-13887000,29168000,-696000,,-165971000,118516000,,-48151000,,,-4316000.0,,-7155000.0,-11471000.0,,-30454000,70623000,101077000,28472000,19.055,20.0,17.825,18.96,18.96,206150.0,0,0,18.96
