,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1999,1.0,-134715.0,134716.0,93015.0,394654.0,,,,2483718.0,2878372,2743657,,,383095,-1839386,-1270005.0,-2743656,-1894358.0,-1703,,,,-2222481,-1534513.0,-0.17,-0.17,12684289,12684289,13134504,,13134504,147340,,128267,13410111,2080323,,,,,,50040.0,2130363,,15540474,47384.0,,,,824976,872360,,,,,,,,872360,,1658131.0,-10600821,-423438.0,24034243.0,14668114,15540474,,15540474,-2222481,383095,,,555953,,,,,252,-1283181,-373753.0,,,,-1121436.0,-1495189,,9128290.0,,,,9128290,-42585.0,6307334,13134504,6827170,-1656934,0.6915,14.125,15.5,13.0625,14.125,14.125,127100.0,0,0,14.125
2000,1.0,749495.0,-749494.0,-499829.0,552189.0,,,,3217126.0,3769316,4518811,536046.0,28901.0,514666,-3441825,-2295315.0,-4518809,-3013544.0,26274,,,,-3985392,-2657814.0,-0.3,-0.3,12987297,12987297,6416779,,6416779,1118411,,102696,7637886,10519013,,,,,,89358.0,10608372,,18246258,1080757.0,97264.0,,,393584,1571605,2301936.0,,,,2301936.0,,,3873541,,19663.0,-14960744,-879449.0,30193247.0,14372716,18246258,,18246258,-3985392,514666,,,107457,,,,,732912,-2630357,-5303982.0,,,,-4781351.0,-10085333,,3223685.0,,,2362153.0,5585838,-51920.0,-7181771,6416779,13598550,-7934339,0.6672,27.375,31.0625,22.5,27.3125,27.3125,154300.0,0,0,27.3125
2001,2.0,2573574.0,-2573573.0,-1616586.0,666119.0,,,,3647694.0,4313814,6887388,176869.0,243532.0,536376,-6206640,-3898692.0,-6916890,-4344835.0,-62003,,,,-6986548,-4388590.0,-0.49,-0.49,14222820,14222820,4767356,,4767356,324347,,229051,5320754,13318463,,,,,,87403.0,13405866,,18726620,709353.0,113679.0,,,493355,1316386,2330227.0,,,,2330227.0,4660455.0,,3646613,,27017.0,-22869979,-1429202.0,39352170.0,15080007,18726620,,18726620,-6986548,536376,,,785281,,,,,2604963,-3059927,-5480284.0,,,,-91517.0,-5571801,,6939842.0,,,-100236.0,6839606,-253048.0,-2045171,4767356,6812527,-8540212,0.6281,2.6375,3.395,1.905,2.5,2.5,162000.0,0,0,2.5
2002,833715.0,243113.0,590602.0,0.7084,240652.0,,,,8893006.0,9133659,9376771,31703.0,111735.0,377466,-8446771,-10.1315,-8900114,-10.6752,-6394279,,,,-8935972,-10.7183,-0.52,-0.52,16971153,16971153,921082,,921082,524525,,115421,1561028,4711989,,,,,,53860.0,4765849,,6326876,107927.0,,,,126697,234624,,,,,,,,234624,1259.0,26718.0,-31552108,-289309.0,37905693.0,6092252,6326876,,6326876,-8935972,377466,,,-872945,,,,,6088521,-3342931,-2582983.0,,,,4451702.0,1868719,,,,,-2380878.0,-2380878,61730.0,-3793360,921082,4714441,-5925914,0.6358,0.64,0.7150000000000001,0.385,0.525,0.525,426400.0,0,0,0.525
2003,,,,,,,,,2554789.0,2554789,2554789,2840.0,,73483,126090,inf,-3858007,-inf,-2607396,,,,-3648947,-inf,-0.21,-0.21,17599783,17599783,1328153,,1328153,155723,,138264,1622140,1796307,,,,,,,1796307,,3418447,176488.0,,,,714459,890947,,,,,,,,890947,,22007.0,-29638637,360173.0,31783956.0,2527499,3418447,,3418447,-3648947,73483,,,987822,,,,,2195962,-391680,-1102526.0,,,,134995.0,-967530,,1330184.0,,,,1330184,598479.0,569452,1328153,758701,-1494206,0.771,0.325,0.7,0.275,0.375,0.375,899450.0,0,0,0.375
2004,57740.0,6894.0,50846.0,0.8806,,,,,3684269.0,3684269,3691164,,638.0,69640,-3755437,-65.0405,-3865342,-66.9439,-1228937,,,,-3825716,-66.2576,-0.19,-0.19,20132989,20132989,345532,661177.0,1006709,526539,,53233,1586481,1608754,,,,,,,1608754,,3195235,123294.0,,,,635961,759255,,,,280403.0,280403.0,,,1039658,,,-31301511,319335.0,,2155578,3195235,,3195235,-3825716,69640,,,-274280,,,,,682457,-3347899,-246719.0,,-661177.0,,38051.0,-869844,,3107014.0,,,239583.0,3346597,-14554.0,-885701,345532,1231233,-3594617,0.8312,2.235,2.525,1.85,2.16,2.16,505000.0,0,0,2.16
2005,56544.0,5491.0,51053.0,0.9029,3484200.0,,,,3967003.0,7451203,7456694,,1715366.0,747670,-6658149,-117.7518,-7400150,-130.8744,-1721035,-9121185.0,-161.3115,-19899.0,-9101286,-160.9596,-0.43,-0.43,21276899,21276899,1230244,52263.0,1282507,76635,,69629,1428772,1427486,,,,,,,1427486,,2856258,392207.0,1140479.0,,,2676329,4209015,241136.0,,,,241136.0,,,4450150,3484200.0,,-39342002,304248.0,,-1593893,2856258,0.0,2856258,-9101286,747670,,,6827441,,,,5186134.0,259725,-1266450,-690253.0,,,586507.0,49931.0,-53815,,65358.0,,,2139529.0,2204887,11800.0,896422,1230244,333822,-1956702,0.8601,1.165,1.49,0.8,1.165,1.165,503850.0,0,0,1.165
2006,1114181.0,5539.0,1108642.0,0.995,,,,,4177895.0,4177895,4183434,4532.0,1325632.0,1284103,-1781614,-1.599,-3069253,-2.7547,-1322096,-4391349.0,-3.9413,,-4391349,-3.9413,-0.17,-0.17,25038200,25038200,992786,1315626.0,2308411,614256,,64398,2987066,398065,,,,,,,398065,,3385131,187187.0,889694.0,,290289.0,355112,1722282,,,,,,,,1722282,3496800.0,,-43875625,203717.0,,1662848,3385131,,3385131,-4391349,1284103,,,-230798,,,,,2180607,-1157437,-124554.0,,,,-1263174.0,-1387727,,2544664.0,,,-16167.0,2528498,-225241.0,-241907,992786,1234693,-1281991,0.8579,1.225,1.345,0.915,1.1949999999999998,1.1949999999999998,288750.0,0,0,1.1949999999999998
2007,5326280.0,781689.0,4544591.0,0.8532,,,,,3989438.0,3989438,4771128,103139.0,75321.0,206433,625236,0.1174,555152,0.1042,-211671,343482.0,0.0645,,343482,0.0645,0.01,0.01,34684600,34684600,1986292,5589136.0,7575429,896519,,122167,8594115,539194,,,,,,,539194,,9133308,515720.0,189033.0,,2230218.0,328179,3263150,32108.0,,,,32108.0,,32108.0,3295259,2970900.0,36188063.0,-36933484,564064.0,3048507.0,5838049,9133308,0.0,9133308,343482,206433,,,1822219,,,,,1304406,3676540,-304423.0,,-3930322.0,,31208.0,-4203537,,2266284.0,,,-579986.0,1686298,-16485.0,1142816,1986292,843476,3372117,1.0035,2.295,2.515,1.865,2.375,2.375,621850.0,0,0,2.375
2008,2955062.0,215196.0,2739866.0,0.9272,,3678803.0,,3678803.0,175985.0,3854788,4069984,234007.0,,171613,-969678,-0.3281,-1114922,-0.3773,-260376,,,,-1141291,-0.3862,-0.04,-0.04,30369586,30369586,146065,6748105.0,6894170,20569,,57159,6971898,628711,,,,,,,628711,,7600609,359535.0,10684.0,,,276624,646843,24811.0,,,28997.0,53808.0,,35495.0,700651,3489000.0,,-52703170,710935.0,,6899958,7600609,,7600609,-1141291,171613,,653042.0,-1532558,818968.0,,,,36398,-1812796,-292026.0,,-1095439.0,,47400.0,-1340065,-10683.0,,,,1321313.0,1310630,,-1842231,146065,1988296,-2104822,0.8218,2.2,2.5650000000000004,1.855,2.075,2.075,471800.0,0,0,2.075
