,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1997,67018507,,,,,,,,74024866.0,74024866.0,74024866,295168.0,9844505.0,8783419,17879829,0.2668,-7668385,-0.1144,14782426,,,,-748095,-0.0112,-0.04,-0.04,19426952,19426952,129517.0,,129517.0,20073510,,765467,20968494,33401161,20168729.0,,20168729,,,11801539,65371429,,86339923,4010861.0,20660853.0,,,8323813,32995527,76843212,,,,76843212,,,109838739,,404322.0,-124153129.0,,98819203.0,-24929604,84909135,1430788.0,86339923,-748095,8783419,,,10599616,,,,-12027033,-21504452,-2869512,-3098179,,-30000.0,,23869575,20741396,-19725138.0,,-133220.0,,1964121,-17894237,,-22353.0,129517.0,151870.0,-5967691,0.835,0.91,0.7,0.81,0.81,505000.0,0,0,0.81
1998,58820543,,,,,,,,75328705.0,75328705.0,75328705,139636.0,9278547.0,8642584,-11400701,-0.1938,-16508162,-0.2807,-3848386,,,,-29321832,-0.4985,-1.5,-1.5,19534589,19534589,59495.0,,59495.0,15627602,,1940230,17627327,26970584,11313907.0,,11313907,,,6744596,45029087,,62656414,5747988.0,26118421.0,,,5952170,37818579,79281550,,,240000.0,79521550,,,117340129,,407572.0,-153474961.0,,97707560.0,-55359829,61980300,676114.0,62656414,-29321832,8642584,,,-8164219,,,,-20191252,27356772,-1486695,-3089632,,-235000.0,3202142.0,1405097,1282607,-9562279.0,30750.0,,,9665595,134066,,-70022.0,59495.0,129517.0,-4576327,0.345,0.38,0.265,0.305,0.305,248100.0,0,0,0.305
1999,72300000,59300000.0,13000000.0,0.1798,,3100000.0,,3100000.0,7500000.0,10600000.0,69900000,,,7500000,-1500000,-0.0207,2400000,0.0332,-2000000,,,,-9000000,-0.1245,-0.46,-0.46,19486954,19486954,,,,17300000,,1700000,19000000,37700000,,10600000.0,10600000,,,4900000,53200000,,72200000,15100000.0,41700000.0,,,200000,57000000,77500000,,,1500000.0,79000000,,,136000000,,,,,,-64200000,71800000,400000.0,72200000,-9000000,7500000,,,-17808748,,,,-38000000,20408748,1100000,-6800000,,,,900000,-5900000,,,-100000.0,,4800000,4700000,,,,100000.0,-5700000,0.29,0.35,0.25,0.29,0.29,209600.0,0,0,0.29
2000,87964616,62014384.0,25950232.0,0.295,,2581444.0,,2581444.0,8772590.0,11354034.0,73368418,,13139706.0,8772590,24526327,0.2788,14596198,0.1659,-95773,,,,2614031,0.0297,0.14,0.13,19496161,19921711,36092.0,,36092.0,22486422,,1075384,23597898,44358216,,19337869.0,19337869,,,3331112,67027197,,90625095,15415538.0,50737986.0,,,2032182,68185706,82571680,,,281781.0,82853461,,,151039167,,409577.0,-159932151.0,-27704491.0,126314189.0,-60912876,90126291,498804.0,90625095,2614031,8772590,,,-6587808,,,,-44587808,3307852,8106665,-4558698,,,,1264500,-3294198,,,,,-4779013,-4779013,,33454.0,36092.0,2638.0,3547967,0.86,1.14,0.63,0.85,0.85,434775.0,0,0,0.85
2001,111837000,78008000.0,33829000.0,0.3025,,4022000.0,,4022000.0,10705000.0,14727000.0,92735000,,13620000.0,10705000,33716000,0.3015,19102000,0.1708,-9922000,9180000.0,0.0821,-5110000.0,14501000,0.1297,0.72,0.66,19980486,22085273,40000.0,,40000.0,28897000,,6657000,35594000,65368000,,24064000.0,24064000,,,3403000,92835000,,128429000,19361000.0,39291000.0,,,3929000,62581000,108202000,,,2146000.0,110348000,,,172929000,,425000.0,-145432000.0,-27704000.0,127069000.0,-45642000,127287000,1142000.0,128429000,14501000,10705000,,,17600808,,,,-26987000,-29220808,13586000,-7469000,,,,4636000,-2833000,,97000.0,,,-10846000,-10749000,,4000.0,40000.0,36000.0,6117000,1.27,1.53,1.08,1.39,1.39,278725.0,0,0,1.39
2002,139281000,105473000.0,33808000.0,0.2427,,,,7183000.0,15309000.0,22492000.0,127965000,,16693000.0,15309000,26451000,0.1899,11316000,0.0812,-16481000,-5165000.0,-0.0371,,-5551000,-0.0399,-0.28,-0.28,20437847,20437847,36000.0,,36000.0,30904000,,3618000,34558000,87875000,23064000.0,,23064000,,,6142000,117081000,,151639000,20871000.0,37451000.0,,,20904000,79226000,121136000,,,694000.0,121830000,,,201056000,,429000.0,-150983000.0,-45804000.0,145437000.0,-50921000,150135000,1504000.0,151639000,-5551000,15309000,,,-17681000,,,,-44668000,21619000,13696000,-7815000,,,,1639000,-6176000,,82000.0,,,-7606000,-7524000,,-4000.0,36000.0,40000.0,5881000,2.37,2.77,2.06,2.25,2.25,365575.0,0,0,2.25
2003,140259000,106078000.0,34181000.0,0.2437,,,,4944000.0,16874000.0,21818000.0,127896000,,17948000.0,16937000,32618000,0.2326,12363000,0.0881,-17726000,-5363000.0,-0.0382,,-2267000,-0.0162,-0.1,-0.1,20545384,20545384,30000.0,,30000.0,25652000,,2092000,27774000,81886000,,23064000.0,23064000,,5235000.0,4076000,114261000,,142035000,24462000.0,45074000.0,,,2853000,72389000,120675000,,,1421000.0,122096000,,,194485000,,430000.0,-153250000.0,-55991000.0,155724000.0,-53087000,141398000,637000.0,142035000,-2267000,16937000,,,53000,,,,-44615000,5548000,20271000,-3069000,,,,1367000,-1702000,,28000.0,,,-18603000,-18575000,,-6000.0,30000.0,36000.0,17202000,0.55,0.78,0.42,0.5800000000000001,0.5800000000000001,436700.0,0,0,0.5800000000000001
2004,137277000,105828000.0,31449000.0,0.2291,,,,3911000.0,17762000.0,21673000.0,127501000,,17285000.0,17762000,25706000,0.1873,9776000,0.0712,-19117000,-9341000.0,-0.068,5235000.0,-14576000,-0.1062,-0.7,-0.7,20553406,20553406,1000.0,,1000.0,20995000,,1858000,22854000,77333000,,25396000.0,25396000,,,1868000,104597000,,127451000,22852000.0,29638000.0,,,2536000,55026000,139651000,,,329000.0,139980000,,,195006000,,430000.0,-167826000.0,-72039000.0,171880000.0,-67555000,127451000,,127451000,-14576000,17762000,5235000.0,,12443000,,,,-32172000,-3810000,17054000,-3774000,,,,-35000,-3809000,,,,,-13274000,-13274000,,-29000.0,1000.0,30000.0,13280000,1.01,1.23,0.78,1.03,1.03,419575.0,0,0,1.03
2005,145573000,109012000.0,36561000.0,0.2512,,,,5625000.0,17101000.0,22726000.0,131738000,,17493000.0,16937000,31295000,0.215,13835000,0.095,-16970000,-3135000.0,-0.0215,,-3135000,-0.0215,-0.16,-0.16,20603954,20603954,2000.0,,2000.0,22795000,,1799000,24596000,68107000,,27263000.0,27263000,,,1267000,96637000,,121233000,22469000.0,128791000.0,,,16766000,168026000,23809000,,,31000.0,23840000,,,191866000,,433000.0,-170961000.0,-86787000.0,186682000.0,-70633000,121233000,,121233000,-3135000,16937000,,,-111258000,,,,-143430000,119458000,22002000,-3069000,,,,1367000,-1702000,,28000.0,,,-20334000,-20306000,,-6000.0,30000.0,36000.0,18933000,0.74,0.86,0.5700000000000001,0.74,0.74,180025.0,0,0,0.74
2006,161005000,120342000.0,40663000.0,0.2526,,,,7626000.0,16767000.0,24393000.0,144735000,,20362000.0,16394000,29862000,0.1855,16270000,0.1011,-23164000,-6894000.0,-0.0428,,-6894000,-0.0428,-0.33,-0.33,21013957,21013957,2000.0,,2000.0,29084000,,3603000,32689000,64566000,23099000.0,4738000.0,27837000,,,6274000,98677000,,131366000,25951000.0,3572000.0,,,1349000,30872000,178344000,,,944000.0,179288000,,3889000.0,210160000,,460000.0,-181304000.0,,,-78794000,131366000,,131366000,-6894000,16394000,,,145247000,,,,1817000,-144496000,10251000,-9452000,-4092000.0,,,47000,-13497000,,1497000.0,,,1749000,3246000,,,2000.0,2000.0,799000,2.93,4.09,2.7,3.45,3.45,2645100.0,0,0,3.45
